comment_text,published_at,query
COMO PUEDE DEFENDER EL VANDALISMO?,2025-07-15T06:09:48Z,Gobierno de Tampico
Mmmmmm que rico 🤤🤤🤤,2025-07-15T06:15:08Z,presidenta municipal de Tampico
Mmmmmm que rico 🤤🤤🤤,2025-07-15T06:15:08Z,Presidenta municipal de Tampico
"Es lo malo de una mujer que siente que por ser mujer lo sabe todo , es el tipo de gente que tiene este gobierno",2025-07-15T06:32:30Z,Gobierno de Tampico
"Like por luisito, no por este canal de izquierdas",2025-07-15T06:35:04Z,Gobierno de Tampico
En vez de que se bañe discutiendo con discursos prefabricados,2025-07-15T06:35:31Z,Gobierno de Tampico
Que se haga ésto en todo México contra los policías corruptos y los extorsionandores  porque el gobierno es incapaz de hacer algo contra la delincuencia.,2025-07-15T06:42:02Z,presidenta municipal de Tampico
Que se haga ésto en todo México contra los policías corruptos y los extorsionandores  porque el gobierno es incapaz de hacer algo contra la delincuencia.,2025-07-15T06:42:02Z,Presidenta municipal de Tampico
Debem ser tratados peor que un perro,2025-07-15T06:48:13Z,presidenta municipal de Tampico
Debem ser tratados peor que un perro,2025-07-15T06:48:13Z,Presidenta municipal de Tampico
Ella solo quería ser viral y lo logró 😂 humillada y rota pero lo logró.,2025-07-15T07:01:01Z,Gobierno de Tampico
😅 típico de los rojos son unos ridículos que les arde no tener cosas por no trabajar quieren que todo se les dé de a gratis,2025-07-15T07:01:48Z,Gobierno de Tampico
Jajajaja eso está muy bien me párese bien si el gobierno no asé nada el pueblo que Aga justicia,2025-07-15T07:17:06Z,presidenta municipal de Tampico
Jajajaja eso está muy bien me párese bien si el gobierno no asé nada el pueblo que Aga justicia,2025-07-15T07:17:06Z,Presidenta municipal de Tampico
"No, bueeeeno!!! ahora si que pena ajena con esta mujer de Sectur y hablando tanta estupidez!",2025-07-15T07:17:47Z,Gobierno de Tampico
"Ver los comentarios defendiendo a un YouTuber que es un ignorante, solo confirma porque nos robaron más de la mitad del territorio, repiten esos que apoyan a Luisito la ideología dominante, esa que dice que el libre comercio es la clave para salir adelante, cuando los mismos gringos cuando el libre comercio les está afectando dicen “ES POR SEGURIDAD NACIONAL” 😅😅😅 obvio esos negocios extranjeros aún cuando los ponga un mexicano, se instalan para quitarnos nuestras tradiciones, lugares y espacios. Que la mujer no supiera abordar la lucha de clases eso no quiere decir que estuviera en un error, porque si es una lucha de clases, aunque traiga esa bolsa o un iPhone no le quita la razón de la boca, solo que esté YouTuber usa la burla como método de desvalidacion, pero estoy seguro que un debate con una persona preparada, 10 segundos se me hacen muchos cuando ya se le acabaron los argumentos.",2025-07-15T07:33:54Z,Gobierno de Tampico
Viva veracruz carajo,2025-07-15T07:39:48Z,presidenta municipal de Tampico
Viva veracruz carajo,2025-07-15T07:39:48Z,Presidenta municipal de Tampico
reclamando la pendeja y con una riñonera de bimba y lola que tiene más poder que ripndip jajajaj,2025-07-15T07:47:20Z,Gobierno de Tampico
"Ese Luisito, hubiera estádo bueno saber cuál es la opinión que tiene respecto a si ¿Esta bien que los mismos mexicanos generen gentrificación a cambio de dinero?.<br><br>Cómo siempre el fin último del dinero es lo que debe permear la sociedad?",2025-07-15T08:14:20Z,Gobierno de Tampico
