"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1252859946403897/474462132406835_1252660573090501";"123";"2";"1";"474462132406835_1252660573090501";"data";"data.*";"fetched (200)";"2025-11-14 08:22:01.827571";"Facebook:/<page-id>/posts";"Durante la Vigésima Primera Sesión Ordinaria, el Dr. Humberto Granados Cepeda asumió el cargo como nuevo Director General del Sistema DIF Tampico, con el compromiso de seguir trabajando por el bienestar de las familias tampiqueñas.  En esta misma sesión, reafirmamos nuestro compromiso con la Dirección General de Bibliotecas de la Secretaría de Cultura del Gobierno Federal;para el suministro de mobiliario y equipo en los diferentes centros de consulta, así como la designación de Liliana Cristina Cruz Piña como enlace municipal ante la Red Estatal de Bibliotecas Públicas de Tamaulipas.";"2025-04-29T23:21:02+0000";"";"";""
"964877296876825_1252859946403897/474462132406835_1252660573090501/474462132406835_1252660573090501";"3129";"123";"2";"474462132406835_1252660573090501";"data";"data.*";"fetched (200)";"2025-11-14 08:23:48.970083";"Facebook:/<post-id>/comments";"¡En hora buena! ¡Es un honor estar con el Doctor! Un gran hombre lleno de buenos valores y humanismo.";"2025-04-29T23:52:42+0000";"0";"0";""
"TampicoGob/474462132406835_1252660573090501/474462132406835_1252660573090501";"3129";"123";"2";"474462132406835_1252660573090501";"data";"data.*";"fetched (200)";"2025-11-14 08:23:48.970083";"Facebook:/<post-id>/comments";"¡En hora buena! ¡Es un honor estar con el Doctor! Un gran hombre lleno de buenos valores y humanismo.";"2025-04-29T23:52:42+0000";"0";"0";""
"964877296876825_1252859946403897";"7";"1";"1";"964877296876825_1252859946403897";"data";"data.*";"fetched (200)";"2025-11-14 08:21:56.791128";"Facebook:/<page-id>/posts";"Esta tarde compartimos una valiosa charla con vecinas y vecinos de El Charro y Lomas de Chairel. Escucharles de frente, conocer sus inquietudes y trabajar juntos en soluciones reales es lo que fortalece nuestra labor todos los días.  Me comprometí a atender sus peticiones de inmediato, porque cada espacio digno, cada mejora en su colonia, es un paso hacia el entorno que todas y todos merecemos.  Gracias de corazón a quienes me acompañaron con compromiso y entrega: Teresa Iveth Tijerina González, delegada de la Zona Occidente; Ricardo Mora Alvarado, secretario de Servicios Públicos; la Dra. Ofelia Cantú, directora de Servicios Médicos; Elvira del Campo, directora de Parques y Jardines; y Rogelio Ontiveros Arredondo, secretario de Obras Públicas.";"2025-04-30T06:10:43+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1252859946403897";"482";"7";"2";"964877296876825_1252859946403897";"data";"data.*";"fetched (200)";"2025-11-14 08:22:30.889549";"Facebook:/<post-id>/comments";"💯👏";"2025-04-30T06:53:53+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1252859946403897/964877296876825_1252859946403897";"483";"7";"2";"964877296876825_1252859946403897";"data";"data.*";"fetched (200)";"2025-11-14 08:22:30.889549";"Facebook:/<post-id>/comments";"Excelente presidenta!";"2025-04-30T07:00:34+0000";"1";"0";""
"964877296876825_1274917260864832/964877296876825_1254312236258668";"111";"1";"1";"964877296876825_1254312236258668";"data";"data.*";"fetched (200)";"2025-11-14 08:25:42.075405";"Facebook:/<page-id>/posts";"Con gusto asísti a los festejos por el 101 aniversario de Ciudad Madero, un municipio lleno de historia, identidad y gente trabajadora. Bajo el liderazgo de mi hermano, el presidente municipal Erasmo González Robledo, se vivió una celebración emotiva y significativa.  En el marco de esta conmemoración, se llevó a cabo la entrega de la medalla ""Candelario Garza"" al mérito ciudadano, otorgada a la Dra. María Hortencia Castañeda Hidalgo por su invaluable contribución.🙌🏻";"2025-05-02T03:55:31+0000";"";"";""
"964877296876825_1274917260864832/964877296876825_1254312236258668/964877296876825_1254312236258668";"2699";"111";"2";"964877296876825_1254312236258668";"data";"data.*";"fetched (200)";"2025-11-14 08:44:52.295774";"Facebook:/<post-id>/comments";"";"2025-05-02T04:09:29+0000";"0";"0";""
"964877296876825_1274917260864832/964877296876825_1256296212726937";"104";"1";"1";"964877296876825_1256296212726937";"data";"data.*";"fetched (200)";"2025-11-14 08:25:42.075405";"Facebook:/<page-id>/posts";"Hoy celebramos a quienes, con valentía y entrega, protegen la vida y la esperanza en cada emergencia. 🚨  Gracias por estar siempre al frente, sin dudar.  ¡Felicidades en su día, héroes de corazón!";"2025-05-04T18:20:25+0000";"";"";""
"964877296876825_1274917260864832/964877296876825_1256296212726937/964877296876825_1256296212726937";"2610";"104";"2";"964877296876825_1256296212726937";"data";"data.*";"fetched (200)";"2025-11-14 08:44:49.816486";"Facebook:/<post-id>/comments";"Que Dios siempre los cuide y los bendiga 🙏";"2025-05-04T18:28:17+0000";"0";"0";""
