"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1322129919476899/474462132406835_122165174978546197";"7500";"7335";"1";"474462132406835_122165174978546197";"data";"data.*";"fetched (200)";"2025-11-14 09:13:47.449442";"Facebook:/<page-id>/posts";"Turismo Tampico Miramar";"2025-07-19T21:05:46+0000";"";"";""
"964877296876825_1322129919476899/474462132406835_122167239830552139";"7516";"7335";"1";"474462132406835_122167239830552139";"data";"data.*";"fetched (200)";"2025-11-14 09:13:48.491550";"Facebook:/<page-id>/posts";"Esta tarde, a través de redes sociales, recibimos el reporte de un burro con visibles signos de maltrato, visto deambulando por las calles aledañas a los mercados de Tampico.  Nuestro equipo de la Dirección de Protección Animal Tampico activó de inmediato un operativo de búsqueda para localizar al animal y brindarle atención oportuna. De acuerdo con testimonios de oferentes y ciudadanos, el presunto dueño podría residir en Moralillo, Veracruz, información que ya está siendo investigada.  Rechazamos todo tipo de maltrato hacia los animales y reiteramos nuestro compromiso firme con su protección y bienestar.  Agradecemos a la ciudadanía por su valiosa colaboración e invitamos a quienes tengan información adicional a comunicarse con nosotros.";"2025-07-16T22:13:15+0000";"";"";""
"964877296876825_1322129919476899/474462132406835_122167239830552139/474462132406835_122167239830552139";"11406";"7516";"2";"474462132406835_122167239830552139";"data";"data.*";"fetched (200)";"2025-11-14 09:16:34.717086";"Facebook:/<post-id>/comments";"La Ranita de Nogales";"2025-07-16T22:15:38+0000";"5";"0";""
"TampicoGob/474462132406835_122167239830552139/474462132406835_122167239830552139";"11406";"7516";"2";"474462132406835_122167239830552139";"data";"data.*";"fetched (200)";"2025-11-14 09:16:34.717086";"Facebook:/<post-id>/comments";"La Ranita de Nogales";"2025-07-16T22:15:38+0000";"5";"0";""
"964877296876825_1322129919476899/964877296876825_1309657150724176";"7384";"7334";"1";"964877296876825_1309657150724176";"data";"data.*";"fetched (200)";"2025-11-14 09:13:40.800470";"Facebook:/<page-id>/posts";"Desde el gobierno municipal a través del Instituto de la Mujer Tampico, en conjunto con el DIF Tampico, firmamos un convenio de colaboración con el Instituto Tamaulipeco de Educación para Adultos.   Este convenio tiene como propósito beneficiar a personas mayores de 15 años que no han concluido su educación primaria y secundaria, así como a personas en condición de analfabetismo, brindándoles una nueva oportunidad de desarrollo personal y profesional. Con este esfuerzo conjunto, vamos a brindarles herramientas para que puedan estudiar, avanzar y abrirse nuevas puertas. La educación no tiene edad y nunca es tarde para aprender.  Estuvieron presentes, la Dra. Luz Adriana Villarreal Anaya, Presidenta del Sistema DIF Tampico, el Lic. Carlos Alberto García Porres, Secretario General del Ayuntamiento, la Lic. Libby Zacil Adame Estrada, Directora del Instituto de la Mujer, la Lic. Gloria Guadalupe González González, Directora Estatal del ITEA, y el Profr. Nicandro Vadir Alvarado Maldonado, Coordinador de Zona ITEA Tampico Madero.";"2025-07-15T18:26:27+0000";"";"";""
"964877296876825_1322129919476899/964877296876825_1309657150724176/964877296876825_1309657150724176";"9138";"7384";"2";"964877296876825_1309657150724176";"data";"data.*";"fetched (200)";"2025-11-14 09:15:01.898825";"Facebook:/<post-id>/comments";"👏👏👏";"2025-07-15T18:33:01+0000";"0";"0";""
"964877296876825_1322129919476899/474462132406835_122164885952546197";"7510";"7335";"1";"474462132406835_122164885952546197";"data";"data.*";"fetched (200)";"2025-11-14 09:13:48.491550";"Facebook:/<page-id>/posts";"🚧 Actualización 🚧  Ya se encuentra arreglada la afectación  que se había presentado en la calle Carranza casi esquina con Juárez, en la zona centro de nuestra ciudad.  Donde estuvo presente la Dirección de Tránsito y Vialidad, atendiendo oportunamente la situación.";"2025-07-17T21:52:56+0000";"";"";""
"964877296876825_1322129919476899/474462132406835_122164885952546197/474462132406835_122164885952546197";"11365";"7510";"2";"474462132406835_122164885952546197";"data";"data.*";"fetched (200)";"2025-11-14 09:16:28.299785";"Facebook:/<post-id>/comments";"Janne Carriyo";"2025-07-17T22:39:45+0000";"0";"0";""
"TampicoGob/474462132406835_122164885952546197/474462132406835_122164885952546197";"11365";"7510";"2";"474462132406835_122164885952546197";"data";"data.*";"fetched (200)";"2025-11-14 09:16:28.299785";"Facebook:/<post-id>/comments";"Janne Carriyo";"2025-07-17T22:39:45+0000";"0";"0";""
"964877296876825_1322129919476899/474462132406835_122165302154546197";"7497";"7335";"1";"474462132406835_122165302154546197";"data";"data.*";"fetched (200)";"2025-11-14 09:13:47.449442";"Facebook:/<page-id>/posts";"Te esperamos en compañía de toda tu familia. 🐶";"2025-07-20T18:55:04+0000";"";"";""
