fecha_inicio_semana,y_current,y_true,y_pred_base,y_pred_residual,y_pred_final,error_base,error_final,selected_features_residual,residual_fallback_reason,residual_oof_rows
2025-09-01,0.0328375249929476,0.0750438311217277,0.09899579063668222,-0.04683670702654192,0.0521590836101403,0.02395195951495452,-0.0228847475115874,"v5_delitos_neto_lag3,v5_corrupcion_neto_lag3,v5_basura_neto_lag5,v5_alumbrado_neto_lag6,v5_obras_neto_lag3,v5_prevencion_neto_lag5,v5_agua_neto_lag2,sentimiento_medios_lag5,v5_americo_neto,v5_vialidad_neto_lag5,v5_agua_neto_lag1,v5_corrupcion_neto_lag6,sentimiento_medios_lag4,sentimiento_medios_lag1,v5_vialidad_neto_lag3,v5_obras_neto_lag4,v5_agua_neto_lag3,v5_prevencion_neto_lag6,v5_delitos_neto,v5_morena_neto_lag6,sentimiento_medios_lag2,v5_alumbrado_neto_lag3,v5_morena_neto_lag5,v5_vialidad_neto_lag1,v5_corrupcion_neto_lag5,v5_basura_neto_lag2,y_t_aceptacion_digital_lag5,v5_vialidad_neto_lag2,y_t_aceptacion_digital_lag3,v5_morena_neto",,20
2025-09-08,0.0750438311217277,0.244150207322864,0.12006572437628328,-0.02196346805405222,0.09810225632223106,-0.12408448294658071,-0.14604795100063295,"v5_basura_neto_lag5,v5_delitos_neto_lag3,v5_agua_neto_lag2,v5_corrupcion_neto_lag3,v5_prevencion_neto_lag5,sentimiento_medios_lag5,v5_alumbrado_neto_lag6,v5_agua_neto_lag3,v5_obras_neto_lag3,y_t_aceptacion_digital_lag2,v5_obras_neto_lag4,v5_vialidad_neto_lag5,sentimiento_medios_lag4,sentimiento_medios_lag2,v5_agua_neto_lag1,v5_americo_neto,v5_corrupcion_neto_lag6,v5_morena_neto,v5_prevencion_neto_lag6,sentimiento_medios_lag1,v5_corrupcion_neto_lag5,v5_prevencion_neto_lag2,sentimiento_medios,v5_delitos_neto,v5_agua_neto_lag6,v5_corrupcion_neto_lag2,v5_morena_neto_lag5,v5_alumbrado_neto_lag5,v5_prevencion_neto,v5_delitos_neto_lag2",,20
2025-09-15,0.244150207322864,0.0353374615739687,0.13754699014352978,-0.005319592191082768,0.132227397952447,0.10220952856956109,0.09688993637847831,"v5_basura_neto_lag5,v5_obras_neto_lag3,v5_prevencion_neto_lag5,sentimiento_medios_lag2,v5_americo_neto,v5_agua_neto_lag2,v5_corrupcion_neto,v5_morena_neto,sentimiento_medios_lag5,v5_agua_neto_lag3,v5_obras_neto_lag4,v5_alumbrado_neto_lag5,sentimiento_medios,v5_delitos_neto_lag6,y_t_aceptacion_digital_lag6,v5_agua_neto_lag4,v5_delitos_neto_lag3,v5_vialidad_neto_lag5,sentimiento_medios_lag4,v5_obras_neto_lag1,v5_alumbrado_neto_lag4,v5_agua_neto_lag6,v5_agua_neto_lag1,v5_prevencion_neto_lag6,sentimiento_medios_lag1,v5_prevencion_neto_lag2,v5_obras_neto_lag2,y_t_aceptacion_digital_lag2,v5_americo_neto_lag1,v5_morena_neto_lag5",,30
2025-09-22,0.0353374615739687,0.037083177521204,0.12911649418656207,0.017225948838376394,0.14634244302493846,0.09203331666535808,0.10925926550373447,"v5_agua_neto_lag2,sentimiento_medios_lag2,sentimiento_medios_lag4,v5_morena_neto,v5_agua_neto_lag3,v5_americo_neto,sentimiento_medios_lag5,sentimiento_medios_lag1,v5_agua_neto_lag1,v5_prevencion_neto_lag6,v5_obras_neto_lag3,v5_corrupcion_neto,v5_obras_neto_lag6,v5_prevencion_neto_lag5,v5_prevencion_neto,v5_americo_neto_lag5,v5_alumbrado_neto_lag5,v5_delitos_neto_lag3,v5_corrupcion_neto_lag3,y_t_aceptacion_digital_lag2,sentimiento_medios_lag3,v5_alumbrado_neto_lag6,v5_morena_neto_lag6,v5_alumbrado_neto_lag2,v5_corrupcion_neto_lag4,v5_agua_neto,v5_obras_neto_lag4,v5_prevencion_neto_lag1,sentimiento_medios,v5_agua_neto_lag4",,30
2025-09-29,0.037083177521204,0.0408302409621366,0.12028685924900222,-0.0499958422129275,0.07029101703607471,0.07945661828686562,0.029460776073938107,"v5_americo_neto,sentimiento_medios_lag4,v5_agua_neto_lag2,v5_americo_neto_lag5,v5_prevencion_neto,v5_morena_neto,v5_alumbrado_neto_lag1,v5_vialidad_neto_lag1,v5_prevencion_neto_lag6,v5_agua_neto_lag4,v5_agua_neto_lag5,sentimiento_medios_lag5,sentimiento_medios_lag1,sentimiento_medios_lag3,v5_obras_neto_lag4,v5_agua_neto_lag1,v5_basura_neto_lag4,sentimiento_medios_lag2,v5_agua_neto_lag3,v5_corrupcion_neto,v5_alumbrado_neto_lag6,v5_basura_neto_lag1,sentimiento_medios,v5_vialidad_neto_lag2,v5_obras_neto,v5_prevencion_neto_lag4,v5_morena_neto_lag6,v5_prevencion_neto_lag2,v5_americo_neto_lag4,v5_basura_neto_lag2",,22
2025-10-06,0.0408302409621366,-0.0316621893348032,0.123475168626044,-0.10482209401854946,0.018653074607494546,0.1551373579608472,0.050315263942297746,"v5_agua_neto_lag2,sentimiento_medios_lag2,v5_agua_neto_lag3,sentimiento_medios_lag4,v5_americo_neto,v5_morena_neto,v5_agua_neto_lag1,v5_prevencion_neto_lag5,sentimiento_medios_lag5,sentimiento_medios_lag3,v5_prevencion_neto_lag6,v5_obras_neto_lag3,v5_corrupcion_neto,v5_agua_neto_lag4,sentimiento_medios_lag1,v5_alumbrado_neto_lag5,v5_prevencion_neto,v5_alumbrado_neto_lag6,v5_americo_neto_lag5,sentimiento_medios,v5_obras_neto_lag4,v5_agua_neto,v5_prevencion_neto_lag1,v5_basura_neto_lag5,v5_delitos_neto_lag3,v5_corrupcion_neto_lag4,y_t_aceptacion_digital_lag2,v5_basura_neto_lag2,v5_delitos_neto_lag6,v5_alumbrado_neto_lag1",,33
2025-10-13,-0.0316621893348032,0.167412720914919,0.11001646670001741,-0.05691782705975201,0.0530986396402654,-0.057396254214901576,-0.11431408127465359,"v5_agua_neto_lag2,sentimiento_medios_lag2,sentimiento_medios_lag4,v5_obras_neto_lag3,v5_agua_neto_lag1,v5_morena_neto,v5_prevencion_neto_lag5,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_americo_neto,sentimiento_medios_lag5,v5_delitos_neto_lag3,v5_obras_neto_lag4,v5_basura_neto_lag5,sentimiento_medios_lag3,v5_prevencion_neto_lag6,v5_corrupcion_neto,v5_alumbrado_neto_lag6,v5_agua_neto,v5_prevencion_neto_lag4,v5_alumbrado_neto_lag5,v5_obras_neto_lag6,v5_agua_neto_lag4,y_t_aceptacion_digital_lag2,v5_morena_neto_lag3,v5_corrupcion_neto_lag3,v5_basura_neto_lag4,v5_vialidad_neto_lag2,y_t_aceptacion_digital_lag3,v5_basura_neto_lag2",,33
2025-10-20,0.167412720914919,0.134823580717908,0.0980812191745395,-0.012020690793327581,0.08606052838121192,-0.036742361543368504,-0.04876305233669609,"v5_agua_neto_lag2,sentimiento_medios_lag4,v5_agua_neto_lag3,sentimiento_medios_lag5,sentimiento_medios_lag2,v5_morena_neto,sentimiento_medios_lag3,v5_prevencion_neto_lag5,v5_americo_neto,v5_obras_neto_lag3,v5_agua_neto_lag4,v5_prevencion_neto_lag6,sentimiento_medios,v5_delitos_neto_lag3,v5_agua_neto_lag1,v5_obras_neto_lag6,v5_basura_neto_lag5,v5_prevencion_neto_lag1,v5_alumbrado_neto_lag6,v5_corrupcion_neto,v5_obras_neto_lag4,v5_prevencion_neto,y_t_aceptacion_digital_lag2,v5_alumbrado_neto_lag5,v5_morena_neto_lag3,v5_corrupcion_neto_lag4,v5_americo_neto_lag5,v5_corrupcion_neto_lag3,sentimiento_medios_lag1,v5_alumbrado_neto_lag1",,33
2025-10-27,0.134823580717908,0.170657905569605,0.1209273161753732,-0.016076388330211678,0.10485092784516152,-0.049730589394231806,-0.06580697772444348,"sentimiento_medios_lag2,v5_agua_neto_lag2,v5_obras_neto_lag3,v5_prevencion_neto_lag5,v5_agua_neto_lag3,v5_morena_neto,sentimiento_medios_lag4,v5_americo_neto,v5_basura_neto_lag5,v5_obras_neto_lag4,sentimiento_medios_lag3,v5_corrupcion_neto,sentimiento_medios_lag5,v5_agua_neto_lag1,v5_alumbrado_neto_lag5,sentimiento_medios_lag1,v5_prevencion_neto_lag6,v5_delitos_neto_lag3,v5_agua_neto_lag4,v5_alumbrado_neto_lag6,v5_agua_neto,v5_delitos_neto_lag6,y_t_aceptacion_digital_lag6,sentimiento_medios,v5_prevencion_neto_lag4,v5_basura_neto_lag2,y_t_aceptacion_digital_lag2,v5_morena_neto_lag3,v5_prevencion_neto,v5_obras_neto_lag2",,36
2025-11-03,0.170657905569605,0.0692562741764684,0.12065141269310005,-0.006785643132567461,0.11386576956053258,0.05139513851663165,0.04460949538406418,"sentimiento_medios_lag4,v5_agua_neto_lag2,sentimiento_medios_lag2,sentimiento_medios_lag5,v5_morena_neto,v5_agua_neto_lag3,v5_americo_neto,sentimiento_medios_lag3,v5_prevencion_neto_lag5,v5_obras_neto_lag3,v5_delitos_neto_lag3,sentimiento_medios,v5_agua_neto_lag4,v5_prevencion_neto_lag6,v5_agua_neto_lag1,v5_prevencion_neto_lag1,v5_alumbrado_neto_lag6,v5_obras_neto_lag6,v5_basura_neto_lag5,v5_prevencion_neto,v5_alumbrado_neto_lag5,v5_americo_neto_lag5,v5_corrupcion_neto,v5_obras_neto_lag4,v5_corrupcion_neto_lag3,v5_corrupcion_neto_lag4,y_t_aceptacion_digital_lag2,v5_morena_neto_lag3,v5_americo_neto_lag6,v5_basura_neto_lag2",,36
