fecha_inicio_semana,y_current,y_true,y_pred,y_true_model,y_pred_model,y_pred_base,y_pred_residual,error,selected_feature_count,selected_features,selected_features_reg,selected_features_clf,selected_features_residual,best_alpha,inner_tuning_metric,inner_best_score,inner_split_count,dual_mode,target_mode_reg,target_mode_cls,y_true_cls_label,y_pred_cls_label,y_true_cls_id,y_pred_cls_id,residual_fallback_reason,residual_oof_rows
2025-09-01,0.0328375249929476,0.244150207322864,0.10320489101346482,0.244150207322864,0.11934931085553438,0.11934931085553438,-0.01614441984206956,-0.14094531630939916,30,"sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_alumbrado_neto_lag3,v5_basura_neto_lag4,v5_corrupcion_neto_lag1,v5_agua_neto_lag2,v5_morena_neto_lag1,sentimiento_medios_lag2,v5_prevencion_neto_lag5,v5_delitos_neto_lag4,v5_agua_neto_lag1,v5_vialidad_neto_lag6,y_t_aceptacion_digital_lag4,v5_delitos_neto_lag2,v5_basura_neto_lag2,v5_delitos_neto_lag1,sentimiento_medios,v5_prevencion_neto_lag2,v5_obras_neto_lag2,v5_morena_neto_lag5,v5_prevencion_neto_lag4,v5_vialidad_neto_lag4,v5_americo_neto,v5_vialidad_neto_lag2,v5_corrupcion_neto_lag4,v5_agua_neto_lag5,v5_alumbrado_neto_lag4,v5_americo_neto_lag4,sentimiento_medios_lag6","sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_alumbrado_neto_lag3,v5_basura_neto_lag4,v5_corrupcion_neto_lag1,v5_agua_neto_lag2,v5_morena_neto_lag1,sentimiento_medios_lag2,v5_prevencion_neto_lag5,v5_delitos_neto_lag4,v5_agua_neto_lag1,v5_vialidad_neto_lag6,y_t_aceptacion_digital_lag4,v5_delitos_neto_lag2,v5_basura_neto_lag2,v5_delitos_neto_lag1,sentimiento_medios,v5_prevencion_neto_lag2,v5_obras_neto_lag2,v5_morena_neto_lag5,v5_prevencion_neto_lag4,v5_vialidad_neto_lag4,v5_americo_neto,v5_vialidad_neto_lag2,v5_corrupcion_neto_lag4,v5_agua_neto_lag5,v5_alumbrado_neto_lag4,v5_americo_neto_lag4,sentimiento_medios_lag6","sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto,v5_basura_neto_lag4,v5_obras_neto_lag3,v5_delitos_neto_lag1,v5_prevencion_neto,v5_alumbrado_neto_lag3,v5_prevencion_neto_lag4,v5_vialidad_neto_lag4,v5_prevencion_neto_lag5,v5_delitos_neto_lag6,v5_delitos_neto_lag4,v5_basura_neto_lag6,v5_alumbrado_neto_lag2,v5_vialidad_neto_lag6,v5_obras_neto_lag1,sentimiento_medios_lag3,v5_vialidad_neto,y_t_aceptacion_digital_lag6,v5_corrupcion_neto_lag6,v5_basura_neto,v5_corrupcion_neto_lag1,v5_corrupcion_neto_lag3,v5_alumbrado_neto_lag5,v5_obras_neto_lag6,v5_agua_neto_lag4,v5_alumbrado_neto,v5_americo_neto_lag6,v5_morena_neto_lag3","v5_basura_neto_lag4,v5_agua_neto_lag1,v5_corrupcion_neto_lag2,sentimiento_medios_lag4,v5_agua_neto_lag2,v5_delitos_neto_lag2,y_t_aceptacion_digital_lag1,v5_obras_neto_lag2,v5_prevencion_neto_lag4,v5_alumbrado_neto_lag5,v5_obras_neto_lag3,sentimiento_medios_lag3,sentimiento_medios_lag1,v5_vialidad_neto_lag4,v5_alumbrado_neto_lag6,sentimiento_medios_lag6,v5_vialidad_neto_lag1,sentimiento_medios,v5_agua_neto,v5_prevencion_neto_lag5,v5_prevencion_neto_lag1,v5_obras_neto_lag6,v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag4,v5_corrupcion_neto_lag1,v5_vialidad_neto,v5_agua_neto_lag5,v5_delitos_neto_lag1,v5_corrupcion_neto_lag5,v5_prevencion_neto_lag6",1511.77507061566,mae,0.09923867154606536,3,residual_dual,nivel,fall_binary,no_cae,cae,1,0,,20
2025-09-08,0.0750438311217277,0.0353374615739687,0.09045687539603703,0.0353374615739687,0.12669079605300146,0.12669079605300146,-0.03623392065696442,0.05511941382206833,30,"sentimiento_medios_lag1,v5_obras_neto_lag1,v5_basura_neto_lag4,v5_alumbrado_neto,v5_prevencion_neto_lag5,v5_corrupcion_neto_lag1,v5_agua_neto_lag1,v5_vialidad_neto_lag6,sentimiento_medios_lag2,v5_delitos_neto_lag4,v5_alumbrado_neto_lag3,v5_delitos_neto_lag2,v5_morena_neto_lag1,v5_morena_neto_lag5,v5_agua_neto_lag2,sentimiento_medios,v5_prevencion_neto_lag4,v5_basura_neto_lag2,v5_obras_neto_lag2,v5_prevencion_neto_lag2,v5_vialidad_neto_lag4,v5_delitos_neto_lag1,y_t_aceptacion_digital_lag4,v5_americo_neto,v5_prevencion_neto_lag1,v5_agua_neto_lag5,v5_corrupcion_neto_lag4,sentimiento_medios_lag6,v5_obras_neto_lag4,v5_vialidad_neto_lag2","sentimiento_medios_lag1,v5_obras_neto_lag1,v5_basura_neto_lag4,v5_alumbrado_neto,v5_prevencion_neto_lag5,v5_corrupcion_neto_lag1,v5_agua_neto_lag1,v5_vialidad_neto_lag6,sentimiento_medios_lag2,v5_delitos_neto_lag4,v5_alumbrado_neto_lag3,v5_delitos_neto_lag2,v5_morena_neto_lag1,v5_morena_neto_lag5,v5_agua_neto_lag2,sentimiento_medios,v5_prevencion_neto_lag4,v5_basura_neto_lag2,v5_obras_neto_lag2,v5_prevencion_neto_lag2,v5_vialidad_neto_lag4,v5_delitos_neto_lag1,y_t_aceptacion_digital_lag4,v5_americo_neto,v5_prevencion_neto_lag1,v5_agua_neto_lag5,v5_corrupcion_neto_lag4,sentimiento_medios_lag6,v5_obras_neto_lag4,v5_vialidad_neto_lag2","sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto,v5_basura_neto_lag4,v5_obras_neto_lag3,v5_delitos_neto_lag1,v5_prevencion_neto_lag4,v5_prevencion_neto,v5_prevencion_neto_lag5,v5_vialidad_neto_lag4,v5_vialidad_neto_lag6,v5_delitos_neto_lag6,v5_alumbrado_neto_lag2,v5_delitos_neto_lag4,y_t_aceptacion_digital_lag6,v5_basura_neto_lag6,v5_obras_neto_lag1,v5_morena_neto_lag3,v5_corrupcion_neto_lag3,v5_obras_neto_lag6,sentimiento_medios_lag3,v5_corrupcion_neto_lag6,v5_alumbrado_neto_lag3,v5_vialidad_neto,v5_basura_neto,v5_alumbrado_neto_lag5,v5_corrupcion_neto_lag1,v5_americo_neto_lag6,v5_morena_neto,v5_agua_neto_lag4","sentimiento_medios_lag3,v5_prevencion_neto_lag5,v5_agua_neto_lag1,v5_prevencion_neto_lag6,v5_americo_neto_lag4,v5_obras_neto_lag6,v5_morena_neto_lag5,v5_vialidad_neto,v5_agua_neto_lag3,sentimiento_medios_lag4,v5_agua_neto_lag4,v5_alumbrado_neto,v5_agua_neto_lag2,sentimiento_medios_lag2,v5_alumbrado_neto_lag6,v5_morena_neto_lag6,v5_obras_neto_lag3,sentimiento_medios,v5_agua_neto,sentimiento_medios_lag1,v5_basura_neto_lag4,v5_prevencion_neto_lag1,v5_basura_neto_lag3,sentimiento_medios_lag5,v5_vialidad_neto_lag1,v5_obras_neto_lag1,v5_corrupcion_neto_lag2,v5_prevencion_neto_lag4,v5_alumbrado_neto_lag5,v5_basura_neto_lag6",10000.0,mae,0.10068427511737336,3,residual_dual,nivel,fall_binary,cae,no_cae,0,1,,20
2025-09-15,0.244150207322864,0.037083177521204,0.11327245245211763,0.037083177521204,0.12379145336915648,0.12379145336915648,-0.010519000917038848,0.07618927493091363,30,"sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_prevencion_neto_lag5,v5_agua_neto_lag1,sentimiento_medios_lag2,v5_vialidad_neto_lag6,v5_corrupcion_neto_lag1,v5_delitos_neto_lag4,v5_morena_neto_lag5,v5_basura_neto_lag4,v5_delitos_neto_lag2,v5_alumbrado_neto_lag3,sentimiento_medios,v5_obras_neto_lag2,v5_morena_neto_lag1,v5_agua_neto_lag2,y_t_aceptacion_digital_lag4,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag4,v5_delitos_neto_lag1,v5_americo_neto,v5_agua_neto_lag3,v5_basura_neto_lag2,v5_prevencion_neto_lag1,v5_agua_neto_lag5,v5_obras_neto_lag4,v5_prevencion_neto_lag4,v5_morena_neto_lag2,sentimiento_medios_lag3","sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_prevencion_neto_lag5,v5_agua_neto_lag1,sentimiento_medios_lag2,v5_vialidad_neto_lag6,v5_corrupcion_neto_lag1,v5_delitos_neto_lag4,v5_morena_neto_lag5,v5_basura_neto_lag4,v5_delitos_neto_lag2,v5_alumbrado_neto_lag3,sentimiento_medios,v5_obras_neto_lag2,v5_morena_neto_lag1,v5_agua_neto_lag2,y_t_aceptacion_digital_lag4,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag4,v5_delitos_neto_lag1,v5_americo_neto,v5_agua_neto_lag3,v5_basura_neto_lag2,v5_prevencion_neto_lag1,v5_agua_neto_lag5,v5_obras_neto_lag4,v5_prevencion_neto_lag4,v5_morena_neto_lag2,sentimiento_medios_lag3","sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto,v5_obras_neto_lag3,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_prevencion_neto,v5_prevencion_neto_lag5,v5_vialidad_neto_lag6,v5_prevencion_neto_lag4,v5_delitos_neto_lag6,v5_alumbrado_neto_lag2,v5_delitos_neto_lag4,v5_obras_neto_lag1,v5_basura_neto_lag6,y_t_aceptacion_digital_lag6,v5_morena_neto_lag3,v5_corrupcion_neto_lag3,v5_obras_neto_lag6,v5_corrupcion_neto_lag6,sentimiento_medios_lag3,v5_alumbrado_neto_lag3,v5_vialidad_neto,v5_basura_neto,v5_alumbrado_neto_lag5,v5_vialidad_neto_lag4,v5_americo_neto_lag6,v5_corrupcion_neto_lag1,v5_agua_neto_lag4,v5_morena_neto","v5_obras_neto_lag2,v5_basura_neto_lag4,sentimiento_medios_lag1,v5_agua_neto_lag1,v5_obras_neto_lag3,sentimiento_medios_lag3,v5_alumbrado_neto_lag4,v5_prevencion_neto_lag4,v5_prevencion_neto_lag5,v5_agua_neto_lag3,v5_agua_neto_lag2,v5_delitos_neto_lag2,sentimiento_medios_lag4,sentimiento_medios_lag6,v5_obras_neto_lag1,v5_obras_neto,v5_vialidad_neto_lag6,v5_alumbrado_neto_lag6,v5_delitos_neto_lag5,v5_morena_neto_lag4,v5_agua_neto,y_t_aceptacion_digital_lag5,v5_obras_neto_lag6,sentimiento_medios_lag2,sentimiento_medios,v5_alumbrado_neto_lag3,v5_alumbrado_neto,v5_basura_neto_lag1,y_t_aceptacion_digital_lag1,v5_morena_neto_lag5",10000.0,mae,0.09937392713594433,3,residual_dual,nivel,fall_binary,cae,cae,0,0,,30
2025-09-22,0.0353374615739687,0.0408302409621366,0.09685045247188606,0.0408302409621366,0.11843665672051161,0.11843665672051161,-0.02158620424862555,0.05602021150974946,30,"sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_agua_neto_lag1,v5_vialidad_neto_lag6,sentimiento_medios_lag2,v5_delitos_neto_lag4,sentimiento_medios,v5_alumbrado_neto_lag3,v5_basura_neto_lag4,v5_delitos_neto_lag2,v5_corrupcion_neto_lag1,v5_obras_neto_lag2,v5_prevencion_neto_lag5,y_t_aceptacion_digital_lag4,v5_morena_neto_lag1,v5_agua_neto_lag2,v5_alumbrado_neto_lag4,v5_delitos_neto_lag1,v5_prevencion_neto_lag2,v5_americo_neto,v5_obras_neto_lag4,v5_agua_neto_lag3,v5_prevencion_neto_lag1,v5_basura_neto_lag2,v5_agua_neto_lag5,v5_morena_neto_lag5,v5_prevencion_neto_lag4,v5_obras_neto_lag3,v5_corrupcion_neto_lag4","sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_agua_neto_lag1,v5_vialidad_neto_lag6,sentimiento_medios_lag2,v5_delitos_neto_lag4,sentimiento_medios,v5_alumbrado_neto_lag3,v5_basura_neto_lag4,v5_delitos_neto_lag2,v5_corrupcion_neto_lag1,v5_obras_neto_lag2,v5_prevencion_neto_lag5,y_t_aceptacion_digital_lag4,v5_morena_neto_lag1,v5_agua_neto_lag2,v5_alumbrado_neto_lag4,v5_delitos_neto_lag1,v5_prevencion_neto_lag2,v5_americo_neto,v5_obras_neto_lag4,v5_agua_neto_lag3,v5_prevencion_neto_lag1,v5_basura_neto_lag2,v5_agua_neto_lag5,v5_morena_neto_lag5,v5_prevencion_neto_lag4,v5_obras_neto_lag3,v5_corrupcion_neto_lag4","sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto,v5_obras_neto_lag3,v5_basura_neto_lag4,v5_prevencion_neto,v5_delitos_neto_lag1,v5_vialidad_neto_lag6,v5_basura_neto_lag6,v5_prevencion_neto_lag4,v5_delitos_neto_lag4,v5_delitos_neto_lag6,v5_alumbrado_neto_lag2,v5_obras_neto_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag3,v5_basura_neto,v5_vialidad_neto,sentimiento_medios_lag3,v5_obras_neto_lag1,v5_corrupcion_neto_lag6,v5_corrupcion_neto_lag3,v5_morena_neto,y_t_aceptacion_digital_lag6,v5_morena_neto_lag3,v5_vialidad_neto_lag4,v5_agua_neto_lag1,v5_vialidad_neto_lag3,v5_corrupcion_neto_lag1,sentimiento_medios_lag5","v5_obras_neto_lag2,v5_basura_neto_lag4,sentimiento_medios_lag3,sentimiento_medios_lag1,v5_obras_neto_lag3,v5_prevencion_neto_lag4,v5_agua_neto_lag1,v5_obras_neto_lag6,sentimiento_medios_lag4,v5_alumbrado_neto_lag4,v5_agua_neto_lag2,v5_agua_neto_lag3,v5_delitos_neto_lag2,sentimiento_medios_lag6,v5_alumbrado_neto_lag6,v5_obras_neto_lag1,sentimiento_medios,v5_prevencion_neto_lag5,v5_morena_neto_lag4,v5_vialidad_neto_lag6,v5_obras_neto,v5_basura_neto_lag1,v5_alumbrado_neto,y_t_aceptacion_digital_lag1,v5_agua_neto,v5_prevencion_neto_lag3,v5_alumbrado_neto_lag5,y_t_aceptacion_digital_lag5,v5_delitos_neto_lag5,v5_americo_neto",10000.0,mae,0.09835132922171325,3,residual_dual,nivel,fall_binary,no_cae,cae,1,0,,30
2025-09-29,0.037083177521204,-0.0316621893348032,0.07263331570476272,-0.0316621893348032,0.1182040023122789,0.1182040023122789,-0.04557068660751618,0.10429550503956592,30,"sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_agua_neto_lag1,sentimiento_medios_lag2,v5_basura_neto_lag4,v5_vialidad_neto_lag6,sentimiento_medios,v5_delitos_neto_lag4,v5_delitos_neto_lag2,v5_morena_neto_lag1,v5_obras_neto_lag2,v5_corrupcion_neto_lag1,v5_alumbrado_neto_lag3,v5_prevencion_neto_lag5,v5_agua_neto_lag2,v5_alumbrado_neto_lag4,v5_delitos_neto_lag1,v5_agua_neto_lag5,y_t_aceptacion_digital_lag4,v5_prevencion_neto_lag2,v5_morena_neto_lag5,v5_americo_neto,v5_agua_neto_lag3,v5_prevencion_neto_lag4,v5_basura_neto_lag2,v5_obras_neto_lag4,v5_prevencion_neto_lag1,v5_obras_neto_lag3,sentimiento_medios_lag3","sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_agua_neto_lag1,sentimiento_medios_lag2,v5_basura_neto_lag4,v5_vialidad_neto_lag6,sentimiento_medios,v5_delitos_neto_lag4,v5_delitos_neto_lag2,v5_morena_neto_lag1,v5_obras_neto_lag2,v5_corrupcion_neto_lag1,v5_alumbrado_neto_lag3,v5_prevencion_neto_lag5,v5_agua_neto_lag2,v5_alumbrado_neto_lag4,v5_delitos_neto_lag1,v5_agua_neto_lag5,y_t_aceptacion_digital_lag4,v5_prevencion_neto_lag2,v5_morena_neto_lag5,v5_americo_neto,v5_agua_neto_lag3,v5_prevencion_neto_lag4,v5_basura_neto_lag2,v5_obras_neto_lag4,v5_prevencion_neto_lag1,v5_obras_neto_lag3,sentimiento_medios_lag3","sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto,v5_obras_neto_lag3,v5_basura_neto_lag4,v5_prevencion_neto,v5_delitos_neto_lag1,v5_prevencion_neto_lag4,v5_delitos_neto_lag4,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_alumbrado_neto_lag2,v5_obras_neto_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag3,v5_basura_neto,sentimiento_medios_lag3,v5_vialidad_neto,v5_obras_neto_lag1,v5_corrupcion_neto_lag6,v5_morena_neto,y_t_aceptacion_digital_lag6,v5_vialidad_neto_lag6,v5_corrupcion_neto_lag3,v5_morena_neto_lag3,v5_vialidad_neto_lag4,v5_agua_neto_lag1,v5_vialidad_neto_lag3,v5_corrupcion_neto_lag1,sentimiento_medios_lag5","sentimiento_medios_lag3,v5_obras_neto_lag6,v5_agua_neto_lag1,v5_americo_neto_lag4,v5_alumbrado_neto,v5_agua_neto_lag3,v5_agua_neto_lag4,v5_prevencion_neto_lag5,v5_prevencion_neto_lag6,v5_vialidad_neto,sentimiento_medios_lag4,sentimiento_medios,v5_alumbrado_neto_lag6,sentimiento_medios_lag2,v5_basura_neto_lag3,v5_obras_neto_lag3,v5_agua_neto,sentimiento_medios_lag1,v5_delitos_neto_lag2,v5_alumbrado_neto_lag5,v5_agua_neto_lag2,v5_morena_neto_lag5,v5_basura_neto_lag1,v5_prevencion_neto_lag3,v5_corrupcion_neto_lag2,v5_vialidad_neto_lag4,v5_obras_neto_lag1,v5_americo_neto_lag3,v5_prevencion_neto_lag1,v5_basura_neto",10000.0,mae,0.09933589241530823,3,residual_dual,nivel,fall_binary,cae,cae,0,0,,22
2025-10-06,0.0408302409621366,0.167412720914919,0.09635431567052047,0.167412720914919,0.11320558481264424,0.11320558481264424,-0.016851269142123773,-0.07105840524439852,30,"sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_agua_neto_lag1,sentimiento_medios_lag2,v5_vialidad_neto_lag6,v5_basura_neto_lag4,sentimiento_medios,v5_delitos_neto_lag4,v5_delitos_neto_lag2,v5_prevencion_neto_lag5,v5_agua_neto_lag2,v5_corrupcion_neto_lag1,v5_morena_neto_lag1,v5_obras_neto_lag2,y_t_aceptacion_digital_lag4,v5_delitos_neto_lag1,v5_morena_neto_lag2,v5_prevencion_neto_lag4,v5_corrupcion_neto_lag4,v5_americo_neto,v5_agua_neto_lag3,v5_obras_neto_lag3,v5_obras_neto_lag4,v5_agua_neto_lag5,v5_alumbrado_neto_lag4,sentimiento_medios_lag3,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag1,v5_alumbrado_neto_lag3","sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_agua_neto_lag1,sentimiento_medios_lag2,v5_vialidad_neto_lag6,v5_basura_neto_lag4,sentimiento_medios,v5_delitos_neto_lag4,v5_delitos_neto_lag2,v5_prevencion_neto_lag5,v5_agua_neto_lag2,v5_corrupcion_neto_lag1,v5_morena_neto_lag1,v5_obras_neto_lag2,y_t_aceptacion_digital_lag4,v5_delitos_neto_lag1,v5_morena_neto_lag2,v5_prevencion_neto_lag4,v5_corrupcion_neto_lag4,v5_americo_neto,v5_agua_neto_lag3,v5_obras_neto_lag3,v5_obras_neto_lag4,v5_agua_neto_lag5,v5_alumbrado_neto_lag4,sentimiento_medios_lag3,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag1,v5_alumbrado_neto_lag3","sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto,v5_obras_neto_lag3,v5_basura_neto_lag4,v5_prevencion_neto,v5_delitos_neto_lag1,v5_prevencion_neto_lag4,v5_delitos_neto_lag4,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag5,v5_obras_neto_lag6,v5_obras_neto_lag1,v5_basura_neto,v5_morena_neto,sentimiento_medios_lag3,v5_vialidad_neto_lag6,v5_vialidad_neto,v5_corrupcion_neto_lag3,v5_corrupcion_neto_lag6,y_t_aceptacion_digital_lag6,v5_alumbrado_neto_lag3,v5_morena_neto_lag3,v5_vialidad_neto_lag4,v5_agua_neto_lag1,v5_americo_neto_lag6,v5_corrupcion_neto_lag1,sentimiento_medios_lag5","v5_obras_neto_lag2,v5_agua_neto_lag1,v5_basura_neto_lag4,sentimiento_medios_lag1,v5_obras_neto_lag3,v5_prevencion_neto_lag4,sentimiento_medios_lag3,v5_agua_neto_lag2,v5_agua_neto_lag3,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag4,v5_delitos_neto_lag2,v5_agua_neto,v5_alumbrado_neto_lag6,sentimiento_medios_lag4,y_t_aceptacion_digital_lag5,sentimiento_medios_lag2,sentimiento_medios_lag6,v5_delitos_neto_lag5,v5_vialidad_neto_lag6,v5_obras_neto_lag1,sentimiento_medios,v5_alumbrado_neto_lag5,v5_morena_neto_lag2,v5_obras_neto_lag6,v5_prevencion_neto_lag3,v5_americo_neto,y_t_aceptacion_digital_lag1,v5_morena_neto_lag4,v5_alumbrado_neto",2424.462017082326,mae,0.09897795307953627,3,residual_dual,nivel,fall_binary,no_cae,cae,1,0,,33
2025-10-13,-0.0316621893348032,0.134823580717908,0.07801370734582153,0.134823580717908,0.09861982778756759,0.09861982778756759,-0.02060612044174607,-0.05680987337208648,30,"sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_agua_neto_lag1,sentimiento_medios_lag2,v5_vialidad_neto_lag6,v5_basura_neto_lag4,v5_delitos_neto_lag4,v5_delitos_neto_lag2,sentimiento_medios,v5_corrupcion_neto_lag1,v5_prevencion_neto_lag5,v5_obras_neto_lag2,v5_morena_neto_lag1,y_t_aceptacion_digital_lag4,v5_morena_neto_lag2,v5_agua_neto_lag2,v5_delitos_neto_lag1,v5_obras_neto_lag4,v5_obras_neto_lag3,v5_alumbrado_neto_lag4,v5_prevencion_neto_lag4,v5_americo_neto,v5_agua_neto_lag5,v5_agua_neto_lag3,v5_corrupcion_neto_lag4,v5_alumbrado_neto_lag1,v5_prevencion_neto_lag2,sentimiento_medios_lag3,v5_alumbrado_neto_lag3","sentimiento_medios_lag1,v5_obras_neto_lag1,v5_alumbrado_neto,v5_agua_neto_lag1,sentimiento_medios_lag2,v5_vialidad_neto_lag6,v5_basura_neto_lag4,v5_delitos_neto_lag4,v5_delitos_neto_lag2,sentimiento_medios,v5_corrupcion_neto_lag1,v5_prevencion_neto_lag5,v5_obras_neto_lag2,v5_morena_neto_lag1,y_t_aceptacion_digital_lag4,v5_morena_neto_lag2,v5_agua_neto_lag2,v5_delitos_neto_lag1,v5_obras_neto_lag4,v5_obras_neto_lag3,v5_alumbrado_neto_lag4,v5_prevencion_neto_lag4,v5_americo_neto,v5_agua_neto_lag5,v5_agua_neto_lag3,v5_corrupcion_neto_lag4,v5_alumbrado_neto_lag1,v5_prevencion_neto_lag2,sentimiento_medios_lag3,v5_alumbrado_neto_lag3","sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto,v5_obras_neto_lag3,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_prevencion_neto,v5_prevencion_neto_lag4,v5_basura_neto_lag6,v5_delitos_neto_lag4,v5_alumbrado_neto_lag2,v5_delitos_neto_lag6,v5_prevencion_neto_lag5,v5_obras_neto_lag6,v5_vialidad_neto,sentimiento_medios_lag3,v5_vialidad_neto_lag6,v5_morena_neto_lag3,v5_basura_neto,v5_corrupcion_neto_lag3,v5_obras_neto_lag1,v5_alumbrado_neto_lag3,v5_corrupcion_neto_lag6,v5_vialidad_neto_lag4,v5_morena_neto,y_t_aceptacion_digital_lag6,v5_americo_neto_lag6,v5_obras_neto_lag4,v5_corrupcion_neto_lag1,v5_agua_neto_lag1","v5_obras_neto_lag2,v5_basura_neto_lag4,v5_prevencion_neto_lag4,v5_obras_neto_lag3,sentimiento_medios_lag3,v5_agua_neto_lag1,sentimiento_medios_lag1,sentimiento_medios_lag4,v5_obras_neto_lag6,v5_alumbrado_neto_lag4,v5_agua_neto_lag3,v5_agua_neto_lag2,v5_delitos_neto_lag2,v5_prevencion_neto_lag5,sentimiento_medios_lag6,y_t_aceptacion_digital_lag5,v5_obras_neto_lag1,sentimiento_medios,v5_delitos_neto_lag5,v5_alumbrado_neto_lag6,v5_morena_neto_lag2,v5_vialidad_neto_lag6,v5_alumbrado_neto_lag5,sentimiento_medios_lag2,v5_alumbrado_neto,v5_prevencion_neto_lag3,v5_americo_neto,y_t_aceptacion_digital_lag1,v5_morena_neto_lag4,v5_basura_neto_lag1",587.8016072274912,mae,0.0975193722965243,3,residual_dual,nivel,fall_binary,no_cae,cae,1,0,,33
