fecha_inicio_semana,y_current,y_true,y_pred,y_true_model,y_pred_model,error,selected_feature_count,selected_features,best_alpha,inner_tuning_metric,inner_best_score,inner_split_count,horizonte_sem,target_mode,feature_mode,transform_mode,representation_mode,representation_feature_count,representation_features,representation_source_run_ids,run_id,model_name
2025-11-24,0.12751595957534,0.279605962079427,0.10754679964731893,0.279605962079427,0.10754679964731893,-0.17205916243210806,30,"v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag4,v5_alumbrado_neto_lag2,v5_delitos_neto_lag1,v5_agua_neto,v5_corrupcion_neto_lag2,v5_obras_neto_lag4,v5_basura_neto_lag2,v5_morena_neto_lag4,v5_agua_neto_lag3,v5_corrupcion_neto_lag6,v5_obras_neto,v5_delitos_neto_lag2,v5_vialidad_neto_lag4,v5_prevencion_neto_lag4,sentimiento_medios_lag5,v5_obras_neto_lag5,v5_agua_neto_lag5,v5_vialidad_neto_lag1,v5_americo_neto_lag3,v5_vialidad_neto_lag2,v5_basura_neto_lag4,v5_delitos_neto,v5_obras_neto_lag3,v5_prevencion_neto_lag1,v5_morena_neto_lag2,v5_americo_neto_lag6,v5_basura_neto_lag5,y_t_aceptacion_digital_lag3,v5_basura_neto",10000.0,mae,0.0846081567462016,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-01,0.279605962079427,0.0821158156091689,0.1424566093201759,0.0821158156091689,0.1424566093201759,0.06034079371100699,30,"v5_corrupcion_neto_lag4,v5_obras_neto_lag4,v5_alumbrado_neto_lag2,v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag2,v5_obras_neto,v5_agua_neto,v5_delitos_neto_lag1,sentimiento_medios_lag5,v5_basura_neto_lag2,v5_basura_neto,v5_morena_neto_lag4,v5_obras_neto_lag2,v5_americo_neto_lag6,v5_delitos_neto_lag3,sentimiento_medios,v5_americo_neto_lag1,v5_agua_neto_lag2,sentimiento_medios_lag1,y_t_aceptacion_digital_lag6,v5_basura_neto_lag6,v5_morena_neto_lag2,sentimiento_medios_lag2,v5_delitos_neto_lag2,v5_agua_neto_lag5,v5_vialidad_neto,v5_corrupcion_neto_lag6,v5_vialidad_neto_lag6,v5_americo_neto_lag4,v5_delitos_neto_lag4",0.0001,mae,0.07970133436370129,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-08,0.0821158156091689,0.303813076524669,0.19349788392289954,0.303813076524669,0.19349788392289954,-0.11031519260176945,30,"v5_corrupcion_neto_lag4,v5_obras_neto_lag4,v5_alumbrado_neto_lag2,v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag2,v5_delitos_neto_lag1,sentimiento_medios_lag5,v5_basura_neto_lag2,v5_agua_neto,v5_obras_neto,v5_morena_neto_lag4,v5_basura_neto,v5_obras_neto_lag2,v5_americo_neto_lag6,v5_delitos_neto_lag3,v5_americo_neto_lag1,y_t_aceptacion_digital_lag6,v5_agua_neto_lag2,v5_agua_neto_lag5,v5_basura_neto_lag6,v5_delitos_neto_lag2,v5_morena_neto_lag2,v5_delitos_neto_lag4,v5_agua_neto_lag3,sentimiento_medios,v5_prevencion_neto_lag3,v5_vialidad_neto_lag2,v5_vialidad_neto,v5_agua_neto_lag6,v5_basura_neto_lag5",21.54434690031882,mae,0.0747110640100118,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-15,0.303813076524669,0.0677012815654136,0.13215655980973012,0.0677012815654136,0.13215655980973012,0.06445527824431652,30,"v5_alumbrado_neto_lag2,v5_corrupcion_neto_lag4,v5_delitos_neto_lag1,v5_basura_neto_lag2,v5_corrupcion_neto_lag2,v5_alumbrado_neto_lag4,v5_obras_neto_lag2,v5_americo_neto_lag1,v5_agua_neto,sentimiento_medios_lag5,v5_obras_neto,sentimiento_medios_lag1,sentimiento_medios_lag2,sentimiento_medios,v5_alumbrado_neto_lag1,v5_morena_neto_lag4,v5_vialidad_neto,v5_basura_neto,v5_delitos_neto_lag3,v5_basura_neto_lag6,v5_morena_neto,v5_delitos_neto_lag2,v5_agua_neto_lag2,v5_vialidad_neto_lag2,v5_obras_neto_lag1,v5_americo_neto_lag3,v5_morena_neto_lag2,v5_vialidad_neto_lag6,v5_prevencion_neto_lag6,v5_delitos_neto_lag5",10000.0,mae,0.09410666233173011,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-22,0.0677012815654136,0.583621878201202,0.12830772501747892,0.583621878201202,0.12830772501747892,-0.45531415318372315,30,"v5_delitos_neto_lag1,v5_corrupcion_neto_lag4,v5_corrupcion_neto_lag2,v5_alumbrado_neto_lag4,v5_basura_neto_lag2,v5_americo_neto_lag1,sentimiento_medios_lag5,v5_agua_neto,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_obras_neto,v5_delitos_neto_lag3,v5_delitos_neto_lag2,sentimiento_medios,v5_morena_neto_lag4,v5_vialidad_neto,v5_alumbrado_neto_lag2,v5_basura_neto_lag6,sentimiento_medios_lag1,v5_americo_neto_lag3,v5_agua_neto_lag2,v5_vialidad_neto_lag2,v5_obras_neto_lag1,v5_basura_neto,v5_prevencion_neto_lag6,v5_morena_neto,sentimiento_medios_lag2,v5_americo_neto_lag5,y_t_aceptacion_digital_lag1,v5_vialidad_neto_lag6",10000.0,mae,0.08324325828290224,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-29,0.583621878201202,0.108341978085893,0.10477489033677767,0.108341978085893,0.10477489033677767,-0.0035670877491153358,30,"v5_delitos_neto_lag1,v5_americo_neto_lag1,v5_alumbrado_neto_lag4,v5_prevencion_neto,v5_americo_neto_lag3,v5_americo_neto_lag6,v5_alumbrado_neto_lag3,v5_delitos_neto_lag3,v5_corrupcion_neto_lag4,v5_delitos_neto,sentimiento_medios_lag2,v5_obras_neto_lag6,v5_vialidad_neto_lag2,y_t_aceptacion_digital_lag1,v5_alumbrado_neto_lag1,v5_basura_neto,v5_basura_neto_lag1,sentimiento_medios_lag4,v5_prevencion_neto_lag1,v5_obras_neto_lag4,v5_basura_neto_lag2,v5_obras_neto_lag2,v5_prevencion_neto_lag6,sentimiento_medios_lag3,v5_obras_neto_lag1,v5_delitos_neto_lag4,y_t_aceptacion_digital_lag3,v5_basura_neto_lag6,v5_agua_neto_lag2,v5_morena_neto_lag4",0.0001,mae,0.11734917612702678,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2026-01-05,0.108341978085893,0.0687870202028637,0.1536577153706377,0.0687870202028637,0.1536577153706377,0.08487069516777399,30,"v5_delitos_neto_lag1,v5_americo_neto_lag1,v5_prevencion_neto,v5_americo_neto_lag3,v5_alumbrado_neto_lag3,v5_delitos_neto_lag3,v5_corrupcion_neto_lag4,v5_americo_neto_lag6,sentimiento_medios_lag2,y_t_aceptacion_digital_lag1,v5_obras_neto_lag6,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_alumbrado_neto_lag1,v5_delitos_neto,v5_basura_neto_lag1,v5_prevencion_neto_lag1,v5_basura_neto,v5_obras_neto_lag2,v5_obras_neto_lag1,v5_delitos_neto_lag4,y_t_aceptacion_digital_lag3,sentimiento_medios_lag4,v5_prevencion_neto_lag6,v5_obras_neto_lag4,v5_basura_neto_lag2,v5_basura_neto_lag6,v5_alumbrado_neto,sentimiento_medios_lag3,v5_agua_neto_lag1",10000.0,mae,0.11179803815126814,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2026-01-12,0.0687870202028637,0.245426229585526,0.16700622580615584,0.245426229585526,0.16700622580615584,-0.07842000377937017,30,"v5_delitos_neto_lag1,v5_prevencion_neto,v5_americo_neto_lag1,v5_alumbrado_neto_lag3,v5_corrupcion_neto_lag4,v5_americo_neto_lag6,sentimiento_medios_lag2,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_americo_neto_lag3,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_delitos_neto_lag3,v5_obras_neto_lag2,v5_obras_neto_lag6,v5_basura_neto,v5_prevencion_neto_lag1,v5_delitos_neto_lag4,v5_obras_neto_lag1,v5_basura_neto_lag1,v5_obras_neto_lag4,v5_morena_neto_lag4,sentimiento_medios_lag1,v5_prevencion_neto_lag6,v5_agua_neto_lag2,sentimiento_medios_lag3,v5_alumbrado_neto,v5_basura_neto_lag2,v5_basura_neto_lag6,v5_agua_neto_lag1",21.54434690031882,mae,0.10557979622253122,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2026-01-19,0.245426229585526,0.320565191490885,0.13001192809088202,0.320565191490885,0.13001192809088202,-0.190553263400003,30,"v5_delitos_neto_lag1,v5_prevencion_neto,v5_americo_neto_lag1,v5_corrupcion_neto_lag4,v5_americo_neto_lag6,v5_alumbrado_neto_lag4,v5_americo_neto_lag3,v5_alumbrado_neto_lag3,sentimiento_medios_lag2,v5_vialidad_neto_lag2,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_obras_neto_lag6,v5_obras_neto_lag2,v5_basura_neto,v5_obras_neto_lag4,v5_prevencion_neto_lag1,v5_prevencion_neto_lag6,v5_basura_neto_lag1,v5_agua_neto_lag2,v5_basura_neto_lag2,v5_alumbrado_neto,v5_corrupcion_neto_lag2,v5_obras_neto_lag1,v5_basura_neto_lag6,v5_vialidad_neto_lag1,v5_agua_neto_lag1,sentimiento_medios_lag1,sentimiento_medios_lag4,sentimiento_medios",366.5241237079626,mae,0.10643010297281556,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2026-01-26,0.320565191490885,0.170007405822799,0.18361810746175233,0.170007405822799,0.18361810746175233,0.013610701638953338,30,"v5_delitos_neto_lag1,v5_corrupcion_neto_lag4,v5_americo_neto_lag6,v5_americo_neto_lag1,v5_americo_neto_lag3,v5_vialidad_neto_lag2,v5_alumbrado_neto_lag3,sentimiento_medios_lag2,v5_obras_neto_lag6,v5_prevencion_neto,v5_alumbrado_neto_lag4,v5_delitos_neto,v5_prevencion_neto_lag1,y_t_aceptacion_digital_lag3,v5_alumbrado_neto_lag1,v5_agua_neto_lag2,v5_basura_neto_lag1,v5_agua_neto_lag1,v5_basura_neto_lag2,v5_agua_neto,v5_obras_neto_lag2,v5_basura_neto,v5_morena_neto_lag3,v5_delitos_neto_lag4,v5_vialidad_neto_lag1,v5_alumbrado_neto,v5_basura_neto_lag6,v5_americo_neto_lag5,v5_obras_neto_lag4,v5_prevencion_neto_lag6",942.6684551178854,mae,0.11506042939146537,3,1,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
