run_id,week_name,page_id,page_label,post_id,post_url,created_time,week_label,comment_count_post,selection_stage,selection_rule,selected_for_comment_sampling,selection_rank,processing_rank,status_extraccion,decision_reason,seed
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1496621115361111,https://www.facebook.com/monicavtampico/posts/pfbid02q7jnLip3bwpCkZNgcLywHWse7ARdcR9xnsCTXa4Cfo9ALxyAgKHrVfQXacSbmfzXl,2026-03-04T02:50:00+00:00,2026-03-10,87,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1497073228649233,https://www.facebook.com/reel/1451181499792477/,2026-03-04T16:43:45+00:00,2026-03-10,62,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,4.0,5.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1497075145315708,https://www.facebook.com/monicavtampico/posts/pfbid0TwnFZ9UJSwWiQdb4somvxvN4LTzK12fYWtbrU1kAzSbjoByhaCUFithQ9PZQFEmql,2026-03-04T16:46:09+00:00,2026-03-10,10,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1497144748642081,https://www.facebook.com/monicavtampico/posts/pfbid022DRY4U7rr8qJ4tPMJCFwVmPsym2AHo2ESoj7vN9YCkd2qW2BfBPJpV7drtHdEMNVl,2026-03-04T18:54:52+00:00,2026-03-10,44,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1497203041969585,https://www.facebook.com/monicavtampico/posts/pfbid0ar33XvaJvbFUuC34SNPL1AXVsVnSjyBNk6GA8XW7mGuDtgCkkU24iKtWQtDLB6ool,2026-03-04T20:58:31+00:00,2026-03-10,92,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,5.0,4.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1497313845291838,https://www.facebook.com/monicavtampico/posts/pfbid02gqKfwx6MsMsT5FKdj9GUVfuBQxqSyfGo34sT9v4EZnbpHSCcRThKBkbaH8p9gK2Hl,2026-03-05T01:06:10+00:00,2026-03-10,239,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1497350518621504,https://www.facebook.com/monicavtampico/posts/pfbid05hTqidH5mCPEe5adHe9HBPoJzNm2UeBMvdyzjn5qUcEHJEThEkmHQh293xXCpPJRl,2026-03-05T02:17:32+00:00,2026-03-10,53,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1497418335281389,https://www.facebook.com/monicavtampico/posts/pfbid02z8CXgHTrvb5WdzRp9e5S24wuFkV7DAJBP21aYh5tbSqPziUtsQhxdMPwstArh5pTl,2026-03-05T04:27:02+00:00,2026-03-10,34,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1497775401912349,https://www.facebook.com/monicavtampico/posts/pfbid0CYLFPtLycu3MndeWUuGjoEABcqhJ3RiEN4NGffMgweMtA3D36x1T1Mt8oq5JBAaVl,2026-03-05T16:11:59+00:00,2026-03-10,238,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,6.0,3.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1497912455231977,https://www.facebook.com/reel/954123463627682/,2026-03-05T20:04:38+00:00,2026-03-10,133,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1498048958551660,https://www.facebook.com/monicavtampico/posts/pfbid027fb1HC5QUjWjqG98mo97TkSdNvd3S8ZWRRLUxV5Hn7rNLckXwYYpVQS1sBGGVSbQl,2026-03-06T01:00:31+00:00,2026-03-10,79,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1498439475179275,https://www.facebook.com/monicavtampico/posts/pfbid02689HKyJtJVp2bPMREvwRaTxabC6zmimnvC28Zc7TfTbpaSqy19UA4T4mUyRojutEl,2026-03-06T13:01:08+00:00,2026-03-10,53,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,7.0,2.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1498544338502122,https://www.facebook.com/monicavtampico/posts/pfbid028oDrLzfxRfHM8s5oJuQS1yfccfz7WoaWUBFdn5mnqTtdtUB3xDn9tvHCJa4i7Xu4l,2026-03-06T15:51:02+00:00,2026-03-10,34,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1498760675147155,https://www.facebook.com/monicavtampico/posts/pfbid0TJedQErvocovorR11L66DEuxXhtVwo6v49oLPSVujNWH5dH4k3jiWATRf6aqwarPl,2026-03-06T22:45:53+00:00,2026-03-10,69,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1498894915133731,https://www.facebook.com/monicavtampico/posts/pfbid0GSci13o73DzVevvBCS2P2a7Z3gVmY3Sg1c69ymdgFXDadPEKpFmhGny6CCqBcpAHl,2026-03-07T03:31:51+00:00,2026-03-10,44,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,964877296876825,MonicaVillarreal,1499387931751096,https://www.facebook.com/monicavtampico/posts/pfbid0284xXCZbB9XGoA1cvvsuXFNezExcHTWiEiQxUwEKUu2HrCuEk87XSfHzFnUYgDQQcl,2026-03-07T17:42:30+00:00,2026-03-10,39,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,8.0,1.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194506632546197,https://www.facebook.com/TampicoGob/posts/pfbid0JNEFEB8mqPShCoGxhS53KHgHZdovhDfeK8ZqwZbYXjzxVqbUYUd9mYxHQymsn74hl,2026-03-02T01:39:43+00:00,2026-03-03,5,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,1.0,8.0,selected_post_no_comments,Selected but no comments within range were materialized.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194514762546197,https://www.facebook.com/TampicoGob/posts/pfbid02vW5ZAMMUk2ATNWuwGuNPh5eYnSBAQZ2HQ1LXpYL8X1c4EPgKQ1sgKjmmxUQwBpp8l,2026-03-02T03:27:53+00:00,2026-03-03,7,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194521614546197,https://www.facebook.com/TampicoGob/posts/pfbid02PaxYtkMsqiNcXuRdV1MmqvvZEutUfeyxDvNkFqWhjA26X8dXB4uruGVcwoJwytr9l,2026-03-02T04:59:51+00:00,2026-03-03,27,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194574474546197,https://www.facebook.com/TampicoGob/posts/pfbid0356QULMrCjPuF9kgNBjFpmKWz3cuMXXPFggeTyqHsk9Ub5PuHGMMCQcbzHktK4VENl,2026-03-02T16:06:52+00:00,2026-03-03,10,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,2.0,7.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194594904546197,https://www.facebook.com/TampicoGob/posts/pfbid0nQociiA4yDw3ByNLujZNB26QoHFxYubWy9cuSPqMVmkmMoskK9ak4N3uBReYjjF9l,2026-03-02T19:15:41+00:00,2026-03-03,9,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194598234546197,https://www.facebook.com/TampicoGob/posts/pfbid02YGdqpgqZKaAft8RVmf6q7jyRehz89cmJdvJBPgvgX1Kp6rFGYRiAo7wtmZZTbeyfl,2026-03-02T19:42:36+00:00,2026-03-03,24,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194606106546197,https://www.facebook.com/TampicoGob/posts/pfbid0e75VjWP66QKhQ7JJbF3W6gvTYLh57GMUQXj1sz86wzt5SxDzzuXWxbMeGotkYx2Ml,2026-03-02T21:33:22+00:00,2026-03-03,2,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,3.0,6.0,selected_post_no_comments,Selected but no comments within range were materialized.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194625096546197,https://www.facebook.com/reel/2077188926436929/,2026-03-03T00:32:26+00:00,2026-03-03,14,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194629254546197,https://www.facebook.com/TampicoGob/posts/pfbid02GEvs8uVxS9uE6QpNiWUoSXAuiq9eFZM2s2CUYheSs3RC27wEug8WRmBp9bqHrQh2l,2026-03-03T01:51:11+00:00,2026-03-03,7,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194684928546197,https://www.facebook.com/TampicoGob/posts/pfbid02zbPjzkPk62sSUAW2sfrjv7qQDEoDgLyhBjCNFXsTpmhtDLDbotyyvc3MvjDN3VLyl,2026-03-03T14:22:33+00:00,2026-03-03,4,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,4.0,5.0,selected_post_no_comments,Selected but no comments within range were materialized.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194715576546197,https://www.facebook.com/TampicoGob/posts/pfbid025xeETaHbNfovUSnSKD9TkT7y4QJ7Yh3BDvTwGH12TKcX9FSJdqu1Sdph6x2iGHwyl,2026-03-03T18:11:26+00:00,2026-03-03,9,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194722194546197,https://www.facebook.com/TampicoGob/posts/pfbid0ZJGLsLBZocb2SQ2VS8iYCRdA9cXBap2GLN93vPL7Xv2MHminAz673zN2J4grW7tsl,2026-03-03T19:58:20+00:00,2026-03-03,3,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194722212546197,https://www.facebook.com/TampicoGob/posts/pfbid021mRyWzrQ4CNjVSmqzXbgCvYW6me8EHUmCY6AoxZMxkd9ogKt9Jb8sa4eGLpq3GRtl,2026-03-03T19:58:31+00:00,2026-03-03,2,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194743590546197,https://www.facebook.com/TampicoGob/posts/pfbid0mo6K7CifZ4xnGz1ML54fyW7xD2dDVxYXQbBasmCJC3JxE3mVrpxjCYQcVcNjpyqSl,2026-03-04T01:40:08+00:00,2026-03-10,7,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,5.0,4.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194841186546197,https://www.facebook.com/TampicoGob/posts/pfbid0wUsPgxiSvboun9dYRXUvmfQBxFteU4sTLZhDq4jrBv2Nxs5VFM67u4d9RZY4Xbv3l,2026-03-04T18:33:20+00:00,2026-03-10,5,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194854158546197,https://www.facebook.com/TampicoGob/posts/pfbid0xxbjC4BXhKHR5nds5DhHmYqhhmMpZA7wRgJvFciabGxYyUZLefsFtLMhqkTCYxgSl,2026-03-04T22:08:00+00:00,2026-03-10,4,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194854290546197,https://www.facebook.com/TampicoGob/posts/pfbid035PzFXkipMpa5FBD3KQjRPr6VY7V3S2WZETc3WibksTbx5yvVCwRiF4oMWNGY7YKtl,2026-03-04T22:08:59+00:00,2026-03-10,5,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,6.0,3.0,selected_post_no_comments,Selected but no comments within range were materialized.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122194997828546197,https://www.facebook.com/TampicoGob/posts/pfbid0uqkKGSLkKEcv1CCsXBJdqMGPgwmRwUrcqZYCrwBskcw1JXtgwPLUoP5u2Mrn9pk7l,2026-03-06T03:17:31+00:00,2026-03-10,42,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122195072252546197,https://www.facebook.com/TampicoGob/posts/pfbid06x65HQBD8SAiAUPFp1GY9x3mSj27fCFn5jsyQU2hURPGz4EAF6NemD8d3MCXozs5l,2026-03-06T15:51:40+00:00,2026-03-10,4,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122195097374546197,https://www.facebook.com/TampicoGob/posts/pfbid0262FG6GCA1bpu4SFDUZ5FzZtjvhf7VLRrHZsLNmh6myDhxPANt6Q6j8MhD4SJVmaxl,2026-03-06T19:58:50+00:00,2026-03-10,2,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,7.0,2.0,selected_post_no_comments,Selected but no comments within range were materialized.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122195110574546197,https://www.facebook.com/TampicoGob/posts/pfbid02EJ1Lkak6LVuCjVdMRjnNpgQW4weSV6p9ZyHJ9Gjhcmc8QR1j39sHud2htnNXzdzMl,2026-03-06T23:32:38+00:00,2026-03-10,41,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122195119874546197,https://www.facebook.com/TampicoGob/posts/pfbid0x5hzocUZ5NkPtdZDzFbjdGKxVkhSJCWx8BsdWP13rTCYXL7nRy9B1aQFFFfMPMtel,2026-03-07T01:45:22+00:00,2026-03-10,3,candidate_rejected_by_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,False,,,not_selected_due_sampling,Excluded by temporal even-spacing sampling before comments actor.,42
fb_w10_backfill_fix,2026-03-02_semana_02marzo_08marzo_26,474462132406835,GobiernoTampico,122195214500546197,https://www.facebook.com/TampicoGob/posts/pfbid0KPkQHs73dgSKJZGd8N4PeFEi7djAcXzXmH8LyoJo8yxqwAQ3cWJPjrgeBHMrVTiRl,2026-03-07T20:38:18+00:00,2026-03-10,8,selected_for_comment_sampling,temporal_even_spacing_by_created_time_with_seed_tiebreak,True,8.0,1.0,selected_post_with_comments,Selected by temporal coverage rule and processed under page cap.,42
