"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1252859946403897/474462132406835_122152086140546197";"133";"2";"1";"474462132406835_122152086140546197";"data";"data.*";"fetched (200)";"2025-11-14 08:22:01.827571";"Facebook:/<page-id>/posts";"";"2025-04-26T00:34:28+0000";"";"";""
"964877296876825_1252859946403897/474462132406835_122152086140546197/474462132406835_122152086140546197";"3237";"133";"2";"474462132406835_122152086140546197";"data";"data.*";"fetched (200)";"2025-11-14 08:23:53.175256";"Facebook:/<post-id>/comments";"#TampicoVaConTodos❤️";"2025-04-26T00:37:18+0000";"0";"0";""
"TampicoGob/474462132406835_122152086140546197/474462132406835_122152086140546197";"3237";"133";"2";"474462132406835_122152086140546197";"data";"data.*";"fetched (200)";"2025-11-14 08:23:53.175256";"Facebook:/<post-id>/comments";"#TampicoVaConTodos❤️";"2025-04-26T00:37:18+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1251838896506002";"20";"1";"1";"964877296876825_1251838896506002";"data";"data.*";"fetched (200)";"2025-11-14 08:21:56.791128";"Facebook:/<page-id>/posts";"Después de años brillando en el extranjero, el corazón de Luis Lauro López vuelve a latir en casa. Mutations no es solo una exposición, es un reencuentro y una mirada valiente al cambio.  Gracias a quienes acompañaron en esta visita para apreciar el arte. La directora del METRO Mariana Moctezuma Córdoba y la regidora María Elena Herrera.    El arte ya está aquí, esperándote.   Del 25 de abril al 6 de junio, en la Galería del METRO, Tampico.";"2025-04-28T20:00:16+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1251838896506002/964877296876825_1251838896506002";"793";"20";"2";"964877296876825_1251838896506002";"data";"data.*";"fetched (200)";"2025-11-14 08:22:41.063586";"Facebook:/<post-id>/comments";"Está espectacular su obra! Me encanto";"2025-04-28T20:25:25+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1251769459846279";"21";"1";"1";"964877296876825_1251769459846279";"data";"data.*";"fetched (200)";"2025-11-14 08:21:56.791128";"Facebook:/<page-id>/posts";"La Presidencia Municipal de Tampico celebra con el corazón a quienes llenan de alegría, luz y esperanza nuestro presente y nuestro futuro.  Este 30 de abril, te invitamos a vivir una tarde mágica e inolvidable en la Expo Tampico, desde las 4 pm, con grandes espectáculos: PAW Patrol, La Granja de Zenón  ¡Totalmente GRATIS!  En el recinto ferial disfruta de los juegos, el circo, el área extrema, y muchas sorpresas y regalos pensados especialmente para los más pequeños.  Pasa por tus boletos en:   - Taquilla de la feria   - Delegación Norte   - Delegación Occidente   - Palacio Municipal";"2025-04-28T17:42:31+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1251769459846279/964877296876825_1251769459846279";"804";"21";"2";"964877296876825_1251769459846279";"data";"data.*";"fetched (200)";"2025-11-14 08:22:42.564543";"Facebook:/<post-id>/comments";"Excelente presidenta👏👏👏";"2025-04-28T17:50:36+0000";"0";"0";""
"964877296876825_1252859946403897/474462132406835_122152602332546197";"126";"2";"1";"474462132406835_122152602332546197";"data";"data.*";"fetched (200)";"2025-11-14 08:22:01.827571";"Facebook:/<page-id>/posts";"";"2025-04-28T23:08:49+0000";"";"";""
"964877296876825_1252859946403897/474462132406835_122152602332546197/474462132406835_122152602332546197";"3150";"126";"2";"474462132406835_122152602332546197";"data";"data.*";"fetched (200)";"2025-11-14 08:23:49.992892";"Facebook:/<post-id>/comments";"💯";"2025-05-02T03:12:57+0000";"0";"0";""
"TampicoGob/474462132406835_122152602332546197/474462132406835_122152602332546197";"3150";"126";"2";"474462132406835_122152602332546197";"data";"data.*";"fetched (200)";"2025-11-14 08:23:49.992892";"Facebook:/<post-id>/comments";"💯";"2025-05-02T03:12:57+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1249595973396961";"30";"1";"1";"964877296876825_1249595973396961";"data";"data.*";"fetched (200)";"2025-11-14 08:21:56.791128";"Facebook:/<page-id>/posts";"Gracias al respaldo firme y sensible de nuestro gobernador, el Dr. Américo Villarreal Anaya, quien con voluntad, trabajo y amor por Tamaulipas ha hecho posible que hoy esta calle en la colonia Las Américas sea una realidad. 🙌🏻    Esta obra no solo transforma el entorno, transforma vidas. Es el reflejo de un gobierno que escucha, que atiende y que responde con hechos a las necesidades del pueblo de Tampico.  Nos llena de alegría compartir este momento con el equipo de Obras Públicas, encabezado por el Ing. Rogelio Ontiveros, con la comisión de obras y nuestros regidores, siempre comprometidos, siempre dispuestos a servir con pasión y entrega.  Hoy demostramos que cuando se trabaja en unidad y se pone el corazón por delante, los resultados llegan.✨🙌🏻";"2025-04-25T20:25:13+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1249595973396961/964877296876825_1249595973396961";"952";"30";"2";"964877296876825_1249595973396961";"data";"data.*";"fetched (200)";"2025-11-14 08:22:47.226212";"Facebook:/<post-id>/comments";"Muchas felicidades   a todas las personas beneficiadas";"2025-04-25T23:01:54+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1250329269990298";"26";"1";"1";"964877296876825_1250329269990298";"data";"data.*";"fetched (200)";"2025-11-14 08:21:56.791128";"Facebook:/<page-id>/posts";"Esto es creatividad.";"2025-04-26T20:05:10+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1250329269990298/964877296876825_1250329269990298";"913";"26";"2";"964877296876825_1250329269990298";"data";"data.*";"fetched (200)";"2025-11-14 08:22:45.266276";"Facebook:/<post-id>/comments";"👏👏👏👏👏";"2025-04-27T00:29:27+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1249772780045947";"28";"1";"1";"964877296876825_1249772780045947";"data";"data.*";"fetched (200)";"2025-11-14 08:21:56.791128";"Facebook:/<page-id>/posts";"Esta tarde recorrí el Pabellón Ganadero del Recinto Ferial, sede de la XIV Muestra Internacional de Ganado Cebú. Un evento que reúne lo mejor de la genética, calidad y tradición ganadera, con ejemplares de clase mundial y una red de negocios que impulsa a criaderos y productores.  Acompañada por el Subdirector del Recinto Ferial, Armando Javier González Morales; el ex presidente de la Asociación Mexicana de Criadores de Cebú, Erik Abramson; y empresarios del sector. Mi total respaldo a esta industria que aporta al desarrollo económico de nuestra ciudad.";"2025-04-26T02:49:03+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1249772780045947/964877296876825_1249772780045947";"924";"28";"2";"964877296876825_1249772780045947";"data";"data.*";"fetched (200)";"2025-11-14 08:22:46.185229";"Facebook:/<post-id>/comments";"Muy bien";"2025-04-26T03:17:17+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1248723590150866";"37";"1";"1";"964877296876825_1248723590150866";"data";"data.*";"fetched (200)";"2025-11-14 08:21:57.712938";"Facebook:/<page-id>/posts";"Los ojos de un niño brillan diferente cuando se divierte. Por eso, en conjunto con DIF Tampico que dirige la Dra. Luz Adriana Villarreal hicimos un espacio especial para que los más pequeños de Casa hogar vivieran momentos de alegría y esparcimiento en las Fiestas de Abril 🎉  Fue hermoso verlos sonreír, divertirse en los juegos, emocionarse con el show de circo y cantar junto a Bely y Beto.  Ese día no solo compartimos diversión, compartimos promesas. Me comprometí con ellos, con su bienestar y su felicidad. Porque son extraordinarios, y merecen todo nuestro apoyo para crecer en un entorno lleno de amor, alegría y oportunidades✨";"2025-04-24T16:58:18+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1248723590150866/964877296876825_1248723590150866";"1028";"37";"2";"964877296876825_1248723590150866";"data";"data.*";"fetched (200)";"2025-11-14 08:22:50.822396";"Facebook:/<post-id>/comments";"";"2025-04-24T17:01:18+0000";"0";"0";""
