query_index,query,medio,termino,article_title,article_url_resolved,source_domain,status_descarga,extraction_method,article_text_length,cache_hit_article,playwright_used,fallback_used,attempted_methods,error_type,error_detail
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",La historia de la familia detras de La Jaibita: la salsa de los mariscos en Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/local/la-historia-de-la-familia-detras-de-la-jaibita-la-salsa-de-los-mariscos-en-tampico-29200644,oem.com.mx,downloaded_ok,trafilatura,1408,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Rodando X Tamaulipas: el ciclista que recorrió 43 municipios - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/rodando-x-tamaulipas-el-ciclista-que-recorrio-los-43-municipios-de-tamaulipas-29240195,oem.com.mx,downloaded_ok,trafilatura,851,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Transformarán la histórica Plaza Galeana de la colonia Tinaco: tendrá canchas nuevas y kiosco remodelado - El Sol de México,https://oem.com.mx/elsoldetampico/local/transformaran-la-historica-plaza-galeana-de-la-colonia-tinaco-tendra-canchas-nuevas-y-kiosco-remodelado-29116317,oem.com.mx,downloaded_ok,trafilatura,1441,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Cartelera de las playas en Tamaulipas: conciertos y ambiente familiar en Semana Santa 2026 - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/cartelera-de-las-playas-en-tamaulipas-conciertos-y-ambiente-familiar-en-semana-santa-2026-29201767,oem.com.mx,downloaded_ok,trafilatura,1300,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Carretera Mante-Ocampo-Tula de Tamaulipas será estrenada por turistas en Semana Santa 2026 - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/carretera-mante-ocampo-tula-de-tamaulipas-sera-estrenada-por-turistas-en-semana-santa-2026-29163845,oem.com.mx,downloaded_ok,trafilatura,1244,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“No es justo pagar por entrar a nuestro municipio”: ciudadanía exige el retiro de la caseta del Puente de Pánuco - El Sol de México,https://oem.com.mx/elsoldetampico/local/no-es-justo-pagar-por-entrar-a-nuestro-municipio-ciudadania-exige-el-retiro-de-la-caseta-del-puente-de-panuco-29100769,oem.com.mx,downloaded_ok,trafilatura,1350,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Tampico y Altamira conquistan la CDMX! Relanzan puertos en la cumbre logística más grande de México - El Sol de México,https://oem.com.mx/elsoldetampico/finanzas/tampico-y-altamira-conquistan-la-cdmx-relanzan-puertos-en-la-cumbre-logistica-mas-grande-de-mexico-29063624,oem.com.mx,downloaded_ok,trafilatura,1279,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Sabor a Cuba en Playa Miramar! El nuevo rincón que con su comida y bebidas conquista a los turistas - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/sabor-a-cuba-en-playa-miramar-el-nuevo-rincon-que-con-su-comida-y-bebidas-conquista-a-los-turistas-29234907,oem.com.mx,downloaded_ok,trafilatura,2440,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Domingo de accidentes: muere motociclista en la carretera Tampico-Mante tras brutal choque - El Sol de México,https://oem.com.mx/elsoldetampico/policiaca/domingo-de-accidentes-muere-motociclista-en-la-carretera-tampico-mante-tras-brutal-choque-29233846,oem.com.mx,downloaded_ok,trafilatura,1078,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",No se hacen daño: Atlético La Paz empata con el campeón y asegura liguilla en Liga de Expansión - El Sol de México,https://oem.com.mx/elsudcaliforniano/deportes/no-se-hacen-dano-atletico-la-paz-empata-con-el-campeon-y-asegura-liguilla-en-liga-de-expansion-29218359,oem.com.mx,downloaded_ok,trafilatura,3501,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Dónde ver el partido Atlético La Paz vs Jaiba Brava? Canales y horario para seguir al campeón - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/donde-ver-el-partido-atletico-la-paz-vs-jaiba-brava-canales-y-horario-para-seguir-al-campeon-29200274,oem.com.mx,downloaded_ok,trafilatura,977,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Por qué cerró “Soy Juan”? La app de delivery que desafió a los gigantes en Tampico dice adiós - El Sol de México,https://oem.com.mx/elsoldetampico/finanzas/por-que-cerro-soy-juan-la-app-de-delivery-que-desafio-a-los-gigantes-en-tampico-dice-adios-29157749,oem.com.mx,downloaded_ok,trafilatura,946,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Jaiba Brava empata con Atlético La Paz y mantiene viva la esperanza de liguilla - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/jaiba-brava-empata-con-atletico-la-paz-y-mantiene-viva-la-esperanza-de-liguilla-29212365,oem.com.mx,downloaded_ok,trafilatura,583,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Regios pagarán más por vacacionar en Playa Miramar: gasolina encarece el viaje - El Sol de México,https://oem.com.mx/elsoldetampico/finanzas/regios-pagaran-mas-por-vacacionar-en-playa-miramar-gasolina-encarece-el-viaje-29200108,oem.com.mx,downloaded_ok,trafilatura,634,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Por agua y por tierra: madres buscadoras de Tamaulipas exigen contar con buzos - El Sol de México,https://oem.com.mx/elsoldetampico/local/por-agua-y-por-tierra-madres-buscadoras-de-tamaulipas-exigen-contar-con-buzos-29132447,oem.com.mx,downloaded_ok,trafilatura,3316,False,False,False,trafilatura,,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",Dengue da tregua en Tampico en este año - Milenio,https://www.milenio.com/ciencia-y-salud/dengue-baja-90-tampico-madero-refuerzan-prevencion-2026,www.milenio.com,downloaded_ok,cloudscraper,2305,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",Tampico va por 600 mil visitantes en vacaciones de Semana Santa 2026 - Milenio,https://www.milenio.com/comunidad/tampico-espera-600-mil-turistas-semana-santa-2026,www.milenio.com,downloaded_ok,cloudscraper,2552,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",Cruz Roja Tampico suspende servicios médicos por crisis - Milenio,https://www.milenio.com/videos/estados/cruz-roja-tampico-suspende-servicios-crisis-quedan-5-ambulancias,www.milenio.com,downloaded_ok,cloudscraper,339,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",Sector ganadero nacional acelera recuperación de mil mdd tras gusano barrenador - Milenio,https://www.milenio.com/negocios/ganaderos-buscan-reactivar-exportaciones-gusano-barrenador,www.milenio.com,downloaded_ok,cloudscraper,3849,False,False,True,"trafilatura,cloudscraper",,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",La Grilla - Milenio,https://www.milenio.com/opinion/editoriales/se-dice-en-la-grilla-tamaulipas/la-grilla_1110,www.milenio.com,downloaded_ok,cloudscraper,2096,False,False,True,"trafilatura,cloudscraper",,
