query_index,query,medio,termino,rss_source,article_title,article_url_original,published_at,published_at_raw,source_name,description,retrieved_at,cache_hit_rss
1,"""Monica Villarreal"" site:oem.com.mx",site:oem.com.mx,"""Monica Villarreal""",https://news.google.com/rss/search?q=%22Monica+Villarreal%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,Es gratis: Tampico anuncia que no habrá cobro de estacionamiento en las Fiestas de Abril - El Sol de México,https://news.google.com/rss/articles/CBMi0gFBVV95cUxObjBGWkxkZTNDT2twazlTZkpUejgxaVlvWVBPNDEzSnJFTXdWSnRnWDdvMERfVXliNXhxY2Y2TEtLRjAzcUYwRVM5ZUZkMi1pT1hjb25OZVE1T2xKSUtLQ1ZYR18weV9COTdOZHZody1lX2xFcVpqbFdiMkZ3V0Q2T0pOZTdJZmJ2V054dDJ6QlZHM2ZPdTFYM2xRcUx4bGZpVVI3QWhpWVo0dW5jUFkyc0s0MjE2OUFCbmtGNHhVSHRRUU1TbzFJX3BlUG9LMWlwc1E?oc=5,2026-03-28T07:00:00+00:00,"Sat, 28 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxObjBGWkxkZTNDT2twazlTZkpUejgxaVlvWVBPNDEzSnJFTXdWSnRnWDdvMERfVXliNXhxY2Y2TEtLRjAzcUYwRVM5ZUZkMi1pT1hjb25OZVE1T2xKSUtLQ1ZYR18weV9COTdOZHZody1lX2xFcVpqbFdiMkZ3V0Q2T0pOZTdJZmJ2V054dDJ6QlZHM2ZPdTFYM2xRcUx4bGZpVVI3QWhpWVo0dW5jUFkyc0s0MjE2OUFCbmtGNHhVSHRRUU1TbzFJX3BlUG9LMWlwc1E?oc=5"" target=""_blank"">Es gratis: Tampico anuncia que no habrá cobro de estacionamiento en las Fiestas de Abril</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:22Z,False
1,"""Monica Villarreal"" site:oem.com.mx",site:oem.com.mx,"""Monica Villarreal""",https://news.google.com/rss/search?q=%22Monica+Villarreal%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,"Su vida en un documental: presentan Aquí estoy, mujeres que dejaron huella - El Sol de México",https://news.google.com/rss/articles/CBMivwFBVV95cUxOZkJSMGhGM3pzRzFZRHV0RFByOW9yTFMtMzJPYURZMHQ2aXdQX2VfUkZmY2p1Q1phN0I0OU5lRHVIMmlrRmFtNkJ5WjVBOHF6WnRad0NibUtOQmxOT0lLTkQ0VWtERzFSUXJrQzRNUGRzN1VZb3ZkREc4UWphdmh2Uk5ENDMwZ0d3Vk5qQUEtcm56VkpMWkdHU05VWjQ3b3c1cnpWS1NqWWtRM3dEX2lCcDFxelFQMTFLWVlodnk2cw?oc=5,2026-03-25T07:00:00+00:00,"Wed, 25 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxOZkJSMGhGM3pzRzFZRHV0RFByOW9yTFMtMzJPYURZMHQ2aXdQX2VfUkZmY2p1Q1phN0I0OU5lRHVIMmlrRmFtNkJ5WjVBOHF6WnRad0NibUtOQmxOT0lLTkQ0VWtERzFSUXJrQzRNUGRzN1VZb3ZkREc4UWphdmh2Uk5ENDMwZ0d3Vk5qQUEtcm56VkpMWkdHU05VWjQ3b3c1cnpWS1NqWWtRM3dEX2lCcDFxelFQMTFLWVlodnk2cw?oc=5"" target=""_blank"">Su vida en un documental: presentan Aquí estoy, mujeres que dejaron huella</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:22Z,False
2,"""gobierno de tampico"" site:oem.com.mx",site:oem.com.mx,"""gobierno de tampico""",https://news.google.com/rss/search?q=%22gobierno+de+tampico%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,¡Muro contra el crudo! Tampico Alto ‘sella’ la Laguna de Tamiahua ante derrame de petróleo en el Golfo de México - El Sol de México,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPbWd1ZGRuaDBuUDVIRFRpM2ZEMkVGRHNTUjZrdnJKcVU2N05qOEVDNnZ1cmtvZlZzUi1hcjVxRG92V0hadEs2azBuaC1aby1fbGJZRHhwZGc4d0hNWHpoTHZraUZSaDViMjNva1o3SlhNYVVoYXRucGp2UXJvczhQdWdkY05VZURIZDB2Um5ULVFTZHdXZE9VRWV5Q3FLMzZQd2gtczY0cGVCTEVUZ2JmcmVMejBzWGhJcTNLc1JQdi05anpwemJjSkxoLUkwcmdQVDdlQnRlT3FWTWpoOEc5UTlURFRzd20ta1dSTi13?oc=5,2026-03-27T07:00:00+00:00,"Fri, 27 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxPbWd1ZGRuaDBuUDVIRFRpM2ZEMkVGRHNTUjZrdnJKcVU2N05qOEVDNnZ1cmtvZlZzUi1hcjVxRG92V0hadEs2azBuaC1aby1fbGJZRHhwZGc4d0hNWHpoTHZraUZSaDViMjNva1o3SlhNYVVoYXRucGp2UXJvczhQdWdkY05VZURIZDB2Um5ULVFTZHdXZE9VRWV5Q3FLMzZQd2gtczY0cGVCTEVUZ2JmcmVMejBzWGhJcTNLc1JQdi05anpwemJjSkxoLUkwcmdQVDdlQnRlT3FWTWpoOEc5UTlURFRzd20ta1dSTi13?oc=5"" target=""_blank"">¡Muro contra el crudo! Tampico Alto ‘sella’ la Laguna de Tamiahua ante derrame de petróleo en el Golfo de México</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:32Z,False
2,"""gobierno de tampico"" site:oem.com.mx",site:oem.com.mx,"""gobierno de tampico""",https://news.google.com/rss/search?q=%22gobierno+de+tampico%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,"Música, comparsas y sorpresas: así será el Carnaval Tampico Alto 2026 - El Sol de México",https://news.google.com/rss/articles/CBMitwFBVV95cUxNblhRT2dMVVp3bFdSaGNjZFRWS2hXN2NZYXU0eFlWcWlLdVE2clN0QlVMQnQxRDVIYmNwbVN0TjBoSDBrMzY3U0V4aWRITjYtckYtUUNiUGkzOFlQeG9UbmFOMUVLSW84bFZjV0IyYXV5VlVibS1qY0hWT1ZRWGtLVTIzc0dKLXlHUWN5QzlsY3Fpcko1YWFGNy0yVHpTX1hzQnlJdjRFVmJKZFZ0UFBvcjdRcWdDOTg?oc=5,2026-03-24T07:00:00+00:00,"Tue, 24 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxNblhRT2dMVVp3bFdSaGNjZFRWS2hXN2NZYXU0eFlWcWlLdVE2clN0QlVMQnQxRDVIYmNwbVN0TjBoSDBrMzY3U0V4aWRITjYtckYtUUNiUGkzOFlQeG9UbmFOMUVLSW84bFZjV0IyYXV5VlVibS1qY0hWT1ZRWGtLVTIzc0dKLXlHUWN5QzlsY3Fpcko1YWFGNy0yVHpTX1hzQnlJdjRFVmJKZFZ0UFBvcjdRcWdDOTg?oc=5"" target=""_blank"">Música, comparsas y sorpresas: así será el Carnaval Tampico Alto 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:32Z,False
2,"""gobierno de tampico"" site:oem.com.mx",site:oem.com.mx,"""gobierno de tampico""",https://news.google.com/rss/search?q=%22gobierno+de+tampico%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,"Con silbato y mapas, tránsitos de Tampico serán guías turísticos en Semana Santa 2026 - El Sol de México",https://news.google.com/rss/articles/CBMi0AFBVV95cUxOZ29aemNxbmY1bERkVC1MX0VpMkFCWkl5ZHNFM1B2RHBCY1hha2p6MzBEY2JfSDk1WkNnMFJkQnNfT3ZVcVpqZDRyb2dZcnlpTlBUTDZwbk5KdWM0QWxPRklUQkFkb1lJajVwb1JpZEFyNk5DYmxkRWcxaHdDSTEtRHd3bzB1TXZFR3NOYjNrVm81Nk1iZElUMnhWd1Jqc0ItWktxVWlFVV8ybUZjb09SdmdxSmJOaXREZ2xQNFZGMVNRWlpKRU5NTEo5SzZUR2lM?oc=5,2026-03-29T07:00:00+00:00,"Sun, 29 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMi0AFBVV95cUxOZ29aemNxbmY1bERkVC1MX0VpMkFCWkl5ZHNFM1B2RHBCY1hha2p6MzBEY2JfSDk1WkNnMFJkQnNfT3ZVcVpqZDRyb2dZcnlpTlBUTDZwbk5KdWM0QWxPRklUQkFkb1lJajVwb1JpZEFyNk5DYmxkRWcxaHdDSTEtRHd3bzB1TXZFR3NOYjNrVm81Nk1iZElUMnhWd1Jqc0ItWktxVWlFVV8ybUZjb09SdmdxSmJOaXREZ2xQNFZGMVNRWlpKRU5NTEo5SzZUR2lM?oc=5"" target=""_blank"">Con silbato y mapas, tránsitos de Tampico serán guías turísticos en Semana Santa 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:32Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,Del “chalán” a la caseta: la historia del Puente Pánuco y por qué hoy exigen que sea gratis - El Sol de México,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPcEtEc1RvV0VqR0o0UVZzbS1pRklyeHNmWkVHNHdrZHc5MkZCTzUyS042UVkxNFZ2aDNaZmdiMmhrNmNzdV9aUlEyMGVVNzhTZ0tmazdJX2V2bzhVX1Q1VEpSbGh0dkNnLXpwdk5odjA1eWxiN2l2VXJSMlVjZVUzX0o3c1JIUWhEeDdlMldmNVoyZjc3ckt2Q0NLQ08wQ0Fvd0FRNHBxWmRDTVVpR2lCRTFRdThYcFpvOU80cHk4dWltdFk0cDlkdVhOQ3dLTkt4V280?oc=5,2026-03-29T07:00:00+00:00,"Sun, 29 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMi0wFBVV95cUxPcEtEc1RvV0VqR0o0UVZzbS1pRklyeHNmWkVHNHdrZHc5MkZCTzUyS042UVkxNFZ2aDNaZmdiMmhrNmNzdV9aUlEyMGVVNzhTZ0tmazdJX2V2bzhVX1Q1VEpSbGh0dkNnLXpwdk5odjA1eWxiN2l2VXJSMlVjZVUzX0o3c1JIUWhEeDdlMldmNVoyZjc3ckt2Q0NLQ08wQ0Fvd0FRNHBxWmRDTVVpR2lCRTFRdThYcFpvOU80cHk4dWltdFk0cDlkdVhOQ3dLTkt4V280?oc=5"" target=""_blank"">Del “chalán” a la caseta: la historia del Puente Pánuco y por qué hoy exigen que sea gratis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:46Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,"A 70 años de Pepito El Terrestre, proponen estatua de pie en Tampico - El Sol de México",https://news.google.com/rss/articles/CBMivgFBVV95cUxPWmdmX1J2c0FpaE1NVURIMDFVZmt6UEt1LTdISDJ5bTJTVE95Sjdwc0NvYW1nOXlEcUp3LWp1cm9JRUNVQjYwZXQzQ2Fkcmw1T1pmbndWVFZIQlh6Rloyc21pNnZLZVNiS1VWWTgxbjdlU2JBcXlNd1ZwSkFLV3FMVHI2dVkzNzV1OGZqazRobFFSY2JnSDVWbkk3c3NnR3J3VlRjZjVyMGlRTTJWTWRvWVFibF85YzZaM0FScS1B?oc=5,2026-03-25T07:00:00+00:00,"Wed, 25 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxPWmdmX1J2c0FpaE1NVURIMDFVZmt6UEt1LTdISDJ5bTJTVE95Sjdwc0NvYW1nOXlEcUp3LWp1cm9JRUNVQjYwZXQzQ2Fkcmw1T1pmbndWVFZIQlh6Rloyc21pNnZLZVNiS1VWWTgxbjdlU2JBcXlNd1ZwSkFLV3FMVHI2dVkzNzV1OGZqazRobFFSY2JnSDVWbkk3c3NnR3J3VlRjZjVyMGlRTTJWTWRvWVFibF85YzZaM0FScS1B?oc=5"" target=""_blank"">A 70 años de Pepito El Terrestre, proponen estatua de pie en Tampico</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:46Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,Sal de viaje sin sorpresas: precios de casetas en Tamaulipas este 2026 - El Sol de México,https://news.google.com/rss/articles/CBMiugFBVV95cUxNWUU4V1hzMmRkMkx4VGZpNnhEVTVMa2Ytam9FOWRoblBENUhUcEh3SExoTlhXcTF0THVVaEVNc3VTbGJhTGgxd25UbXhZUlNwMnc5b0RYclBiX3Rqcm1EVzloQjNUandoTGJwdm1Ham1IMVRQTXdkTzZETXdFd2Z2a1oxblQ1RkxsZENwaEpkclA4SmJkelRPMnFleWNWYkZlN0JqYWo0UkdhazdTdHdCZkxRS1VnenZZSWc?oc=5,2026-03-28T07:00:00+00:00,"Sat, 28 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxNWUU4V1hzMmRkMkx4VGZpNnhEVTVMa2Ytam9FOWRoblBENUhUcEh3SExoTlhXcTF0THVVaEVNc3VTbGJhTGgxd25UbXhZUlNwMnc5b0RYclBiX3Rqcm1EVzloQjNUandoTGJwdm1Ham1IMVRQTXdkTzZETXdFd2Z2a1oxblQ1RkxsZENwaEpkclA4SmJkelRPMnFleWNWYkZlN0JqYWo0UkdhazdTdHdCZkxRS1VnenZZSWc?oc=5"" target=""_blank"">Sal de viaje sin sorpresas: precios de casetas en Tamaulipas este 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:46Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,Hablemos de tecnología / Un pelo de gato - El Sol de México,https://news.google.com/rss/articles/CBMilAFBVV95cUxNdlZRa25NYnRBbUtycGx3aEktNV9UQWZsSXhVRkl6cnlnN05VVldpU3I1MkVfYmwtczQ0VURKdk9zVFJNbHFOQ0ZOanBadlRjWHd3aVEwTkxwTTl2ZEh3U0NEckhMTEwyVzdLeUV5M3pnQjQtQi0wYnJzVkhZRTRETWpnNl94Vm5RQ3hYQVRkbER5MnNM?oc=5,2026-03-28T07:00:00+00:00,"Sat, 28 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxNdlZRa25NYnRBbUtycGx3aEktNV9UQWZsSXhVRkl6cnlnN05VVldpU3I1MkVfYmwtczQ0VURKdk9zVFJNbHFOQ0ZOanBadlRjWHd3aVEwTkxwTTl2ZEh3U0NEckhMTEwyVzdLeUV5M3pnQjQtQi0wYnJzVkhZRTRETWpnNl94Vm5RQ3hYQVRkbER5MnNM?oc=5"" target=""_blank"">Hablemos de tecnología / Un pelo de gato</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:46Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-23+before%3A2026-03-29&hl=es-419&gl=MX&ceid=MX:es-419,Atlético La Paz vs Jaiba Brava: lo que debes saber previo al juego clave de la Jornada 12 - El Sol de México,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPSnROQjBjd3dtRmxWZUdiMnhheUtJRDJxeGtGUkxjd05WNWNRV2VJa05IamRrcWdzaWlVQ3JEdGtYNGc2NUFSYThpLTVNdkV1MzJJdkxVdGt4MzZsSENuOEhCSmMzWm1vTHdLV0hONFhkV2lnM3Izd0xtd1lXU2pMX3UzVDExU0FCalpZYlBDQmpNSmgyS1RfVjNGZzlQenZQSEFUYU9LdE5oamh3ODZubklGMWpNLVZScHVzLVV0RDVud2FaQ3VxSU5kMTVPM0pLRkRnZU9CYw?oc=5,2026-03-24T07:00:00+00:00,"Tue, 24 Mar 2026 07:00:00 GMT",El Sol de México,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxPSnROQjBjd3dtRmxWZUdiMnhheUtJRDJxeGtGUkxjd05WNWNRV2VJa05IamRrcWdzaWlVQ3JEdGtYNGc2NUFSYThpLTVNdkV1MzJJdkxVdGt4MzZsSENuOEhCSmMzWm1vTHdLV0hONFhkV2lnM3Izd0xtd1lXU2pMX3UzVDExU0FCalpZYlBDQmpNSmgyS1RfVjNGZzlQenZQSEFUYU9LdE5oamh3ODZubklGMWpNLVZScHVzLVV0RDVud2FaQ3VxSU5kMTVPM0pLRkRnZU9CYw?oc=5"" target=""_blank"">Atlético La Paz vs Jaiba Brava: lo que debes saber previo al juego clave de la Jornada 12</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Sol de México</font>",2026-04-11T12:22:46Z,False
