horizonte_sem,outer_fold_index,column_name,non_null_train_count,nunique_train_non_null
1,8,pred_E5_v4_clean,17,17
1,8,pred_E7_v3_clean,17,17
1,8,pred_E9_v2_clean,5,5
1,8,pred_disponible_E1_v5_clean,19,2
1,8,pred_disponible_E3_v2_clean,19,2
1,8,pred_disponible_E5_v4_clean,19,2
1,8,pred_disponible_E7_v3_clean,19,2
1,8,pred_disponible_E9_v2_clean,19,2
1,9,cobertura_modelos_fila,20,3
1,9,consenso_direccion,20,2
1,9,desacuerdo_direccion,20,2
1,9,desviacion_predicciones,20,19
1,9,dispersion_direccion,20,5
1,9,fila_completa_modelos_incluidos,20,2
1,9,max_diff_predicciones,20,19
1,9,max_predicciones,20,20
1,9,mediana_predicciones,20,20
1,9,min_predicciones,20,20
1,9,n_direcciones_distintas,20,2
1,9,n_modelos_disponibles,20,3
1,9,numero_modelos_predicen_caida,20,7
1,9,promedio_predicciones,20,20
1,9,rango_predicciones,20,19
1,9,share_modelos_predicen_caida,20,7
1,9,ctx_abs_delta_1w,20,20
1,9,ctx_delta_1w,20,20
1,9,ctx_delta_2w,20,20
1,9,ctx_mean_delta_4w,20,20
1,9,ctx_negative_delta_ratio_4w,20,2
1,9,ctx_positive_delta_ratio_4w,20,2
1,9,ctx_recent_fall_flag,20,2
1,9,ctx_rolling_mean_4w,20,20
1,9,ctx_rolling_std_4w,20,20
1,9,ctx_sentimiento_medios,20,20
1,9,ctx_trend_vs_ma4,20,20
1,9,ctx_v5_dispersion_neta,20,20
1,9,ctx_v5_promedio_neto,20,20
1,9,ctx_y_lag1,20,20
1,9,ctx_y_lag2,20,20
1,9,ctx_y_lag4,20,20
1,9,hist_abs_error_mean4_E1_v5_clean,17,17
1,9,hist_abs_error_mean4_E2_v3_clean,19,19
1,9,hist_abs_error_mean4_E3_v2_clean,17,17
1,9,hist_abs_error_mean4_E5_v4_clean,17,17
1,9,hist_abs_error_mean4_E7_v3_clean,17,17
1,9,hist_abs_error_mean4_E9_v2_clean,5,5
1,9,hist_caida_hit_mean4_E1_v5_clean,15,3
1,9,hist_caida_hit_mean4_E2_v3_clean,18,3
1,9,hist_caida_hit_mean4_E3_v2_clean,15,3
1,9,hist_caida_hit_mean4_E5_v4_clean,15,3
1,9,hist_caida_hit_mean4_E7_v3_clean,15,3
1,9,hist_dir_acc_mean4_E1_v5_clean,17,3
1,9,hist_dir_acc_mean4_E2_v3_clean,19,5
1,9,hist_dir_acc_mean4_E3_v2_clean,17,3
1,9,hist_dir_acc_mean4_E5_v4_clean,17,3
1,9,hist_dir_acc_mean4_E7_v3_clean,17,5
1,9,hist_dir_acc_mean4_E9_v2_clean,5,5
1,9,hist_loss_local_mean4_E1_v5_clean,17,17
1,9,hist_loss_local_mean4_E2_v3_clean,19,19
1,9,hist_loss_local_mean4_E3_v2_clean,17,17
1,9,hist_loss_local_mean4_E5_v4_clean,17,17
1,9,hist_loss_local_mean4_E7_v3_clean,17,17
1,9,hist_loss_local_mean4_E9_v2_clean,5,5
1,9,y_current,20,20
1,9,caida_pred_E1_v5_clean,18,2
1,9,caida_pred_E2_v3_clean,20,2
1,9,caida_pred_E3_v2_clean,18,2
1,9,caida_pred_E5_v4_clean,18,2
1,9,caida_pred_E7_v3_clean,18,2
1,9,caida_pred_E9_v2_clean,6,2
1,9,direccion_pred_E1_v5_clean,18,2
1,9,direccion_pred_E2_v3_clean,20,2
1,9,direccion_pred_E3_v2_clean,18,2
1,9,direccion_pred_E5_v4_clean,18,2
1,9,direccion_pred_E7_v3_clean,18,2
1,9,direccion_pred_E9_v2_clean,6,2
1,9,pred_E1_v5_clean,18,18
1,9,pred_E2_v3_clean,20,20
1,9,pred_E3_v2_clean,18,18
1,9,pred_E5_v4_clean,18,18
1,9,pred_E7_v3_clean,18,18
1,9,pred_E9_v2_clean,6,6
1,9,pred_disponible_E1_v5_clean,20,2
1,9,pred_disponible_E3_v2_clean,20,2
1,9,pred_disponible_E5_v4_clean,20,2
1,9,pred_disponible_E7_v3_clean,20,2
1,9,pred_disponible_E9_v2_clean,20,2
1,10,cobertura_modelos_fila,21,3
1,10,consenso_direccion,21,2
1,10,desacuerdo_direccion,21,2
1,10,desviacion_predicciones,21,20
1,10,dispersion_direccion,21,5
1,10,fila_completa_modelos_incluidos,21,2
1,10,max_diff_predicciones,21,20
1,10,max_predicciones,21,21
1,10,mediana_predicciones,21,21
1,10,min_predicciones,21,21
1,10,n_direcciones_distintas,21,2
1,10,n_modelos_disponibles,21,3
1,10,numero_modelos_predicen_caida,21,7
1,10,promedio_predicciones,21,21
1,10,rango_predicciones,21,20
1,10,share_modelos_predicen_caida,21,8
1,10,ctx_abs_delta_1w,21,21
1,10,ctx_delta_1w,21,21
1,10,ctx_delta_2w,21,21
1,10,ctx_mean_delta_4w,21,21
1,10,ctx_negative_delta_ratio_4w,21,2
1,10,ctx_positive_delta_ratio_4w,21,2
1,10,ctx_recent_fall_flag,21,2
1,10,ctx_rolling_mean_4w,21,21
1,10,ctx_rolling_std_4w,21,21
1,10,ctx_sentimiento_medios,21,21
1,10,ctx_trend_vs_ma4,21,21
1,10,ctx_v5_dispersion_neta,21,21
1,10,ctx_v5_promedio_neto,21,21
1,10,ctx_y_lag1,21,21
1,10,ctx_y_lag2,21,21
1,10,ctx_y_lag4,21,21
1,10,hist_abs_error_mean4_E1_v5_clean,18,18
1,10,hist_abs_error_mean4_E2_v3_clean,20,20
1,10,hist_abs_error_mean4_E3_v2_clean,18,18
1,10,hist_abs_error_mean4_E5_v4_clean,18,18
1,10,hist_abs_error_mean4_E7_v3_clean,18,18
1,10,hist_abs_error_mean4_E9_v2_clean,6,6
1,10,hist_caida_hit_mean4_E1_v5_clean,16,3
1,10,hist_caida_hit_mean4_E2_v3_clean,19,3
1,10,hist_caida_hit_mean4_E3_v2_clean,16,3
1,10,hist_caida_hit_mean4_E5_v4_clean,16,3
1,10,hist_caida_hit_mean4_E7_v3_clean,16,3
1,10,hist_dir_acc_mean4_E1_v5_clean,18,3
1,10,hist_dir_acc_mean4_E2_v3_clean,20,5
1,10,hist_dir_acc_mean4_E3_v2_clean,18,3
1,10,hist_dir_acc_mean4_E5_v4_clean,18,3
1,10,hist_dir_acc_mean4_E7_v3_clean,18,5
1,10,hist_dir_acc_mean4_E9_v2_clean,6,5
1,10,hist_loss_local_mean4_E1_v5_clean,18,18
1,10,hist_loss_local_mean4_E2_v3_clean,20,20
1,10,hist_loss_local_mean4_E3_v2_clean,18,18
1,10,hist_loss_local_mean4_E5_v4_clean,18,18
1,10,hist_loss_local_mean4_E7_v3_clean,18,18
1,10,hist_loss_local_mean4_E9_v2_clean,6,6
1,10,y_current,21,21
1,10,caida_pred_E1_v5_clean,19,2
1,10,caida_pred_E2_v3_clean,21,2
1,10,caida_pred_E3_v2_clean,19,2
1,10,caida_pred_E5_v4_clean,19,2
1,10,caida_pred_E7_v3_clean,19,2
1,10,caida_pred_E9_v2_clean,7,2
1,10,direccion_pred_E1_v5_clean,19,2
1,10,direccion_pred_E2_v3_clean,21,2
1,10,direccion_pred_E3_v2_clean,19,2
1,10,direccion_pred_E5_v4_clean,19,2
1,10,direccion_pred_E7_v3_clean,19,2
1,10,direccion_pred_E9_v2_clean,7,2
1,10,pred_E1_v5_clean,19,19
1,10,pred_E2_v3_clean,21,21
1,10,pred_E3_v2_clean,19,19
1,10,pred_E5_v4_clean,19,19
1,10,pred_E7_v3_clean,19,19
1,10,pred_E9_v2_clean,7,7
1,10,pred_disponible_E1_v5_clean,21,2
1,10,pred_disponible_E3_v2_clean,21,2
1,10,pred_disponible_E5_v4_clean,21,2
1,10,pred_disponible_E7_v3_clean,21,2
1,10,pred_disponible_E9_v2_clean,21,2
1,11,cobertura_modelos_fila,22,3
1,11,consenso_direccion,22,2
1,11,desacuerdo_direccion,22,2
1,11,desviacion_predicciones,22,21
1,11,dispersion_direccion,22,5
1,11,fila_completa_modelos_incluidos,22,2
1,11,max_diff_predicciones,22,21
1,11,max_predicciones,22,22
1,11,mediana_predicciones,22,22
1,11,min_predicciones,22,22
1,11,n_direcciones_distintas,22,2
1,11,n_modelos_disponibles,22,3
1,11,numero_modelos_predicen_caida,22,7
1,11,promedio_predicciones,22,22
1,11,rango_predicciones,22,21
1,11,share_modelos_predicen_caida,22,9
1,11,ctx_abs_delta_1w,22,22
1,11,ctx_delta_1w,22,22
1,11,ctx_delta_2w,22,22
1,11,ctx_mean_delta_4w,22,22
1,11,ctx_negative_delta_ratio_4w,22,3
1,11,ctx_positive_delta_ratio_4w,22,3
1,11,ctx_recent_fall_flag,22,2
1,11,ctx_rolling_mean_4w,22,22
1,11,ctx_rolling_std_4w,22,22
1,11,ctx_sentimiento_medios,22,22
1,11,ctx_trend_vs_ma4,22,22
1,11,ctx_v5_dispersion_neta,22,22
1,11,ctx_v5_promedio_neto,22,22
1,11,ctx_y_lag1,22,22
1,11,ctx_y_lag2,22,22
1,11,ctx_y_lag4,22,22
1,11,hist_abs_error_mean4_E1_v5_clean,19,19
1,11,hist_abs_error_mean4_E2_v3_clean,21,21
1,11,hist_abs_error_mean4_E3_v2_clean,19,19
1,11,hist_abs_error_mean4_E5_v4_clean,19,19
1,11,hist_abs_error_mean4_E7_v3_clean,19,19
1,11,hist_abs_error_mean4_E9_v2_clean,7,7
1,11,hist_caida_hit_mean4_E1_v5_clean,17,4
1,11,hist_caida_hit_mean4_E2_v3_clean,20,3
1,11,hist_caida_hit_mean4_E3_v2_clean,17,4
1,11,hist_caida_hit_mean4_E5_v4_clean,17,3
1,11,hist_caida_hit_mean4_E7_v3_clean,17,4
1,11,hist_dir_acc_mean4_E1_v5_clean,19,3
1,11,hist_dir_acc_mean4_E2_v3_clean,21,5
1,11,hist_dir_acc_mean4_E3_v2_clean,19,3
1,11,hist_dir_acc_mean4_E5_v4_clean,19,3
1,11,hist_dir_acc_mean4_E7_v3_clean,19,5
1,11,hist_dir_acc_mean4_E9_v2_clean,7,5
1,11,hist_loss_local_mean4_E1_v5_clean,19,19
1,11,hist_loss_local_mean4_E2_v3_clean,21,21
1,11,hist_loss_local_mean4_E3_v2_clean,19,19
1,11,hist_loss_local_mean4_E5_v4_clean,19,19
1,11,hist_loss_local_mean4_E7_v3_clean,19,19
1,11,hist_loss_local_mean4_E9_v2_clean,7,7
1,11,y_current,22,22
1,11,caida_pred_E1_v5_clean,20,2
1,11,caida_pred_E2_v3_clean,22,2
1,11,caida_pred_E3_v2_clean,20,2
1,11,caida_pred_E5_v4_clean,20,2
1,11,caida_pred_E7_v3_clean,20,2
1,11,caida_pred_E9_v2_clean,8,2
1,11,direccion_pred_E1_v5_clean,20,2
1,11,direccion_pred_E2_v3_clean,22,2
1,11,direccion_pred_E3_v2_clean,20,2
1,11,direccion_pred_E5_v4_clean,20,2
1,11,direccion_pred_E7_v3_clean,20,2
1,11,direccion_pred_E9_v2_clean,8,2
1,11,pred_E1_v5_clean,20,20
1,11,pred_E2_v3_clean,22,22
1,11,pred_E3_v2_clean,20,20
1,11,pred_E5_v4_clean,20,20
1,11,pred_E7_v3_clean,20,20
1,11,pred_E9_v2_clean,8,8
1,11,pred_disponible_E1_v5_clean,22,2
1,11,pred_disponible_E3_v2_clean,22,2
1,11,pred_disponible_E5_v4_clean,22,2
1,11,pred_disponible_E7_v3_clean,22,2
1,11,pred_disponible_E9_v2_clean,22,2
1,12,cobertura_modelos_fila,23,3
1,12,consenso_direccion,23,2
1,12,desacuerdo_direccion,23,2
1,12,desviacion_predicciones,23,22
1,12,dispersion_direccion,23,5
1,12,fila_completa_modelos_incluidos,23,2
1,12,max_diff_predicciones,23,22
1,12,max_predicciones,23,23
1,12,mediana_predicciones,23,23
1,12,min_predicciones,23,23
1,12,n_direcciones_distintas,23,2
1,12,n_modelos_disponibles,23,3
1,12,numero_modelos_predicen_caida,23,7
1,12,promedio_predicciones,23,23
1,12,rango_predicciones,23,22
1,12,share_modelos_predicen_caida,23,9
1,12,ctx_abs_delta_1w,23,23
1,12,ctx_delta_1w,23,23
1,12,ctx_delta_2w,23,23
1,12,ctx_mean_delta_4w,23,23
1,12,ctx_negative_delta_ratio_4w,23,3
1,12,ctx_positive_delta_ratio_4w,23,3
1,12,ctx_recent_fall_flag,23,2
1,12,ctx_rolling_mean_4w,23,23
1,12,ctx_rolling_std_4w,23,23
1,12,ctx_sentimiento_medios,23,23
1,12,ctx_trend_vs_ma4,23,23
1,12,ctx_v5_dispersion_neta,23,23
1,12,ctx_v5_promedio_neto,23,23
1,12,ctx_y_lag1,23,23
1,12,ctx_y_lag2,23,23
1,12,ctx_y_lag4,23,23
1,12,hist_abs_error_mean4_E1_v5_clean,20,20
1,12,hist_abs_error_mean4_E2_v3_clean,22,22
1,12,hist_abs_error_mean4_E3_v2_clean,20,20
1,12,hist_abs_error_mean4_E5_v4_clean,20,20
1,12,hist_abs_error_mean4_E7_v3_clean,20,20
1,12,hist_abs_error_mean4_E9_v2_clean,8,8
1,12,hist_caida_hit_mean4_E1_v5_clean,18,4
1,12,hist_caida_hit_mean4_E2_v3_clean,21,3
1,12,hist_caida_hit_mean4_E3_v2_clean,18,4
1,12,hist_caida_hit_mean4_E5_v4_clean,18,3
1,12,hist_caida_hit_mean4_E7_v3_clean,18,4
1,12,hist_dir_acc_mean4_E1_v5_clean,20,3
1,12,hist_dir_acc_mean4_E2_v3_clean,22,5
1,12,hist_dir_acc_mean4_E3_v2_clean,20,3
1,12,hist_dir_acc_mean4_E5_v4_clean,20,3
1,12,hist_dir_acc_mean4_E7_v3_clean,20,5
1,12,hist_dir_acc_mean4_E9_v2_clean,8,5
1,12,hist_loss_local_mean4_E1_v5_clean,20,20
1,12,hist_loss_local_mean4_E2_v3_clean,22,22
1,12,hist_loss_local_mean4_E3_v2_clean,20,20
1,12,hist_loss_local_mean4_E5_v4_clean,20,20
1,12,hist_loss_local_mean4_E7_v3_clean,20,20
1,12,hist_loss_local_mean4_E9_v2_clean,8,8
1,12,y_current,23,23
1,12,caida_pred_E1_v5_clean,21,2
1,12,caida_pred_E2_v3_clean,23,2
1,12,caida_pred_E3_v2_clean,21,2
1,12,caida_pred_E5_v4_clean,21,2
1,12,caida_pred_E7_v3_clean,21,2
1,12,caida_pred_E9_v2_clean,9,2
1,12,direccion_pred_E1_v5_clean,21,2
1,12,direccion_pred_E2_v3_clean,23,2
1,12,direccion_pred_E3_v2_clean,21,2
1,12,direccion_pred_E5_v4_clean,21,2
1,12,direccion_pred_E7_v3_clean,21,2
1,12,direccion_pred_E9_v2_clean,9,2
1,12,pred_E1_v5_clean,21,21
1,12,pred_E2_v3_clean,23,23
1,12,pred_E3_v2_clean,21,21
1,12,pred_E5_v4_clean,21,21
1,12,pred_E7_v3_clean,21,21
1,12,pred_E9_v2_clean,9,9
1,12,pred_disponible_E1_v5_clean,23,2
1,12,pred_disponible_E3_v2_clean,23,2
1,12,pred_disponible_E5_v4_clean,23,2
1,12,pred_disponible_E7_v3_clean,23,2
1,12,pred_disponible_E9_v2_clean,23,2
1,13,cobertura_modelos_fila,24,3
1,13,consenso_direccion,24,2
1,13,desacuerdo_direccion,24,2
1,13,desviacion_predicciones,24,23
1,13,dispersion_direccion,24,5
1,13,fila_completa_modelos_incluidos,24,2
1,13,max_diff_predicciones,24,23
1,13,max_predicciones,24,24
1,13,mediana_predicciones,24,24
1,13,min_predicciones,24,24
1,13,n_direcciones_distintas,24,2
1,13,n_modelos_disponibles,24,3
1,13,numero_modelos_predicen_caida,24,7
1,13,promedio_predicciones,24,24
1,13,rango_predicciones,24,23
1,13,share_modelos_predicen_caida,24,9
1,13,ctx_abs_delta_1w,24,24
1,13,ctx_delta_1w,24,24
1,13,ctx_delta_2w,24,24
1,13,ctx_mean_delta_4w,24,24
1,13,ctx_negative_delta_ratio_4w,24,3
1,13,ctx_positive_delta_ratio_4w,24,3
1,13,ctx_recent_fall_flag,24,2
1,13,ctx_rolling_mean_4w,24,24
1,13,ctx_rolling_std_4w,24,24
1,13,ctx_sentimiento_medios,24,24
1,13,ctx_trend_vs_ma4,24,24
1,13,ctx_v5_dispersion_neta,24,24
1,13,ctx_v5_promedio_neto,24,24
1,13,ctx_y_lag1,24,24
1,13,ctx_y_lag2,24,24
1,13,ctx_y_lag4,24,24
1,13,hist_abs_error_mean4_E1_v5_clean,21,21
1,13,hist_abs_error_mean4_E2_v3_clean,23,23
1,13,hist_abs_error_mean4_E3_v2_clean,21,21
1,13,hist_abs_error_mean4_E5_v4_clean,21,21
1,13,hist_abs_error_mean4_E7_v3_clean,21,21
1,13,hist_abs_error_mean4_E9_v2_clean,9,9
1,13,hist_caida_hit_mean4_E1_v5_clean,19,4
1,13,hist_caida_hit_mean4_E2_v3_clean,22,3
1,13,hist_caida_hit_mean4_E3_v2_clean,19,4
1,13,hist_caida_hit_mean4_E5_v4_clean,19,3
1,13,hist_caida_hit_mean4_E7_v3_clean,19,4
1,13,hist_dir_acc_mean4_E1_v5_clean,21,3
1,13,hist_dir_acc_mean4_E2_v3_clean,23,5
1,13,hist_dir_acc_mean4_E3_v2_clean,21,3
1,13,hist_dir_acc_mean4_E5_v4_clean,21,3
1,13,hist_dir_acc_mean4_E7_v3_clean,21,6
1,13,hist_dir_acc_mean4_E9_v2_clean,9,5
1,13,hist_loss_local_mean4_E1_v5_clean,21,21
1,13,hist_loss_local_mean4_E2_v3_clean,23,23
1,13,hist_loss_local_mean4_E3_v2_clean,21,21
1,13,hist_loss_local_mean4_E5_v4_clean,21,21
1,13,hist_loss_local_mean4_E7_v3_clean,21,21
1,13,hist_loss_local_mean4_E9_v2_clean,9,9
1,13,y_current,24,24
1,13,caida_pred_E1_v5_clean,22,2
1,13,caida_pred_E2_v3_clean,24,2
1,13,caida_pred_E3_v2_clean,22,2
1,13,caida_pred_E5_v4_clean,22,2
1,13,caida_pred_E7_v3_clean,22,2
1,13,caida_pred_E9_v2_clean,10,2
1,13,direccion_pred_E1_v5_clean,22,2
1,13,direccion_pred_E2_v3_clean,24,2
1,13,direccion_pred_E3_v2_clean,22,2
1,13,direccion_pred_E5_v4_clean,22,2
1,13,direccion_pred_E7_v3_clean,22,2
1,13,direccion_pred_E9_v2_clean,10,2
1,13,pred_E1_v5_clean,22,22
1,13,pred_E2_v3_clean,24,24
1,13,pred_E3_v2_clean,22,22
1,13,pred_E5_v4_clean,22,22
1,13,pred_E7_v3_clean,22,22
1,13,pred_E9_v2_clean,10,10
1,13,pred_disponible_E1_v5_clean,24,2
1,13,pred_disponible_E3_v2_clean,24,2
1,13,pred_disponible_E5_v4_clean,24,2
1,13,pred_disponible_E7_v3_clean,24,2
1,13,pred_disponible_E9_v2_clean,24,2
1,14,cobertura_modelos_fila,25,3
1,14,consenso_direccion,25,2
1,14,desacuerdo_direccion,25,2
1,14,desviacion_predicciones,25,24
1,14,dispersion_direccion,25,5
1,14,fila_completa_modelos_incluidos,25,2
1,14,max_diff_predicciones,25,24
1,14,max_predicciones,25,25
1,14,mediana_predicciones,25,25
1,14,min_predicciones,25,25
1,14,n_direcciones_distintas,25,2
1,14,n_modelos_disponibles,25,3
1,14,numero_modelos_predicen_caida,25,7
1,14,promedio_predicciones,25,25
1,14,rango_predicciones,25,24
1,14,share_modelos_predicen_caida,25,9
1,14,ctx_abs_delta_1w,25,25
1,14,ctx_delta_1w,25,25
1,14,ctx_delta_2w,25,25
1,14,ctx_mean_delta_4w,25,25
1,14,ctx_negative_delta_ratio_4w,25,3
1,14,ctx_positive_delta_ratio_4w,25,3
1,14,ctx_recent_fall_flag,25,2
1,14,ctx_rolling_mean_4w,25,25
1,14,ctx_rolling_std_4w,25,25
1,14,ctx_sentimiento_medios,25,25
1,14,ctx_trend_vs_ma4,25,25
1,14,ctx_v5_dispersion_neta,25,25
1,14,ctx_v5_promedio_neto,25,25
1,14,ctx_y_lag1,25,25
1,14,ctx_y_lag2,25,25
1,14,ctx_y_lag4,25,25
1,14,hist_abs_error_mean4_E1_v5_clean,22,22
1,14,hist_abs_error_mean4_E2_v3_clean,24,24
1,14,hist_abs_error_mean4_E3_v2_clean,22,22
1,14,hist_abs_error_mean4_E5_v4_clean,22,22
1,14,hist_abs_error_mean4_E7_v3_clean,22,22
1,14,hist_abs_error_mean4_E9_v2_clean,10,10
1,14,hist_caida_hit_mean4_E1_v5_clean,20,4
1,14,hist_caida_hit_mean4_E2_v3_clean,23,3
1,14,hist_caida_hit_mean4_E3_v2_clean,20,4
1,14,hist_caida_hit_mean4_E5_v4_clean,20,3
1,14,hist_caida_hit_mean4_E7_v3_clean,20,4
1,14,hist_dir_acc_mean4_E1_v5_clean,22,3
1,14,hist_dir_acc_mean4_E2_v3_clean,24,5
1,14,hist_dir_acc_mean4_E3_v2_clean,22,3
1,14,hist_dir_acc_mean4_E5_v4_clean,22,3
1,14,hist_dir_acc_mean4_E7_v3_clean,22,6
1,14,hist_dir_acc_mean4_E9_v2_clean,10,5
1,14,hist_loss_local_mean4_E1_v5_clean,22,22
1,14,hist_loss_local_mean4_E2_v3_clean,24,24
1,14,hist_loss_local_mean4_E3_v2_clean,22,22
1,14,hist_loss_local_mean4_E5_v4_clean,22,22
1,14,hist_loss_local_mean4_E7_v3_clean,22,22
1,14,hist_loss_local_mean4_E9_v2_clean,10,10
1,14,y_current,25,25
1,14,caida_pred_E1_v5_clean,23,2
1,14,caida_pred_E2_v3_clean,25,2
1,14,caida_pred_E3_v2_clean,23,2
1,14,caida_pred_E5_v4_clean,23,2
1,14,caida_pred_E7_v3_clean,23,2
1,14,caida_pred_E9_v2_clean,11,2
1,14,direccion_pred_E1_v5_clean,23,2
1,14,direccion_pred_E2_v3_clean,25,2
1,14,direccion_pred_E3_v2_clean,23,2
1,14,direccion_pred_E5_v4_clean,23,2
1,14,direccion_pred_E7_v3_clean,23,2
1,14,direccion_pred_E9_v2_clean,11,2
1,14,pred_E1_v5_clean,23,23
1,14,pred_E2_v3_clean,25,25
1,14,pred_E3_v2_clean,23,23
1,14,pred_E5_v4_clean,23,23
1,14,pred_E7_v3_clean,23,23
1,14,pred_E9_v2_clean,11,11
1,14,pred_disponible_E1_v5_clean,25,2
1,14,pred_disponible_E3_v2_clean,25,2
1,14,pred_disponible_E5_v4_clean,25,2
1,14,pred_disponible_E7_v3_clean,25,2
1,14,pred_disponible_E9_v2_clean,25,2
1,15,cobertura_modelos_fila,26,3
1,15,consenso_direccion,26,2
1,15,desacuerdo_direccion,26,2
1,15,desviacion_predicciones,26,25
1,15,dispersion_direccion,26,5
1,15,fila_completa_modelos_incluidos,26,2
1,15,max_diff_predicciones,26,25
1,15,max_predicciones,26,26
1,15,mediana_predicciones,26,26
1,15,min_predicciones,26,26
1,15,n_direcciones_distintas,26,2
1,15,n_modelos_disponibles,26,3
1,15,numero_modelos_predicen_caida,26,7
1,15,promedio_predicciones,26,26
1,15,rango_predicciones,26,25
1,15,share_modelos_predicen_caida,26,9
1,15,ctx_abs_delta_1w,26,26
1,15,ctx_delta_1w,26,26
1,15,ctx_delta_2w,26,26
1,15,ctx_mean_delta_4w,26,26
1,15,ctx_negative_delta_ratio_4w,26,3
1,15,ctx_positive_delta_ratio_4w,26,3
1,15,ctx_recent_fall_flag,26,2
1,15,ctx_rolling_mean_4w,26,26
1,15,ctx_rolling_std_4w,26,26
1,15,ctx_sentimiento_medios,26,26
1,15,ctx_trend_vs_ma4,26,26
1,15,ctx_v5_dispersion_neta,26,26
1,15,ctx_v5_promedio_neto,26,26
1,15,ctx_y_lag1,26,26
1,15,ctx_y_lag2,26,26
1,15,ctx_y_lag4,26,26
1,15,hist_abs_error_mean4_E1_v5_clean,23,23
1,15,hist_abs_error_mean4_E2_v3_clean,25,25
1,15,hist_abs_error_mean4_E3_v2_clean,23,23
1,15,hist_abs_error_mean4_E5_v4_clean,23,23
1,15,hist_abs_error_mean4_E7_v3_clean,23,23
1,15,hist_abs_error_mean4_E9_v2_clean,11,11
1,15,hist_caida_hit_mean4_E1_v5_clean,21,4
1,15,hist_caida_hit_mean4_E2_v3_clean,24,3
1,15,hist_caida_hit_mean4_E3_v2_clean,21,4
1,15,hist_caida_hit_mean4_E5_v4_clean,21,3
1,15,hist_caida_hit_mean4_E7_v3_clean,21,4
1,15,hist_dir_acc_mean4_E1_v5_clean,23,3
1,15,hist_dir_acc_mean4_E2_v3_clean,25,5
1,15,hist_dir_acc_mean4_E3_v2_clean,23,3
1,15,hist_dir_acc_mean4_E5_v4_clean,23,3
1,15,hist_dir_acc_mean4_E7_v3_clean,23,6
1,15,hist_dir_acc_mean4_E9_v2_clean,11,5
1,15,hist_loss_local_mean4_E1_v5_clean,23,23
1,15,hist_loss_local_mean4_E2_v3_clean,25,25
1,15,hist_loss_local_mean4_E3_v2_clean,23,23
1,15,hist_loss_local_mean4_E5_v4_clean,23,23
1,15,hist_loss_local_mean4_E7_v3_clean,23,23
1,15,hist_loss_local_mean4_E9_v2_clean,11,11
1,15,y_current,26,26
1,15,caida_pred_E1_v5_clean,24,2
1,15,caida_pred_E2_v3_clean,26,2
1,15,caida_pred_E3_v2_clean,24,2
1,15,caida_pred_E5_v4_clean,24,2
1,15,caida_pred_E7_v3_clean,24,2
1,15,caida_pred_E9_v2_clean,12,2
1,15,direccion_pred_E1_v5_clean,24,2
1,15,direccion_pred_E2_v3_clean,26,2
1,15,direccion_pred_E3_v2_clean,24,2
1,15,direccion_pred_E5_v4_clean,24,2
1,15,direccion_pred_E7_v3_clean,24,2
1,15,direccion_pred_E9_v2_clean,12,2
1,15,pred_E1_v5_clean,24,24
1,15,pred_E2_v3_clean,26,26
1,15,pred_E3_v2_clean,24,24
1,15,pred_E5_v4_clean,24,24
1,15,pred_E7_v3_clean,24,24
1,15,pred_E9_v2_clean,12,12
1,15,pred_disponible_E1_v5_clean,26,2
1,15,pred_disponible_E3_v2_clean,26,2
1,15,pred_disponible_E5_v4_clean,26,2
1,15,pred_disponible_E7_v3_clean,26,2
1,15,pred_disponible_E9_v2_clean,26,2
1,16,cobertura_modelos_fila,27,3
1,16,consenso_direccion,27,2
1,16,desacuerdo_direccion,27,2
1,16,desviacion_predicciones,27,26
1,16,dispersion_direccion,27,5
1,16,fila_completa_modelos_incluidos,27,2
1,16,max_diff_predicciones,27,26
1,16,max_predicciones,27,27
1,16,mediana_predicciones,27,27
1,16,min_predicciones,27,27
1,16,n_direcciones_distintas,27,2
1,16,n_modelos_disponibles,27,3
1,16,numero_modelos_predicen_caida,27,7
1,16,promedio_predicciones,27,27
1,16,rango_predicciones,27,26
1,16,share_modelos_predicen_caida,27,9
1,16,ctx_abs_delta_1w,27,27
1,16,ctx_delta_1w,27,27
1,16,ctx_delta_2w,27,27
1,16,ctx_mean_delta_4w,27,27
1,16,ctx_negative_delta_ratio_4w,27,3
1,16,ctx_positive_delta_ratio_4w,27,3
1,16,ctx_recent_fall_flag,27,2
1,16,ctx_rolling_mean_4w,27,27
1,16,ctx_rolling_std_4w,27,27
1,16,ctx_sentimiento_medios,27,27
1,16,ctx_trend_vs_ma4,27,27
1,16,ctx_v5_dispersion_neta,27,27
1,16,ctx_v5_promedio_neto,27,27
1,16,ctx_y_lag1,27,27
1,16,ctx_y_lag2,27,27
1,16,ctx_y_lag4,27,27
1,16,hist_abs_error_mean4_E1_v5_clean,24,24
1,16,hist_abs_error_mean4_E2_v3_clean,26,26
1,16,hist_abs_error_mean4_E3_v2_clean,24,24
1,16,hist_abs_error_mean4_E5_v4_clean,24,24
1,16,hist_abs_error_mean4_E7_v3_clean,24,24
1,16,hist_abs_error_mean4_E9_v2_clean,12,12
1,16,hist_caida_hit_mean4_E1_v5_clean,22,4
1,16,hist_caida_hit_mean4_E2_v3_clean,25,3
1,16,hist_caida_hit_mean4_E3_v2_clean,22,4
