"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1123385406018019/474462132406835_122112950450546197";"186";"2";"1";"474462132406835_122112950450546197";"data";"data.*";"fetched (200)";"2025-11-14 07:56:25.655772";"Facebook:/<page-id>/posts";"Mónica Villarreal Lidera Segunda Jornada del Bienestar en Plaza de Armas  La Presidenta Municipal, Mónica Zacil Villarreal Anaya, encabezó con éxito la segunda Jornada del Bienestar en la Plaza de Armas, reforzando su compromiso de liderar un gobierno humanista y cercano a la ciudadanía.   IA pesar de la lluvia, cientos de tampiqueños aprovecharon la oportunidad de realizar trámites y recibir diversos servicios, gracias a la colaboración de dependencias municipales, estatales y federales, además del Sistema DIF.  La jornada incluyó servicios médicos, cortes de pelo, venta de productos básicos a bajo costo y reparaciones gratuitas de electrodomésticos, entre otros apoyos.  #TampicoVaConTodos";"2024-10-18T23:33:42+0000";"";"";""
"964877296876825_1123385406018019/964877296876825_1117235893299637";"43";"1";"1";"964877296876825_1117235893299637";"data";"data.*";"fetched (200)";"2025-11-14 07:56:22.072345";"Facebook:/<page-id>/posts";"Este lunes dimos inicio al #AbiertoTampico2024 en su octava edición. Agradezco a autoridades, amigos y organizadores que me acompañaron en la Ciudad Deportiva.   Este torneo es clave para la promoción turística y el desarrollo económico de nuestra ciudad, con 48 tenistas de 23 países que se enfrentarán en nuestras canchas, y que será transmitido a 35 países, alcanzando a más de 13 millones de espectadores.   ¡Tampico está en la mira internacional! ¡Los invito a que se sumen a esta gran fiesta del deporte!   #TampicoVaConTodos";"2024-10-22T02:30:10+0000";"";"";""
"964877296876825_1123385406018019/964877296876825_1117235893299637/964877296876825_1117235893299637";"1197";"43";"2";"964877296876825_1117235893299637";"data";"data.*";"fetched (200)";"2025-11-14 07:58:07.348742";"Facebook:/<post-id>/comments";"Enhorabuena   exitos!!!";"2024-10-22T02:38:35+0000";"0";"0";""
"964877296876825_1123385406018019/474462132406835_122113693310546197";"182";"2";"1";"474462132406835_122113693310546197";"data";"data.*";"fetched (200)";"2025-11-14 07:56:25.655772";"Facebook:/<page-id>/posts";"Tampico, Sede del 1er Congreso Mundial de Síndrome de Down.  El Gobierno Municipal de Tampico se enorgullece de haber sido sede de la ceremonia inaugural del Primer Congreso Técnico Deportivo Mundial de Síndrome de Down.   Ahí la Presidenta Municipal, Mónica Zacil Villarreal Anaya resaltó que este tipo de eventos son una muestra de nuestro compromiso continuo con la construcción de una sociedad más humanista, incluyente y participativa.  #TampicoVaConTodos";"2024-10-21T18:46:11+0000";"";"";""
"964877296876825_1123385406018019/474462132406835_122113693310546197/474462132406835_122113693310546197";"3097";"182";"2";"474462132406835_122113693310546197";"data";"data.*";"fetched (200)";"2025-11-14 07:59:27.324951";"Facebook:/<post-id>/comments";"Muchas felicidades . Gran evento desarrollo en nuestro Tampico bello";"2024-10-25T00:18:17+0000";"0";"0";""
"TampicoGob/474462132406835_122113693310546197/474462132406835_122113693310546197";"3097";"182";"2";"474462132406835_122113693310546197";"data";"data.*";"fetched (200)";"2025-11-14 07:59:27.324951";"Facebook:/<post-id>/comments";"Muchas felicidades . Gran evento desarrollo en nuestro Tampico bello";"2024-10-25T00:18:17+0000";"0";"0";""
"964877296876825_1123385406018019/964877296876825_1114388420251051";"59";"1";"1";"964877296876825_1114388420251051";"data";"data.*";"fetched (200)";"2025-11-14 07:56:22.651246";"Facebook:/<page-id>/posts";"Como Presidenta de Tampico, agradezco la donación de medicamentos que refleja el compromiso del Gobernador Américo Villarreal, con la salud de los más pequeños.   Este apoyo, junto con el trabajo de los tres niveles de gobierno, nos permite atender mejor las necesidades de nuestra comunidad.   ¡Seguimos trabajando por un Tampico más saludable!  #TampicoTeCuida #TampicoVaConTodos";"2024-10-18T01:46:41+0000";"";"";""
"964877296876825_1123385406018019/964877296876825_1114388420251051/964877296876825_1114388420251051";"1375";"59";"2";"964877296876825_1114388420251051";"data";"data.*";"fetched (200)";"2025-11-14 07:58:17.076668";"Facebook:/<post-id>/comments";"Exelente aportación presidenta Mónica, saludos al Dr.Joaquin Durán";"2024-10-18T01:50:42+0000";"0";"0";""
"964877296876825_1123385406018019/964877296876825_1114862893536937";"55";"1";"1";"964877296876825_1114862893536937";"data";"data.*";"fetched (200)";"2025-11-14 07:56:22.072345";"Facebook:/<page-id>/posts";"¡Hoy celebramos con mucho cariño el cumpleaños de Rosa Elena Salas Olivares, nuestra Coordinadora del ITEA en #Tampico! Su dedicación y compromiso son clave para seguir construyendo un mejor futuro para nuestra comunidad. ¡Que este nuevo año de vida esté lleno de éxitos y bendiciones!  #TampicoVaConTodos";"2024-10-18T17:28:10+0000";"";"";""
"964877296876825_1123385406018019/964877296876825_1114862893536937/964877296876825_1114862893536937";"1336";"55";"2";"964877296876825_1114862893536937";"data";"data.*";"fetched (200)";"2025-11-14 07:58:14.313925";"Facebook:/<post-id>/comments";"";"2024-10-21T04:05:29+0000";"0";"0";""
