query_index,query,medio,termino,article_title,article_url_original,article_url_resolved,status,resolution_strategy,cache_hit_url_resolution,error_type,error_detail
1,"""Monica Villarreal"" site:oem.com.mx",site:oem.com.mx,"""Monica Villarreal""",Tampico reemplaza carretas con caballos; entregan motocicletas de carga a recicladores - El Sol de México,https://news.google.com/rss/articles/CBMizwFBVV95cUxNd2NyU0ZIS0VCZGdkdWF0N3paSFpQWHJaRU02dDcwclA3dmlaVTdDSDgtdElBckNUQUhhTTFkYWFUVk5qYldzNzYtVlAwbENwcFluOHI0aWRXeHNYdWN6MVkzeEF1Z19kbWFVRm5QWDJJVnZYRlVzZjhvdEhVNG1STmpmcGltLVdxQ0Nzb211S0Fwa2EwN3B4SG9TQWVfdGhFSU5jSHp4cmotMGFnajhURW5VT04tNnNBMnY3cEZIbm5oTWlwM0ZtbUp1VHNpNkk?oc=5,https://oem.com.mx/elsoldetampico/local/tampico-reemplaza-carretas-con-caballos-entregan-motocicletas-de-carga-a-recicladores-28935940,success,google_batchexecute,False,,
1,"""Monica Villarreal"" site:oem.com.mx",site:oem.com.mx,"""Monica Villarreal""",“Las Despicadoras del Oro Rojo”: obra en Tampico rinde homenaje a mujeres del sector pesquero - El Sol de México,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPcktLQTJ4Tzl0WWdPRndMSDRfNF93c1Zoc202VkpRWkpDTlE5MXNNT0J2QUxHYURKZGRhcEtYNlZnbUh2R2lJTzZjbk5UbGl6T2l3ZkNOVVFJRm5lNXpwN25hZERpZkZyMm5mbVJJT0VkdS1kNlVDVm5ZTS02Y3FZdGw2Rktra20xMUtPMmFZQzlYWFc3a2Jnckh1dEpDNnFiZV9MUUF5M2xvZE42V3pMZWJxSVNYM0JOOXVHanZYUE1EUUpVSjN4ajhSdHExclBtcWhVU1R3?oc=5,https://oem.com.mx/elsoldetampico/local/las-despicadoras-del-oro-rojo-obra-en-tampico-rinde-homenaje-a-mujeres-del-sector-pesquero-28654332,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“Me voy enamorado de Tampico”: Óscar Flores se despide tras dirigir el Tec de Monterrey - El Sol de México,https://news.google.com/rss/articles/CBMizwFBVV95cUxPYi10NHpMTnVyeC1Zc1FYOUFETFhTWmpTMS1sT1g0cmJtQk1iVS1kZURtaTRBZU95RzBkQ1UyMFZBOFo5Q09JMFJVZlRhNnpBVEZTZUxMaTRWMWZhXzdCcHo4R2dyR1hPWHlhTElic01QYlZHcExHZ3dGWkxGMlNET0lyUEl0cXh5NkJsdXM5LVhhWUF3QjB5MXQycmQ5aHlGR182M0huNnZWRG92T3JwWDA4WG9sVjltUVhGVDdROFg5emFDdkVUVF9oQmpEWEU?oc=5,https://oem.com.mx/elsoldetampico/gossip/me-voy-enamorado-de-tampico-oscar-flores-se-despide-tras-dirigir-el-tec-de-monterrey-28965166,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Organizas torneos en canchas públicas de Tampico? Ahora deberás comprobar que colaboras con el mantenimiento - El Sol de México,https://news.google.com/rss/articles/CBMi8AFBVV95cUxOWS1ualdfVE1NRElSeVl0ZjctYzdjQUY4eWJxenV3YTBzcEVCNVhUV1VGcm1UUElVQmllaDRETmRrbUpUbGhSaXgxTlNONkZHR0YtT0YyV1NiQ280eTFvV1R0S050bFBzVl95cE4wWi10dG9xb1liZ1RlTXcwRFZ0WThMNkJuUkVucGtSQ2VMbnFpWEs4R3Bta2JCUG5yYVdOX281bVpaZXF4d1dZMmNNd2RZNHUyRWlteXdteDJJV1pGM0FIcTUtUzhfYi1hYzRfUVhwbExUTVJhQmhTRlpPY2pVaDhNa0dDVmx4Rndia0k?oc=5,https://oem.com.mx/elsoldetampico/deportes/organizas-torneos-en-canchas-publicas-de-tampico-ahora-deberas-comprobar-que-colaboras-con-el-mantenimiento-28943545,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Clima en Tampico: sábado soleado antes del norte fuerte por frente frío 40 - El Sol de México,https://news.google.com/rss/articles/CBMivwFBVV95cUxPVXBaTXFmSzhwOFNlSU9yS3loMGMyTmE0cHdmbUcwSlQzUkhtYTdmdUtXWFZIZnQ5VTNZaTRrTmZXTC16NTNON2EyLXBjYzFIS0t5YVliSEc0b2djNWQwTlcxQ0RPNGQ3SjBoeG94SWh5LVNhbEhwOUgxZjE3RVVTY1BUZEd5Zm0zZThJTWt0eU9NcDRJejV6OE9KeTNCdlprUm05bjNDNlJ5amhUdzFCQmN6dTVfUnQwS2tQa0tNWQ?oc=5,https://oem.com.mx/elsoldetampico/local/clima-en-tampico-sabado-soleado-antes-del-norte-fuerte-por-frente-frio-40-28955343,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Inversionistas de Tiendas 3B presentan plan de expansión a gobierno de Altamira; Podrían llegar a Tampico y Madero - El Sol de México,https://news.google.com/rss/articles/CBMi-AFBVV95cUxOekc3U3c4N1ZVZU0wNHhEaFpUcEpnV3R0Q2dKdngxN0o1a0lXYndWLWE2eE1VUFl2STZ0aTJiMUROVGZONDUtT2xZalNjaktyLXAtRFJFYXZ1UE93YzlaT1NmYVVjdGJsU2hGa1g2SWFGQlV3M0pGWmtsZXJTRkRFMFZ5WVJDN0JVbVNBRmxUNThiY25oRGhTVXVnT0ZYR2NNcjFOd05oakJYenVPT2pqQ0NPTnZ6OHBaV1RlZF9xLV90ZVV1cVhzZEhObmd6aXNrWWpxZDJpclJ1S3M5RW9TUlpFU3FYNHl5Mk1xbGlBcHF5Z3VZdGxaaA?oc=5,https://oem.com.mx/elsoldetampico/finanzas/inversionistas-de-tiendas-3b-presentan-plan-de-expansion-a-gobierno-de-altamira-podrian-llegar-a-tampico-y-madero-28937027,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Mineros vs Jaiba Brava: hoy el campeón de la Liga de Expansión se juega la vida en Zacatecas - El Sol de México,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPVXVObWthbmllZ1NsV184M3dXckwzdzl0US1WcjhwNTZHdnJ4VFZKLVZHUFdGTThJS3RoQk9wRDdXZ2VCZ2g4MjdHVF83a2IwVk1sMV9Rc0JxNmpJcWJyZHVqNkhzU2g3bnlQeGtUNllOSHpIei13WmprOFJhd2o2LVA2WlgtLTU4ODFqOVlpU0dkQWVDVjBDUUFUeWx1dm1DcHRuTHdnTnRWWW5nT3d5cktJZmNidDVPOFRBdWF3VGFfSEdvYXRWR1JtZDk5MnhHdjRoeUdzUzBlRnM?oc=5,https://oem.com.mx/elsoldetampico/deportes/mineros-vs-jaiba-brava-hoy-el-campeon-de-la-liga-de-expansion-se-juega-la-vida-en-zacatecas-28930123,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Humo, carne y sabor: así se vivió el torneo Puerto Parrilla Logística 2026 en Altamira - El Sol de México",https://news.google.com/rss/articles/CBMizgFBVV95cUxON0dyNjU1WklvQ3RLLUZUdUZUc2tETjlXWXdSWkVsbGtqTGt5MHFydnJ1RjA2a0FPeExEVmFWYnYzZVdwRUFHVnBrYnl6Q080bURqblhCT1h6RHRTaEFvdHFfNnItbTVITHhYOXhsUUlhTGstMFZCQzN2ZjNNcXIyeHRwZUpBenJybGdGSFNuT2lJVkNOS0ZMeUNiOXpldjB1ZUVMZW4yTFJGeXo0SDZIeXNOWUVqVXlWRXAxNzA4Nk5sRXZlS3V3NU9PTkdNUQ?oc=5,https://oem.com.mx/elsoldetampico/local/humo-carne-y-sabor-asi-se-vivio-el-torneo-puerto-parrilla-logistica-2026-en-altamira-28968861,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Por mala administración cierran nueve bases operativas de Cruz Roja en Tamaulipas: no existe fecha oficial de reapertura - El Sol de México,https://news.google.com/rss/articles/CBMi_AFBVV95cUxOeTNzVlllTkUxRnZDWEJ3VUtOeDRRMmhtSkdiWENVZUYzeVJNSXB1SVYxY3JrVVFNLVd3T0tITTZ2RGVRWXNVemJsR3RiWUFNVzROLXdzNTdwaGJFZllLUFRXcnN6RXFXcG9SZnUzbDZUNHdhWUJRcFdyQVY1YzlLek1ESlZIYXRqQjBONEVaYk1SWkRHc1oxZkFMUTBkZXZQQlFhU25VOGtGS2xOakJUV24ta2tGVmZyZFgxSk53OHZzblROZUE4NXdpQWJjVTJRN1V1U0ZndEVWNE04eXFOREZfUnRmZ3EtU0dfNjBYdWREM3JpV2c2ZnJSSTE?oc=5,https://oem.com.mx/elsoldetampico/local/por-mala-administracion-cierran-nueve-bases-operativas-de-cruz-roja-en-tamaulipas-no-existe-fecha-oficial-de-reapertura-28991558,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Ahí viene el norte! Prevén cielo nublado y oleaje alto para el lunes 16 en el sur de Tamaulipas - El Sol de México,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPdDFmSzFNZWtBRzVnZjRWMXA5ajloai1vSlhtOTRENkl0SGE3N0JiMHBkVXRhNFVZOUxVZGVXU1pGRnNVM3NpaVZfMk9TelZhd0d4aURsdi1mdl8xdDNQY3RRTnBUbUpsUGhRVHYzNkF3Z3RVLXZXSkdER2FEQVRHSFdfSWR4NHhtYlVOVmtJM3ZqQjlEV243NXNieVI4LXRkV1phUEYxMThFc0lmanl0SXRuNnZXcUxYUXVzTjJwenUxS01ySTNXWFNFaWdOdkgxalJQdHk3R2V4Nkk?oc=5,https://oem.com.mx/elsoldetampico/local/ahi-viene-el-norte-preven-cielo-nublado-y-oleaje-alto-para-el-lunes-16-en-el-sur-de-tamaulipas-28991490,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Árbol de 100 años aplasta dos camionetas y una casa en la colonia Lomas de Rosales - El Sol de México,https://news.google.com/rss/articles/CBMiywFBVV95cUxPZlBwUmczNVB0RS14dTd5ejlhdUZVUzRNLXdXbHI2UWZrdDhrWVRRckJiWmtFY3B5STZiXzl4WnZ0VnlsZGVfdk1yaFVQQXdXUXdocFdvR2xyaE81WGFMbjBaenc2N08td3FZanZPZmc5dzZlYy1GOEcxdDhTLWtGUGlhbFBfMDNGMUFhVW5TNEV5b3cwVG5UQmJqRFVsZ0ItdmhOYkVFRXVzNDZCSlN5YXljQ0FiUEVtbU5QcEdUcXRiSDQ5YmJCLVNMTQ?oc=5,https://oem.com.mx/elsoldetampico/local/arbol-de-100-anos-aplasta-dos-camionetas-y-una-casa-en-la-colonia-lomas-de-rosales-28924886,success,google_batchexecute,False,,
