comment_text,published_at,query
"Corriendo como loco, gracias a Dios no le cayó encima a otro auto donde viniera una familia porque en general esos locos al volante, no se matan solos sino se llevan a un poco de gente por delante, debe haber venido borracho o drogado porque ni siquiera tomo el elevado sino que se salio de la carretera y paso de largo 🙄🙄🙄🙄🙄",2025-03-04T06:03:49Z,presidenta municipal de Tampico
"Corriendo como loco, gracias a Dios no le cayó encima a otro auto donde viniera una familia porque en general esos locos al volante, no se matan solos sino se llevan a un poco de gente por delante, debe haber venido borracho o drogado porque ni siquiera tomo el elevado sino que se salio de la carretera y paso de largo 🙄🙄🙄🙄🙄",2025-03-04T06:03:49Z,Presidenta municipal de Tampico
"Y después lo desvivieron misteriosamente ,",2025-03-04T06:31:08Z,Gobierno de Tampico
"Y después lo desvivieron misteriosamente ,",2025-03-04T06:31:08Z,gobierno de Tampico
🙏🏽 le faltó velocidad para cruzar la frontera ❗<br><br><br><br><br><br><br>😔 🇲🇽 México en llamas 🔥🔥🔥🔥🔥❗,2025-03-04T09:11:01Z,Gobierno de Tampico
🙏🏽 le faltó velocidad para cruzar la frontera ❗<br><br><br><br><br><br><br>😔 🇲🇽 México en llamas 🔥🔥🔥🔥🔥❗,2025-03-04T09:11:01Z,gobierno de Tampico
😂😂😂,2025-03-04T09:15:19Z,presidenta municipal de Tampico
😂😂😂,2025-03-04T09:15:19Z,Presidenta municipal de Tampico
"GRACIAS🤝 CODIGO MAGENTA, EN COMPARTIRNOS SU INVESTIGACION DE ESTE NARCO GOBIERNO. EL NARCOTRAFICANTE TERRORISTA MAYOR LO MANDO ASESINAR,  O SEA, ANDRES MANUEL LOPEZ HABLADOR EN ALIANZA CON MARIO DELGADO, AMERICO VILLARREAL Y SAMUEL GARCIA. Y ASI FUERON LIMPIANDO EL CAMINO EN MUCHAS OTRAS. YA LOS QUEREMOS REFUNDIDOS EN LA CARCEL EN ESTDOS UNIDOS.",2025-03-04T09:21:20Z,Gobierno de Tampico
"GRACIAS🤝 CODIGO MAGENTA, EN COMPARTIRNOS SU INVESTIGACION DE ESTE NARCO GOBIERNO. EL NARCOTRAFICANTE TERRORISTA MAYOR LO MANDO ASESINAR,  O SEA, ANDRES MANUEL LOPEZ HABLADOR EN ALIANZA CON MARIO DELGADO, AMERICO VILLARREAL Y SAMUEL GARCIA. Y ASI FUERON LIMPIANDO EL CAMINO EN MUCHAS OTRAS. YA LOS QUEREMOS REFUNDIDOS EN LA CARCEL EN ESTDOS UNIDOS.",2025-03-04T09:21:20Z,gobierno de Tampico
Otro mentiroso,2025-03-04T12:54:36Z,Gobierno de Tampico
Otro mentiroso,2025-03-04T12:54:36Z,gobierno de Tampico
Aprender ingles mejor que los gringos? Si que estas bien pend*jo compa comentador.,2025-03-04T14:55:23Z,presidenta municipal de Tampico
Aprender ingles mejor que los gringos? Si que estas bien pend*jo compa comentador.,2025-03-04T14:55:23Z,Presidenta municipal de Tampico
Donde le da la lección a trump???,2025-03-04T14:55:53Z,presidenta municipal de Tampico
Donde le da la lección a trump???,2025-03-04T14:55:53Z,Presidenta municipal de Tampico
Toda tranza que se hace en el pais mleva el visto bueno del presidente AMLO 2021,2025-03-04T15:27:52Z,Gobierno de Tampico
Toda tranza que se hace en el pais mleva el visto bueno del presidente AMLO 2021,2025-03-04T15:27:52Z,gobierno de Tampico
Y la ladrona sigue robando seguramente a la carcel esta delincuente !,2025-03-04T16:18:34Z,Gobierno de Tampico
Y la ladrona sigue robando seguramente a la carcel esta delincuente !,2025-03-04T16:18:34Z,gobierno de Tampico
