video_id,comment_id,author,comment_text,published_at,like_count,query,video_title,channel_title,video_published_at,fecha_extraccion
IaQkRgElcfA,UgyASqnVxcn_yDXiRlZ4AaABAg,@calof1991,Ya acabaron con fideicomisos la seguridad la salud la república solo falta el INE los empresarios. Pero que tal ellos evadiendo el pagar gasolina por aceites y otros,2026-01-22T08:43:37Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgyYzwS4varupzOs2ph4AaABAg,@gangstalkingedomex,"Ellos siguen trabajando contra la evasión fiscal pero contra la corrupción, el co, el (gangstalking) acoso organizado y el campo mexicano sin nada todo el dinero se lo llevan",2026-01-20T18:18:27Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgyXq19cNFE8u-Qoxd54AaABAg,@marysesttle,"Que nos dice doña Claudia de los bukes llenos de petróleo que se fue a Cuba??<br>Mientras el sector salud, educación etc etc <br>En el pozo hundidos😢 <br> El viejo Ex del PRI AMLO <br>Iba a defender nuestro petróleo y meter a la cárcel a los que lo robaban?? Jajaja 😂<br>Tendría que empezar por sus parásitos hijos.<br>El mismo Andrés Manuel López Obrador robando y vendiendo el petróleo de los mexicanos, <br>seguro le dieron algo a cambio <br>Ellos son los vende patrias <br> En ningún sexenio se vio este Robo mayúsculo <br>Indignante!!!!",2026-01-20T17:23:53Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,Ugy_4VtEGktEec__LGp4AaABAg,@marioalarcon7503,Y para cuando obligan a salinas  a pagar sus impuestos que yo sepa debe ser a ya de 80 mil millones de pesos y solo le están cobrando 51  mil millones y de pilón le quieren descontar el  39  por ciento de esa deuda .NI DESCUENTO Y SI CÁRCEL PARA EL DEUDOR.,2026-01-20T17:13:49Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,Ugz0BJIRKmXQPoscySl4AaABAg,@felipemijaresbernal1717,Y pueden recaudar mas si termina totalmente la colusion de los morenarcos con el huachicol fiscal,2026-01-20T16:27:16Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgySMqLKHBDrgOBjZ8x4AaABAg,@oliviagomez8899,"POBRES BURRITOS APLAUDIDORES QUE LEO POR AQUÍ. INVESTIGUEN, ESCUCHEN CON INTELIGENCIA PARA QUE NO ESCRIBAN ESTUPIDECES",2026-01-20T15:38:45Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgwWDs1wGwLLImASLV14AaABAg,@oliviagomez8899,"EXCELENTE,  ESE DINEROSEGUIRA AYUDANDO A LAS PENSIONES DE ADULTOS MAYORES. BIEN POR NUESTRA PRESIDENTA.",2026-01-20T15:37:22Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgzK7P8jjrSXvQxxjf94AaABAg,@nataliagovernale,"Esas cifras multimillonarias siempre las escuchamos, MEJOR QUE SE NOTEN LOS RESULTADOS QUE TANTO ALABAN, en infraestructura, en mejoras, porque en mi colonia hace 40 años que no se le da mantenimiento, llegan prometen, roban y se van. Quisiera que me leyera que conociera la frontera y sus colonias olvidadas. Puro robar, no saben más.",2026-01-20T14:07:47Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgzUZlsRZoPh5nEZubR4AaABAg,@rockbert5458,Sin aumentar impuestos!!!???? Ajjajajajjajjajajajajajaj. No tienen vergüenza.,2026-01-20T13:28:55Z,3,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgycT-4_E9mQey2md714AaABAg,@rubechenique,Para que roben mas,2026-01-20T13:14:55Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgzOV1n3kknmMCMwXNN4AaABAg,@marthazamora6364,"Y cuando hagan pagar al usurero evasor de impuestos, se incrementará🫵",2026-01-20T12:51:22Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgyaT0yZQ-SgJtPkOaZ4AaABAg,@paolocentrone3336,Para que sigan facturando falso a lo bestia en el gobierno!!!,2026-01-20T12:02:10Z,1,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgzeEEmX6oHK50oyOtx4AaABAg,@santiagogerardorodriguez6915,Esa sonrisa que le salió del alma al decir que recaudó esa cantidad por que sabe que ese dinero es para todos los chairos de morena,2026-01-20T11:55:47Z,1,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgwS_ansRyZ_EoXvetV4AaABAg,@GilbertNavadez,"Oh verás que de ése dinero que recaudaron, el gobierno morena lo va a desaparecer en menos de un mes, 😅",2026-01-20T03:33:49Z,1,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgzJtwUzm1elOBTjI_x4AaABAg,@rocioontiveros2598,"Cada vez la veo peor a la tía Clau siento que en cualquier momento le va a dar el patatús 😑<br>Y la corrupción es por parte de ustedes ó si no caen en sus arcas es porque muchos no quieren  contribuir a mantener su modus vivendi,<br>La salidas a Roma y la ropa Italiana no nos alcanza con la venta de tamales señito😢y luego con los impuestos menos!!",2026-01-20T03:20:21Z,0,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
IaQkRgElcfA,UgwWjWgfQUfVypNL2EZ4AaABAg,@mirnachavez3635,"A mí me llega 70 pesos soy pensionada pero normal a personas que no lo son mínimo pagan 110 pesos,bendita 4T",2026-01-20T02:47:17Z,2,Gobierno de Tampico,La presidenta Sheinbaum destacó que aumentó la recaudación de impuestos en 2025 respecto a 2024,Animal Político,2026-01-19T15:07:13Z,2026-02-27 05:21:12
