Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-03 since:2025-06-02&src=typed_query,LA MONA QUILOMBERA 2.0 🗡🐵,https://x.com/MONAQUILOMBERA,MONAQUILOMBERA,False,2025-06-03 22:55:59+00:00,False,"ESTE TWEET EN UNOS AÑOS, VA A SER ICONICO. ACUÉRDENSE",1930035766740037811,https://x.com/MONAQUILOMBERA/status/1930035766740037811,74,35,505,26236,35,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-04 since:2025-06-03&src=typed_query,LA MONA QUILOMBERA 2.0 🗡🐵,https://x.com/MONAQUILOMBERA,MONAQUILOMBERA,False,2025-06-03 22:55:59+00:00,False,"ESTE TWEET EN UNOS AÑOS, VA A SER ICONICO. ACUÉRDENSE",1930035766740037811,https://x.com/MONAQUILOMBERA/status/1930035766740037811,74,35,505,26236,35,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-05 since:2025-06-04&src=typed_query,NOTIVIZA,https://x.com/Notiviza,Notiviza,True,2025-06-04 05:56:51+00:00,False,"Lleva Mónica Villarreal Jornada de Salud en Beneficio de las Despicadoras con ; .vacunación gratuita contra influenza estacional, covid 19, sarampión, tétanos, tamizajes de detección oportuna para Hepatitis C, VIH, y sífilis; entre otros. https://www.notivizanoreste.com.mx/estado/encabeza-monica-villarreal-jornada-de-salud-en-beneficio-de-las-despicadoras/@TampicoGob @MonicaVTampico",1930141682172940528,https://x.com/Notiviza/status/1930141682172940528,0,1,0,33,0,https://pbs.twimg.com/media/Gsk9m_sXAAAzQ6C.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-05 since:2025-06-04&src=typed_query,Tampicosos 🌶️🔥,https://x.com/TampicososTV,TampicososTV,False,2025-06-04 22:13:33+00:00,False,"Otra más del @TampicoGob en 9 meses. Miguel Garay, Director de Comunicación Social, deja el cargo. Fue el tercer director en tan poco tiempo.",1930387475714977838,https://x.com/TampicososTV/status/1930387475714977838,0,1,2,416,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-06 since:2025-06-05&src=typed_query,NOTIVIZA,https://x.com/Notiviza,Notiviza,True,2025-06-05 02:20:49+00:00,False,"La alcaldesa Mónica Villarreal Anaya expuso que mediante este modelo de capacitación continua denominado “Profesionalización en el Servicio Público Municipal”, se garantiza una mejor atención a la ciudadanía. https://www.notivizanoreste.com.mx/empleo/promueve-monica-villarreal-profesionalizacion-del-servicio-publico-en-tampico/ @MonicaVTampico",1930449702937313505,https://x.com/Notiviza/status/1930449702937313505,0,1,0,29,0,https://pbs.twimg.com/media/GspVtrZWEAA3ziP.jpg;https://pbs.twimg.com/media/GspVvCBWwAAS1g1.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-06 since:2025-06-05&src=typed_query,AABRAHAMSSOHN,https://x.com/aabrahamssohn,aabrahamssohn,True,2025-06-05 22:52:58+00:00,False,"#Tampico, #Tamaulipas 🇲🇽 1867 @Dr_AVILLARREAL @MonicaVTampico",1930759783151264181,https://x.com/aabrahamssohn/status/1930759783151264181,0,1,0,187,0,https://pbs.twimg.com/media/GstvdWda4AAbFhR.jpg,False,,,,,und,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-07 since:2025-06-06&src=typed_query,NOTIVIZA,https://x.com/Notiviza,Notiviza,True,2025-06-06 04:21:07+00:00,False,"La Presidenta Municipal Mónica Villarreal Anaya, dio la bienvenida a los asistentes y destacó la posición de Tampico como un referente nacional en materia de conservación ambiental y turismo responsable. https://www.notivizanoreste.com.mx/medio-ambiente/tampico-sede-del-segundo-congreso-de-cocodrilo-s-o-s/ @TampicoGob @MonicaVTampico",1930842364597158226,https://x.com/Notiviza/status/1930842364597158226,0,1,0,61,0,https://pbs.twimg.com/media/Gsu6xXlXUAAcD8E.jpg;https://pbs.twimg.com/media/Gsu6z2ZWIAAJ2W0.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-07 since:2025-06-06&src=typed_query,Vox Populi Noticias,https://x.com/VoxPopuliNoti,VoxPopuliNoti,True,2025-06-06 05:02:57+00:00,False,Preside Mónica Villarreal Reunión Número Cien de las Mesas de Seguridad Mónica Villarreal resalta coordinación para fortalecer la paz en la zona conurbada durante la reunión de seguridad número cien en Tampico https://voxpopulinoticias.com.mx/2025/06/monica-villarreal-anaya-refuerza-agenda-de-seguridad-en-tampico/ #Tampico #Tamaulipas @MonicaVTampico,1930852890928730292,https://x.com/VoxPopuliNoti/status/1930852890928730292,0,0,0,139,0,https://pbs.twimg.com/media/GsvEWVuXAAAhcRC.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-08 since:2025-06-07&src=typed_query,FLOR-c0L1Br1🕊🌹🥀🦋🌺⚘🦋🌹🕊,https://x.com/FLORc0l1br1_o03,FLORc0l1br1_o03,False,2025-06-07 01:38:41+00:00,False,"Huachicol en Tampico #Tamaulipas enel Ayuntamiento d @MonicaVTampico,hermana d @Dr_AVillarreal La empresa @TraxionMX d @Aby_Lijtszain yBernardo Lijtszain son cercanos a @m_ebrard ysu hermano Eduardo Ebrard Casaubon y @mario_delgado Aquí están las 671 pipas q Marcelo Ebrard compro",1931163874314850327,https://x.com/FLORc0l1br1_o03/status/1931163874314850327,0,5,9,319,0,https://pbs.twimg.com/media/GszfTh6bMAAnoaK.jpg;https://pbs.twimg.com/media/GszfTuOakAAn_el.jpg;https://pbs.twimg.com/media/GszfTiQboAA5Dl1.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-06-08 since:2025-06-07&src=typed_query,Olga Sosa,https://x.com/olgapsosa,olgapsosa,True,2025-06-07 04:51:35+00:00,False,"Junto a grandes mujeres, rendí protesta como integrante de la mesa directiva de @50mas1Mx capítulo #Tamaulipas Felicidades a Andrea Garcia por la presidencia y a @MonicaVTampico por la vicepresidencia del colectivo, así como a la presidenta nacional @ClaudiaCorichi, la senadora @amaliagarciamx y a la diputada federal @RocioAbreuA, así como todas las mujeres que con dedicación impulsan una sociedad con mayor igualdad, justa y libre de violencias. Gracias a Marcia Benavides, Directora General del Instituto de las Mujeres del Gobierno del Estado de Tamaulipas, a la alcaldesa Glynnis Jiménez Vázquez por su presencia, a las diputadas Cynthia Jaime La Comaye, Lucero Deosdady Martínez, Katalyna Mendez, Yuriria Iturbe, así como al consejero Juan José Ramos Charre presidente del @TodosSomosIETAM y Hernán de la Garza presidente del Supremo Tribunal de Justicia de #Tamaulipas por su respaldo y compromiso en favor de los derechos.",1931212420933931042,https://x.com/olgapsosa/status/1931212420933931042,1,4,17,271,0,https://pbs.twimg.com/media/Gs0LSKlXgAAKWiD.jpg;https://pbs.twimg.com/media/Gs0LTuIWMAE9Pqv.jpg;https://pbs.twimg.com/media/Gs0LU-hWsAEkyGZ.jpg;https://pbs.twimg.com/media/Gs0LcnNWAAAfVhV.jpg,False,,,,,es,Top
