fecha_inicio_semana,target_3w_aceptacion_digital,base_oof_pred,residual_target,oof_fold,outer_test_date,base_model,residual_model
2025-04-14,0.134617370254834,0.13941912905131115,-0.004801758796477151,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-04-21,0.0621123145606552,0.09316127240119829,-0.03104895784054309,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-04-28,0.143176753734124,0.16949922531048983,-0.02632247157636583,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-05-05,0.0836116782995949,0.17174375300357522,-0.08813207470398032,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-05-12,0.188465024293173,0.0929228994306385,0.0955421248625345,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-05-19,0.28557128111203,0.1463021582713198,0.13926912284071022,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-05-26,0.128343012321562,0.1433714289325592,-0.015028416610997186,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-06-02,0.110639383957494,0.0858531260838657,0.0247862578736283,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-06-09,0.134504519725832,0.09285669213054301,0.04164782759528898,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-06-16,0.0229259028385385,0.08714895343120632,-0.06422305059266782,2,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-06-23,-0.0145272235338583,0.10802170052011012,-0.12254892405396842,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-06-30,-0.0119427901737269,0.12070554782688492,-0.13264833800061182,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-07-07,0.0375468051905529,0.10828679056071372,-0.07073998537016082,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-07-14,-0.0734008015778954,0.11654641920906095,-0.18994722078695636,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-07-21,0.0745517215562396,0.11692313713807861,-0.04237141558183902,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-07-28,0.0643779113892458,0.2088634071770134,-0.1444854957877676,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-08-04,0.342789901148327,0.13487101850656774,0.20791888264175928,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-08-11,0.0328375249929476,0.14931289726144722,-0.11647537226849963,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-08-18,0.0750438311217277,0.1180032453485892,-0.0429594142268615,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-08-25,0.244150207322864,0.13458396892514396,0.10956623839772003,3,2025-09-01,catboost_regressor,prophet_exogenous_regressor
2025-04-21,0.0621123145606552,0.09101646044516877,-0.028904145884513573,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-04-28,0.143176753734124,0.14251079601581296,0.0006659577183110443,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-05-05,0.0836116782995949,0.17734671644310593,-0.09373503814351103,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-05-12,0.188465024293173,0.11131523872829878,0.07714978556487422,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-05-19,0.28557128111203,0.12209832301047444,0.16347295810155557,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-05-26,0.128343012321562,0.13988668514621266,-0.011543672824650658,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-06-02,0.110639383957494,0.08506923848069739,0.025570145476796605,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-06-09,0.134504519725832,0.08808393946142463,0.04642058026440736,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-06-16,0.0229259028385385,0.08739873961051145,-0.06447283677197295,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-06-23,-0.0145272235338583,0.10333182560221507,-0.11785904913607337,2,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-06-30,-0.0119427901737269,0.08922847786009025,-0.10117126803381715,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-07-07,0.0375468051905529,0.0980846539700881,-0.0605378487795352,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-07-14,-0.0734008015778954,0.11529480621675922,-0.1886956077946546,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-07-21,0.0745517215562396,0.11991888711171442,-0.04536716555547482,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-07-28,0.0643779113892458,0.20125973580192086,-0.13688182441267505,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-08-04,0.342789901148327,0.1106798158280312,0.2321100853202958,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-08-11,0.0328375249929476,0.13311201303347545,-0.10027448804052785,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-08-18,0.0750438311217277,0.12598849411750793,-0.050944662995780224,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-08-25,0.244150207322864,0.11709150912980168,0.1270586981930623,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-09-01,0.0353374615739687,0.12358830712376426,-0.08825084554979556,3,2025-09-08,catboost_regressor,prophet_exogenous_regressor
2025-02-17,0.101508088978149,0.15382838349052808,-0.05232029451237907,1,2025-09-15,catboost_regressor,prophet_exogenous_regressor
2025-02-24,-0.0534885806271719,0.10325744719897076,-0.15674602782614266,1,2025-09-15,catboost_regressor,prophet_exogenous_regressor
2025-03-03,0.130173199310947,0.11531874970181724,0.014854449609129766,1,2025-09-15,catboost_regressor,prophet_exogenous_regressor
2025-03-10,0.00546544176995905,0.13027456323942,-0.12480912146946094,1,2025-09-15,catboost_regressor,prophet_exogenous_regressor
2025-03-17,0.473177765273476,0.14048310027367675,0.33269466499979927,1,2025-09-15,catboost_regressor,prophet_exogenous_regressor
2025-03-24,0.0843248897867335,0.10671354951895393,-0.02238865973222043,1,2025-09-15,catboost_regressor,prophet_exogenous_regressor
2025-03-31,0.148015195933047,0.11691037621239359,0.031104819720653404,1,2025-09-15,catboost_regressor,prophet_exogenous_regressor
