fecha_inicio_semana,y_true,y_pred_residual
2025-09-01,0.0353374615739687,4.426652401287082
2025-09-08,0.037083177521204,-1.5015325218397
2025-09-15,0.0408302409621366,-0.3539203685252254
2025-09-22,-0.0316621893348032,0.5696414792079993
2025-09-29,0.167412720914919,-0.18499987462285586
2025-10-06,0.134823580717908,-0.7998417378789663
2025-10-13,0.170657905569605,-1.4463034294036734
2025-10-20,0.0692562741764684,-0.17062970733361393
2025-10-27,0.218016998769719,0.03916542958904776
2025-11-03,0.12751595957534,0.04422788517731248
2025-11-10,0.279605962079427,-0.9330916553861761
2025-11-17,0.0821158156091689,-0.08919062596602537
2025-11-24,0.303813076524669,-0.1338101182539662
2025-12-01,0.0677012815654136,0.11013754291617836
2025-12-08,0.583621878201202,-0.29299546649716957
2025-12-15,0.108341978085893,-0.1635346442359937
2025-12-22,0.0687870202028637,0.03426599550412485
2025-12-29,0.245426229585526,-0.11609033033114957
2026-01-05,0.320565191490885,-0.3490521991635778
2026-01-12,0.170007405822799,0.4058832631033086
2026-01-19,-0.0198367240853288,0.043565256788266976
2026-01-26,0.0960196886446368,-0.031001649595082538
2026-02-02,0.27725068164164,-0.05945454712886239
2026-02-09,0.210058588277401,0.02644834524333008
