"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1164273328595893/964877296876825_1153927116297181";"42";"1";"1";"964877296876825_1153927116297181";"data";"data.*";"fetched (200)";"2025-11-14 08:08:05.672091";"Facebook:/<page-id>/posts";"¡Felicidades, Ing. Leobardo Saldívar Caballero!  Expreso mis más sinceras felicitaciones en este día tan especial, al Ing. Leobardo Saldívar Caballero, Coordinador de Comisión en la Mesa Ciudadana de Seguridad y Justicia en Tampico, Madero y Altamira.  Reconozco y valoro su importante labor y compromiso en beneficio de nuestra región. ¡Que este nuevo año de vida le traiga muchos éxitos y bendiciones!";"2024-12-14T14:09:03+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1153927116297181/964877296876825_1153927116297181";"1234";"42";"2";"964877296876825_1153927116297181";"data";"data.*";"fetched (200)";"2025-11-14 08:09:22.665825";"Facebook:/<post-id>/comments";"";"2024-12-14T15:01:47+0000";"0";"0";""
"monicavtampico/964877296876825_1153927116297181/964877296876825_1153927116297181";"1234";"42";"2";"964877296876825_1153927116297181";"data";"data.*";"fetched (200)";"2025-11-14 08:09:22.665825";"Facebook:/<post-id>/comments";"";"2024-12-14T15:01:47+0000";"0";"0";""
"964877296876825_1164273328595893/964877296876825_1151308753225684";"57";"1";"1";"964877296876825_1151308753225684";"data";"data.*";"fetched (200)";"2025-11-14 08:08:05.672091";"Facebook:/<page-id>/posts";"¡Feliz cumpleaños, Rogelio Pérez Lara!  Hoy celebramos a una persona comprometida con nuestro municipio y su gente. Gracias por tu dedicación como Quinto Regidor en el Ayuntamiento de Tampico. Que este nuevo año de vida venga lleno de salud, éxito y momentos inolvidables al lado de tus seres queridos.  ¡Muchas felicidades!";"2024-12-10T14:00:50+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1151308753225684/964877296876825_1151308753225684";"1342";"57";"2";"964877296876825_1151308753225684";"data";"data.*";"fetched (200)";"2025-11-14 08:09:28.389088";"Facebook:/<post-id>/comments";"Feliz cumpleaños Roger, saludos.";"2024-12-10T15:05:25+0000";"1";"0";""
"monicavtampico/964877296876825_1151308753225684/964877296876825_1151308753225684";"1342";"57";"2";"964877296876825_1151308753225684";"data";"data.*";"fetched (200)";"2025-11-14 08:09:28.389088";"Facebook:/<post-id>/comments";"Feliz cumpleaños Roger, saludos.";"2024-12-10T15:05:25+0000";"1";"0";""
"964877296876825_1164273328595893/964877296876825_1154421126247780";"36";"1";"1";"964877296876825_1154421126247780";"data";"data.*";"fetched (200)";"2025-11-14 08:08:05.672091";"Facebook:/<page-id>/posts";"Con la intención de promover la sana convivencia en torno a uno de los eventos más importantes en México como es la gran final del fútbol nacional, que mejor oportunidad para reunirnos en familia y seguir minuto a minuto el partido de vuelta entre los Rayados del Monterrey y las Águilas del América y claro que el sitio ideal para eso es el Recinto Ferial y su Villa Navideña, destacando que se podrá seguir en ¡Mega pantalla!   Le hago la invitación a todos los aficionados al fútbol y que aprovechen divertirse en los atractivos juegos mecánicos que de 5:00 a 6:00 pm son completamente sin costo.   ¡Qué gane el mejor!";"2024-12-15T07:31:46+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1154421126247780/964877296876825_1154421126247780";"1168";"36";"2";"964877296876825_1154421126247780";"data";"data.*";"fetched (200)";"2025-11-14 08:09:20.424771";"Facebook:/<post-id>/comments";"Excelente";"2024-12-15T12:19:02+0000";"0";"0";""
"monicavtampico/964877296876825_1154421126247780/964877296876825_1154421126247780";"1168";"36";"2";"964877296876825_1154421126247780";"data";"data.*";"fetched (200)";"2025-11-14 08:09:20.424771";"Facebook:/<post-id>/comments";"Excelente";"2024-12-15T12:19:02+0000";"0";"0";""
"964877296876825_1164273328595893/964877296876825_1154738302882729";"35";"1";"1";"964877296876825_1154738302882729";"data";"data.*";"fetched (200)";"2025-11-14 08:08:05.672091";"Facebook:/<page-id>/posts";"";"2024-12-15T17:20:33+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1154738302882729/964877296876825_1154738302882729";"1165";"35";"2";"964877296876825_1154738302882729";"data";"data.*";"fetched (200)";"2025-11-14 08:09:20.043070";"Facebook:/<post-id>/comments";"wooow Extraordinario 🎊🎊🎊";"2024-12-16T00:30:05+0000";"0";"0";""
"monicavtampico/964877296876825_1154738302882729/964877296876825_1154738302882729";"1165";"35";"2";"964877296876825_1154738302882729";"data";"data.*";"fetched (200)";"2025-11-14 08:09:20.043070";"Facebook:/<post-id>/comments";"wooow Extraordinario 🎊🎊🎊";"2024-12-16T00:30:05+0000";"0";"0";""
"964877296876825_1164273328595893/964877296876825_1151314029891823";"56";"1";"1";"964877296876825_1151314029891823";"data";"data.*";"fetched (200)";"2025-11-14 08:08:05.672091";"Facebook:/<page-id>/posts";"Quiero felicitar a Norma Edith Zúñiga Rodríguez, directora del Sistema DIF del municipio de González, en este día tan especial.  Norma Edith, reconozco tu dedicación y compromiso al frente de tu encomienda, y espero que este nuevo año de vida esté lleno de salud, éxitos y satisfacciones tanto personales como profesionales.  ¡Feliz cumpleaños!";"2024-12-10T14:10:13+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1151314029891823/964877296876825_1151314029891823";"1337";"56";"2";"964877296876825_1151314029891823";"data";"data.*";"fetched (200)";"2025-11-14 08:09:28.111774";"Facebook:/<post-id>/comments";"";"2024-12-10T16:28:48+0000";"0";"0";""
"monicavtampico/964877296876825_1151314029891823/964877296876825_1151314029891823";"1337";"56";"2";"964877296876825_1151314029891823";"data";"data.*";"fetched (200)";"2025-11-14 08:09:28.111774";"Facebook:/<post-id>/comments";"";"2024-12-10T16:28:48+0000";"0";"0";""
"964877296876825_1164273328595893/964877296876825_1155648789458347";"29";"1";"1";"964877296876825_1155648789458347";"data";"data.*";"fetched (200)";"2025-11-14 08:08:03.675892";"Facebook:/<page-id>/posts";"Participé en el Primer Encuentro Nacional de Presidentas Municipales, convocado por la Secretaría de las Mujeres, Citlali Hernández Mora ,en el Centro Cultural Los Pinos. Este evento reunió a alcaldesas de todo el país con el objetivo de fortalecer políticas públicas con perspectiva de género que garanticen la seguridad, protección y desarrollo de las mujeres en México.  En el encuentro, también estuvieron representantes de ONU Mujeres, del Poder Judicial Federal y del Senado, compartimos experiencias, participamos en mesas de trabajo y trazamos estrategias para seguir cerrando brechas de desigualdad.  Este tipo de espacios son fundamentales porque no distinguen colores ni partidos; nos unen como mujeres líderes con el compromiso de construir políticas que impulsen la igualdad sustantiva, la protección de niñas, niños y adolescentes y que abran más oportunidades para las mujeres en todos los sectores.  Hoy más que nunca, es tiempo de mujeres. Es tiempo de transformación. Sigamos trabajando juntas para que la igualdad de género sea una realidad en cada municipio del país.";"2024-12-17T01:53:38+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1155648789458347/964877296876825_1155648789458347";"1100";"29";"2";"964877296876825_1155648789458347";"data";"data.*";"fetched (200)";"2025-11-14 08:09:16.779462";"Facebook:/<post-id>/comments";"Excelente";"2024-12-17T01:55:22+0000";"0";"0";""
"monicavtampico/964877296876825_1155648789458347/964877296876825_1155648789458347";"1100";"29";"2";"964877296876825_1155648789458347";"data";"data.*";"fetched (200)";"2025-11-14 08:09:16.779462";"Facebook:/<post-id>/comments";"Excelente";"2024-12-17T01:55:22+0000";"0";"0";""
"964877296876825_1164273328595893/964877296876825_1151942019829024";"51";"1";"1";"964877296876825_1151942019829024";"data";"data.*";"fetched (200)";"2025-11-14 08:08:05.672091";"Facebook:/<page-id>/posts";"Quiero enviar una cálida felicitación al C.P. Juan Diego Villarreal Ávalos, Vicepresidente de Afiliación de CANACO y Turismo Tampico, con motivo de su cumpleaños.  Le deseo un día lleno de alegría y momentos especiales, así como un año colmado de logros y bienestar.  ¡Muchas Felicidades!";"2024-12-11T14:00:16+0000";"";"";""
