comment_text,published_at,query
✅️🤢👽💚🌳🍃🌴🌵🌾🌿☘️🌱🍀🪴🌲🍃🐛🪲🦠🐊🐢🦎🐍🦚🐸🦖🐉🐲🥝🍈🍏🍐🫒🫑🥒🥬🥦🥑🎄🧶🧩🖼🧵🩳🧪🧫🔫❎️❇️✳️♻️🟢🟩🈯️listo😂,2025-04-29T12:02:00Z,presidenta municipal de Tampico
✅️🤢👽💚🌳🍃🌴🌵🌾🌿☘️🌱🍀🪴🌲🍃🐛🪲🦠🐊🐢🦎🐍🦚🐸🦖🐉🐲🥝🍈🍏🍐🫒🫑🥒🥬🥦🥑🎄🧶🧩🖼🧵🩳🧪🧫🔫❎️❇️✳️♻️🟢🟩🈯️listo😂,2025-04-29T12:02:00Z,Presidenta municipal de Tampico
Poco a poco están cayendo las ratas,2025-04-29T14:07:47Z,gobierno de Tampico
💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚 René,2025-04-29T15:43:38Z,presidenta municipal de Tampico
💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚 René,2025-04-29T15:43:38Z,Presidenta municipal de Tampico
😮,2025-04-29T16:10:00Z,gobierno de Tampico
"Los ineptos de la secta...<br><br><br><br><br>🙄... no mentir, no robar, no traicionar... no mmr...",2025-04-29T16:16:48Z,gobierno de Tampico
SOLO POSIBLE...EN EL PAIJ DE NO PAJA NADA,2025-04-29T16:17:44Z,gobierno de Tampico
Osea ladrón que roba a ladrón 😅,2025-04-29T16:21:38Z,gobierno de Tampico
Haver con que <br>Tontada salen ..,2025-04-29T16:27:39Z,gobierno de Tampico
"Hay que recordar que, García Harfuch fue el cachorro de García Luna",2025-04-29T16:36:55Z,gobierno de Tampico
LADRÓN QUE ROBA A LADRÓN. 🤣🤣🤣<br>CLAUDIA Y HARFUCH SABEN HACER MUY BIEN ESO Y NO LO DIGO YO LO DIJO LORET DE MOLA Y LÓPEZ OBRADOR,2025-04-29T16:36:59Z,gobierno de Tampico
No desaparecieron nada más cambio de lugar estaban en las gas aledañas a tampico,2025-04-29T16:38:57Z,gobierno de Tampico
Ineptitud del Bienestar.,2025-04-29T16:51:43Z,gobierno de Tampico
"No tiene nada que ver lo que voy a decir, pero otra vez, Jalisco, pues resulta que encontraron restos humanos en hornos clandestinos en Tlaquepaque, exactamente el día de ayer, según Raúl Servín, integrante del colectivo Guerreros Buscadores de Jalisco.",2025-04-29T16:56:13Z,gobierno de Tampico
