tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://facebook.com/monicavtampico/posts/es-momento-del-podcast-tampico-te-cuida-sigue-la-transmisi%C3%B3n-para-conocer-el-tra/913032594458413,,9h,[Contenido sin texto o solo multimedia],0
POST,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,,Desconocida,"Nuestra América en Deconstitucionalización, entre Estado de Excepción y Rebelión Popular… Ver más",29
COMENTARIO,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,Desconocida,Seguimos trabajando …,
COMENTARIO,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,Desconocida,Bien por estos acuerdos en Beneficio de los Tampiqueños,
COMENTARIO,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,Desconocida,"Salud, deporte y comercio, excelente lic",
COMENTARIO,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,Desconocida,Seguimiento y acuerdos en las juntas de cabildos. Muy bien,
COMENTARIO,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,Desconocida,Excelente un gobierno que escucha y apoya muy bien presidenta,
COMENTARIO,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,Desconocida,Excelentes acuerdos para el desarrolllo y bien de la población y :Tampico va con. Todo,
COMENTARIO,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,Desconocida,Excelentes acciones Presidenta Mónica Villarreal,
COMENTARIO,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,Desconocida,Es un gobierno que escucha es un gobierno humanista un gobierno cercano a su gente bien presidenta bien!!,
COMENTARIO,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,https://facebook.com/TampicoGob/posts/durante-la-sesi%C3%B3n-ordinaria-de-cabildo-n%C3%BAmero-49-se-aprobaron-los-siguientes-acu/122190663668546197,Desconocida,Un gobierno cercano a la gente!!,
