"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1322129919476899/474462132406835_122173501388568937";"7491";"7335";"1";"474462132406835_122173501388568937";"data";"data.*";"fetched (200)";"2025-11-14 09:13:47.449442";"Facebook:/<page-id>/posts";"🚦 CONVOCATORIA OFICIAL | Curso de Manejo a la Defensiva y Ley de Tránsito 🚦  El Gobierno Municipal de Tampico, a través de la Dirección de Tránsito y Vialidad invita a:  👥 Adolescentes a partir de los 16 años, 👨‍👩‍👧‍👦 Público en general, y 🏢 Empresas interesadas  A participar en el Curso sobre la Ley y el Reglamento de Tránsito del Estado de Tamaulipas, con enfoque en Manejo a la Defensiva y prevención de hechos de tránsito.  ✅ Conocimiento actualizado de la Ley y Reglamento de Tránsito ✅ Principios del manejo a la defensiva ✅ Prevención de accidentes viales ✅ Responsabilidades y derechos como conductor  Este curso tiene como objetivo formar conductores más conscientes, responsables y preparados para enfrentar los retos de la movilidad urbana.  El curso es totalmente GRATIS y se impartirá todos los viernes de 10:00 a.m. a 11:30 a.m. en las instalaciones de Tránsito Tampico.  Inscripciones: de lunes a viernes, de 8:00 a.m. a 3:00 p.m.  ¡Súmate y sé parte de una cultura vial más segura en Tampico!";"2025-07-22T15:58:35+0000";"";"";""
"964877296876825_1322129919476899/474462132406835_122173501388568937/474462132406835_122173501388568937";"11179";"7491";"2";"474462132406835_122173501388568937";"data";"data.*";"fetched (200)";"2025-11-14 09:16:15.575768";"Facebook:/<post-id>/comments";"✅✅";"2025-07-28T03:36:27+0000";"0";"0";""
"TampicoGob/474462132406835_122173501388568937/474462132406835_122173501388568937";"11179";"7491";"2";"474462132406835_122173501388568937";"data";"data.*";"fetched (200)";"2025-11-14 09:16:15.575768";"Facebook:/<post-id>/comments";"✅✅";"2025-07-28T03:36:27+0000";"0";"0";""
"964877296876825_1322129919476899/964877296876825_1316764460013445";"7353";"7334";"1";"964877296876825_1316764460013445";"data";"data.*";"fetched (200)";"2025-11-14 09:13:39.679454";"Facebook:/<page-id>/posts";"Realizamos un recorrido por el campo de la colonia Enrique Cárdenas y otras áreas importantes con el objetivo de seguir mejorando nuestros espacios públicos. ✨  Muy pronto estaremos presentando un proyecto de gran impacto, pensado especialmente para quienes hacen uso diario de este espacio.";"2025-07-25T01:46:13+0000";"";"";""
"964877296876825_1322129919476899/964877296876825_1316764460013445/964877296876825_1316764460013445";"8220";"7353";"2";"964877296876825_1316764460013445";"data";"data.*";"fetched (200)";"2025-11-14 09:14:31.855910";"Facebook:/<post-id>/comments";"Ya quiero saber de que se trata ese proyecto  ! 💞";"2025-07-25T02:18:36+0000";"1";"0";""
"964877296876825_1322129919476899/474462132406835_122166561212546197";"7467";"7335";"1";"474462132406835_122166561212546197";"data";"data.*";"fetched (200)";"2025-11-14 09:13:46.167492";"Facebook:/<page-id>/posts";"A través de Protección Civil y el H. Cuerpo de Bomberos, se impartió un curso de primeros auxilios y RCP dirigido a las y los oferentes de los Mercados Rodantes, con el objetivo de brindar herramientas que les permitan actuar ante una emergencia y proteger la vida de quienes los rodean.  Durante la capacitación estuvieron presentes el Director de Mercados, Aurelio Cantú Díaz, y la Regidora Presidenta de la Comisión de Mercados, Marta Quiroz , reafirmando el compromiso de esta administración con la seguridad y el bienestar de las y los tampiqueños.  👨‍🚒 Gracias a todos los participantes por su interés en aprender y estar preparados ante cualquier situació";"2025-07-29T04:23:49+0000";"";"";""
"964877296876825_1322129919476899/474462132406835_122166561212546197/474462132406835_122166561212546197";"10941";"7467";"2";"474462132406835_122166561212546197";"data";"data.*";"fetched (200)";"2025-11-14 09:16:01.558040";"Facebook:/<post-id>/comments";"Agradezco profundamente a Protección Civil, al H. Cuerpo de Bomberos,Guillermo Álvarez Ortiz técnico en atención media prehospitalaria y a todos los involucrados por impartir este valioso curso de primeros auxilios y RCP.";"2025-07-29T04:52:10+0000";"2";"1";""
"TampicoGob/474462132406835_122166561212546197/474462132406835_122166561212546197";"10941";"7467";"2";"474462132406835_122166561212546197";"data";"data.*";"fetched (200)";"2025-11-14 09:16:01.558040";"Facebook:/<post-id>/comments";"Agradezco profundamente a Protección Civil, al H. Cuerpo de Bomberos,Guillermo Álvarez Ortiz técnico en atención media prehospitalaria y a todos los involucrados por impartir este valioso curso de primeros auxilios y RCP.";"2025-07-29T04:52:10+0000";"2";"1";""
"964877296876825_1322129919476899/964877296876825_1317504213272803";"7349";"7334";"1";"964877296876825_1317504213272803";"data";"data.*";"fetched (200)";"2025-11-14 09:13:39.679454";"Facebook:/<page-id>/posts";"";"2025-07-26T00:34:31+0000";"";"";""
"964877296876825_1322129919476899/964877296876825_1317504213272803/964877296876825_1317504213272803";"8158";"7349";"2";"964877296876825_1317504213272803";"data";"data.*";"fetched (200)";"2025-11-14 09:14:27.496029";"Facebook:/<post-id>/comments";"";"2025-07-26T01:04:12+0000";"0";"0";""
