post_url,comentario_texto,autor,fecha_comentario,likes_comentario,es_respuesta,url_comentario
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Marcela Dominguez primero.investiga cual era la finalidad de la reforma y después  investiga que es democracia gracias a p.... como tu que nisiquiera se informan los pluris siguen trgando y robando,Joel Lagunes,2026-03-14T22:38:01.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1614671463066482&reply_comment_id=1308242071172885
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Marcela Dominguez No sabes qué es democracia ni que son los Pluris. Gente PenTonta,Lucky Chambers,2026-03-15T14:25:12.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1614671463066482&reply_comment_id=910288871801207
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Trejo Olmos Fernando gracias, saludos",Chucho Nader,2026-03-13T16:22:03.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1229563955956362&reply_comment_id=927931066289003
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Cristina Olvera no los están quitando lo que se quiere es que hagan campaña, que salgan a pedir el voto, y que ya no sea x dedazo.",Mari Banda Sanchez,2026-03-13T20:19:45.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1256445439788772
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Kika Martinez nosotrooss??,Mari Banda Sanchez,2026-03-13T20:20:56.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=4252762084961796
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Mari Banda Sanchez 🙄 obviamente los que si queremos....no te incluyas,Kika Martinez,2026-03-13T20:30:59.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1670522160728633
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Cristina Olvera no los iban a quitar solo iban a quitar las listas y quedarían los diputados que más votos obtuvieron que no ganaron.,Elihú Ramírez,2026-03-13T20:42:50.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=2006228130240936
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Hermila Molina solo cuida los intereses de sus amigos,J Carlos Ulloa,2026-03-13T21:29:15.000Z,6,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1582274403006175
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Mari Banda Sanchez Es quitarlos jajaja... Quieren que sea por voto popular por qué de algún modo así pueden manipular esos votos y tener mayoría representativa, sin que haya ningún tipo de contrapeso.",Cristina Olvera,2026-03-13T22:17:08.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=959952349937367
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Elihú Ramírez Pues por eso está mal.  Les han metido tanta 💩 en la cabeza que creen que uno no entiende lo que buscan pero es una verdad disfrazada.,Cristina Olvera,2026-03-13T22:18:09.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1486340666483420
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Cristina Olvera en cualquier partido hay gente que nadie votaria por ellos, siendo esto así, porque defender un sistema en el que meten personas que nunca ganarían una elección?",Elihú Ramírez,2026-03-13T22:50:27.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=907615915579463
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Elihú Ramírez por qué hace contrapeso. 🙄 
Ven, por eso está mal, por qué la gente ni siquiera sabe las consecuencias que tiene. Solo son borregos apoyando a Claudia.",Cristina Olvera,2026-03-13T22:54:41.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=953645660556294
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Cristina Olvera pero no están eliminando a los pluris solo cambiando la manera de elegir a los pluris, argumenta lo que dices porque sino lo haces la borrega eres tú, la mayoría de la gente estamos de acuerdo con reducir el presupuesto, cambiar el modo de elegir los pluris, quitar funciones en el ine donde 2 o 3 personas hacen la misma función, quitar bonos de compensación a legislaturas locales etc, muchas cosas estaba bien de echo mucho de esa reforma afectaría a morena, tanto fue así que pt, verde no apoyaron por defender sus intereses, de eso no puedes argumentar es denfender lo indefendible.",Elihú Ramírez,2026-03-13T23:37:23.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1596997618268296
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Muchas gracias Sr. Chucho Nader Bendiciones 🙏🙏🙏🙏,Maria Liliana Ramirez Bazana,2026-03-12T21:31:56.000Z,2,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=969386192318592
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Muy Vien el pueblo selo agradece,Everardo Modric Carballo Salazar,2026-03-13T03:39:56.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1293714366019123
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Excelente decisión .. sabemos de tu experiencia y Asi de manifiesta apoyando con el NO
un abrazo ,. Felicidades",Gustavo Abraham Juárez Hernandez,2026-03-12T22:40:00.000Z,4,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1598127114787657
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Bravo Chucho,Marta Avendaño,2026-03-12T22:38:28.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1479100757168489
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Chucho con todo,  se te extraña",Fer Alanis,2026-03-12T23:50:56.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1647342579777562
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Excelente decision,Rogelio Santana,2026-03-12T23:41:03.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1324635932825225
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Que bueno Chucho,Martha Patricia Villafuerte,2026-03-12T22:20:54.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1462945718948223
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Exacto,Martha Selene Ponce Cebreros,2026-03-13T20:06:48.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1299181622028883
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Muy bien Chucho,Diego Gómez,2026-03-13T01:04:02.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=878030331901406
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Excelente,Ricardo Flores Sanderson,2026-03-12T23:14:01.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1198021072145440
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Elihú Ramírez que hueva, la verdad. Tu argumento es lo que dice la inútil que gobierna.",Cristina Olvera,2026-03-13T23:58:04.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1474131807404312
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Hermila Molina deja q consigan lo q quieren y te quitaran tu tarjeta del bienestar, y vamos a estar como cuba con hambre y miseria , no te dicen lo q buscan solo lo que pueden lavar el coco de la gente , pago q nos equivocamos con el señor peto ya vimos tantas cosas que no hacen por México y sigue la gente en su mundo, piensa somos piezas de su juego al rato no nos ocuparán para nada.",BenjayEly Gzz,2026-03-14T01:56:42.000Z,9,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=938017762059751
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Cristina Olvera tu no has dado ningún argumento!!!,Elihú Ramírez,2026-03-14T05:47:20.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=2142874069801114
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Hermila Molina Pero en tu tampico mamita aquí se jode con el pueblo,el verdadero pueblo que está hasta la madre de tanto holgazán,y como el pueblo manda adiós a los privilegios y los nepotismos adiós todo aquel que se quiera pasar de gaver",Lemon Cello,2026-03-14T14:11:39.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1249608796676570
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Hermila Molina me extraña del sr nacer el lo conosco como gente de campo, desde su juventud",Odilon Avil Aviles,2026-03-14T16:38:24.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=2119444998834658
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Hermila Molina chucho nader lo que defiende son sus intereses yo no sé de dónde sacan que que ha sido el mejor presidente siempre he visto a Tampico igual. Calles con baches es obligación de ellos arreglar calles de todas las colonias.,Lino Del Angel,2026-03-14T19:37:27.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=953569477165244
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Cristina Olvera no se está quitando a los plurinominales, sólo se está cambiando la forma de elegirlos",Jorge Echeverria,2026-03-15T00:46:08.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1578428813441482
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Hermila Molina 🤣🤣🤣,Vito Arturo Gamboa Amador,2026-03-15T17:30:59.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1466908285141174
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,CristinaOlvera seria mantener gente no votada no es democratico no ser votado y estar de dedazo si no ganan es por que no se han ganado el voto adi de cenciillo!!!,Jakry Kas,2026-03-15T17:33:55.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1458299502413487
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Totalmente de acuerdo con UD. Solo que omitió decir que por los que votaron por ese mínimo 1%  la cúpula partidista decide regalarle la representación al amigo, Compadre, conocido, lamebotas, etc. Y al que lucho por la sobrevivencia del partido y que se la rajó en territorio solamente garantiza  su sobada en la espalda y su patada en el trasero; bajo está prevenda llega cada monigote a ""representante de las minorías"" caso LILY TELLEZ",Hector Miramontes,2026-03-16T14:06:07.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=4405328043036053&reply_comment_id=1729796781168751
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Diego Gómez gracias, saludos",Chucho Nader,2026-03-13T16:20:41.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=878030331901406&reply_comment_id=2164709717398900
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Maria Liliana Ramirez Bazana igualmente, saludos.",Chucho Nader,2026-03-13T22:05:14.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=969386192318592&reply_comment_id=916593621095245
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Everardo Modric Carballo Salazar saludos, gracias",Chucho Nader,2026-03-13T16:17:40.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1293714366019123&reply_comment_id=1229233135945210
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Gracias Chucho Nader,Adriana Mor Cant,2026-03-12T15:41:36.000Z,2,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1612936599915179
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Gracias.,Magnolia Velez,2026-03-12T15:11:51.000Z,2,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1615522769649163
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Bien diputado Nader!,Luis Contreras,2026-03-12T14:47:03.000Z,9,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1706057057218572
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Excelente diputado Nader,Jose Alberto Quijano,2026-03-12T14:25:04.000Z,6,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1912234466064307
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Tu muy bien,mi próximo gobernador de Tamaulipas",Heriberto Del Angel,2026-03-12T13:59:40.000Z,18,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1255491912646882
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Muy bien hecho Chucho,Jorge Vidal,2026-03-12T13:59:24.000Z,4,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1282679080490134
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Bien dicho,Jorge Gc,2026-03-12T13:45:33.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1098154185799604
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Saludos cordiales Chuy,Juan D Anzures,2026-03-12T11:27:24.000Z,2,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=2090945655035528
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Muy bien, muy bien",Karina Fuentes Montelongo,2026-03-12T06:38:45.000Z,2,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=26006357692354302
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,No me caes bien pero hiciste bien 👍🏻,Edgar D. Ulises,2026-03-12T06:05:13.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1608345067038957
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Karina Fuentes Montelongo saludos.,Chucho Nader,2026-03-12T17:36:26.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=26006357692354302&reply_comment_id=1259728272330405
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Jorge Vidal saludos.,Chucho Nader,2026-03-12T17:26:23.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1282679080490134&reply_comment_id=1479663506894708
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Jose Alberto Quijano saludos, un abrazo.",Chucho Nader,2026-03-12T16:34:26.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1912234466064307&reply_comment_id=1247877887453595
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Luis Contreras saludos Luis.,Chucho Nader,2026-03-12T17:24:13.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1706057057218572&reply_comment_id=1604200434129278
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Fer Alanis saludos,Chucho Nader,2026-03-13T00:09:35.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1647342579777562&reply_comment_id=3007368556125634
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,Marta Avendaño saludos,Chucho Nader,2026-03-13T00:08:44.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1479100757168489&reply_comment_id=1299256738731336
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Heriberto Del Angel gracias , un abrazo.",Chucho Nader,2026-03-12T17:52:57.000Z,1,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1255491912646882&reply_comment_id=932648866231975
https://facebook.com/ChuchoNader/posts/hoy-vot%C3%A9-en-contra-de-la-reformaelectoral-porque-creo-firmemente-que-la-democrac/1486064642880664,"Chucho Nader si un abrazo grande y arriba la jaiba brava, y Tampico brilla, cuídate saludos",Heriberto Del Angel,2026-03-13T03:06:47.000Z,0,False,https://www.facebook.com/ChuchoNader/posts/pfbid04P7W5uXbeLLxqHG36zhiqpMtEWHa2XUMY61H7sJKW4yfMWRFEpdhtUYUT4twk7FRl?comment_id=1255491912646882&reply_comment_id=1298244075540475
