fecha_inicio_semana,y_current,y_true,y_pred,y_true_model,y_pred_model,error,selected_feature_count,selected_features,inner_tuning_metric,inner_best_score,inner_split_count,convergence_warning_events,inner_folds_with_convergence_warning,final_fit_convergence_warning_events,best_epsilon,best_alpha,best_max_iter,best_tol,horizonte_sem,target_mode,feature_mode,transform_mode,run_id,model_name
2025-08-18,0.06437791138924584,0.2441502073228642,0.48699459826419167,0.2441502073228642,0.48699459826419167,0.24284439094132748,21,"v5_alumbrado_neto_lag1,v5_basura_neto_lag2,v5_agua_neto,sentimiento_medios,v5_prevencion_neto_lag3,v5_delitos_neto_lag2,v5_vialidad_neto_lag4,y_t_aceptacion_digital_lag2,v5_delitos_neto,v5_basura_neto,v5_prevencion_neto,v5_obras_neto,v5_morena_neto_lag3,v5_prevencion_neto_lag2,v5_vialidad_neto_lag2,v5_vialidad_neto,v5_corrupcion_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag2,v5_americo_neto_lag2,sentimiento_medios_lag4",mae,0.18855918399323668,3,0,0,0,1.2,0.001,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-08-25,0.3427899011483269,0.03533746157396873,0.11196458979357841,0.03533746157396873,0.11196458979357841,0.07662712821960968,21,"v5_basura_neto_lag2,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto_lag1,v5_delitos_neto,v5_morena_neto_lag3,v5_agua_neto,v5_prevencion_neto_lag2,v5_basura_neto,v5_obras_neto,v5_prevencion_neto,v5_vialidad_neto_lag2,y_t_aceptacion_digital_lag2,v5_agua_neto_lag3,v5_corrupcion_neto_lag2,sentimiento_medios_lag4,v5_obras_neto_lag2,v5_vialidad_neto,v5_alumbrado_neto_lag2",mae,0.21859108010267306,3,0,0,0,1.1,0.1,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-01,0.03283752499294757,0.03708317752120401,0.30905291099998755,0.03708317752120401,0.30905291099998755,0.27196973347878356,21,"v5_prevencion_neto_lag3,sentimiento_medios,v5_vialidad_neto_lag4,v5_delitos_neto_lag2,v5_morena_neto_lag3,v5_basura_neto_lag2,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_obras_neto,v5_agua_neto,y_t_aceptacion_digital_lag2,v5_prevencion_neto,v5_alumbrado_neto_lag2,v5_agua_neto_lag1,v5_basura_neto,v5_agua_neto_lag3,v5_obras_neto_lag2,v5_prevencion_neto_lag2,v5_morena_neto,sentimiento_medios_lag1,v5_americo_neto_lag2",mae,0.2513501533902418,3,0,0,0,1.5,0.001,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-08,0.07504383112172774,0.04083024096213657,-0.00842921801490816,0.04083024096213657,-0.00842921801490816,-0.04925945897704473,21,"v5_vialidad_neto_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto_lag1,v5_basura_neto_lag2,v5_delitos_neto,v5_obras_neto,v5_prevencion_neto_lag3,y_t_aceptacion_digital_lag2,v5_agua_neto,v5_alumbrado_neto_lag2,v5_prevencion_neto,v5_obras_neto_lag2,v5_agua_neto_lag1,v5_basura_neto,v5_agua_neto_lag3,v5_morena_neto_lag3,v5_prevencion_neto_lag2,v5_obras_neto_lag1,v5_corrupcion_neto_lag2,sentimiento_medios_lag1",mae,0.18208136664477806,3,0,0,0,1.2,9.999999999999999e-06,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-15,0.2441502073228642,-0.03166218933480316,0.09899945555195952,-0.03166218933480316,0.09899945555195952,0.13066164488676268,21,"sentimiento_medios,v5_basura_neto_lag2,v5_vialidad_neto_lag4,v5_delitos_neto_lag2,v5_delitos_neto,v5_obras_neto,v5_alumbrado_neto_lag1,v5_prevencion_neto_lag3,v5_agua_neto,v5_alumbrado_neto_lag2,v5_agua_neto_lag3,y_t_aceptacion_digital_lag2,v5_prevencion_neto,v5_morena_neto_lag3,v5_agua_neto_lag1,v5_prevencion_neto_lag2,v5_basura_neto,v5_obras_neto_lag2,v5_obras_neto_lag1,sentimiento_medios_lag1,v5_vialidad_neto",mae,0.242107162675011,3,0,0,0,1.5,0.001,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-22,0.03533746157396873,0.1674127209149191,0.243752212411454,0.1674127209149191,0.243752212411454,0.0763394914965349,21,"sentimiento_medios,v5_vialidad_neto_lag4,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_agua_neto,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_morena_neto,v5_prevencion_neto_lag2,v5_corrupcion_neto_lag2,v5_agua_neto_lag1,v5_obras_neto_lag1,v5_obras_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag2,sentimiento_medios_lag1,v5_prevencion_neto,v5_alumbrado_neto_lag1,v5_basura_neto",mae,0.2000558533739146,3,0,0,0,1.1,0.01,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-29,0.03708317752120401,0.1348235807179079,0.09217537090719835,0.1348235807179079,0.09217537090719835,-0.04264820981070955,21,"sentimiento_medios,v5_vialidad_neto_lag4,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_morena_neto,v5_agua_neto,v5_obras_neto_lag2,v5_obras_neto_lag1,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag2,v5_agua_neto_lag3,v5_agua_neto_lag1,v5_corrupcion_neto_lag2,v5_prevencion_neto,sentimiento_medios_lag1,v5_alumbrado_neto_lag1,sentimiento_medios_lag4",mae,0.1801498692535012,3,0,0,0,1.35,1e-06,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-06,0.04083024096213657,0.1706579055696051,0.12619572491416964,0.1706579055696051,0.12619572491416964,-0.044462180655435474,21,"sentimiento_medios,v5_vialidad_neto_lag4,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_morena_neto,v5_agua_neto,v5_obras_neto_lag1,v5_alumbrado_neto_lag2,v5_obras_neto_lag2,v5_prevencion_neto_lag2,v5_agua_neto_lag3,v5_corrupcion_neto_lag2,v5_prevencion_neto,sentimiento_medios_lag1,v5_agua_neto_lag1,v5_alumbrado_neto_lag1,sentimiento_medios_lag4",mae,0.17823864864139569,3,0,0,0,1.35,0.0001,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-13,-0.03166218933480316,0.06925627417646835,-0.02096995379619361,0.06925627417646835,-0.02096995379619361,-0.09022622797266196,21,"v5_vialidad_neto_lag4,sentimiento_medios,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_obras_neto_lag1,v5_alumbrado_neto_lag2,v5_morena_neto,v5_obras_neto_lag2,v5_prevencion_neto,v5_prevencion_neto_lag2,v5_corrupcion_neto_lag2,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_basura_neto_lag4,v5_agua_neto_lag1,v5_morena_neto_lag3,v5_alumbrado_neto_lag1",mae,0.18950758535438897,3,0,0,0,2.0,0.1,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-20,0.1674127209149191,0.218016998769719,0.00041344124888979816,0.218016998769719,0.00041344124888979816,-0.21760355752082922,21,"sentimiento_medios,v5_vialidad_neto_lag4,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_alumbrado_neto_lag2,v5_obras_neto_lag1,v5_morena_neto,v5_obras_neto_lag2,v5_agua_neto_lag3,v5_corrupcion_neto_lag2,v5_prevencion_neto_lag2,v5_prevencion_neto,sentimiento_medios_lag1,v5_agua_neto_lag1,v5_agua_neto,v5_morena_neto_lag3,sentimiento_medios_lag4",mae,0.1699901013375512,3,0,0,0,1.2,0.1,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-27,0.1348235807179079,0.1275159595753403,0.016310451985930993,0.1275159595753403,0.016310451985930993,-0.1112055075894093,21,"v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,sentimiento_medios,v5_obras_neto,v5_vialidad_neto_lag4,v5_prevencion_neto_lag3,v5_obras_neto_lag1,v5_alumbrado_neto_lag2,y_t_aceptacion_digital_lag2,v5_obras_neto_lag2,v5_corrupcion_neto_lag2,v5_morena_neto_lag3,v5_agua_neto_lag3,v5_prevencion_neto_lag2,v5_prevencion_neto,v5_morena_neto,sentimiento_medios_lag1,v5_agua_neto,v5_alumbrado_neto_lag1,sentimiento_medios_lag4",mae,0.1526427740376132,3,0,0,0,2.0,0.1,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-11-03,0.1706579055696051,0.2796059620794268,0.08921156389403907,0.2796059620794268,0.08921156389403907,-0.19039439818538773,21,"v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,sentimiento_medios,v5_obras_neto,v5_vialidad_neto_lag4,v5_prevencion_neto_lag3,v5_alumbrado_neto_lag2,v5_obras_neto_lag1,v5_obras_neto_lag2,y_t_aceptacion_digital_lag2,v5_corrupcion_neto_lag2,v5_morena_neto_lag3,v5_prevencion_neto_lag2,v5_prevencion_neto,v5_morena_neto,v5_agua_neto,v5_alumbrado_neto_lag1,sentimiento_medios_lag1,sentimiento_medios_lag4,v5_americo_neto_lag2",mae,0.1459344004622762,3,3,1,0,1.1,9.999999999999999e-06,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-11-10,0.06925627417646835,0.0821158156091689,-0.023880592999540262,0.0821158156091689,-0.023880592999540262,-0.10599640860870917,21,"v5_delitos_neto,v5_basura_neto_lag2,v5_delitos_neto_lag2,sentimiento_medios,v5_obras_neto_lag1,v5_prevencion_neto_lag3,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_vialidad_neto_lag4,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag2,v5_corrupcion_neto_lag2,v5_agua_neto,v5_morena_neto_lag3,y_t_aceptacion_digital_lag3,v5_morena_neto_lag1,v5_basura_neto,v5_obras_neto_lag2,v5_corrupcion_neto_lag1,v5_agua_neto_lag1,sentimiento_medios_lag1",mae,0.15808266380131392,3,0,0,0,1.1,9.999999999999999e-06,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
