"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1252859946403897/964877296876825_1230192542003971";"117";"1";"1";"964877296876825_1230192542003971";"data";"data.*";"fetched (200)";"2025-11-14 08:22:00.115817";"Facebook:/<page-id>/posts";"Hoy cerramos el mes de marzo rindiendo homenaje a las despicadoras, cuyas historias de vida nos inspiran con su coraje para superar obstáculos y seguir adelante, cuidando a sus familias y abrazando un trabajo lleno de dignidad.   Su esfuerzo, resiliencia y amor por lo que hacen son el reflejo de la grandeza que reside en cada mujer.";"2025-04-01T04:57:47+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1230192542003971/964877296876825_1230192542003971";"2988";"117";"2";"964877296876825_1230192542003971";"data";"data.*";"fetched (200)";"2025-11-14 08:23:45.543633";"Facebook:/<post-id>/comments";"👏🏻💓";"2025-04-01T04:59:25+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1230065332016692";"118";"1";"1";"964877296876825_1230065332016692";"data";"data.*";"fetched (200)";"2025-11-14 08:22:00.115817";"Facebook:/<page-id>/posts";"Hoy celebramos con gratitud y admiración el legado de tres grandes profesionales que, con su dedicación, compromiso y amor por su labor, han sido pilares fundamentales en el bienestar de los empleados del Ayuntamiento.   La Doctora María Guadalupe Reyes Ochoa, quien dedicó 38 años de servicio.  La Doctora Dora Amalia Ortiz Hernández, con 30 años de servicio.  El Doctor Elías Velásquez, con 26 años de servicio.  Les deseo una jubilación llena de alegría, descanso y momentos felices.";"2025-04-01T01:11:20+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1230065332016692/964877296876825_1230065332016692";"3021";"118";"2";"964877296876825_1230065332016692";"data";"data.*";"fetched (200)";"2025-11-14 08:23:46.357333";"Facebook:/<post-id>/comments";"Muchas felicidades";"2025-04-01T01:17:28+0000";"0";"0";""
