"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1347192920303932/964877296876825_1331178648572026";"8709";"8628";"1";"964877296876825_1331178648572026";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"Simplemente hermoso";"2025-08-12T05:00:47+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_1331178648572026/964877296876825_1331178648572026";"11130";"8709";"2";"964877296876825_1331178648572026";"data";"data.*";"fetched (200)";"2025-11-14 09:17:34.686196";"Facebook:/<post-id>/comments";"Que padre!!";"2025-08-12T05:03:19+0000";"0";"0";""
"monicavtampico/964877296876825_1331178648572026/964877296876825_1331178648572026";"11130";"8709";"2";"964877296876825_1331178648572026";"data";"data.*";"fetched (200)";"2025-11-14 09:17:34.686196";"Facebook:/<post-id>/comments";"Que padre!!";"2025-08-12T05:03:19+0000";"0";"0";""
"964877296876825_1347192920303932/964877296876825_1330896698600221";"8710";"8628";"1";"964877296876825_1330896698600221";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"Con gran satisfacción asistí a la Ceremonia Cívica de Honores a la Bandera, presidida por el gobernador de todos los tamaulipecos, Dr. Américo Villarreal. 🇲🇽  Estas ceremonias fortalecen el respeto a nuestros símbolos patrios y promueven el orgullo y la unidad que nos distinguen como mexicanos.";"2025-08-11T19:34:21+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_1330896698600221/964877296876825_1330896698600221";"11194";"8710";"2";"964877296876825_1330896698600221";"data";"data.*";"fetched (200)";"2025-11-14 09:17:35.677122";"Facebook:/<post-id>/comments";"👏🏻👏🏻👏🏻";"2025-08-11T19:42:57+0000";"0";"0";""
"monicavtampico/964877296876825_1330896698600221/964877296876825_1330896698600221";"11194";"8710";"2";"964877296876825_1330896698600221";"data";"data.*";"fetched (200)";"2025-11-14 09:17:35.677122";"Facebook:/<post-id>/comments";"👏🏻👏🏻👏🏻";"2025-08-11T19:42:57+0000";"0";"0";""
"964877296876825_1347192920303932/964877296876825_1330146092008615";"8712";"8628";"1";"964877296876825_1330146092008615";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"Hoy, como consejera estatal de nuestro movimiento de regeneración nacional, participé en nuestra asamblea ordinaria.  Con unidad y movilización, reafirmamos nuestro compromiso de trabajar incansablemente para que la transformación se consolide en cada rincón de nuestro estado.  Juntas y juntos, seguimos haciendo historia.";"2025-08-10T20:55:43+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_1330146092008615/964877296876825_1330146092008615";"11212";"8712";"2";"964877296876825_1330146092008615";"data";"data.*";"fetched (200)";"2025-11-14 09:17:37.270701";"Facebook:/<post-id>/comments";"❤️ 🙋🏾‍♀️";"2025-08-10T21:14:33+0000";"0";"0";""
"monicavtampico/964877296876825_1330146092008615/964877296876825_1330146092008615";"11212";"8712";"2";"964877296876825_1330146092008615";"data";"data.*";"fetched (200)";"2025-11-14 09:17:37.270701";"Facebook:/<post-id>/comments";"❤️ 🙋🏾‍♀️";"2025-08-10T21:14:33+0000";"0";"0";""
"964877296876825_1347192920303932/964877296876825_1328706942152530";"8713";"8628";"1";"964877296876825_1328706942152530";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"¡Nos llena de alegría poder llevar a cabo esta Jornada Médico Asistencial en la colonia Pescadores! 🌟 Un evento que demuestra cómo estamos trabajando juntos, el gobierno municipal, estatal y el federal, para atender las necesidades de nuestra comunidad.   En esta jornada participaron dependencias que hicieron posible este evento:  • DIF Tampico • IMSS-Bienestar • PROFECO • COMAPA • Consulta Médica  • Aplicación de vacuna antirrábica • Instituto de la juventud •  Instituto de la mujer •  Parques y jardines • Servidores de la nación • Atención ciudadana • Servicios públicos  • Reparación de electrodomésticos.  ¡Gracias a todos los que hicieron esto posible! Estamos cerca, estamos presentes, y seguiremos trabajando.";"2025-08-09T03:10:32+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_1328706942152530/964877296876825_1328706942152530";"11295";"8713";"2";"964877296876825_1328706942152530";"data";"data.*";"fetched (200)";"2025-11-14 09:17:40.600772";"Facebook:/<post-id>/comments";"";"2025-08-09T03:14:08+0000";"0";"0";""
"monicavtampico/964877296876825_1328706942152530/964877296876825_1328706942152530";"11295";"8713";"2";"964877296876825_1328706942152530";"data";"data.*";"fetched (200)";"2025-11-14 09:17:40.600772";"Facebook:/<post-id>/comments";"";"2025-08-09T03:14:08+0000";"0";"0";""
"964877296876825_1347192920303932/964877296876825_1328429032180321";"8714";"8628";"1";"964877296876825_1328429032180321";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"Participé en la Sesión Plenaria 122 de la Mesa Ciudadana de Seguridad y Justicia de Tampico, Madero y Altamira, un espacio fundamental donde sociedad civil y autoridades unimos esfuerzos para seguir construyendo un sur de Tamaulipas más seguro.";"2025-08-08T17:56:27+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_1328429032180321/964877296876825_1328429032180321";"11359";"8714";"2";"964877296876825_1328429032180321";"data";"data.*";"fetched (200)";"2025-11-14 09:18:41.956342";"Facebook:/<post-id>/comments";"Firmes y dignos presidenta la nueva croc";"2025-08-08T18:41:48+0000";"0";"0";""
"monicavtampico/964877296876825_1328429032180321/964877296876825_1328429032180321";"11359";"8714";"2";"964877296876825_1328429032180321";"data";"data.*";"fetched (200)";"2025-11-14 09:18:41.956342";"Facebook:/<post-id>/comments";"Firmes y dignos presidenta la nueva croc";"2025-08-08T18:41:48+0000";"0";"0";""
"964877296876825_1347192920303932/964877296876825_1327932902229934";"8715";"8628";"1";"964877296876825_1327932902229934";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"Pusimos en marcha la nueva unidad trituradora de residuos especiales “IMPAKTOR”, única en todo México y equipada con tecnología que nos coloca a la vanguardia a nivel nacional.  Nos permitirá procesar residuos voluminosos como llantas, colchones, muebles y electrodomésticos, reduciendo costos de traslado y cuidando nuestro medio ambiente.  Destinamos una inversión federal de seis millones 735 mil pesos. Está trituradora tiene la capacidad para procesar entre 3.5 y 4 toneladas de llantas por hora, efectuando además la separación del caucho y del metal en los neumáticos, materiales que pueden ser comercializados, otorgando recursos adicionales a la administración.  Hoy Tampico cuenta con una trituradora de tecnología alemana que no solo mejora la eficiencia en el manejo de residuos, sino que también reduce las emisiones contaminantes. 🌍✨  Con esta acción, reafirmamos nuestro compromiso con la salud pública, la sustentabilidad.";"2025-08-08T03:27:31+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_1327932902229934/964877296876825_1327932902229934";"11373";"8715";"2";"964877296876825_1327932902229934";"data";"data.*";"fetched (200)";"2025-11-14 09:18:42.729477";"Facebook:/<post-id>/comments";"Excelente noticia presidenta 🫡";"2025-08-08T03:30:52+0000";"0";"0";""
"monicavtampico/964877296876825_1327932902229934/964877296876825_1327932902229934";"11373";"8715";"2";"964877296876825_1327932902229934";"data";"data.*";"fetched (200)";"2025-11-14 09:18:42.729477";"Facebook:/<post-id>/comments";"Excelente noticia presidenta 🫡";"2025-08-08T03:30:52+0000";"0";"0";""
"964877296876825_1347192920303932/964877296876825_122167936304546197";"8716";"8628";"1";"964877296876825_122167936304546197";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"En la Trigésima Tercera Sesión de Cabildo, el Gobierno Municipal de Tampico aprobó la integración del Consejo de Desarrollo Policial para la dirección de Tránsito y Vialidad, y la incorporación de nuevos bienes al patrimonio municipal, fortaleciendo así la administración pública local.  Estas acciones reafirman el compromiso de seguir trabajando con responsabilidad para impulsar el bienestar de las familias tampiqueñas y el desarrollo ordenado de nuestra ciudad.";"2025-08-07T20:01:39+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_122167936304546197/964877296876825_122167936304546197";"11491";"8716";"2";"964877296876825_122167936304546197";"data";"data.*";"fetched (200)";"2025-11-14 09:18:44.932352";"Facebook:/<post-id>/comments";"";"2025-08-07T23:26:07+0000";"1";"0";""
"monicavtampico/964877296876825_122167936304546197/964877296876825_122167936304546197";"11491";"8716";"2";"964877296876825_122167936304546197";"data";"data.*";"fetched (200)";"2025-11-14 09:18:44.932352";"Facebook:/<post-id>/comments";"";"2025-08-07T23:26:07+0000";"1";"0";""
