fecha_inicio_semana,y_current,y_true,y_pred,y_true_model,y_pred_model,error,selected_feature_count,selected_features,inner_tuning_metric,inner_best_score,inner_split_count,convergence_warning_events,inner_folds_with_convergence_warning,final_fit_convergence_warning_events,best_epsilon,best_alpha,best_max_iter,best_tol,horizonte_sem,target_mode,feature_mode,transform_mode,run_id,model_name
2025-08-18,0.0643779113892458,0.244150207322864,0.4869984890399379,0.244150207322864,0.4869984890399379,0.24284828171707393,21,"v5_alumbrado_neto_lag1,v5_basura_neto_lag2,v5_agua_neto,sentimiento_medios,v5_prevencion_neto_lag3,v5_delitos_neto_lag2,v5_vialidad_neto_lag4,y_t_aceptacion_digital_lag2,v5_delitos_neto,v5_basura_neto,v5_prevencion_neto,v5_obras_neto,v5_morena_neto_lag3,v5_prevencion_neto_lag2,v5_vialidad_neto_lag2,v5_vialidad_neto,v5_corrupcion_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag2,v5_americo_neto_lag2,sentimiento_medios_lag4",mae,0.18855935070002325,3,0,0,0,1.2,0.001,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-08-25,0.342789901148327,0.0353374615739687,0.11357136277284757,0.0353374615739687,0.11357136277284757,0.07823390119887888,21,"v5_basura_neto_lag2,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto_lag1,v5_delitos_neto,v5_morena_neto_lag3,v5_agua_neto,v5_prevencion_neto_lag2,v5_basura_neto,v5_obras_neto,v5_prevencion_neto,v5_vialidad_neto_lag2,y_t_aceptacion_digital_lag2,v5_agua_neto_lag3,v5_corrupcion_neto_lag2,sentimiento_medios_lag4,v5_obras_neto_lag2,v5_vialidad_neto,v5_alumbrado_neto_lag2",mae,0.21703770556799962,3,1,1,0,1.1,9.999999999999999e-06,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-01,0.0328375249929476,0.037083177521204,0.3237705970779455,0.037083177521204,0.3237705970779455,0.2866874195567415,21,"v5_prevencion_neto_lag3,sentimiento_medios,v5_vialidad_neto_lag4,v5_delitos_neto_lag2,v5_morena_neto_lag3,v5_basura_neto_lag2,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_obras_neto,v5_agua_neto,y_t_aceptacion_digital_lag2,v5_prevencion_neto,v5_alumbrado_neto_lag2,v5_agua_neto_lag1,v5_basura_neto,v5_agua_neto_lag3,v5_obras_neto_lag2,v5_prevencion_neto_lag2,v5_morena_neto,sentimiento_medios_lag1,v5_americo_neto_lag2",mae,0.25048438609208634,3,0,0,0,1.1,0.1,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-08,0.0750438311217277,0.0408302409621366,-0.008429218037462313,0.0408302409621366,-0.008429218037462313,-0.04925945899959892,21,"v5_vialidad_neto_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto_lag1,v5_basura_neto_lag2,v5_delitos_neto,v5_obras_neto,v5_prevencion_neto_lag3,y_t_aceptacion_digital_lag2,v5_agua_neto,v5_alumbrado_neto_lag2,v5_prevencion_neto,v5_obras_neto_lag2,v5_agua_neto_lag1,v5_basura_neto,v5_agua_neto_lag3,v5_morena_neto_lag3,v5_prevencion_neto_lag2,v5_obras_neto_lag1,v5_corrupcion_neto_lag2,sentimiento_medios_lag1",mae,0.1819501049625254,3,0,0,0,1.2,9.999999999999999e-06,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-15,0.244150207322864,-0.0316621893348032,0.055043659612462326,-0.0316621893348032,0.055043659612462326,0.08670584894726552,21,"sentimiento_medios,v5_basura_neto_lag2,v5_vialidad_neto_lag4,v5_delitos_neto_lag2,v5_delitos_neto,v5_obras_neto,v5_alumbrado_neto_lag1,v5_prevencion_neto_lag3,v5_agua_neto,v5_alumbrado_neto_lag2,v5_agua_neto_lag3,y_t_aceptacion_digital_lag2,v5_prevencion_neto,v5_morena_neto_lag3,v5_agua_neto_lag1,v5_prevencion_neto_lag2,v5_basura_neto,v5_obras_neto_lag2,v5_obras_neto_lag1,sentimiento_medios_lag1,v5_vialidad_neto",mae,0.2498509722421479,3,0,0,0,1.1,9.999999999999999e-06,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-22,0.0353374615739687,0.167412720914919,0.25004050646553366,0.167412720914919,0.25004050646553366,0.08262778555061467,21,"sentimiento_medios,v5_vialidad_neto_lag4,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_agua_neto,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_morena_neto,v5_prevencion_neto_lag2,v5_corrupcion_neto_lag2,v5_agua_neto_lag1,v5_obras_neto_lag1,v5_obras_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag2,sentimiento_medios_lag1,v5_prevencion_neto,v5_alumbrado_neto_lag1,v5_basura_neto",mae,0.19995204390398025,3,0,0,0,1.1,0.1,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-29,0.037083177521204,0.134823580717908,0.09217566393967311,0.134823580717908,0.09217566393967311,-0.0426479167782349,21,"sentimiento_medios,v5_vialidad_neto_lag4,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_morena_neto,v5_agua_neto,v5_obras_neto_lag2,v5_obras_neto_lag1,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag2,v5_agua_neto_lag3,v5_agua_neto_lag1,v5_corrupcion_neto_lag2,v5_prevencion_neto,sentimiento_medios_lag1,v5_alumbrado_neto_lag1,sentimiento_medios_lag4",mae,0.1800469524066758,3,0,0,0,1.35,9.999999999999999e-06,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-06,0.0408302409621366,0.170657905569605,0.12619572491425984,0.170657905569605,0.12619572491425984,-0.04446218065534516,21,"sentimiento_medios,v5_vialidad_neto_lag4,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_morena_neto,v5_agua_neto,v5_obras_neto_lag1,v5_alumbrado_neto_lag2,v5_obras_neto_lag2,v5_prevencion_neto_lag2,v5_agua_neto_lag3,v5_corrupcion_neto_lag2,v5_prevencion_neto,sentimiento_medios_lag1,v5_agua_neto_lag1,v5_alumbrado_neto_lag1,sentimiento_medios_lag4",mae,0.17819353644538052,3,0,0,0,1.35,0.0001,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-13,-0.0316621893348032,0.0692562741764684,-0.02096995379619332,0.0692562741764684,-0.02096995379619332,-0.09022622797266172,21,"v5_vialidad_neto_lag4,sentimiento_medios,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_obras_neto_lag1,v5_alumbrado_neto_lag2,v5_morena_neto,v5_obras_neto_lag2,v5_prevencion_neto,v5_prevencion_neto_lag2,v5_corrupcion_neto_lag2,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_basura_neto_lag4,v5_agua_neto_lag1,v5_morena_neto_lag3,v5_alumbrado_neto_lag1",mae,0.18950759246277774,3,0,0,0,2.0,0.1,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-20,0.167412720914919,0.218016998769719,0.01571537389754807,0.218016998769719,0.01571537389754807,-0.20230162487217093,21,"sentimiento_medios,v5_vialidad_neto_lag4,v5_basura_neto_lag2,v5_delitos_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_obras_neto,y_t_aceptacion_digital_lag2,v5_alumbrado_neto_lag2,v5_obras_neto_lag1,v5_morena_neto,v5_obras_neto_lag2,v5_agua_neto_lag3,v5_corrupcion_neto_lag2,v5_prevencion_neto_lag2,v5_prevencion_neto,sentimiento_medios_lag1,v5_agua_neto_lag1,v5_agua_neto,v5_morena_neto_lag3,sentimiento_medios_lag4",mae,0.17247196381947016,3,0,0,0,1.35,0.0001,1000,0.0001,4,nivel,corr,standard,E2_v3_clean,huber_tscv
