run_id,week_name,source_platform,query,query_index,tweet_url,tweet_id,tweet_text,tweet_author,tweet_published_at,reply_count,retweet_count,like_count,view_count,conversation_id,is_reply,parent_tweet_url,extraction_method,retrieved_at,status_extraccion,error_type,error_detail,session_state_file,headless,text_expansion_attempted,text_expanded
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,from:MonicaVTampico,2,https://x.com/MonicaVTampico/status/2036205777493373428,2036205777493373428,"Felicito a nuestro gobernador @Dr_AVillarreal por su Cuarto Informe de Gobierno, con avances en bienestar y justicia social. Reconozco su apoyo a Tampico y reiteramos el trabajo coordinado por nuestra gente. ¡Enhorabuena!",@MonicaVTampico,2026-03-23T22:17:42.000Z,1,0,4,0,2036205777493373428,False,,playwright_live_search,2026-04-11T12:24:42Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,from:TampicoGob,4,https://x.com/TampicoGob/status/2036205273258274935,2036205273258274935,"El Gobierno Municipal de Tampico felicita a nuestro gobernador @Dr_Avillareal por su Cuarto Informe de Gobierno, destacando avances en bienestar y justicia social para las familias tamaulipecas. Reiteramos nuestro compromiso de seguir trabajando en equipo. Muchas felicidades.",@TampicoGob,2026-03-23T22:15:42.000Z,0,0,1,0,2036205273258274935,False,,playwright_live_search,2026-04-11T12:25:02Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,@TampicoGob,5,https://x.com/Jaume_Osante/status/2037955002056974468,2037955002056974468,"Disfruta Fiestas de Abril sin gastar en estacionamiento, ven con tu familia #Tampico #RevistaDebate #nota @MonicaVTampico @TampicoGob",@Jaume_Osante,2026-03-28T18:08:30.000Z,0,0,1,0,2037955002056974468,False,,playwright_live_search,2026-04-11T12:25:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,@TampicoGob,5,https://x.com/Jaume_Osante/status/2037908942014079384,2037908942014079384,DIF Tampico entrega apoyos que cambian vidas y fortalecen la inclusión social #Tampico #RevistaDebate #nota @DIF_Tampico @TampicoGob,@Jaume_Osante,2026-03-28T15:05:28.000Z,0,0,0,0,2037908942014079384,False,,playwright_live_search,2026-04-11T12:25:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,@TampicoGob,5,https://x.com/Jaume_Osante/status/2037908299442491782,2037908299442491782,Tampico impulsa diálogo por la paz y reconstrucción social con participación ciudadana #Tampico #RevistaDebate #nota @TampicoGob,@Jaume_Osante,2026-03-28T15:02:55.000Z,0,0,0,0,2037908299442491782,False,,playwright_live_search,2026-04-11T12:25:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,@TampicoGob,5,https://x.com/TampicososTV/status/2037207503771951415,2037207503771951415,"Por la noche de hoy comienzan las Fiestas de Abril Tampico 2026, entrada totalmente gratis y Los Guardianes del Amor en el Teatro del Pueblo. La feria más gris en años, un reflejo del @TampicoGob de @MonicaVTampico .",@TampicososTV,2026-03-26T16:38:13.000Z,0,0,3,0,2037207503771951415,False,,playwright_live_search,2026-04-11T12:25:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,@TampicoGob,5,https://x.com/VeronicaRocha69/status/2036516353838878973,2036516353838878973,@notitam @nmastampico @TampicoGob ayúdenlo por favor.,@VeronicaRocha69,2026-03-24T18:51:50.000Z,0,1,0,0,2036516353838878973,False,,playwright_live_search,2026-04-11T12:25:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,@TampicoGob,5,https://x.com/TampicososTV/status/2036476886243491976,2036476886243491976,"Siguen y siguen y siguen y siguen y siguen los asaltos en Tampico bajo el @TampicoGob de @MonicaVTampico . Fue saqueado un negocio en Plaza Universidad, local de múltiples emprendedoras que apostaron su esfuerzo y ahorros, definitivamente el actual Tampico NO es seguro.",@TampicososTV,2026-03-24T16:15:00.000Z,0,1,10,0,2036476886243491976,False,,playwright_live_search,2026-04-11T12:25:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,@TampicoGob,5,https://x.com/soy24siete/status/2036226477201477723,2036226477201477723,"#Noticias24siete La alcaldesa de #Tampico, Mónica Villarreal, destaca trabajo cercano y resultados del gobierno estatal, señalando avances en seguridad, desarrollo económico y futuro energético. @Dr_AVillarreal @MonicaVTampico @TampicoGob @gobtam",@soy24siete,2026-03-23T23:39:58.000Z,0,0,0,0,2036226477201477723,False,,playwright_live_search,2026-04-11T12:25:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,x_twitter,@MonicaVTampico,6,https://x.com/VoxPopuliNoti/status/2037725013491503357,2037725013491503357,Encabeza Mónica Villarreal primer Diálogo Local por la Paz Primer Diálogo Local por la Paz muestra estrategias inéditas para seguridad comunitaria https:// voxpopulinoticias.com.mx/2026/03/encabe za-monica-villarreal-primer-dialogo-local-por-la-paz/ … #MónicaVillarreal #Tampico #Tamaulipas @MonicaVTampico,@VoxPopuliNoti,2026-03-28T02:54:36.000Z,0,0,0,0,2037725013491503357,False,,playwright_live_search,2026-04-11T12:25:22Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
