"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1252859946403897/474462132406835_122152308446568937";"182";"2";"1";"474462132406835_122152308446568937";"data";"data.*";"fetched (200)";"2025-11-14 08:22:03.856634";"Facebook:/<page-id>/posts";"ATENTO AVISO  El próximo sábado 12 de abril se conmemora el 202 aniversario de la repoblación de Tampico, por lo que la avenida Hidalgo, la calle Altamira y la calle Colón permanecerán cerradas a partir de las 9:00 a.m., desde la calle Palmas hasta el Palacio Municipal de Tampico. Se sugiere a la ciudadanía tomar rutas alternas como la avenida Ayuntamiento, el bulevar Adolfo López Mateos y el bulevar Fidel Velázquez (Perimetral) para llegar a la zona centro. Gracias por su comprensión.";"2025-04-09T15:34:22+0000";"";"";""
"964877296876825_1252859946403897/474462132406835_122152308446568937/474462132406835_122152308446568937";"3907";"182";"2";"474462132406835_122152308446568937";"data";"data.*";"fetched (200)";"2025-11-14 08:24:15.006619";"Facebook:/<post-id>/comments";"Favor de tomar precauciones amigos automovilistas gracias";"2025-04-09T16:59:57+0000";"2";"2";""
"TampicoGob/474462132406835_122152308446568937/474462132406835_122152308446568937";"3907";"182";"2";"474462132406835_122152308446568937";"data";"data.*";"fetched (200)";"2025-11-14 08:24:15.006619";"Facebook:/<post-id>/comments";"Favor de tomar precauciones amigos automovilistas gracias";"2025-04-09T16:59:57+0000";"2";"2";""
"964877296876825_1252859946403897/964877296876825_1241226320900593";"62";"1";"1";"964877296876825_1241226320900593";"data";"data.*";"fetched (200)";"2025-11-14 08:21:58.488796";"Facebook:/<page-id>/posts";"Lamento profundamente el fallecimiento del Lic. Ricardo Ramírez Pérez, destacado abogado y ex regidor de Tampico.  Mis sinceras condolencias a su familia, especialmente a su hija, la Lic. Laura Ramírez Villasana, Subdirectora del Departamento Jurídico del Gobierno Municipal de Tampico.";"2025-04-14T23:21:34+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1241226320900593/964877296876825_1241226320900593";"1640";"62";"2";"964877296876825_1241226320900593";"data";"data.*";"fetched (200)";"2025-11-14 08:23:09.915020";"Facebook:/<post-id>/comments";"Lo siento mucho Laurita.. Un Fuerte Abrazo";"2025-04-14T23:23:25+0000";"1";"0";""
"964877296876825_1252859946403897/474462132406835_1238135281209697";"176";"2";"1";"474462132406835_1238135281209697";"data";"data.*";"fetched (200)";"2025-11-14 08:22:03.856634";"Facebook:/<page-id>/posts";"¡En Tampico seguimos construyendo juntos! En la Vigésima Sesión Ordinaria se revisaron y aprobaron actas clave, se propuso la entrega de la Presea “Fray Andrés de Olmos” al mérito ciudadano, y se discutieron acuerdos importantes sobre el patrimonio municipal y una permuta que beneficiará a nuestra comunidad.   ¡Seguimos trabajando por un Tampico con visión y compromiso!";"2025-04-11T03:06:39+0000";"";"";""
"964877296876825_1252859946403897/474462132406835_1238135281209697/474462132406835_1238135281209697";"3751";"176";"2";"474462132406835_1238135281209697";"data";"data.*";"fetched (200)";"2025-11-14 08:24:11.798050";"Facebook:/<post-id>/comments";"Tampico va con Todo";"2025-04-11T02:39:43+0000";"0";"0";""
"TampicoGob/474462132406835_1238135281209697/474462132406835_1238135281209697";"3751";"176";"2";"474462132406835_1238135281209697";"data";"data.*";"fetched (200)";"2025-11-14 08:24:11.798050";"Facebook:/<post-id>/comments";"Tampico va con Todo";"2025-04-11T02:39:43+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1238135281209697";"78";"1";"1";"964877296876825_1238135281209697";"data";"data.*";"fetched (200)";"2025-11-14 08:21:58.488796";"Facebook:/<page-id>/posts";"¡En Tampico seguimos construyendo juntos! En la Vigésima Sesión Ordinaria se revisaron y aprobaron actas clave, se propuso la entrega de la Presea “Fray Andrés de Olmos” al mérito ciudadano, y se discutieron acuerdos importantes sobre el patrimonio municipal y una permuta que beneficiará a nuestra comunidad.   ¡Seguimos trabajando por un Tampico con visión y compromiso!";"2025-04-11T02:02:57+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1238135281209697/964877296876825_1238135281209697";"2013";"78";"2";"964877296876825_1238135281209697";"data";"data.*";"fetched (200)";"2025-11-14 08:23:21.630212";"Facebook:/<post-id>/comments";"Tampico va con Todo";"2025-04-11T02:39:43+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1238696041153621";"75";"1";"1";"964877296876825_1238696041153621";"data";"data.*";"fetched (200)";"2025-11-14 08:21:58.488796";"Facebook:/<page-id>/posts";"¡En Tampico nos unimos con el corazón!    Enviamos alimentos no perecedores, artículos de higiene personal, ropa, medicamentos, artículos de limpieza y alimento para mascotas a nuestros hermanos de Reynosa, reafirmando la solidaridad y hermandad que nos une como municipios de nuestro gran Estado.   ¡Juntos somos más fuertes!";"2025-04-11T18:22:03+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1238696041153621/964877296876825_1238696041153621";"1969";"75";"2";"964877296876825_1238696041153621";"data";"data.*";"fetched (200)";"2025-11-14 08:23:19.497293";"Facebook:/<post-id>/comments";"";"2025-04-11T18:25:10+0000";"0";"0";""
"964877296876825_1252859946403897/964877296876825_1238167647873127";"77";"1";"1";"964877296876825_1238167647873127";"data";"data.*";"fetched (200)";"2025-11-14 08:21:58.488796";"Facebook:/<page-id>/posts";"¡Feliz cumpleaños Lorena Rivera!  Hoy celebramos a una mujer admirable y líder que inspira. Que este nuevo año de vida te regale aún más logros, alegría y momentos inolvidables.";"2025-04-11T03:05:55+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1238167647873127/964877296876825_1238167647873127";"1995";"77";"2";"964877296876825_1238167647873127";"data";"data.*";"fetched (200)";"2025-11-14 08:23:20.515802";"Facebook:/<post-id>/comments";"";"2025-04-11T03:14:21+0000";"1";"0";""
"964877296876825_1252859946403897/964877296876825_1238243144532244";"76";"1";"1";"964877296876825_1238243144532244";"data";"data.*";"fetched (200)";"2025-11-14 08:21:58.488796";"Facebook:/<page-id>/posts";"¡En Tampico avanzamos juntos!   En la vigésima sesión de Cabildo aprobamos la permuta de un terreno municipal en intercambio que permitirá mantener el área verde en colonia Villahermosa que fomentará la convivencia, el deporte y la integración familiar.    Gracias a todos, y a la apertura de la asociación Pan de Vida, por ser parte de un Tampico donde podemos trabajar juntos y cuidarnos unos a otros.";"2025-04-11T05:33:01+0000";"";"";""
"964877296876825_1252859946403897/964877296876825_1238243144532244/964877296876825_1238243144532244";"1981";"76";"2";"964877296876825_1238243144532244";"data";"data.*";"fetched (200)";"2025-11-14 08:23:20.020914";"Facebook:/<post-id>/comments";"Felicidades . TAMPICO SOMOS TODOS !!";"2025-04-11T11:14:27+0000";"0";"0";""
