comment_text,published_at,query
Lo que isieron fue asegurar sus futuros en otro país mientras a México lo dejaban sin fondos,2025-02-25T06:00:05Z,Gobierno de Tampico
Lo que isieron fue asegurar sus futuros en otro país mientras a México lo dejaban sin fondos,2025-02-25T06:00:05Z,gobierno de Tampico
Lo que hicieron los gobiernos anteriores es partirle la mdr a México.,2025-02-25T10:01:21Z,Gobierno de Tampico
Lo que hicieron los gobiernos anteriores es partirle la mdr a México.,2025-02-25T10:01:21Z,gobierno de Tampico
Como que deuda o sea que no es negocio entonces para que producen petróleo  llámalos qué rindan cuentas   son ratassss,2025-02-25T14:48:54Z,Gobierno de Tampico
Como que deuda o sea que no es negocio entonces para que producen petróleo  llámalos qué rindan cuentas   son ratassss,2025-02-25T14:48:54Z,gobierno de Tampico
Morena se endeudo mas con 2 bocas que no funciona,2025-02-25T17:44:41Z,Gobierno de Tampico
Morena se endeudo mas con 2 bocas que no funciona,2025-02-25T17:44:41Z,gobierno de Tampico
Se lo robaron los hijos de s p m,2025-02-25T20:19:14Z,Gobierno de Tampico
Se lo robaron los hijos de s p m,2025-02-25T20:19:14Z,gobierno de Tampico
Hi,2025-02-25T21:24:55Z,Gobierno de Tampico
"Los gobernantes de méxico cuanto mal han hecho a todo el mundo con dejar escalar su narcotráfico. Es curioso el pensamiento socialista que tacha a las grandes empresas de sodas, ejemplo , que nos enferman con azúcar, pero cuando ellos producen drogas la culpa es del consumidor . Conveniencia de pobres mentales",2025-02-25T23:30:21Z,Gobierno de Tampico
"Los gobernantes de méxico cuanto mal han hecho a todo el mundo con dejar escalar su narcotráfico. Es curioso el pensamiento socialista que tacha a las grandes empresas de sodas, ejemplo , que nos enferman con azúcar, pero cuando ellos producen drogas la culpa es del consumidor . Conveniencia de pobres mentales",2025-02-25T23:30:21Z,gobierno de Tampico
Hayy Dios mio 😢,2025-02-25T23:48:40Z,presidenta municipal de Tampico
Hayy Dios mio 😢,2025-02-25T23:48:40Z,Presidenta municipal de Tampico
