fecha_inicio_semana,y_current,y_true_level,y_true_delta,y_true_cls_id,y_pred_cls_id,y_true_cls_label,y_pred_cls_label,selected_feature_count_cls,selected_features_clf,train_class_ids,train_class_labels,proba_cae,proba_no_cae
2025-09-01,0.0328375249929476,0.0750438311217277,0.042206306128780104,1,0,no_cae,cae,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_basura_neto_lag3,v5_obras_neto_lag3,v5_delitos_neto_lag1,v5_prevencion_neto,v5_morena_neto,sentimiento_medios,v5_obras_neto_lag2,v5_basura_neto_lag5,v5_basura_neto,v5_americo_neto,y_t_aceptacion_digital_lag6,v5_vialidad_neto,v5_obras_neto_lag5,v5_americo_neto_lag1,v5_delitos_neto_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag4,v5_alumbrado_neto_lag2,v5_corrupcion_neto_lag3,v5_delitos_neto_lag5,sentimiento_medios_lag6,v5_americo_neto_lag2,v5_prevencion_neto_lag2,v5_vialidad_neto_lag5,v5_basura_neto_lag4,v5_vialidad_neto_lag4,v5_morena_neto_lag2,v5_americo_neto_lag5","0,1","cae,no_cae",0.85674652442635,0.14325347557364995
2025-09-08,0.0750438311217277,0.244150207322864,0.16910637620113628,1,1,no_cae,no_cae,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_obras_neto_lag3,v5_prevencion_neto,v5_delitos_neto_lag1,v5_morena_neto,sentimiento_medios,v5_obras_neto_lag2,v5_basura_neto_lag3,v5_basura_neto_lag5,v5_americo_neto,y_t_aceptacion_digital_lag6,v5_basura_neto,v5_vialidad_neto,v5_americo_neto_lag1,v5_obras_neto_lag5,v5_prevencion_neto_lag5,v5_delitos_neto_lag6,v5_alumbrado_neto_lag4,v5_alumbrado_neto_lag2,v5_corrupcion_neto_lag3,v5_americo_neto_lag2,v5_delitos_neto_lag5,sentimiento_medios_lag6,v5_prevencion_neto_lag2,v5_morena_neto_lag2,v5_vialidad_neto_lag4,v5_vialidad_neto_lag6,v5_corrupcion_neto_lag2,v5_delitos_neto","0,1","cae,no_cae",7.106001203460721e-06,0.9999928939987965
2025-09-15,0.244150207322864,0.0353374615739687,-0.2088127457488953,0,1,cae,no_cae,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_obras_neto_lag3,v5_delitos_neto_lag1,sentimiento_medios,v5_morena_neto,v5_basura_neto_lag5,v5_prevencion_neto,v5_obras_neto_lag2,y_t_aceptacion_digital_lag6,v5_basura_neto_lag3,v5_vialidad_neto,v5_prevencion_neto_lag5,v5_americo_neto,v5_obras_neto_lag5,v5_basura_neto,v5_delitos_neto_lag6,v5_americo_neto_lag1,v5_vialidad_neto_lag4,v5_basura_neto_lag4,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag2,v5_corrupcion_neto_lag3,v5_vialidad_neto_lag6,v5_vialidad_neto_lag5,v5_delitos_neto,v5_delitos_neto_lag5,v5_agua_neto,sentimiento_medios_lag6,v5_americo_neto_lag2","0,1","cae,no_cae",0.12432716325227877,0.8756728367477212
2025-09-22,0.0353374615739687,0.037083177521204,0.001745715947235299,1,1,no_cae,no_cae,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,v5_obras_neto_lag3,v5_prevencion_neto,v5_delitos_neto_lag1,v5_obras_neto_lag2,sentimiento_medios,v5_vialidad_neto,v5_obras_neto_lag5,v5_basura_neto,v5_americo_neto,v5_americo_neto_lag1,v5_basura_neto_lag6,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag6,v5_basura_neto_lag3,v5_vialidad_neto_lag4,v5_basura_neto_lag4,v5_vialidad_neto_lag6,v5_prevencion_neto_lag2,v5_delitos_neto,v5_basura_neto_lag5,v5_alumbrado_neto_lag2,v5_delitos_neto_lag5,sentimiento_medios_lag6,v5_corrupcion_neto_lag3,v5_prevencion_neto_lag5,v5_americo_neto_lag2,v5_morena_neto_lag4","0,1","cae,no_cae",0.2045695819698624,0.7954304180301376
2025-09-29,0.037083177521204,0.0408302409621366,0.003747063440932605,1,0,no_cae,cae,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,v5_obras_neto_lag3,v5_prevencion_neto,v5_delitos_neto_lag1,v5_obras_neto_lag2,sentimiento_medios,v5_vialidad_neto,v5_obras_neto_lag5,v5_americo_neto,v5_basura_neto,v5_americo_neto_lag1,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag6,v5_basura_neto_lag3,v5_basura_neto_lag6,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,v5_basura_neto_lag4,v5_delitos_neto,v5_basura_neto_lag5,v5_delitos_neto_lag5,sentimiento_medios_lag6,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag5,v5_corrupcion_neto_lag3,v5_americo_neto_lag2,v5_morena_neto_lag4,v5_americo_neto_lag5","0,1","cae,no_cae",0.5259900224297693,0.4740099775702306
2025-10-06,0.0408302409621366,-0.0316621893348032,-0.0724924302969398,0,0,cae,cae,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,v5_obras_neto_lag3,v5_prevencion_neto,v5_delitos_neto_lag1,v5_obras_neto_lag2,sentimiento_medios,v5_obras_neto_lag5,v5_vialidad_neto,v5_americo_neto,v5_basura_neto,v5_americo_neto_lag1,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag6,v5_basura_neto_lag3,v5_basura_neto_lag6,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,v5_basura_neto_lag4,v5_delitos_neto,v5_delitos_neto_lag5,v5_basura_neto_lag5,sentimiento_medios_lag6,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag5,v5_corrupcion_neto_lag3,v5_americo_neto_lag2,v5_morena_neto_lag4,v5_americo_neto_lag5","0,1","cae,no_cae",0.7551860243746137,0.2448139756253863
2025-10-13,-0.0316621893348032,0.167412720914919,0.19907491024972218,1,0,no_cae,cae,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,v5_prevencion_neto,v5_obras_neto_lag3,v5_delitos_neto_lag1,v5_obras_neto_lag2,v5_obras_neto_lag5,sentimiento_medios,v5_americo_neto,v5_basura_neto,v5_vialidad_neto,v5_americo_neto_lag1,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag6,v5_basura_neto_lag3,v5_basura_neto_lag4,v5_vialidad_neto_lag4,v5_delitos_neto,v5_basura_neto_lag6,v5_prevencion_neto_lag2,v5_delitos_neto_lag5,v5_basura_neto_lag5,sentimiento_medios_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag2,v5_americo_neto_lag2,v5_corrupcion_neto_lag3,v5_morena_neto_lag4,v5_americo_neto_lag5","0,1","cae,no_cae",0.9809896470322463,0.019010352967753635
2025-10-20,0.167412720914919,0.134823580717908,-0.03258914019701098,0,1,cae,no_cae,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,v5_obras_neto_lag3,v5_prevencion_neto,v5_obras_neto_lag5,v5_delitos_neto_lag1,sentimiento_medios,v5_americo_neto,v5_obras_neto_lag2,v5_basura_neto,v5_vialidad_neto,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag6,v5_americo_neto_lag1,v5_morena_neto_lag4,v5_basura_neto_lag6,v5_prevencion_neto_lag2,v5_delitos_neto,v5_vialidad_neto_lag4,v5_basura_neto_lag4,v5_delitos_neto_lag5,v5_prevencion_neto_lag5,v5_basura_neto_lag5,v5_americo_neto_lag2,sentimiento_medios_lag6,v5_corrupcion_neto_lag3,v5_basura_neto_lag3,v5_delitos_neto_lag4,v5_corrupcion_neto_lag6","0,1","cae,no_cae",0.13173734280846638,0.8682626571915336
2025-10-27,0.134823580717908,0.170657905569605,0.03583432485169699,1,0,no_cae,cae,30,"v5_corrupcion_neto,sentimiento_medios_lag1,v5_morena_neto,v5_obras_neto_lag3,v5_prevencion_neto,v5_obras_neto_lag5,v5_delitos_neto_lag1,sentimiento_medios,v5_americo_neto,v5_obras_neto_lag2,v5_basura_neto,v5_vialidad_neto,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag6,v5_americo_neto_lag1,v5_morena_neto_lag4,v5_basura_neto_lag6,v5_prevencion_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag5,v5_basura_neto_lag5,v5_delitos_neto_lag5,v5_americo_neto_lag2,v5_vialidad_neto_lag4,v5_corrupcion_neto_lag3,sentimiento_medios_lag6,v5_basura_neto_lag4,v5_basura_neto_lag3,v5_delitos_neto_lag4,v5_americo_neto_lag5","0,1","cae,no_cae",0.9215455975163512,0.0784544024836488
2025-11-03,0.170657905569605,0.0692562741764684,-0.1014016313931366,0,0,cae,cae,30,"v5_corrupcion_neto,v5_morena_neto,sentimiento_medios_lag1,v5_obras_neto_lag3,v5_prevencion_neto,v5_delitos_neto_lag1,v5_obras_neto_lag5,sentimiento_medios,v5_obras_neto_lag2,v5_americo_neto,v5_basura_neto,v5_vialidad_neto,y_t_aceptacion_digital_lag6,v5_americo_neto_lag1,v5_delitos_neto_lag6,v5_morena_neto_lag4,v5_basura_neto_lag6,v5_prevencion_neto_lag2,v5_delitos_neto,v5_basura_neto_lag5,v5_prevencion_neto_lag5,v5_delitos_neto_lag5,v5_americo_neto_lag2,v5_vialidad_neto_lag4,sentimiento_medios_lag6,v5_corrupcion_neto_lag3,v5_basura_neto_lag4,v5_basura_neto_lag3,v5_delitos_neto_lag4,v5_vialidad_neto_lag6","0,1","cae,no_cae",0.6626021602978844,0.33739783970211557
