fecha_inicio_semana,y_current,y_true,y_pred,y_true_model,y_pred_model,error,selected_feature_count,selected_features,best_alpha,inner_tuning_metric,inner_best_score,inner_split_count,horizonte_sem,target_mode,feature_mode,transform_mode,representation_mode,representation_feature_count,representation_features,representation_source_run_ids,run_id,model_name
2025-11-24,0.12751595957534,0.303813076524669,0.09300562741724315,0.303813076524669,0.09300562741724315,-0.21080744910742583,30,"sentimiento_medios_lag3,v5_obras_neto_lag2,v5_prevencion_neto_lag6,v5_alumbrado_neto,v5_corrupcion_neto_lag2,v5_prevencion_neto_lag1,v5_prevencion_neto_lag5,v5_americo_neto_lag6,v5_corrupcion_neto,v5_alumbrado_neto_lag2,v5_americo_neto_lag4,v5_delitos_neto_lag5,sentimiento_medios_lag6,v5_agua_neto_lag3,v5_basura_neto_lag6,v5_corrupcion_neto_lag6,v5_delitos_neto_lag6,v5_agua_neto_lag5,v5_obras_neto,v5_delitos_neto_lag1,sentimiento_medios_lag5,v5_alumbrado_neto_lag5,v5_alumbrado_neto_lag1,v5_delitos_neto_lag2,v5_basura_neto,y_t_aceptacion_digital_lag4,v5_basura_neto_lag1,v5_agua_neto_lag4,sentimiento_medios_lag4,v5_vialidad_neto_lag6",0.0001,mae,0.07476728446960784,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-01,0.279605962079427,0.0677012815654136,0.12593002039290238,0.0677012815654136,0.12593002039290238,0.058228738827488774,30,"v5_alumbrado_neto,sentimiento_medios_lag3,v5_corrupcion_neto_lag2,v5_prevencion_neto_lag6,v5_obras_neto,v5_americo_neto_lag6,v5_alumbrado_neto_lag2,sentimiento_medios_lag5,v5_corrupcion_neto,v5_basura_neto,sentimiento_medios_lag6,v5_delitos_neto_lag6,v5_basura_neto_lag6,v5_alumbrado_neto_lag1,v5_delitos_neto_lag1,v5_agua_neto_lag6,sentimiento_medios,v5_obras_neto_lag4,v5_basura_neto_lag1,v5_prevencion_neto_lag5,sentimiento_medios_lag4,v5_vialidad_neto_lag6,v5_prevencion_neto_lag4,v5_basura_neto_lag4,v5_agua_neto_lag5,v5_prevencion_neto_lag1,v5_alumbrado_neto_lag5,v5_basura_neto_lag5,v5_prevencion_neto_lag2,v5_vialidad_neto_lag4",10000.0,mae,0.11269167957303565,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-08,0.0821158156091689,0.583621878201202,0.18935267938872863,0.583621878201202,0.18935267938872863,-0.3942691988124734,30,"sentimiento_medios_lag3,v5_prevencion_neto_lag6,v5_americo_neto_lag6,v5_corrupcion_neto_lag2,v5_corrupcion_neto,sentimiento_medios_lag5,v5_alumbrado_neto_lag2,v5_basura_neto,v5_delitos_neto_lag6,v5_obras_neto,v5_delitos_neto_lag1,v5_basura_neto_lag6,v5_agua_neto_lag6,v5_obras_neto_lag4,sentimiento_medios_lag6,v5_basura_neto_lag1,v5_alumbrado_neto,v5_prevencion_neto_lag4,sentimiento_medios_lag4,v5_agua_neto_lag5,v5_prevencion_neto_lag1,v5_alumbrado_neto_lag5,v5_delitos_neto_lag4,v5_prevencion_neto_lag5,v5_delitos_neto,v5_basura_neto_lag4,y_t_aceptacion_digital_lag4,v5_agua_neto_lag3,v5_vialidad_neto_lag6,v5_corrupcion_neto_lag5",8.376776400682925,mae,0.08657699333066232,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-15,0.303813076524669,0.108341978085893,0.19138972400853616,0.108341978085893,0.19138972400853616,0.08304774592264315,30,"v5_alumbrado_neto_lag2,v5_alumbrado_neto_lag1,v5_americo_neto_lag4,v5_americo_neto_lag1,v5_delitos_neto_lag1,v5_prevencion_neto_lag6,v5_corrupcion_neto_lag2,sentimiento_medios,v5_obras_neto_lag4,v5_obras_neto_lag2,v5_vialidad_neto,sentimiento_medios_lag1,sentimiento_medios_lag2,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_morena_neto_lag1,v5_prevencion_neto_lag4,v5_obras_neto,sentimiento_medios_lag5,v5_delitos_neto_lag2,sentimiento_medios_lag6,v5_americo_neto_lag3,y_t_aceptacion_digital_lag1,v5_vialidad_neto_lag6,v5_obras_neto_lag6,y_t_aceptacion_digital_lag3,v5_basura_neto,y_t_aceptacion_digital_lag5,v5_basura_neto_lag4,v5_basura_neto_lag5",34.55107294592218,mae,0.12053633499236598,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-22,0.0677012815654136,0.0687870202028637,0.1623156899919691,0.0687870202028637,0.1623156899919691,0.0935286697891054,30,"v5_alumbrado_neto_lag1,v5_delitos_neto_lag1,v5_americo_neto_lag1,v5_prevencion_neto_lag6,v5_corrupcion_neto_lag2,v5_americo_neto_lag4,sentimiento_medios,v5_obras_neto_lag4,v5_alumbrado_neto_lag2,v5_delitos_neto_lag6,v5_vialidad_neto,v5_morena_neto_lag1,v5_basura_neto_lag6,sentimiento_medios_lag1,sentimiento_medios_lag5,v5_obras_neto_lag2,v5_prevencion_neto_lag4,v5_americo_neto_lag3,y_t_aceptacion_digital_lag1,v5_delitos_neto_lag2,sentimiento_medios_lag6,v5_obras_neto,sentimiento_medios_lag2,v5_obras_neto_lag6,v5_vialidad_neto_lag6,y_t_aceptacion_digital_lag3,y_t_aceptacion_digital_lag5,v5_basura_neto_lag4,v5_basura_neto_lag5,v5_obras_neto_lag1",1511.77507061566,mae,0.1302916826540714,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2025-12-29,0.583621878201202,0.245426229585526,-0.10413641898331502,0.245426229585526,-0.10413641898331502,-0.349562648568841,30,"v5_alumbrado_neto_lag1,v5_prevencion_neto_lag6,v5_corrupcion_neto_lag2,v5_americo_neto_lag4,sentimiento_medios,v5_alumbrado_neto_lag2,v5_americo_neto_lag1,v5_vialidad_neto,v5_morena_neto_lag1,v5_delitos_neto_lag6,v5_delitos_neto_lag1,sentimiento_medios_lag5,v5_basura_neto_lag6,sentimiento_medios_lag6,v5_obras_neto,sentimiento_medios_lag1,v5_obras_neto_lag2,v5_delitos_neto_lag2,v5_vialidad_neto_lag6,v5_obras_neto_lag4,v5_obras_neto_lag6,v5_prevencion_neto_lag4,v5_basura_neto_lag5,v5_prevencion_neto_lag2,y_t_aceptacion_digital_lag1,v5_basura_neto_lag2,y_t_aceptacion_digital_lag5,y_t_aceptacion_digital_lag4,v5_obras_neto_lag1,sentimiento_medios_lag2",0.0001,mae,0.09975022203485184,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2026-01-05,0.108341978085893,0.320565191490885,0.1513438025655125,0.320565191490885,0.1513438025655125,-0.16922138892537253,30,"v5_prevencion_neto_lag6,v5_alumbrado_neto_lag1,v5_corrupcion_neto_lag2,v5_americo_neto_lag4,v5_alumbrado_neto_lag2,sentimiento_medios,v5_americo_neto_lag1,v5_morena_neto_lag1,v5_vialidad_neto,v5_delitos_neto_lag6,v5_basura_neto_lag6,v5_obras_neto_lag4,v5_obras_neto_lag2,v5_obras_neto,v5_prevencion_neto_lag4,v5_prevencion_neto_lag2,v5_basura_neto_lag5,v5_vialidad_neto_lag6,v5_basura_neto_lag2,v5_obras_neto_lag6,sentimiento_medios_lag5,sentimiento_medios_lag6,v5_basura_neto_lag4,y_t_aceptacion_digital_lag5,sentimiento_medios_lag2,v5_agua_neto,v5_corrupcion_neto,v5_vialidad_neto_lag5,v5_basura_neto,v5_americo_neto_lag5",587.8016072274912,mae,0.11732971884122101,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2026-01-12,0.0687870202028637,0.170007405822799,0.1610665760500693,0.170007405822799,0.1610665760500693,-0.008940829772729697,30,"v5_prevencion_neto_lag6,v5_corrupcion_neto_lag2,v5_alumbrado_neto_lag1,v5_americo_neto_lag4,v5_morena_neto_lag1,v5_americo_neto_lag1,v5_vialidad_neto,v5_delitos_neto_lag6,v5_basura_neto_lag6,sentimiento_medios,v5_obras_neto_lag4,y_t_aceptacion_digital_lag1,v5_basura_neto_lag2,y_t_aceptacion_digital_lag5,v5_alumbrado_neto_lag2,v5_basura_neto_lag5,v5_vialidad_neto_lag6,v5_americo_neto_lag3,v5_obras_neto_lag2,v5_obras_neto,v5_prevencion_neto_lag4,y_t_aceptacion_digital_lag3,v5_corrupcion_neto_lag1,v5_agua_neto,v5_delitos_neto_lag2,v5_basura_neto_lag4,v5_vialidad_neto_lag5,v5_basura_neto,v5_obras_neto_lag1,v5_corrupcion_neto_lag6",10000.0,mae,0.1274046000996978,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2026-01-19,0.245426229585526,-0.0198367240853288,0.16153257156252873,-0.0198367240853288,0.16153257156252873,0.18136929564785753,30,"v5_prevencion_neto_lag6,v5_alumbrado_neto_lag1,v5_americo_neto_lag1,v5_morena_neto_lag1,v5_corrupcion_neto_lag2,v5_americo_neto_lag4,v5_vialidad_neto,v5_basura_neto_lag6,v5_delitos_neto_lag6,sentimiento_medios,v5_obras_neto_lag4,y_t_aceptacion_digital_lag1,y_t_aceptacion_digital_lag5,v5_basura_neto_lag5,v5_alumbrado_neto_lag2,v5_basura_neto_lag2,v5_vialidad_neto_lag6,v5_americo_neto_lag3,v5_obras_neto_lag2,v5_obras_neto,v5_corrupcion_neto_lag1,y_t_aceptacion_digital_lag3,v5_prevencion_neto_lag4,v5_agua_neto,v5_basura_neto,v5_basura_neto_lag4,v5_vialidad_neto_lag5,v5_delitos_neto_lag2,v5_obras_neto_lag1,v5_corrupcion_neto_lag6",10000.0,mae,0.12003860198385308,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
2026-01-26,0.320565191490885,0.0960196886446368,0.15234534486438206,0.0960196886446368,0.15234534486438206,0.056325656219745265,30,"v5_prevencion_neto_lag6,v5_alumbrado_neto_lag1,v5_americo_neto_lag1,v5_corrupcion_neto_lag2,v5_morena_neto_lag1,v5_americo_neto_lag4,v5_vialidad_neto,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_obras_neto_lag4,sentimiento_medios,v5_prevencion_neto_lag4,y_t_aceptacion_digital_lag1,v5_alumbrado_neto_lag2,v5_obras_neto_lag2,v5_delitos_neto_lag2,v5_basura_neto_lag2,v5_morena_neto_lag5,v5_delitos_neto_lag3,v5_basura_neto,v5_corrupcion_neto_lag6,v5_obras_neto_lag1,v5_morena_neto,sentimiento_medios_lag4,v5_vialidad_neto_lag6,v5_vialidad_neto_lag4,v5_basura_neto_lag5,v5_americo_neto_lag3,sentimiento_medios_lag1,v5_corrupcion_neto",10000.0,mae,0.12189586351591158,3,3,nivel,corr,standard,expanded,25,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_pred_e3_v2_clean,rep_pred_e7_v3_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_delta_e3_v2_clean,rep_delta_e7_v3_clean,rep_pred_mean_all,rep_pred_std_all,rep_pred_range_all,rep_delta_mean_all,rep_delta_std_all,rep_fall_share_all,rep_direction_consensus_mean,rep_pred_mean_nonlinear_tabular,rep_spread_linear_vs_nonlinear,rep_spread_temporal_vs_tabular,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean,E3_v2_clean,E7_v3_clean",E12_v2_clean,ridge_representacion
