fecha_inicio_semana,fecha,y_current,y_true,y_pred,error,horizonte_sem,run_id,meta_model,n_modelos_base,E1_v5_clean,E5_v4_clean,E3_v2_clean,E2_v3_clean
2025-11-24,2025-11-24,0.1275159595753403,0.2796059620794268,0.10678829686012689,-0.1728176652192999,1,E9_v2_clean,huber,4,0.1245815440505982,0.1343625421855266,0.1347306358804602,0.2700929033362702
2025-12-01,2025-12-01,0.2796059620794268,0.0821158156091689,0.20821387577806974,0.12609806016890085,1,E9_v2_clean,huber,4,0.1281855786715494,0.1619367936277556,0.162659941562538,0.2675213461415787
2025-12-08,2025-12-08,0.0821158156091689,0.3038130765246692,0.08431090560078,-0.2195021709238892,1,E9_v2_clean,huber,4,0.1276809050036548,0.1352028186838467,0.1470423590869969,0.3519883027383992
2025-12-15,2025-12-15,0.3038130765246692,0.0677012815654136,0.16282838952681422,0.09512710796140061,1,E9_v2_clean,huber,4,0.1316871584486493,0.1841000495537859,0.1870722488625853,0.215992163480581
2025-12-22,2025-12-22,0.06770128156541363,0.5836218782012019,0.19532293253106303,-0.3882989456701389,1,E9_v2_clean,huber,4,0.1304825283801017,0.2165322327834641,0.1860024010953147,0.2508292115200076
2025-12-29,2025-12-29,0.5836218782012019,0.1083419780858929,0.09969740500164337,-0.008644573084249527,1,E9_v2_clean,huber,4,0.1372261076731768,0.1332093731851107,0.1584134791311252,0.2310812674975503
2026-01-05,2026-01-05,0.1083419780858929,0.0687870202028637,-0.0017126416714468573,-0.07049966187431056,1,E9_v2_clean,huber,4,0.1360934145043561,0.1055631141531423,0.1420535319083357,0.097892060921778
2026-01-12,2026-01-12,0.06878702020286374,0.2454262295855256,0.08208812915031904,-0.16333810043520655,1,E9_v2_clean,huber,4,0.1337344201417731,0.130028999308491,0.1350901582612859,0.0820413174075835
2026-01-19,2026-01-19,0.2454262295855256,0.3205651914908854,0.03224468446104507,-0.28832050702984036,1,E9_v2_clean,huber,4,0.1357515410302168,0.1086459546803412,0.1463397675961907,0.0971083156680026
2026-01-26,2026-01-26,0.3205651914908854,0.1700074058227992,0.16951241145128898,-0.0004949943715102101,1,E9_v2_clean,huber,4,0.1416467178314855,0.1704459055215684,0.1857224356716393,0.2317028284739838
2026-02-02,2026-02-02,0.1700074058227992,-0.0198367240853287,0.15245284043147816,0.17228956451680685,1,E9_v2_clean,huber,4,0.1429977583060304,0.181492329167019,0.188479746355406,0.1748805299138835
2026-02-09,2026-02-09,-0.01983672408532875,0.0960196886446368,0.13260759270742128,0.03658790406278449,1,E9_v2_clean,huber,4,0.1394013945655348,0.158836845895187,0.1750905747554745,0.2164002315893012
2026-02-16,2026-02-16,0.09601968864463681,0.2772506816416401,0.2383400069683308,-0.038910674673309276,1,E9_v2_clean,huber,4,0.1386440751222623,0.1263855442858358,0.1467480905116948,0.3973374689016532
2026-02-23,2026-02-23,0.2772506816416401,0.2100585882774014,0.21404520193630278,0.003986613658901378,1,E9_v2_clean,huber,4,0.1400669717692085,0.1934752720062459,0.168181478887059,0.2260746055764031
2026-03-02,2026-03-02,0.2100585882774014,0.0271685648311405,0.02925255605591845,0.00208399122477795,1,E9_v2_clean,huber,4,0.1416244833870862,0.1318078767675958,0.1535991225735292,0.0586626213168527
2026-03-09,2026-03-09,0.02716856483114054,0.1211586643975283,0.18266160700474504,0.06150294260721674,1,E9_v2_clean,huber,4,0.1400553124199113,0.1262723372475682,0.1471990031126536,0.2790791949763641
2026-03-16,2026-03-16,0.1211586643975283,-0.0054622217770953,0.16322342920819255,0.16868565098528784,1,E9_v2_clean,huber,4,0.1405590112798982,0.1687129054271504,0.156571397688318,0.179452907208394
2026-03-23,2026-03-23,-0.005462221777095377,0.0669147100498927,0.18329532174617036,0.11638061169627766,1,E9_v2_clean,huber,4,0.1369004054746492,0.1835403708400896,0.1706323539626497,0.2318879705513182
2026-03-30,2026-03-30,0.06691471004989276,0.110472470964671,0.15450351237815735,0.04403104141348635,1,E9_v2_clean,huber,4,0.1364170624927753,0.1894650409542622,0.1903387283068476,0.2649170347732276
2026-04-06,2026-04-06,0.110472470964671,0.0668779193556926,0.10804536639063962,0.04116744703494703,1,E9_v2_clean,huber,4,0.135896371568278,0.0977823027117878,0.1338921611363863,0.1977052408183758
2026-04-13,2026-04-13,0.06687791935569266,0.042142027416753,0.1571777000421266,0.11503567262537362,1,E9_v2_clean,huber,4,0.1348002063649946,0.1413024751760509,0.1628072607539052,0.2924116334280752
2026-04-20,2026-04-20,0.04214202741675304,0.0732244276596991,0.10181233466422517,0.02858790700452607,1,E9_v2_clean,huber,4,0.131868119230374,0.1340993806095061,0.1360378128966787,0.110681306530172
