Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-06 since:2025-08-05&src=typed_query,El nombre no puede estar en blanco,https://x.com/1miguelrivera,1miguelrivera,False,2025-08-05 13:56:09+00:00,False,"#Tampico Continúan los ""deportistas"" invadiendo la banqueta, poniendo en riesgo a los peatones que tienen que bajarse a la calle. @Reporteroszona @MonMaron @MonicaVTampico",1952730348007436293,https://x.com/1miguelrivera/status/1952730348007436293,1,0,0,85,0,https://pbs.twimg.com/media/Gxl95vxWgAAzzTt.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-06 since:2025-08-05&src=typed_query,Carlos,https://x.com/Caracemar,Caracemar,False,2025-08-05 22:19:04+00:00,False,"@MonicaVTampico @GildoGarzaMx @dect1608 @TampicososTV @elsolde_tampico @Reporteroszona @arletteacevedo7 Mira Mónica tu fabulosa idea de quitar los contenedores de basura, solo por qué no tienen el color de morena, esto es en la colonia del pueblo.",1952856909347995654,https://x.com/Caracemar/status/1952856909347995654,4,5,4,1471,0,https://pbs.twimg.com/media/Gxnw7GfWAAA7ezu.jpg;https://pbs.twimg.com/media/Gxnw7GgXEAA4K7x.jpg,True,MonicaVTampico,https://x.com/MonicaVTampico,Mónica Villarreal Anaya,MonicaVTampico,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-07 since:2025-08-06&src=typed_query,Arlette,https://x.com/arletteacevedo7,arletteacevedo7,False,2025-08-06 00:20:15+00:00,False,"@Caracemar @MonicaVTampico @GildoGarzaMx @dect1608 @TampicososTV @elsolde_tampico @Reporteroszona Después de estar en los lugares de las ciudades más limpias nivel nacional ahora somos una vergüenza, qué vergüenza @MonicaVTampico cada vez denigras más a Tampico y aún falta tanto para que te largues",1952887406216040559,https://x.com/arletteacevedo7/status/1952887406216040559,0,0,2,56,0,,True,Caracemar,https://x.com/Caracemar,Carlos,Caracemar,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-07 since:2025-08-06&src=typed_query,Arlette,https://x.com/arletteacevedo7,arletteacevedo7,False,2025-08-06 00:23:22+00:00,False,"@Caracemar Qué vergüenza @MonicaVTampico tu y tu familia están acabando con Tamaulipas pero todo se paga en la vida o en la…. Pero de que no se salvan no se salvan, apenas les cayó con anillo al dedo morena porque le salió su cualidad más grande ser unas ratas",1952888191557542350,https://x.com/arletteacevedo7/status/1952888191557542350,0,0,1,31,0,,True,Caracemar,https://x.com/Caracemar,Carlos,Caracemar,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-07 since:2025-08-06&src=typed_query,Arlette,https://x.com/arletteacevedo7,arletteacevedo7,False,2025-08-06 00:26:25+00:00,False,"@TampicososTV @Caracemar Qué vergüenza @MonicaVTampico tu y tu familia están acabando con Tamaulipas pero todo se paga en la vida o en la…. Pero de que no se salvan no se salvan, apenas les cayó con anillo al dedo morena porque le salió su cualidad más grande ser unas ratas",1952888960541442256,https://x.com/arletteacevedo7/status/1952888960541442256,0,0,1,54,0,,True,TampicososTV,https://x.com/TampicososTV,Tampicosos 🌶️🔥,TampicososTV,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-07 since:2025-08-06&src=typed_query,flaco2,https://x.com/Ancho72,Ancho72,False,2025-08-06 01:37:11+00:00,False,@Caracemar @MonicaVTampico @GildoGarzaMx @dect1608 @TampicososTV @elsolde_tampico @Reporteroszona @arletteacevedo7 pero estás mal es por todo Tampico si no puede que renuncie la rata 🐀,1952906769564614899,https://x.com/Ancho72/status/1952906769564614899,0,0,1,45,0,,True,Caracemar,https://x.com/Caracemar,Carlos,Caracemar,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-07 since:2025-08-06&src=typed_query,Carlos,https://x.com/Caracemar,Caracemar,False,2025-08-06 03:59:50+00:00,False,@MonicaVTampico Por qué mejor no renuevas el cochinero que tienes en las colonias por haber quitado los contenedores de basura.,1952942667530420383,https://x.com/Caracemar/status/1952942667530420383,0,0,0,5,0,https://pbs.twimg.com/media/Gxo--sjW0AAyzoc.jpg;https://pbs.twimg.com/media/Gxo--r4WAAAOgSM.jpg,True,MonicaVTampico,https://x.com/MonicaVTampico,Mónica Villarreal Anaya,MonicaVTampico,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-07 since:2025-08-06&src=typed_query,Carlos,https://x.com/Caracemar,Caracemar,False,2025-08-06 04:01:20+00:00,False,@MonicaVTampico @Claudiashein Mándale mejor la basura que tienes acumulada en las colonias. En donde están los camiones de basura que según compraste.,1952943044379955692,https://x.com/Caracemar/status/1952943044379955692,0,0,1,13,0,https://pbs.twimg.com/media/Gxo_Uu1WcAAew_A.jpg;https://pbs.twimg.com/media/Gxo_Uu3XUAA4PV0.jpg,True,MonicaVTampico,https://x.com/MonicaVTampico,Mónica Villarreal Anaya,MonicaVTampico,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-07 since:2025-08-06&src=typed_query,Alterno-FREAK,https://x.com/elfinalestaaqui,elfinalestaaqui,False,2025-08-06 14:31:20+00:00,False,@TampicoGob algún correo de atención ?,1953101589549363485,https://x.com/elfinalestaaqui/status/1953101589549363485,0,0,0,1,0,,True,TampicoGob,https://x.com/TampicoGob,Tampico Gob,TampicoGob,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-08-09 since:2025-08-08&src=typed_query,M,https://x.com/mbez95,mbez95,False,2025-08-08 17:15:18+00:00,False,@azucenau @elsolde_tampico @Milenio @TampicoGob @gobtam @MonicaVTampico,1953867628763553916,https://x.com/mbez95/status/1953867628763553916,0,0,0,5,0,,True,mbez95,https://x.com/mbez95,Azucena Uresti,mbez95,qam,Top
