fecha_inicio_semana,y_current,y_true,y_pred,y_true_model,y_pred_model,error,selected_feature_count,selected_features,best_alpha,inner_tuning_metric,inner_best_score,inner_split_count,horizonte_sem,target_mode,feature_mode,transform_mode,representation_mode,representation_feature_count,representation_features,representation_source_run_ids,run_id,model_name
2025-11-24,0.12751595957534,0.279605962079427,0.10742512884586519,0.279605962079427,0.10742512884586519,-0.17218083323356181,30,"v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag4,v5_alumbrado_neto_lag2,v5_delitos_neto_lag1,v5_agua_neto,v5_corrupcion_neto_lag2,v5_obras_neto_lag4,v5_basura_neto_lag2,v5_morena_neto_lag4,v5_agua_neto_lag3,v5_corrupcion_neto_lag6,v5_obras_neto,v5_delitos_neto_lag2,v5_vialidad_neto_lag4,v5_prevencion_neto_lag4,sentimiento_medios_lag5,v5_obras_neto_lag5,v5_agua_neto_lag5,v5_vialidad_neto_lag1,v5_americo_neto_lag3,v5_vialidad_neto_lag2,v5_basura_neto_lag4,v5_delitos_neto,v5_obras_neto_lag3,v5_prevencion_neto_lag1,v5_morena_neto_lag2,v5_americo_neto_lag6,v5_basura_neto_lag5,y_t_aceptacion_digital_lag3,v5_basura_neto",10000.0,mae,0.0845897601318648,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
2025-12-01,0.279605962079427,0.0821158156091689,0.1468829529099968,0.0821158156091689,0.1468829529099968,0.0647671373008279,30,"v5_corrupcion_neto_lag4,v5_obras_neto_lag4,v5_alumbrado_neto_lag2,v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag2,v5_obras_neto,v5_agua_neto,v5_delitos_neto_lag1,sentimiento_medios_lag5,v5_basura_neto_lag2,v5_basura_neto,v5_morena_neto_lag4,v5_obras_neto_lag2,v5_americo_neto_lag6,v5_delitos_neto_lag3,sentimiento_medios,v5_americo_neto_lag1,v5_agua_neto_lag2,sentimiento_medios_lag1,y_t_aceptacion_digital_lag6,v5_basura_neto_lag6,v5_morena_neto_lag2,sentimiento_medios_lag2,v5_delitos_neto_lag2,v5_agua_neto_lag5,v5_vialidad_neto,v5_corrupcion_neto_lag6,v5_vialidad_neto_lag6,v5_americo_neto_lag4,v5_delitos_neto_lag4",0.0001,mae,0.08165489491490079,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
2025-12-08,0.0821158156091689,0.303813076524669,0.18493144303205022,0.303813076524669,0.18493144303205022,-0.11888163349261877,30,"v5_corrupcion_neto_lag4,v5_obras_neto_lag4,v5_alumbrado_neto_lag2,v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag2,v5_delitos_neto_lag1,sentimiento_medios_lag5,v5_basura_neto_lag2,v5_agua_neto,v5_obras_neto,v5_morena_neto_lag4,v5_basura_neto,v5_obras_neto_lag2,v5_americo_neto_lag6,v5_delitos_neto_lag3,v5_americo_neto_lag1,y_t_aceptacion_digital_lag6,v5_agua_neto_lag2,v5_agua_neto_lag5,v5_basura_neto_lag6,v5_delitos_neto_lag2,v5_morena_neto_lag2,v5_delitos_neto_lag4,v5_agua_neto_lag3,sentimiento_medios,v5_prevencion_neto_lag3,v5_vialidad_neto_lag2,v5_vialidad_neto,v5_agua_neto_lag6,v5_basura_neto_lag5",21.54434690031882,mae,0.07565263772561386,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
2025-12-15,0.303813076524669,0.0677012815654136,0.13156694735045504,0.0677012815654136,0.13156694735045504,0.06386566578504144,30,"v5_alumbrado_neto_lag2,v5_corrupcion_neto_lag4,v5_delitos_neto_lag1,v5_basura_neto_lag2,v5_corrupcion_neto_lag2,v5_alumbrado_neto_lag4,v5_obras_neto_lag2,v5_americo_neto_lag1,v5_agua_neto,sentimiento_medios_lag5,v5_obras_neto,sentimiento_medios_lag1,sentimiento_medios_lag2,sentimiento_medios,v5_alumbrado_neto_lag1,v5_morena_neto_lag4,v5_vialidad_neto,v5_basura_neto,v5_delitos_neto_lag3,v5_basura_neto_lag6,v5_morena_neto,v5_delitos_neto_lag2,v5_agua_neto_lag2,v5_vialidad_neto_lag2,v5_obras_neto_lag1,v5_americo_neto_lag3,v5_morena_neto_lag2,v5_vialidad_neto_lag6,v5_prevencion_neto_lag6,v5_delitos_neto_lag5",10000.0,mae,0.09412199050794594,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
2025-12-22,0.0677012815654136,0.583621878201202,0.12767435731231447,0.583621878201202,0.12767435731231447,-0.45594752088888757,30,"v5_delitos_neto_lag1,v5_corrupcion_neto_lag4,v5_corrupcion_neto_lag2,v5_alumbrado_neto_lag4,v5_basura_neto_lag2,v5_americo_neto_lag1,sentimiento_medios_lag5,v5_agua_neto,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_obras_neto,v5_delitos_neto_lag3,v5_delitos_neto_lag2,sentimiento_medios,v5_morena_neto_lag4,v5_vialidad_neto,v5_alumbrado_neto_lag2,v5_basura_neto_lag6,sentimiento_medios_lag1,v5_americo_neto_lag3,v5_agua_neto_lag2,v5_vialidad_neto_lag2,v5_obras_neto_lag1,v5_basura_neto,v5_prevencion_neto_lag6,v5_morena_neto,sentimiento_medios_lag2,v5_americo_neto_lag5,y_t_aceptacion_digital_lag1,v5_vialidad_neto_lag6",10000.0,mae,0.0832532631186338,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
2025-12-29,0.583621878201202,0.108341978085893,0.1166220905218957,0.108341978085893,0.1166220905218957,0.008280112436002698,30,"v5_delitos_neto_lag1,v5_americo_neto_lag1,v5_alumbrado_neto_lag4,v5_prevencion_neto,v5_americo_neto_lag3,v5_americo_neto_lag6,v5_alumbrado_neto_lag3,v5_delitos_neto_lag3,v5_corrupcion_neto_lag4,v5_delitos_neto,sentimiento_medios_lag2,v5_obras_neto_lag6,v5_vialidad_neto_lag2,y_t_aceptacion_digital_lag1,v5_alumbrado_neto_lag1,v5_basura_neto,v5_basura_neto_lag1,sentimiento_medios_lag4,v5_prevencion_neto_lag1,v5_obras_neto_lag4,v5_basura_neto_lag2,v5_obras_neto_lag2,v5_prevencion_neto_lag6,sentimiento_medios_lag3,v5_obras_neto_lag1,v5_delitos_neto_lag4,y_t_aceptacion_digital_lag3,v5_basura_neto_lag6,v5_agua_neto_lag2,v5_morena_neto_lag4",0.0001,mae,0.11626766437644749,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
2026-01-05,0.108341978085893,0.0687870202028637,0.15348288482495295,0.0687870202028637,0.15348288482495295,0.08469586462208925,30,"v5_delitos_neto_lag1,v5_americo_neto_lag1,v5_prevencion_neto,v5_americo_neto_lag3,v5_alumbrado_neto_lag3,v5_delitos_neto_lag3,v5_corrupcion_neto_lag4,v5_americo_neto_lag6,sentimiento_medios_lag2,y_t_aceptacion_digital_lag1,v5_obras_neto_lag6,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_alumbrado_neto_lag1,v5_delitos_neto,v5_basura_neto_lag1,v5_prevencion_neto_lag1,v5_basura_neto,v5_obras_neto_lag2,v5_obras_neto_lag1,v5_delitos_neto_lag4,y_t_aceptacion_digital_lag3,sentimiento_medios_lag4,v5_prevencion_neto_lag6,v5_obras_neto_lag4,v5_basura_neto_lag2,v5_basura_neto_lag6,v5_alumbrado_neto,sentimiento_medios_lag3,v5_agua_neto_lag1",10000.0,mae,0.11180902966774742,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
2026-01-12,0.0687870202028637,0.245426229585526,0.15508318699945875,0.245426229585526,0.15508318699945875,-0.09034304258606726,30,"v5_delitos_neto_lag1,v5_prevencion_neto,v5_americo_neto_lag1,v5_alumbrado_neto_lag3,v5_corrupcion_neto_lag4,v5_americo_neto_lag6,sentimiento_medios_lag2,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_americo_neto_lag3,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_delitos_neto_lag3,v5_obras_neto_lag2,v5_obras_neto_lag6,v5_basura_neto,v5_prevencion_neto_lag1,v5_delitos_neto_lag4,v5_obras_neto_lag1,v5_basura_neto_lag1,v5_obras_neto_lag4,v5_morena_neto_lag4,sentimiento_medios_lag1,v5_prevencion_neto_lag6,v5_agua_neto_lag2,sentimiento_medios_lag3,v5_alumbrado_neto,v5_basura_neto_lag2,v5_basura_neto_lag6,v5_agua_neto_lag1",21.54434690031882,mae,0.10658263462801805,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
2026-01-19,0.245426229585526,0.320565191490885,0.09385718471294133,0.320565191490885,0.09385718471294133,-0.2267080067779437,30,"v5_delitos_neto_lag1,v5_prevencion_neto,v5_americo_neto_lag1,v5_corrupcion_neto_lag4,v5_americo_neto_lag6,v5_alumbrado_neto_lag4,v5_americo_neto_lag3,v5_alumbrado_neto_lag3,sentimiento_medios_lag2,v5_vialidad_neto_lag2,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_obras_neto_lag6,v5_obras_neto_lag2,v5_basura_neto,v5_obras_neto_lag4,v5_prevencion_neto_lag1,v5_prevencion_neto_lag6,v5_basura_neto_lag1,v5_agua_neto_lag2,v5_basura_neto_lag2,v5_alumbrado_neto,v5_corrupcion_neto_lag2,v5_obras_neto_lag1,v5_basura_neto_lag6,v5_vialidad_neto_lag1,v5_agua_neto_lag1,sentimiento_medios_lag1,sentimiento_medios_lag4,sentimiento_medios",13.433993325988988,mae,0.104767673332751,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
2026-01-26,0.320565191490885,0.170007405822799,0.16142547159667586,0.170007405822799,0.16142547159667586,-0.008581934226123134,30,"v5_delitos_neto_lag1,v5_corrupcion_neto_lag4,v5_americo_neto_lag6,v5_americo_neto_lag1,v5_americo_neto_lag3,v5_vialidad_neto_lag2,v5_alumbrado_neto_lag3,sentimiento_medios_lag2,v5_obras_neto_lag6,v5_prevencion_neto,v5_alumbrado_neto_lag4,v5_delitos_neto,v5_prevencion_neto_lag1,y_t_aceptacion_digital_lag3,v5_alumbrado_neto_lag1,v5_agua_neto_lag2,v5_basura_neto_lag1,v5_agua_neto_lag1,v5_basura_neto_lag2,v5_agua_neto,v5_obras_neto_lag2,v5_basura_neto,v5_morena_neto_lag3,v5_delitos_neto_lag4,v5_vialidad_neto_lag1,v5_alumbrado_neto,v5_basura_neto_lag6,v5_americo_neto_lag5,v5_obras_neto_lag4,v5_prevencion_neto_lag6",10000.0,mae,0.11520238347154073,3,1,nivel,corr,standard,minimal,15,"rep_pred_e1_v5_clean,rep_pred_e5_v4_clean,rep_delta_e1_v5_clean,rep_delta_e5_v4_clean,rep_spread_e1_e5,rep_pred_mean_e1_e5,rep_delta_mean_e1_e5,rep_delta_std_e1_e5,reg_obs_delta_lag1,reg_obs_delta_lag2,reg_obs_delta_lag3,reg_obs_delta_mean_w3,reg_obs_abs_delta_mean_w3,reg_obs_delta_std_w3,reg_obs_streak_signed_w3","E1_v5_clean,E5_v4_clean",E12_v1_clean,ridge_representacion
