Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-22 since:2025-10-21&src=typed_query,Azucena Uresti,https://x.com/azucenau,azucenau,True,2025-10-21 15:17:45+00:00,False,"🔴#ENVIVO | Platico con Mónica Villarreal (@MonicaVTampico), alcaldesa de Tampico. #AzucenaxFórmula vía @Radio_Formula 📻👇 https://x.com/i/broadcasts/1OdKrObzjgQGX",1980654748614508590,https://x.com/azucenau/status/1980654748614508590,1,4,11,3748,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-22 since:2025-10-21&src=typed_query,Azucena Uresti,https://x.com/azucenau,azucenau,True,2025-10-21 15:38:14+00:00,False,"➡️El río Pánuco comenzó a descender, pero autoridades de Tamaulipas mantienen la alerta. “Hemos estado monitoreando de manera constante, de eso trata la protección civil”, indica Mónica Villarreal (@MonicaVTampico), alcaldesa de Tampico. “Ahorita hemos visto que ha disminuido esos niveles. Esperemos que terminemos ya este pico en unas horas”. #AzucenaxFórmula",1980659901870272831,https://x.com/azucenau/status/1980659901870272831,1,8,38,4719,0,https://pbs.twimg.com/amplify_video_thumb/1980659641697628160/img/jfJxvJTAlnX-8IRK.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-22 since:2025-10-21&src=typed_query,Vampiro Fronterizo,https://x.com/unlimitedlr2,unlimitedlr2,False,2025-10-21 15:57:19+00:00,False,@azucenau @MonicaVTampico Ya sería el colmo que viendo como se puso del cocol no se pusieran a jalar! .. pero bien por los paisanos!..,1980664705850175497,https://x.com/unlimitedlr2/status/1980664705850175497,0,0,0,19,0,,True,azucenau,https://x.com/azucenau,Azucena Uresti,azucenau,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-22 since:2025-10-21&src=typed_query,Grupo Fórmula,https://x.com/Radio_Formula,Radio_Formula,True,2025-10-21 16:38:08+00:00,False,"🌧️⚠️ ¡El río Pánuco comienza a bajar, pero la alerta sigue! La alcaldesa de Tampico, Mónica Villarreal (@MonicaVTampico), informó que se mantiene el monitoreo constante: “Esperemos que terminemos este pico en unas horas.” 🌊👀 #FórmulaNoticias con Azucena Uresti (@azucenau)",1980674978694541357,https://x.com/Radio_Formula/status/1980674978694541357,0,0,7,958,0,https://pbs.twimg.com/amplify_video_thumb/1980655489173147648/img/FX9dfXFKuwR2Z8wF.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-22 since:2025-10-21&src=typed_query,😱Noticias🔥Tendencia,https://x.com/TampicoNetwork,TampicoNetwork,False,2025-10-21 19:47:06+00:00,False,"Se rompió una racha de unos 7 años en la que no aparecían ejecutados en Tampico con tiro de gracia. Espero que sean los montachoques que andaban molestando y que no comience el ciclo de ajustes de cuentas. Un logro más de Mónica Villarreal, ¡disfruten lo votado! @MonicaVTampico",1980722532081676754,https://x.com/TampicoNetwork/status/1980722532081676754,0,0,1,280,0,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-22 since:2025-10-21&src=typed_query,DevesaNews,https://x.com/Devesa_News,Devesa_News,False,2025-10-21 20:39:13+00:00,False,Deja la Dirección de deportes del @TampicoGob el Sr. Fernando Tamayo. #Tampico #Tamaulipas Se va antes de que se hunda el Barco.,1980735646659461416,https://x.com/Devesa_News/status/1980735646659461416,4,5,5,1359,0,https://pbs.twimg.com/media/G3z8kgcXIAAd-i0.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-22 since:2025-10-21&src=typed_query,Tampicosos 🌶️🔥,https://x.com/TampicososTV,TampicososTV,False,2025-10-21 22:08:46+00:00,False,Siguen las bajas en el @TampicoGob de @MonicaVTampico. Fernando Tamayo deja la Dirección de Secretaría de Deportes. Se sigue hundiendo el barco…,1980758184680956385,https://x.com/TampicososTV/status/1980758184680956385,1,0,2,394,0,https://pbs.twimg.com/media/G30REGaXMAAq8oq.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-23 since:2025-10-22&src=typed_query,xFuel,https://x.com/jesusfuel,jesusfuel,False,2025-10-22 00:26:19+00:00,False,"@Devesa_News @TampicoGob No se va, lo sacaron!",1980792798795252057,https://x.com/jesusfuel/status/1980792798795252057,0,0,0,69,0,,True,Devesa_News,https://x.com/Devesa_News,DevesaNews,Devesa_News,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-23 since:2025-10-22&src=typed_query,Pao,https://x.com/Dennijv,Dennijv,False,2025-10-22 00:48:54+00:00,False,"@Devesa_News @TampicoGob Quitaron a Tamayo por “irregularidades” y él ni quiso dar explicaciones. Además sacaron a Mónica Romero quien ya tenía historial de malos manejos. Al final parece que el deporte es solo la excusa para llenar bolsillos, mientras los verdaderos deportistas quedan olvidados.",1980798481934741856,https://x.com/Dennijv/status/1980798481934741856,0,0,0,70,0,,True,Devesa_News,https://x.com/Devesa_News,DevesaNews,Devesa_News,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-23 since:2025-10-22&src=typed_query,Angélica Mendoza,https://x.com/angie_ammm,angie_ammm,False,2025-10-22 12:49:54+00:00,False,@TampicososTV @TampicoGob @MonicaVTampico En la Razón desmintieron esto…,1980979928926724390,https://x.com/angie_ammm/status/1980979928926724390,1,0,0,40,0,,True,TampicososTV,https://x.com/TampicososTV,Tampicosos 🌶️🔥,TampicososTV,es,Top
