query_index,query,medio,termino,article_title,article_url_resolved,source_domain,status_descarga,extraction_method,article_text_length,cache_hit_article,playwright_used,fallback_used,attempted_methods,error_type,error_detail
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Que vengan los tianguis! Productores de Veracruz buscan vender sin intermediarios - El Sol de México,https://oem.com.mx/elsoldetampico/local/que-vengan-los-tianguis-productores-de-veracruz-buscan-vender-sin-intermediarios-28627812,oem.com.mx,downloaded_ok,trafilatura,1154,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Paradigmas / Bertha Ruiz: ejemplo de entrega comunitaria - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/bertha-ruiz-ejemplo-de-entrega-comunitaria-28838456,oem.com.mx,downloaded_ok,trafilatura,500,False,False,False,trafilatura,,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",Empresarios del sector privado piden aprovechar inversión histórica de proyectos en el sur - Milenio,https://www.milenio.com/negocios/empresarios-piden-aprovechar-inversion-sur-tamaulipas,www.milenio.com,downloaded_ok,trafilatura,3384,False,False,False,trafilatura,,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""","Edificios históricos, dolor de cabeza y una bomba de tiempo en el centro de Tampico - Milenio",https://www.milenio.com/estados/edificios-historicos-dolor-cabeza-centro-tampico,www.milenio.com,downloaded_ok,trafilatura,2477,False,False,False,trafilatura,,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",La Grilla - Milenio,https://www.milenio.com/opinion/editoriales/se-dice-en-la-grilla-tamaulipas/la-grilla_1087,www.milenio.com,downloaded_ok,trafilatura,2137,False,False,False,trafilatura,,
4,"""Monica Villarreal"" site:milenio.com",site:milenio.com,"""Monica Villarreal""",La Grilla - Milenio,https://www.milenio.com/opinion/editoriales/se-dice-en-la-grilla-tamaulipas/la-grilla_1090,www.milenio.com,downloaded_ok,trafilatura,2075,False,False,False,trafilatura,,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Multarán hasta por 4 mdp por vender tortillas en hieleras o motos en Tamaulipas - Milenio,https://www.milenio.com/negocios/multaran-vender-tortillas-hieleras-motos-tamaulipas,www.milenio.com,downloaded_ok,trafilatura,1463,False,False,False,trafilatura,,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""","Muere Cristóbal Tapia Padrón, ex presidente de la Jaiba Brava - Milenio",https://www.milenio.com/deportes/futbol/fallece-cristobal-tapia-padron-presidente-jaiba-brava,www.milenio.com,downloaded_ok,trafilatura,2110,False,False,False,trafilatura,,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Tampico analiza prohibir scooters eléctricos en calles y avenidas dentro de reforma al reglamento de tránsito - Milenio,https://www.milenio.com/estados/prohibir-scooters-tampico-analizan-reforma-reglamento-transi,www.milenio.com,downloaded_ok,trafilatura,3205,False,False,False,trafilatura,,
6,"""tampico"" site:milenio.com",site:milenio.com,"""tampico""",Tiene Tampico uno de los súpers más baratos del país - Milenio,https://www.milenio.com/negocios/tampico-supermercados-mas-baratos-mexico-16-20-febrero-2026,www.milenio.com,downloaded_ok,trafilatura,1948,False,False,False,trafilatura,,
