fecha_inicio_semana,y_current,y_true,y_pred,y_true_model,y_pred_model,error,selected_feature_count,selected_features,best_alpha,inner_tuning_metric,inner_best_score,inner_split_count,horizonte_sem,target_mode,feature_mode,transform_mode,run_id,model_name
2025-08-18,0.0643779113892458,0.342789901148327,0.11890468306808291,0.342789901148327,0.11890468306808291,-0.2238852180802441,21,"sentimiento_medios_lag2,v5_agua_neto_lag3,v5_obras_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_alumbrado_neto_lag1,sentimiento_medios_lag3,v5_basura_neto_lag3,v5_prevencion_neto_lag2,v5_agua_neto_lag2,sentimiento_medios_lag1,v5_corrupcion_neto_lag2,v5_prevencion_neto_lag4,v5_alumbrado_neto,v5_vialidad_neto_lag3,sentimiento_medios,v5_basura_neto_lag1,v5_vialidad_neto_lag1,v5_alumbrado_neto_lag4,v5_agua_neto_lag4,v5_morena_neto_lag1",366.5241237079626,mae,0.10663685859441352,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
2025-08-25,0.342789901148327,0.0328375249929476,0.10838944267211512,0.0328375249929476,0.10838944267211512,0.07555191767916752,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag1,sentimiento_medios_lag3,v5_delitos_neto,v5_basura_neto_lag3,v5_agua_neto_lag2,sentimiento_medios_lag1,v5_prevencion_neto_lag3,v5_corrupcion_neto_lag2,v5_vialidad_neto_lag3,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag4,v5_alumbrado_neto,sentimiento_medios,v5_delitos_neto_lag2,v5_morena_neto,v5_agua_neto_lag4,v5_prevencion_neto_lag4,v5_morena_neto_lag4",366.5241237079626,mae,0.10858169268900363,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
2025-09-01,0.0328375249929476,0.0750438311217277,0.07945200481332533,0.0750438311217277,0.07945200481332533,0.004408173691597628,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag3,v5_basura_neto_lag3,v5_delitos_neto,sentimiento_medios_lag1,v5_prevencion_neto_lag2,v5_agua_neto_lag2,v5_corrupcion_neto_lag2,v5_prevencion_neto_lag3,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag3,sentimiento_medios,v5_alumbrado_neto,v5_morena_neto,v5_morena_neto_lag2,v5_prevencion_neto_lag4,v5_delitos_neto_lag2,v5_agua_neto_lag4",228.54638641349882,mae,0.10873167773616488,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
2025-09-08,0.0750438311217277,0.244150207322864,0.09880770525323457,0.244150207322864,0.09880770525323457,-0.14534250206962943,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag1,v5_basura_neto_lag3,sentimiento_medios_lag3,v5_delitos_neto,v5_agua_neto_lag2,sentimiento_medios_lag1,v5_prevencion_neto_lag3,v5_prevencion_neto_lag2,v5_corrupcion_neto_lag2,v5_alumbrado_neto_lag4,v5_alumbrado_neto,sentimiento_medios,v5_vialidad_neto_lag3,v5_morena_neto,v5_prevencion_neto_lag4,v5_morena_neto_lag2,v5_delitos_neto_lag2,v5_agua_neto_lag4",366.5241237079626,mae,0.10234198086093675,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
2025-09-15,0.244150207322864,0.0353374615739687,0.1313985452750375,0.0353374615739687,0.1313985452750375,0.0960610837010688,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,v5_delitos_neto,v5_basura_neto_lag3,v5_agua_neto_lag2,v5_prevencion_neto_lag2,sentimiento_medios_lag3,sentimiento_medios_lag1,v5_prevencion_neto_lag3,v5_corrupcion_neto_lag2,sentimiento_medios,v5_morena_neto,v5_vialidad_neto_lag3,v5_morena_neto_lag4,v5_agua_neto_lag4,v5_alumbrado_neto_lag4,v5_delitos_neto_lag2,v5_alumbrado_neto,v5_morena_neto_lag2",228.54638641349882,mae,0.10558431724792118,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
2025-09-22,0.0353374615739687,0.037083177521204,0.14484724141747252,0.037083177521204,0.14484724141747252,0.10776406389626852,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_agua_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_basura_neto_lag3,v5_morena_neto,sentimiento_medios,v5_corrupcion_neto_lag2,v5_morena_neto_lag4,v5_agua_neto_lag4,v5_vialidad_neto_lag3,v5_alumbrado_neto_lag4,v5_alumbrado_neto,v5_delitos_neto_lag2,v5_morena_neto_lag2",228.54638641349882,mae,0.10377530805132817,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
2025-09-29,0.037083177521204,0.0408302409621366,0.11276295056720267,0.0408302409621366,0.11276295056720267,0.07193270960506606,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_agua_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_basura_neto_lag3,v5_morena_neto,sentimiento_medios,v5_agua_neto_lag4,v5_morena_neto_lag4,v5_corrupcion_neto_lag2,v5_alumbrado_neto,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag3,v5_delitos_neto_lag2,v5_americo_neto",366.5241237079626,mae,0.10277240312694562,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
2025-10-06,0.0408302409621366,-0.0316621893348032,0.12204080473625306,-0.0316621893348032,0.12204080473625306,0.15370299407105625,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_agua_neto_lag2,sentimiento_medios_lag3,v5_delitos_neto,v5_prevencion_neto_lag2,v5_prevencion_neto_lag3,v5_basura_neto_lag3,v5_morena_neto,sentimiento_medios,v5_morena_neto_lag4,v5_agua_neto_lag4,v5_corrupcion_neto_lag2,v5_vialidad_neto_lag3,v5_delitos_neto_lag2,v5_alumbrado_neto,v5_alumbrado_neto_lag4,v5_morena_neto_lag2",228.54638641349882,mae,0.10101646939139207,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
2025-10-13,-0.0316621893348032,0.167412720914919,0.09437164580737348,0.167412720914919,0.09437164580737348,-0.07304107510754551,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag2,v5_agua_neto_lag3,sentimiento_medios_lag1,sentimiento_medios_lag3,v5_morena_neto,v5_delitos_neto,v5_prevencion_neto_lag2,v5_prevencion_neto_lag3,v5_basura_neto_lag3,v5_morena_neto_lag4,v5_agua_neto_lag4,v5_corrupcion_neto_lag2,sentimiento_medios,v5_delitos_neto_lag2,v5_vialidad_neto_lag3,v5_alumbrado_neto,v5_alumbrado_neto_lag2,v5_agua_neto",228.54638641349882,mae,0.10575769685035645,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
2025-10-20,0.167412720914919,0.134823580717908,0.0815684074809381,0.134823580717908,0.0815684074809381,-0.053255173236969905,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag2,sentimiento_medios_lag3,sentimiento_medios_lag1,v5_agua_neto_lag3,v5_morena_neto,v5_delitos_neto,v5_prevencion_neto_lag2,v5_prevencion_neto_lag3,v5_morena_neto_lag4,v5_corrupcion_neto_lag2,v5_basura_neto_lag3,v5_agua_neto_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto,v5_alumbrado_neto_lag2,v5_vialidad_neto_lag3,v5_corrupcion_neto_lag4",228.54638641349882,mae,0.10177211109995378,3,1,nivel,corr,standard,E1_v4_clean,ridge_tscv
