query_index,query,medio,termino,article_title,article_url_resolved,source_domain,status_descarga,extraction_method,article_text_length,cache_hit_article,playwright_used,fallback_used,attempted_methods,error_type,error_detail
1,"""Monica Villarreal"" site:oem.com.mx",site:oem.com.mx,"""Monica Villarreal""","Pemex tendrá Comisión Consultiva del Petróleo, será encabezada por Cuauhtémoc Cárdenas: Sheinbaum - El Sol de México",https://oem.com.mx/elsoldetampico/mexico/claudia-sheinbaum-celebra-la-expropiacion-petrolera-inauguran-plataforma-en-panuco-veracruz-29033677,oem.com.mx,downloaded_ok,trafilatura,3367,False,False,False,trafilatura,,
2,"""gobierno de tampico"" site:oem.com.mx",site:oem.com.mx,"""gobierno de tampico""",Tampico se reinventa: lanza 10 rutas turísticas para conquistar visitantes - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/tampico-se-reinventa-lanza-10-rutas-turisticas-para-conquistar-visitantes-29099633,oem.com.mx,downloaded_ok,trafilatura,743,False,False,False,trafilatura,,
2,"""gobierno de tampico"" site:oem.com.mx",site:oem.com.mx,"""gobierno de tampico""","Si vas por la avenida Hidalgo, ojo, habrá cierre parcial este viernes en Tampico - El Sol de México",https://oem.com.mx/elsoldetampico/local/si-vas-por-la-avenida-hidalgo-ojo-habra-cierre-parcial-este-viernes-en-tampico-29063664,oem.com.mx,downloaded_ok,trafilatura,489,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Qué opinan los turistas de Tampico? Esto dijeron en un video - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/que-opinan-los-turistas-de-tampico-esto-dijeron-en-un-video-29028542,oem.com.mx,downloaded_ok,trafilatura,1210,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Vivencias / Los cuidadores - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/los-cuidadores-29102068,oem.com.mx,downloaded_ok,trafilatura,419,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Flores amarillas: el detalle romántico que puede costar hasta 5 mil pesos en Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/local/flores-amarillas-el-detalle-romantico-que-puede-costar-hasta-5-mil-pesos-en-tampico-29097799,oem.com.mx,downloaded_ok,trafilatura,1580,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Ruta del Sabor: cómo llegar desde el centro de Tampico a los restaurantes de La Ribera - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/ruta-del-sabor-como-llegar-desde-el-centro-de-tampico-a-los-restaurantes-de-la-ribera-29077303,oem.com.mx,downloaded_ok,trafilatura,1267,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Liberándose del alcohol / El dominio de sí mismo - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/el-dominio-de-si-mismo-29102166,oem.com.mx,downloaded_ok,trafilatura,570,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿A la playa? El sur de Tamaulipas tendrá sol y clima ideal este domingo - El Sol de México,https://oem.com.mx/elsoldetampico/local/a-la-playa-el-sur-de-tamaulipas-tendra-sol-y-clima-ideal-este-domingo-29101947,oem.com.mx,downloaded_ok,trafilatura,792,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Así se vivió el equinoccio en Tampico: buscan atraer prosperidad, salud y buena vibra con ritual único - El Sol de México",https://oem.com.mx/elsoldetampico/local/asi-se-vivio-el-equinoccio-en-tampico-buscan-atraer-prosperidad-salud-y-buena-vibra-con-ritual-unico-29096768,oem.com.mx,downloaded_ok,trafilatura,1138,False,False,False,trafilatura,,
