comment_text,published_at,query
Ke a toda madre......así hay que actuar,2025-07-22T06:17:20Z,presidenta municipal de Tampico
Ke a toda madre......así hay que actuar,2025-07-22T06:17:20Z,Presidenta municipal de Tampico
Di la verdad we,2025-07-22T06:26:45Z,presidenta municipal de Tampico
Di la verdad we,2025-07-22T06:26:45Z,Presidenta municipal de Tampico
"Le hubieran prendido fuego, ellos también para que se diga, te acuerdas de cuando los hicieron al cochinito al horno?",2025-07-22T06:28:30Z,presidenta municipal de Tampico
"Le hubieran prendido fuego, ellos también para que se diga, te acuerdas de cuando los hicieron al cochinito al horno?",2025-07-22T06:28:30Z,Presidenta municipal de Tampico
Morena cambiando candidaturas,2025-07-22T06:41:00Z,presidenta municipal de Tampico
Morena cambiando candidaturas,2025-07-22T06:41:00Z,Presidenta municipal de Tampico
"Si a los secuestradores, violador*s y n*rcos no les hacen nada por qué le harían a la gente que se hace justicia con mano propia.",2025-07-22T06:53:52Z,presidenta municipal de Tampico
"Si a los secuestradores, violador*s y n*rcos no les hacen nada por qué le harían a la gente que se hace justicia con mano propia.",2025-07-22T06:53:52Z,Presidenta municipal de Tampico
Una bobita que dio material de chiste,2025-07-22T08:38:40Z,Gobierno de Tampico
Es que si no manchen todos los días nos quitan dinero,2025-07-22T09:30:38Z,presidenta municipal de Tampico
Es que si no manchen todos los días nos quitan dinero,2025-07-22T09:30:38Z,Presidenta municipal de Tampico
Me encanta como Ari siempre esta con luisito y lo defiende se nota que lo ama,2025-07-22T10:10:19Z,Gobierno de Tampico
Una tarada....de las tantas que hay....,2025-07-22T10:10:24Z,Gobierno de Tampico
y la novia del luis si anda con el por amor puro,2025-07-22T10:24:27Z,Gobierno de Tampico
"lo que sssi esta mal es robar , valio",2025-07-22T10:25:11Z,Gobierno de Tampico
😂😮,2025-07-22T11:01:16Z,presidenta municipal de Tampico
😂😮,2025-07-22T11:01:16Z,Presidenta municipal de Tampico
"el pueblo esta tan arto de la corrupción que cuando un policia los detiene dicen AYUDEME OFICIAL le doy  pa las cocas ,<br>nosotros mismos creamos a estos corruptos porque despues de que decimos esto ellos piensan  que pueden extorsionar a todos por igual a fente honesta y no honesta ,el cambio comienza desde nosotros mismos",2025-07-22T11:03:15Z,presidenta municipal de Tampico
"el pueblo esta tan arto de la corrupción que cuando un policia los detiene dicen AYUDEME OFICIAL le doy  pa las cocas ,<br>nosotros mismos creamos a estos corruptos porque despues de que decimos esto ellos piensan  que pueden extorsionar a todos por igual a fente honesta y no honesta ,el cambio comienza desde nosotros mismos",2025-07-22T11:03:15Z,Presidenta municipal de Tampico
