Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,Carlos Jiménez,https://x.com/c4jimenez,c4jimenez,True,2025-09-30 06:27:54+00:00,False,EL HOMBRE ASESINADO en POLANCO Miguel Ángel de la Mora Larios 28 años Originario d @GobiernoJalisco Dueño d “Micky’s Hair Salón Masaryk”. Aquí muestra el arreglo q le hizo a @AngelaAguilar__ Hoy lo balearon afuera d su salón en @AlcaldiaMHmx @SSC_CDMX y @FiscaliaCDMX indagan.,1972911263031439731,https://x.com/c4jimenez/status/1972911263031439731,314,945,8020,1105013,694,https://pbs.twimg.com/media/G2EwVk-WcAA7ckO.jpg;https://pbs.twimg.com/media/G2EwVlAWYAAu3R8.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,Ro 🪁,https://x.com/rothought,rothought,False,2025-09-30 06:59:20+00:00,False,"La brecha generacional. Torito se cree que por estar todo el rato hablando de lo mismo ""está haciendo tele"" y lo que es es un casposo desfasado y cuando Juanjo se lo dice le llama ""monaguillo"" porque no le baila el agua. Es un ser insoportable que parece sacado de 1970",1972919173753049422,https://x.com/rothought/status/1972919173753049422,6,48,801,23166,25,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,Operación Triunfo,https://x.com/OT_Oficial,OT_Oficial,False,2025-09-30 08:46:41+00:00,False,🎂🎉 Hoy es el cumpleaños de nuestras dos perfectas: @mamenmarquezvoz y @miriamrmusic_ ¡Os queremos! 💞 #OTDirecto30S 🔴 DIRECTO 👉🏻 https://youtu.be/lKsZESVLYPE ✨,1972946187226354064,https://x.com/OT_Oficial/status/1972946187226354064,6,100,1554,44338,70,https://pbs.twimg.com/media/G2FPS4XWEAAwjCl.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,♡⋆°.⋆🪐🪽,https://x.com/mastermiindd13,mastermiindd13,False,2025-09-30 09:13:27+00:00,False,La verdadera triple A volviendo a revivir a monicagalindo haciéndonos contenido de calidad con su primer día de creación del team💋 #LaCasaDeLosFamososMx #LCDLFMX3,1972952924923002972,https://x.com/mastermiindd13/status/1972952924923002972,1,14,261,3192,9,https://pbs.twimg.com/media/G2FWOoxaUAATAl1.jpg;https://pbs.twimg.com/media/G2FWOovbYAEiYFa.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,El Pare 🎬 || Cine y series,https://x.com/ElPare89,ElPare89,True,2025-09-30 09:46:51+00:00,False,#MonicaBellucci cumple hoy 61 años. ¿Cuál es vuestra interpretación favorita de la actriz italiana? 🇮🇹,1972961329855262865,https://x.com/ElPare89/status/1972961329855262865,50,28,342,24716,5,https://pbs.twimg.com/media/G2Fd375X0AAutbM.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,nani 🧼,https://x.com/tayscastles,tayscastles,False,2025-09-30 10:14:13+00:00,False,welcome back monica galindo #LaCasaDeLosFamososMx,1972968214641725497,https://x.com/tayscastles/status/1972968214641725497,2,137,1937,18281,142,https://pbs.twimg.com/amplify_video_thumb/1972968136774225920/img/jeK4bMdouiHkjYWw.jpg,False,,,,,en,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,✨ʟɪᴢ💤✨,https://x.com/_lizCR,_lizCR,False,2025-09-30 10:15:37+00:00,False,"Aldo: ‘si somos honestos, no queremos espantar a Alexis, a los demás no importa’ Revivieron a Monica Galindoooo #LaCasaDeLosFamososMx",1972968569320489357,https://x.com/_lizCR/status/1972968569320489357,0,93,1281,12235,119,https://pbs.twimg.com/amplify_video_thumb/1972968416651681792/img/XQmxG0aE8-XKxFEc.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,🅿️🅰️🅿️🆄®️®️1️⃣🅿️🅾️🅿️,https://x.com/p4purrip0p,p4purrip0p,False,2025-09-30 10:24:43+00:00,False,Tonka Tomicic giró más de cien cheques por ende no tiene cómo ser inocente y la TV promoviendo la corrupción la contrata. así de triste en este chile con la desigualdad en su máxima expresión,1972970861163368790,https://x.com/p4purrip0p/status/1972970861163368790,55,986,1800,68036,46,https://pbs.twimg.com/ext_tw_video_thumb/1972970817513193472/pu/img/CeicxVwKwvgQJ9T-.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,まなみちょぱ【高橋愛美】,https://x.com/ma_na_mi_cho_pa,ma_na_mi_cho_pa,True,2025-09-30 10:44:29+00:00,False,Subscriptions started. Sign up♡ https://www.tiktok.com/@manamichopa?_t=ZS-8zybOg0TtWJ&_r=1 Cosplay photos now on sale📸 http://manamichopa.official.ec ♡ハロウィンコスプレフォト販売中♡ http://manamichopa.kawaiishop.jp,1972975832395378706,https://x.com/ma_na_mi_cho_pa/status/1972975832395378706,4,34,558,11332,69,https://pbs.twimg.com/media/G2FrDtdaUAA2tLS.jpg,False,,,,,ja,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,Lizzie 🦋,https://x.com/lizzie_bnt,lizzie_bnt,False,2025-09-30 11:02:54+00:00,False,"Aldo y Andrea preparan a Monica Galindo Abelito: van a pensar que es mi apá en el baño, van a decir "" Don Abel ya se tardó mucho"" JAJAJAJAJA #LaCasaDeLosFamososMx",1972980467805909425,https://x.com/lizzie_bnt/status/1972980467805909425,2,117,3222,42940,223,https://pbs.twimg.com/ext_tw_video_thumb/1972980437027823617/pu/img/lJyQ5ApyJi3y3iem.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,🏳️‍⚧️Momka🖍️~* PSYCHOPOMP ARC🔨,https://x.com/Momka_art,Momka_art,False,2025-09-30 11:05:20+00:00,False,"She is so precious.. if anything happened to her in future cantos, I will just start biting heads off",1972981079041806463,https://x.com/Momka_art/status/1972981079041806463,3,18,270,3350,13,,False,,,,,en,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,Némesis Magno (Antes Bombón Pérez),https://x.com/NemesisMagno_93,NemesisMagno_93,True,2025-09-30 11:30:17+00:00,False,"Como tú no existen 2, no hay comparación, eres una en un millón, como tú no hay 2 @MariaCorinaYA Y no pienso discutirlo con nadie. Sufran 😁😁😁😁😁😁😁😁",1972987361027080621,https://x.com/NemesisMagno_93/status/1972987361027080621,66,728,2612,44528,66,https://pbs.twimg.com/ext_tw_video_thumb/1972987329498193920/pu/img/npgUJilVbCRuOjJY.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,𝔾𝕝𝕠𝕣𝕚𝕒 𝕃𝕝𝕠𝕡𝕚𝕫 𝕆𝕣𝕥𝕚𝕫,https://x.com/gloriallopiz,gloriallopiz,True,2025-09-30 12:58:08+00:00,False,"🗣""¿Quién me va a sacar? ¿Los cobanis me van a sacar?"" Gritó Natalia Alvarez la narco que tomó como su territorio el Parque de la Estación de Once. 📣No Natalia, te vamos a sacar los vecinos . -------------- Natalia Alvarez vende drogas en el Parque de la Estación (Perón entre Anchorena y Gallo). Natalia tiene una ""pyme"" que atiende junto a sus hijas en el parque. Iara y Cintia son las que venden, mientras Natalia y Yanina quedan vigilando cerca. Dicen que le dan la droga a los adictos para que se las guarden así ellas no tienen nada encima y pueden vender tranquilamente. Antes la guardaba la madre, la señora más grande que baila en el video. También usa a sus hijos menores para llevar las dosis hasta los automóviles de los clientes. TIC TOC Natalia, te llego la hora de la retirada. #buenosvecinosba https://www.instagram.com/reel/DPOgwh3gOsC/?igsh=MTh3c29iNXlqdmF1OA==",1973009469144531441,https://x.com/gloriallopiz/status/1973009469144531441,24,475,840,73595,59,https://pbs.twimg.com/ext_tw_video_thumb/1973009287761821696/pu/img/bjKAxNnqITbnS8lQ.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,Lycaon ࿓,https://x.com/Lycaones,Lycaones,True,2025-09-30 12:59:11+00:00,False,"Tlalpanhuēhuētl (en #náhuatl «Tambor de suelo») de Malinalco, Estado de México, México. El tambor fue uno de los instrumentos musicales que los mesoamericanos tocaban en la celebración de sus fiestas, actos rituales y en la guerra.",1973009730999390428,https://x.com/Lycaones/status/1973009730999390428,0,62,368,6569,43,https://pbs.twimg.com/media/G2GJ5ScXQAARSfL.jpg;https://pbs.twimg.com/media/G2GJ5RqXgAAAfE8.jpg,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,Gustavo Zubia,https://x.com/GustavoZubia,GustavoZubia,False,2025-09-30 13:07:46+00:00,False,La Doctora Monica Ferrero es una mujer que tiene las neuronas bien puestas. Una Fiscal inteligente y honrada que merece nuestro respeto y deseos que pueda matenerse conduciendo la dificil nave de la Fiscalia. En momento de tormenta y de las que se vienen....una mano firme y libre,1973011891057480086,https://x.com/GustavoZubia/status/1973011891057480086,27,130,446,9035,1,,False,,,,,es,Top
(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0,https://x.com/search?q=(@@TampicoGob OR @@MonicaVTampico) min_replies:0 min_faves:0 min_retweets:0 until:2025-10-01 since:2025-09-30&src=typed_query,Azucena Uresti,https://x.com/azucenau,azucenau,True,2025-09-30 13:21:51+00:00,False,"🚨 Ataque en #Polanco: Miguel Ángel de la Mora, dueño de Micky's Hair Salón Masaryk, fue asesinado anoche por dos sujetos en motocicleta. El ataque, según testigos, fue directo. Autoridades investigan, pero hasta ahora no hay detenidos.",1973015434598465732,https://x.com/azucenau/status/1973015434598465732,31,96,461,158699,74,https://pbs.twimg.com/amplify_video_thumb/1973015217396195328/img/m8zDgstj58NTdk7B.jpg;https://pbs.twimg.com/media/G2GPEFaW8AA2R7K.jpg,False,,,,,es,Top
