"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1164273328595893";"7";"1";"1";"964877296876825_1164273328595893";"data";"data.*";"fetched (200)";"2025-11-14 08:08:03.675892";"Facebook:/<page-id>/posts";"Felicitó con mucho aprecio al C.P. José Ángel García Hernández, un empresario comprometido con nuestra comunidad.  Su dedicación, visión y compromiso son inspiración para todos los que tenemos el gusto de conocerlo. Deseo que este nuevo año de vida le traiga salud, éxito y momentos inolvidables junto a sus seres queridos.   ¡Feliz cumpleaños, C.P. José Ángel García Hernández!";"2024-12-29T15:54:05+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1164273328595893";"467";"7";"2";"964877296876825_1164273328595893";"data";"data.*";"fetched (200)";"2025-11-14 08:09:01.033711";"Facebook:/<post-id>/comments";"Muchas felicidades al Contador.";"2024-12-29T17:09:29+0000";"1";"0";""
"964877296876825_1164273328595893/964877296876825_1164273328595893/964877296876825_1164273328595893";"468";"7";"2";"964877296876825_1164273328595893";"data";"data.*";"fetched (200)";"2025-11-14 08:09:01.033711";"Facebook:/<post-id>/comments";"Felicidades al CP José Angel García Hdz.aún lo recuerdo cuando coincidíamos en el gobierno municipal del Lic Joaquín Contreras Cantú,hayá por 1983";"2024-12-29T19:23:13+0000";"1";"0";""
"monicavtampico/964877296876825_1164273328595893/964877296876825_1164273328595893";"467";"7";"2";"964877296876825_1164273328595893";"data";"data.*";"fetched (200)";"2025-11-14 08:09:01.033711";"Facebook:/<post-id>/comments";"Muchas felicidades al Contador.";"2024-12-29T17:09:29+0000";"1";"0";""
"964877296876825_1164273328595893/964877296876825_1163619718661254";"8";"1";"1";"964877296876825_1163619718661254";"data";"data.*";"fetched (200)";"2025-11-14 08:08:03.675892";"Facebook:/<page-id>/posts";"Felicito con gran aprecio a Cuitlahuac Ortega Maldonado Primer Regidor del Ayuntamiento de Tampico.  Su dedicación, trabajo y compromiso con nuestra ciudad son ejemplo de servicio público. Le deseo un año lleno de salud, éxito y momentos inolvidables al lado de sus seres queridos.  ¡Feliz cumpleaños, Regidor Cuitláhuac Ortega Maldonado!";"2024-12-28T15:44:04+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1163619718661254/964877296876825_1163619718661254";"476";"8";"2";"964877296876825_1163619718661254";"data";"data.*";"fetched (200)";"2025-11-14 08:09:01.384937";"Facebook:/<post-id>/comments";"";"2024-12-28T15:55:38+0000";"0";"0";""
"monicavtampico/964877296876825_1163619718661254/964877296876825_1163619718661254";"476";"8";"2";"964877296876825_1163619718661254";"data";"data.*";"fetched (200)";"2025-11-14 08:09:01.384937";"Facebook:/<post-id>/comments";"";"2024-12-28T15:55:38+0000";"0";"0";""
"964877296876825_1164273328595893/964877296876825_1163582595331633";"9";"1";"1";"964877296876825_1163582595331633";"data";"data.*";"fetched (200)";"2025-11-14 08:08:03.675892";"Facebook:/<page-id>/posts";"¡En este día tan especial! Quiero felicitar con todo mi amor a mi hija Ana Beatriz Leal Villarreal, una mujer  extraordinaria que ilumina nuestras vidas con su alegría, inteligencia y gran corazón.  Ana Beatriz, estoy inmensamente orgullosa de la madre amorosa en la que te has convertido. Que este nuevo año esté lleno de bendiciones, éxitos y momentos inolvidables.   ¡Feliz cumpleaños. Te amo con todo mi corazón. 💕";"2024-12-28T14:41:40+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1163582595331633/964877296876825_1163582595331633";"501";"9";"2";"964877296876825_1163582595331633";"data";"data.*";"fetched (200)";"2025-11-14 08:09:02.064806";"Facebook:/<post-id>/comments";"Muchas felicidades así princesa 🥳Dios la bendiga con muchos años más y mucha salud ❤️🙏❤️";"2024-12-28T14:44:13+0000";"0";"0";""
"monicavtampico/964877296876825_1163582595331633/964877296876825_1163582595331633";"501";"9";"2";"964877296876825_1163582595331633";"data";"data.*";"fetched (200)";"2025-11-14 08:09:02.064806";"Facebook:/<post-id>/comments";"Muchas felicidades así princesa 🥳Dios la bendiga con muchos años más y mucha salud ❤️🙏❤️";"2024-12-28T14:44:13+0000";"0";"0";""
