"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1372010314488859";"7672";"7666";"1";"964877296876825_1372010314488859";"data";"data.*";"fetched (200)";"2025-11-14 09:17:28.462863";"Facebook:/<page-id>/posts";"Durante mi visita a Ciudad Victoria, tuve la oportunidad de reunirme con la Lic. Sandra Ivone Mejía Bárcena, directora general del Instituto de Previsión y Seguridad Social del Estado de Tamaulipas (IPSSET).  Este encuentro nos permitió dialogar sobre oportunidades de colaboración, seguimos trabajando en equipo, con visión y compromiso.";"2025-09-30T22:07:04+0000";"";"";""
"964877296876825_1372010314488859/964877296876825_1372010314488859";"8145";"7672";"2";"964877296876825_1372010314488859";"data";"data.*";"fetched (200)";"2025-11-14 09:33:29.549477";"Facebook:/<post-id>/comments";"";"2025-09-30T22:13:55+0000";"1";"0";""
"964877296876825_1372010314488859/964877296876825_1372010314488859/964877296876825_1372010314488859";"8146";"7672";"2";"964877296876825_1372010314488859";"data";"data.*";"fetched (200)";"2025-11-14 09:33:29.549477";"Facebook:/<post-id>/comments";"Excelente presidenta siempre creando lazos por el bien de la ciudad";"2025-09-30T22:22:28+0000";"1";"0";""
"monicavtampico/964877296876825_1372010314488859/964877296876825_1372010314488859";"8145";"7672";"2";"964877296876825_1372010314488859";"data";"data.*";"fetched (200)";"2025-11-14 09:33:29.549477";"Facebook:/<post-id>/comments";"";"2025-09-30T22:13:55+0000";"1";"0";""
"964877296876825_1372010314488859/964877296876825_1371979601158597";"7673";"7666";"1";"964877296876825_1371979601158597";"data";"data.*";"fetched (200)";"2025-11-14 09:17:28.462863";"Facebook:/<page-id>/posts";"Asistí a un momento histórico para Tamaulipas, la Toma de Protesta de las y los nuevos Magistrados del Supremo Tribunal de Justicia.";"2025-09-30T21:10:20+0000";"";"";""
"964877296876825_1372010314488859/964877296876825_1371979601158597/964877296876825_1371979601158597";"8174";"7673";"2";"964877296876825_1371979601158597";"data";"data.*";"fetched (200)";"2025-11-14 09:34:29.576302";"Facebook:/<post-id>/comments";"";"2025-09-30T21:13:36+0000";"1";"0";""
"monicavtampico/964877296876825_1371979601158597/964877296876825_1371979601158597";"8174";"7673";"2";"964877296876825_1371979601158597";"data";"data.*";"fetched (200)";"2025-11-14 09:34:29.576302";"Facebook:/<post-id>/comments";"";"2025-09-30T21:13:36+0000";"1";"0";""
"964877296876825_1372010314488859/964877296876825_1371943667828857";"7674";"7666";"1";"964877296876825_1371943667828857";"data";"data.*";"fetched (200)";"2025-11-14 09:17:28.462863";"Facebook:/<page-id>/posts";"¡Felicidades! Tania Contreras López quien es la primera mujer electa por voto popular como magistrada presidenta del Supremo Tribunal de Tamaulipas.";"2025-09-30T20:06:21+0000";"";"";""
"964877296876825_1372010314488859/964877296876825_1371943667828857/964877296876825_1371943667828857";"8230";"7674";"2";"964877296876825_1371943667828857";"data";"data.*";"fetched (200)";"2025-11-14 09:34:31.242016";"Facebook:/<post-id>/comments";"";"2025-09-30T20:12:23+0000";"1";"0";""
"monicavtampico/964877296876825_1371943667828857/964877296876825_1371943667828857";"8230";"7674";"2";"964877296876825_1371943667828857";"data";"data.*";"fetched (200)";"2025-11-14 09:34:31.242016";"Facebook:/<post-id>/comments";"";"2025-09-30T20:12:23+0000";"1";"0";""
