comment_text,published_at,query
Es un gran honor estar con Claudia hoy...🙋‍♂️,2025-09-16T06:00:00Z,presidenta municipal de Tampico
Es un gran honor estar con Claudia hoy...🙋‍♂️,2025-09-16T06:00:00Z,Presidenta municipal de Tampico
La queremos mucho Presidenta Claudia Sheinbaum,2025-09-16T06:00:11Z,presidenta municipal de Tampico
La queremos mucho Presidenta Claudia Sheinbaum,2025-09-16T06:00:11Z,Presidenta municipal de Tampico
Grande nuestra PRESIDENTA CLAUDIA SHEINBAUM PARDO!!  🇲🇽 💖💐<br>VIVA MÉXICO 🇲🇽 <br>VIVA AMLO🇲🇽<br>VIVA LA 4T 🇲🇽,2025-09-16T06:00:12Z,presidenta municipal de Tampico
Grande nuestra PRESIDENTA CLAUDIA SHEINBAUM PARDO!!  🇲🇽 💖💐<br>VIVA MÉXICO 🇲🇽 <br>VIVA AMLO🇲🇽<br>VIVA LA 4T 🇲🇽,2025-09-16T06:00:12Z,Presidenta municipal de Tampico
Arriba mi presidenta Claudia y todos los presentes.,2025-09-16T06:00:16Z,presidenta municipal de Tampico
Arriba mi presidenta Claudia y todos los presentes.,2025-09-16T06:00:16Z,Presidenta municipal de Tampico
"Con esa ilusión de bienestar, estamos muchísimo mejor y más felices.",2025-09-16T06:00:19Z,Gobierno de Tampico
"Con esa ilusión de bienestar, estamos muchísimo mejor y más felices.",2025-09-16T06:00:19Z,gobierno de Tampico
Que orgullo ver a nuestra líder nacional nuestra primer presidenta ❤ viva Méxicooo🎉🎉🎉🎉,2025-09-16T06:00:21Z,presidenta municipal de Tampico
Que orgullo ver a nuestra líder nacional nuestra primer presidenta ❤ viva Méxicooo🎉🎉🎉🎉,2025-09-16T06:00:21Z,Presidenta municipal de Tampico
Viva México,2025-09-16T06:00:22Z,presidenta municipal de Tampico
Viva México,2025-09-16T06:00:22Z,Presidenta municipal de Tampico
"El Eterno me la siga bendiciendo y guardando siempre, mi gran presidentA Claudia Sheinbaum Pardo.🇲🇽",2025-09-16T06:00:23Z,presidenta municipal de Tampico
"El Eterno me la siga bendiciendo y guardando siempre, mi gran presidentA Claudia Sheinbaum Pardo.🇲🇽",2025-09-16T06:00:23Z,Presidenta municipal de Tampico
La mejor,2025-09-16T06:00:26Z,presidenta municipal de Tampico
La mejor,2025-09-16T06:00:26Z,Presidenta municipal de Tampico
GRANDIOSA! EXCELENTE NUESTRA PRESIDENTA. 🇲🇽 VIVA MEXICO🇲🇽,2025-09-16T06:00:29Z,presidenta municipal de Tampico
GRANDIOSA! EXCELENTE NUESTRA PRESIDENTA. 🇲🇽 VIVA MEXICO🇲🇽,2025-09-16T06:00:29Z,Presidenta municipal de Tampico
Viva MÉXICO CAONES Y VIVA NUESTRA PRESIDENTAV❤💪🏽💪🏽💪🏽💪🏽,2025-09-16T06:00:30Z,presidenta municipal de Tampico
Viva MÉXICO CAONES Y VIVA NUESTRA PRESIDENTAV❤💪🏽💪🏽💪🏽💪🏽,2025-09-16T06:00:30Z,Presidenta municipal de Tampico
Y mucho que pagar..,2025-09-16T06:00:38Z,presidenta municipal de Tampico
Y mucho que pagar..,2025-09-16T06:00:38Z,Presidenta municipal de Tampico
AMOR CON AMOR SE PAGA QUERIDA PRESIDENTA CLAUDIA SHEINBAUM! <br>VIVA MÉXICO!🤗🥰🌻💜🎊🎉🇲🇽🎉🎊💜🎉🇲🇽🇲🇽🇲🇽🇲🇽🌻🥰,2025-09-16T06:00:45Z,presidenta municipal de Tampico
AMOR CON AMOR SE PAGA QUERIDA PRESIDENTA CLAUDIA SHEINBAUM! <br>VIVA MÉXICO!🤗🥰🌻💜🎊🎉🇲🇽🎉🎊💜🎉🇲🇽🇲🇽🇲🇽🇲🇽🌻🥰,2025-09-16T06:00:45Z,Presidenta municipal de Tampico
"Viva México, tío Richi, viva México señores ❤",2025-09-16T06:00:48Z,presidenta municipal de Tampico
"<a href=""https://www.youtube.com/watch?v=M3jRk8XNg-A&amp;t=65"">1:05</a> ❤con todo respeto que hermosa es nuestra dra presidenta Claudia S.P. la presidenta más querida del planeta. <a href=""https://www.youtube.com/watch?v=M3jRk8XNg-A&amp;t=144"">2:24</a>  POR SUPUESTO <a href=""https://www.youtube.com/watch?v=M3jRk8XNg-A&amp;t=162"">2:42</a>  VIVA MÉXICO  ,VIVA AMLO QUE NOS DIO DESPUES DE RANTOS SLOS DE ROBOS  CORRUPCIÓN MUETTE Y DEUDAS , SOARTIR DE LA PRESIDENCIA DE AMLO Y HORA <a href=""https://www.youtube.com/watch?v=M3jRk8XNg-A&amp;t=270"">4:30</a> DE LA DRA CLAUDIA.S.P. <a href=""https://www.youtube.com/watch?v=M3jRk8XNg-A&amp;t=276"">4:36</a> SOMOS HOY MAS WUE QUE UN PUBLO SOBERANO Y RESPETADO POR TODO EL MUNDO . VIVA MÉXICO. <a href=""https://www.youtube.com/watch?v=M3jRk8XNg-A&amp;t=322"">5:22</a>  VIVA",2025-09-16T06:00:48Z,presidenta municipal de Tampico
"Viva México, tío Richi, viva México señores ❤",2025-09-16T06:00:48Z,Presidenta municipal de Tampico
