"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1372010314488859/474462132406835_122174373656546197";"7868";"7667";"1";"474462132406835_122174373656546197";"data";"data.*";"fetched (200)";"2025-11-14 09:17:38.985758";"Facebook:/<page-id>/posts";"";"2025-09-23T01:03:35+0000";"";"";""
"964877296876825_1372010314488859/474462132406835_122174373656546197/474462132406835_122174373656546197";"11931";"7868";"2";"474462132406835_122174373656546197";"data";"data.*";"fetched (200)";"2025-11-14 09:41:10.787852";"Facebook:/<post-id>/comments";"👏👏👏👏👏👏";"2025-09-23T01:17:19+0000";"1";"0";""
"TampicoGob/474462132406835_122174373656546197/474462132406835_122174373656546197";"11931";"7868";"2";"474462132406835_122174373656546197";"data";"data.*";"fetched (200)";"2025-11-14 09:41:10.787852";"Facebook:/<post-id>/comments";"👏👏👏👏👏👏";"2025-09-23T01:17:19+0000";"1";"0";""
"964877296876825_1372010314488859/964877296876825_1359621539061070";"7776";"7666";"1";"964877296876825_1359621539061070";"data";"data.*";"fetched (200)";"2025-11-14 09:17:34.315736";"Facebook:/<page-id>/posts";"¡Así se vivió el Grito de Independencia! 🇲🇽🎉  La Plaza de Armas se llenó de fiesta con la presentación de Mi Banda El Mexicano, que puso a todos.💃🕺  Como parte de los festejos patrios, miles de personas celebraron al ritmo de éxitos como Ramito de violetas y Feliz, feliz. 🎺🔥 ¡Gracias por ser parte de este gran momento!";"2025-09-16T06:58:05+0000";"";"";""
"964877296876825_1372010314488859/964877296876825_1359621539061070/964877296876825_1359621539061070";"10399";"7776";"2";"964877296876825_1359621539061070";"data";"data.*";"fetched (200)";"2025-11-14 09:38:54.411822";"Facebook:/<post-id>/comments";"Estuvo increíble";"2025-09-16T07:01:12+0000";"0";"0";""
"monicavtampico/964877296876825_1359621539061070/964877296876825_1359621539061070";"10399";"7776";"2";"964877296876825_1359621539061070";"data";"data.*";"fetched (200)";"2025-11-14 09:38:54.411822";"Facebook:/<post-id>/comments";"Estuvo increíble";"2025-09-16T07:01:12+0000";"0";"0";""
"964877296876825_1372010314488859/964877296876825_122173668980546197";"7767";"7666";"1";"964877296876825_122173668980546197";"data";"data.*";"fetched (200)";"2025-11-14 09:17:34.315736";"Facebook:/<page-id>/posts";"Reunión de trabajo para la presentación de propuesta de la elaboración del Atlas de riesgos de Tampico.";"2025-09-17T17:05:41+0000";"";"";""
"964877296876825_1372010314488859/964877296876825_122173668980546197/964877296876825_122173668980546197";"10260";"7767";"2";"964877296876825_122173668980546197";"data";"data.*";"fetched (200)";"2025-11-14 09:38:47.342911";"Facebook:/<post-id>/comments";"";"2025-09-17T17:17:49+0000";"0";"0";""
"monicavtampico/964877296876825_122173668980546197/964877296876825_122173668980546197";"10260";"7767";"2";"964877296876825_122173668980546197";"data";"data.*";"fetched (200)";"2025-11-14 09:38:47.342911";"Facebook:/<post-id>/comments";"";"2025-09-17T17:17:49+0000";"0";"0";""
"964877296876825_1372010314488859/964877296876825_1365025411854016";"7739";"7666";"1";"964877296876825_1365025411854016";"data";"data.*";"fetched (200)";"2025-11-14 09:17:33.239782";"Facebook:/<page-id>/posts";"";"2025-09-22T15:16:22+0000";"";"";""
"964877296876825_1372010314488859/964877296876825_1365025411854016/964877296876825_1365025411854016";"9691";"7739";"2";"964877296876825_1365025411854016";"data";"data.*";"fetched (200)";"2025-11-14 09:37:20.975307";"Facebook:/<post-id>/comments";"";"2025-09-22T15:38:39+0000";"0";"0";""
"monicavtampico/964877296876825_1365025411854016/964877296876825_1365025411854016";"9691";"7739";"2";"964877296876825_1365025411854016";"data";"data.*";"fetched (200)";"2025-11-14 09:37:20.975307";"Facebook:/<post-id>/comments";"";"2025-09-22T15:38:39+0000";"0";"0";""
"964877296876825_1372010314488859/964877296876825_1362866758736548";"7748";"7666";"1";"964877296876825_1362866758736548";"data";"data.*";"fetched (200)";"2025-11-14 09:17:33.239782";"Facebook:/<page-id>/posts";"Participamos con éxito en el Segundo Simulacro Nacional 2025, un ejercicio de gran importancia para fortalecer nuestras capacidades de respuesta ante situaciones de emergencia.";"2025-09-20T03:12:41+0000";"";"";""
"964877296876825_1372010314488859/964877296876825_1362866758736548/964877296876825_1362866758736548";"9913";"7748";"2";"964877296876825_1362866758736548";"data";"data.*";"fetched (200)";"2025-11-14 09:38:28.497361";"Facebook:/<post-id>/comments";"estupendo Alcaldesa Mónica Villarreal ,saludos cordiales";"2025-09-20T03:25:43+0000";"1";"0";""
"monicavtampico/964877296876825_1362866758736548/964877296876825_1362866758736548";"9913";"7748";"2";"964877296876825_1362866758736548";"data";"data.*";"fetched (200)";"2025-11-14 09:38:28.497361";"Facebook:/<post-id>/comments";"estupendo Alcaldesa Mónica Villarreal ,saludos cordiales";"2025-09-20T03:25:43+0000";"1";"0";""
"964877296876825_1372010314488859/964877296876825_1362485255441365";"7756";"7666";"1";"964877296876825_1362485255441365";"data";"data.*";"fetched (200)";"2025-11-14 09:17:34.315736";"Facebook:/<page-id>/posts";"";"2025-09-19T16:04:30+0000";"";"";""
"964877296876825_1372010314488859/964877296876825_1362485255441365/964877296876825_1362485255441365";"10020";"7756";"2";"964877296876825_1362485255441365";"data";"data.*";"fetched (200)";"2025-11-14 09:38:34.434437";"Facebook:/<post-id>/comments";"Por una sociedad con una mejor prevención.  Mónica Villarreal";"2025-09-19T16:22:25+0000";"1";"0";""
"monicavtampico/964877296876825_1362485255441365/964877296876825_1362485255441365";"10020";"7756";"2";"964877296876825_1362485255441365";"data";"data.*";"fetched (200)";"2025-11-14 09:38:34.434437";"Facebook:/<post-id>/comments";"Por una sociedad con una mejor prevención.  Mónica Villarreal";"2025-09-19T16:22:25+0000";"1";"0";""
