fecha_inicio_semana,y_true,y_pred_residual
2025-09-01,0.037083177521204,0.2118544082449885
2025-09-08,0.0408302409621366,-0.050304938465363505
2025-09-15,-0.0316621893348032,0.061977341627114595
2025-09-22,0.167412720914919,0.024020400746341652
2025-09-29,0.134823580717908,0.022170679545536847
2025-10-06,0.170657905569605,-0.04050120452696427
2025-10-13,0.0692562741764684,-0.03107928597872074
2025-10-20,0.218016998769719,-0.047147327545786974
2025-10-27,0.12751595957534,0.0420804963176421
2025-11-03,0.279605962079427,-0.03299677160674118
2025-11-10,0.0821158156091689,-0.012294155025342271
2025-11-17,0.303813076524669,-0.0035475449171450783
2025-11-24,0.0677012815654136,0.019648439247389436
2025-12-01,0.583621878201202,-0.0024827668498435297
2025-12-08,0.108341978085893,0.03399014336277331
2025-12-15,0.0687870202028637,0.10699988074974073
2025-12-22,0.245426229585526,0.022749444371695227
2025-12-29,0.320565191490885,0.03841054746194264
2026-01-05,0.170007405822799,0.04631066960298076
2026-01-12,-0.0198367240853288,0.032652491316205345
2026-01-19,0.0960196886446368,0.04074408203891042
2026-01-26,0.27725068164164,0.033307912739919995
2026-02-02,0.210058588277401,0.041550512472606514
