fecha_inicio_semana,y_true,y_pred_residual
2025-09-01,0.244150207322864,-0.9163249369565876
2025-09-08,0.0353374615739687,1.020891038063575
2025-09-15,0.037083177521204,-0.1129340101410108
2025-09-22,0.0408302409621366,-0.6190486701728299
2025-09-29,-0.0316621893348032,-0.5102641971732588
2025-10-06,0.167412720914919,0.36812590444126425
2025-10-13,0.134823580717908,0.2388655324219065
2025-10-20,0.170657905569605,0.04875586634628064
2025-10-27,0.0692562741764684,0.24825528571618652
2025-11-03,0.218016998769719,-0.11033855119733679
2025-11-10,0.12751595957534,0.4323915673562007
2025-11-17,0.279605962079427,0.2667313494334027
2025-11-24,0.0821158156091689,0.08563490576559141
2025-12-01,0.303813076524669,0.5819566516462263
2025-12-08,0.0677012815654136,-0.0045068585252947685
2025-12-15,0.583621878201202,0.11768774683753455
2025-12-22,0.108341978085893,0.0962708467259755
2025-12-29,0.0687870202028637,0.19845482115212865
2026-01-05,0.245426229585526,0.06715397341478785
2026-01-12,0.320565191490885,0.11837189843248039
2026-01-19,0.170007405822799,0.28443574097397595
2026-01-26,-0.0198367240853288,0.1960953921334374
2026-02-02,0.0960196886446368,-0.5481688760325661
2026-02-09,0.27725068164164,-0.20762018015641687
2026-02-16,0.210058588277401,0.005198932074117479
