fecha_inicio_semana,y_current,y_true,y_pred,error
2025-08-18,0.0643779113892458,0.0328375249929476,0.1045147913032467,0.07167726631029911
2025-08-25,0.342789901148327,0.0750438311217277,0.08315514920133805,0.008111318079610352
2025-09-01,0.0328375249929476,0.244150207322864,0.11706029832734023,-0.12708990899552375
2025-09-08,0.0750438311217277,0.0353374615739687,0.18953319943468125,0.15419573786071256
2025-09-15,0.244150207322864,0.037083177521204,0.13477364046639584,0.09769046294519185
2025-09-22,0.0353374615739687,0.0408302409621366,0.09266878375179044,0.05183854278965384
2025-09-29,0.037083177521204,-0.0316621893348032,0.09591194924331335,0.12757413857811656
2025-10-06,0.0408302409621366,0.167412720914919,0.07475241981879616,-0.09266030109612283
2025-10-13,-0.0316621893348032,0.134823580717908,0.08449910238775096,-0.050324478330157046
2025-10-20,0.167412720914919,0.170657905569605,0.09314083845092075,-0.07751706711868425
2025-10-27,0.134823580717908,0.0692562741764684,0.0965652113248565,0.0273089371483881
2025-11-03,0.170657905569605,0.218016998769719,0.1064865004915023,-0.1115304982782167
2025-11-10,0.0692562741764684,0.12751595957534,0.12158031392279321,-0.005935645652546798
2025-11-17,0.218016998769719,0.279605962079427,0.1382262027941246,-0.14137975928530241
2025-11-24,0.12751595957534,0.0821158156091689,0.1565931928117001,0.07447737720253118
2025-12-01,0.279605962079427,0.303813076524669,0.16737760993148687,-0.13643546659318212
2025-12-08,0.0821158156091689,0.0677012815654136,0.20744283976627628,0.13974155820086268
2025-12-15,0.303813076524669,0.583621878201202,0.1619582120841552,-0.42166366611704686
2025-12-22,0.0677012815654136,0.108341978085893,0.15127501510612473,0.042933037020231726
2025-12-29,0.583621878201202,0.0687870202028637,0.13943372031324736,0.07064670011038365
2026-01-05,0.108341978085893,0.245426229585526,0.10450507423775368,-0.14092115534777233
2026-01-12,0.0687870202028637,0.320565191490885,0.13386254398647707,-0.18670264750440796
2026-01-19,0.245426229585526,0.170007405822799,0.1651178408634508,-0.004889564959348197
2026-01-26,0.320565191490885,-0.0198367240853288,0.187487251973806,0.2073239760591348
2026-02-02,0.170007405822799,0.0960196886446368,0.15969792863480864,0.06367823999017184
2026-02-09,-0.0198367240853288,0.27725068164164,0.1666850230383444,-0.11056565860329562
2026-02-16,0.0960196886446368,0.210058588277401,0.1684252928670704,-0.04163329541033062
