tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,,Desconocida,[Contenido sin texto o solo multimedia],13
COMENTARIO,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,Desconocida,"Muchas felicidades a nuestro gobierno por el excelente desfile sumamente iluminado, alrededor de unas 30 lanchas con alegría y espíritu navideño, espero con ansias el próximo año.",
COMENTARIO,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,Desconocida,Atte: Un chairo,
COMENTARIO,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,Desconocida,Ami m encanto mientras sea de navida y algo de dios asi sea muy significativo. Lo k cuenta es el espiritu Navideño,
COMENTARIO,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,Desconocida,Lic Mónica Villarreal Excelente Festejo NAVIDEÑO La Cortadura Lucía Espectacular Cuánta Alegría para los Tampiqueños Disfrutando con Su Familia,
COMENTARIO,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,Desconocida,Algo magnífico algo diferente muy bien presidenta muy bien!!!,
COMENTARIO,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,Desconocida,muy bien todo Alcaldesa!!,
COMENTARIO,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,Desconocida,A mi me gustó el anfibio de URBAN,
COMENTARIO,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,Desconocida,Felicidades Monica por continuar con nuestras tradiciones que dejan huella durante tu gobierno EXELENTE y muchas bendiciones GRACIAS,
COMENTARIO,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,https://facebook.com/monicavtampico/posts/hoy-tampico-se-llen%C3%B3-de-luz-y-alegr%C3%ADa-con-el-desfile-n%C3%A1utico-una-navidad-con-tod/1433279478361942,Desconocida,"Muy bonito, estupendo y súper lucido. agradeciendo la organización y coordinación de nuestra alcaldesa Mónica Villarreal",
