video_id,comment_id,author,comment_text,published_at,like_count,query,video_title,channel_title,video_published_at,fecha_extraccion,run_id,week_name,source_platform,comment_level,video_url,query_index
U-VsGYIenNs,Ugw9oBB57HTeXgy5coR4AaABAg,@Panchito-vk4qy,"Se meten con la clao ,y no se la acaban cabrones.",2026-03-15T15:55:27Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgyeIbii2gw3q0u-XtZ4AaABAg,@ivanortega6883,Ya menos delincuentes y DICTADORES.     Enero. Maduro.     Febrero. Mencho y jamenei.     Marzo?...  Andrés Manuel López Obrador?  Claudia a la cárcel con la esposa de Maduro,2026-03-15T15:50:28Z,3,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgxgqVfWpEP-fw9tUC94AaABAg,@justixlex007,Esta hermosa,2026-03-15T15:43:50Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgxSKDnOXEz-a1C1loR4AaABAg,@SandraAyméu2b,𝔼𝕤𝕡𝕖𝕣𝕒𝕞𝕠𝕤 𝕢𝕦𝕖 𝕤𝕖 𝕖𝕟𝕔𝕦𝕖𝕟𝕥𝕣𝕖 𝕧𝕚𝕖𝕟 𝕟𝕦𝕖𝕤𝕥𝕣𝕒 𝕡𝕣𝕖𝕤𝕚𝕕𝕖𝕟𝕥𝕒.,2026-03-15T15:42:44Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,Ugz7OUt0rw7QcjReD1h4AaABAg,@alexucon,Que no esta cumpliedo como agente de mossad 🗣,2026-03-15T15:38:52Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgwEN3gxfauxi_1d42l4AaABAg,@hildamaron1114,Pura pantomima de la PRESIRVIENTA y el pobre viejito se creyó sabes cuando lo va a ayudar....... Nunca,2026-03-15T15:33:49Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgwOtMquI4sQix_Xx4h4AaABAg,@RAMIROGOMEZCRUZ-wo6di,Que se abra una carpeta de investigación por favor,2026-03-15T15:32:13Z,16,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,Ugy_F3v5FPWa5WXPFql4AaABAg,@magdalenavilla8855,Tiene lo que se merece POR HIPOCRITA Y MENTIROSA 🤬🤬🤬🤬,2026-03-15T15:31:58Z,3,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgwTzQ__5V1kRomAuht4AaABAg,@gerardokastel8817,Y a la fachiza que le alegra que le haya pasado esto a la presidenta! Que el karma se los ajusticie pronto por ku le ros de desearle el mal a alguien que no les ha hecho ningún daño! 😡👎,2026-03-15T15:25:32Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgyiA9LQNntB1G7dpnJ4AaABAg,@gerardokastel8817,ESPERO QUE NO LE HAYAN DAÑADO SU VISTA A MI PRESIDENTA Y QUE PRONTO SE RECUPERE! MUCHOS HEMOS SUFRIDO DE QUE POR ALGUNA RAZÓN NOS HEMOS PICADO UN OJO O NOS CAE UNA BASURA O UN INSECTO Y SE SIENTE DE LA FREGADA Y TARDA EL OJO EN RECUPERARSE SOLO CON REPOSO Y GOTAS PARA LOS OJOS! OJALÁ Y PRONTO SE RECUPERE MI PRESIDENTA DE SU OJO Y NO ESTA DEMÁS QUE LA REVISEN! EL OJO ES MUY DELICADO ES UN ORGANO MUY DELICADO QUE HAY QUE CUIDAR! PRONTA RECUPERACIÓN PARA MI PRESIDENTA Y QUE SE RECUPERE PRONTO 👍😍,2026-03-15T15:22:18Z,2,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,Ugy5MvAM5zrfy1ybGEl4AaABAg,@AntonioMiranda-py3xw,Puro ardido que no tienen 🥚🥚🍳pa decírselo en la cara a la presidenta 🤡. Aparte de muchos puercobots 🐷,2026-03-15T15:20:39Z,2,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgyaWB6bwpstT7NTC3h4AaABAg,@TheBUTOKUKAI,"Le agarraron la chichis, ahora le pican el ojo, qué sigue? No trae cuerpos de seguridad!b",2026-03-15T15:16:59Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgwPzOmV2BCPqMwfLHl4AaABAg,@eduardogayon2124,OJALA SE QUEDE TUERTA POR NARCA !!!!,2026-03-15T15:15:53Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgzqCdjVTeZbvxYnYml4AaABAg,@lucygreen888,Narcopresi.,2026-03-15T15:01:47Z,8,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,Ugz_NE2U6lFDIyfcjbh4AaABAg,@aresmarte9000,Cárcel para CLaudia,2026-03-15T14:58:22Z,5,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgzOiuZzC5SZ2bE7gGl4AaABAg,@eduardocamachoaguilar9989,"Le hubieran dado una gotas, de esas de la megafarmacia, ahi hay buenas medicinas..",2026-03-15T14:55:02Z,6,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgzWsyM3PxVd-BwoHY14AaABAg,@gloriaguzman6146,"Me parece que quiso que la vieran así, victimizarse. Debió ponerse lentes para sol, pero nooo, ahí andaba con su ojo mal, cuando sale debe traer su sombrero y lentes la señora",2026-03-15T14:49:24Z,4,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgxLk0KSeCqCmeHGNjp4AaABAg,@EDDY69B,Fue Calderón y todo el pri quien mandaron a picarle el ojo <br>🤣🤣🤣🤣🤣🤣🤣🤣,2026-03-15T14:47:52Z,4,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgwXEljZzMAKBmre3U54AaABAg,@EdgarEspinosa-x8g,Ummm de por sí no vé los problemas del país.,2026-03-15T14:46:52Z,4,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,Ugznu9-IREnHnqrHmmh4AaABAg,@pepepecas-s,Fue García luna 😅,2026-03-15T14:45:23Z,2,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,Ugy7EPVVc_bumJu3BaZ4AaABAg,@NobeDezcou,Jajajajajajajajajaja,2026-03-15T14:40:45Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgxLt7u_ABcpZ-VgpWx4AaABAg,@lorew624,"Cuidemela su grupo de apoyo o vigilancia, ella vale oro",2026-03-15T14:34:03Z,2,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgwwhBs10fFDupOlilZ4AaABAg,@javir1669,Le dieron con una carpeta 🗂️ de investigación 😂,2026-03-15T14:31:47Z,5,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgzsGy_qIFOotxtF49x4AaABAg,@jonathanlozada2847,Que es inocente??,2026-03-15T14:26:24Z,2,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgymN5v58WBJMyoGtYp4AaABAg,@karmensanabria6237,A cuidarse y que la cuiden sus guardaespaldas x fa,2026-03-15T14:26:04Z,3,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgzGaJpYw79iWvFPsB94AaABAg,@Lexluthor-dx1zh,Que vaya al IMSS,2026-03-15T14:10:07Z,8,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,Ugy0h1ec5sYx8xB85hl4AaABAg,@alefzenha7613,Cuídenla más please😢,2026-03-15T14:08:02Z,3,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgwgxAa57qhIBAf86UZ4AaABAg,@AuroraVivasAlcaraz,SRA. PRESIDENTA CLAUDIA cuidense  mucho delecun descanso a su gguerpo yo la veo y sigo todo su trabajo  que es exelente pero  con tmucho exeso y no quiciera que se enferme le deseo que DIOS  le dé fortaleza y mucha sabiduría,2026-03-15T14:06:14Z,2,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,Ugy1Ne1HH7ZsyVVO0kx4AaABAg,@josebravo3853,😏 fue plan de Calderón ...,2026-03-15T14:05:35Z,16,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,UgyTlsly_K9Kqd3sui54AaABAg,@JoDisegno,Un &quot;incidente&quot;,2026-03-15T14:03:05Z,3,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
U-VsGYIenNs,Ugy0XfCNEmqRijPM-E94AaABAg,@saurondark2244,No mames eso es un duende ya vieron sus orejas,2026-03-15T14:01:37Z,1,presidenta municipal de Tampico,La presidenta Sheinbaum sufrió un inocente durante su gira por Nayarit #shorts #short,Político MX,2026-03-15T06:25:22Z,2026-04-05T11:39:59,yt_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,youtube,top_level,https://www.youtube.com/watch?v=U-VsGYIenNs,1
