comment_text,published_at,query
Hahahahshshahahaha,2025-02-04T06:03:23Z,presidenta municipal de Tampico
Hahahahshshahahaha,2025-02-04T06:03:23Z,Presidenta municipal de Tampico
Denúnciela tienen su cara para que la conozcan todos alla,2025-02-04T06:59:52Z,Gobierno de Tampico
Denúnciela tienen su cara para que la conozcan todos alla,2025-02-04T06:59:52Z,gobierno de Tampico
😂😂😂😂❤,2025-02-04T15:07:18Z,presidenta municipal de Tampico
😂😂😂😂❤,2025-02-04T15:07:18Z,Presidenta municipal de Tampico
Viva México  soy colombiana,2025-02-04T15:34:45Z,presidenta municipal de Tampico
Viva México  soy colombiana,2025-02-04T15:34:45Z,Presidenta municipal de Tampico
No compren perros que no tengan la capacidad desconocer a alguien,2025-02-04T17:26:47Z,Gobierno de Tampico
No compren perros que no tengan la capacidad desconocer a alguien,2025-02-04T17:26:47Z,gobierno de Tampico
Excelente respuesta,2025-02-04T22:07:54Z,Gobierno de Tampico
Excelente respuesta,2025-02-04T22:07:54Z,gobierno de Tampico
Bien 👍,2025-02-04T22:10:44Z,Gobierno de Tampico
Bien 👍,2025-02-04T22:10:44Z,gobierno de Tampico
Qué buena respuesta son más ricos los camarones 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2025-02-04T22:22:23Z,Gobierno de Tampico
Qué buena respuesta son más ricos los camarones 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2025-02-04T22:22:23Z,gobierno de Tampico
"Que forma elegante de decir, me vale, ando ocupada en cosas mas importantes, y como aqui lo que vale, tu sabes la cantidas de exportación a Ecuador",2025-02-04T22:27:16Z,Gobierno de Tampico
"Que forma elegante de decir, me vale, ando ocupada en cosas mas importantes, y como aqui lo que vale, tu sabes la cantidas de exportación a Ecuador",2025-02-04T22:27:16Z,gobierno de Tampico
😂😂😂 a quien le importa Ecuador? Jajajaja 🤣 🤣 🤣,2025-02-04T22:31:54Z,Gobierno de Tampico
😂😂😂 a quien le importa Ecuador? Jajajaja 🤣 🤣 🤣,2025-02-04T22:31:54Z,gobierno de Tampico
Jajajaja 😂 0.4 con lo de los camarones lo dijo todo,2025-02-04T22:35:16Z,Gobierno de Tampico
Jajajaja 😂 0.4 con lo de los camarones lo dijo todo,2025-02-04T22:35:16Z,gobierno de Tampico
Te amoooooo Claudia mi presidenta!! Nos valen los impuestos del Ecuador❤❤❤❤,2025-02-04T22:37:38Z,Gobierno de Tampico
Te amoooooo Claudia mi presidenta!! Nos valen los impuestos del Ecuador❤❤❤❤,2025-02-04T22:37:38Z,gobierno de Tampico
"Soy de ecuador y me da vergüenza al ver lo que a hecho Noboa, pero mi corazón está con México y todos los mexicanos ❤❤❤❤❤",2025-02-04T22:44:15Z,Gobierno de Tampico
"Soy de ecuador y me da vergüenza al ver lo que a hecho Noboa, pero mi corazón está con México y todos los mexicanos ❤❤❤❤❤",2025-02-04T22:44:15Z,gobierno de Tampico
"Pobrecitos los de ecuador 😂😂perdón los ecuatorianos no, su presidente y los que votaron por el",2025-02-04T22:45:24Z,Gobierno de Tampico
"Pobrecitos los de ecuador 😂😂perdón los ecuatorianos no, su presidente y los que votaron por el",2025-02-04T22:45:24Z,gobierno de Tampico
ESA ES MI PRESIDENTA CON MUCHOS 🥚🥚🥚🥚🥚 RESPONDE 👏🏽👏🏼👏🏻👏🏽👏🏼👏🏻💯😎🇲🇽,2025-02-04T22:46:36Z,Gobierno de Tampico
ESA ES MI PRESIDENTA CON MUCHOS 🥚🥚🥚🥚🥚 RESPONDE 👏🏽👏🏼👏🏻👏🏽👏🏼👏🏻💯😎🇲🇽,2025-02-04T22:46:36Z,gobierno de Tampico
"Ya tuvimos al mejor presidente, ahora tenemos a la mejor presidenta de México.",2025-02-04T22:47:07Z,Gobierno de Tampico
"Ya tuvimos al mejor presidente, ahora tenemos a la mejor presidenta de México.",2025-02-04T22:47:07Z,gobierno de Tampico
❤❤❤❤❤❤❤❤ Hola Hermosa Presidenta el regio ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2025-02-04T22:55:11Z,Gobierno de Tampico
❤❤❤❤❤❤❤❤ Hola Hermosa Presidenta el regio ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2025-02-04T22:55:11Z,gobierno de Tampico
Quien es ecua dor???,2025-02-04T23:00:36Z,Gobierno de Tampico
Quien es ecua dor???,2025-02-04T23:00:36Z,gobierno de Tampico
"Antes de preguntar endejadas, analicen el calibre de las respuestas de nuestra presidenta.",2025-02-04T23:02:02Z,Gobierno de Tampico
"Antes de preguntar endejadas, analicen el calibre de las respuestas de nuestra presidenta.",2025-02-04T23:02:02Z,gobierno de Tampico
"El ridículo mini facho Presidente NOBOBO de Ecuador, ahora salió con su  27% de su .04% de las importaciones mexicanas de productos de Ecuador😂<br>De risa el pobre hombre!!",2025-02-04T23:07:52Z,Gobierno de Tampico
"El ridículo mini facho Presidente NOBOBO de Ecuador, ahora salió con su  27% de su .04% de las importaciones mexicanas de productos de Ecuador😂<br>De risa el pobre hombre!!",2025-02-04T23:07:52Z,gobierno de Tampico
😂😂😂😂😂 conocido con lo de los camarones,2025-02-04T23:09:35Z,Gobierno de Tampico
😂😂😂😂😂 conocido con lo de los camarones,2025-02-04T23:09:35Z,gobierno de Tampico
Esta presidenta nuestra me encanta. Que mujeron,2025-02-04T23:49:17Z,Gobierno de Tampico
