comment_text,published_at,query
Hola se ven riquísimos 🤤 ¿cuál es el chile chino?,2025-07-01T06:11:36Z,presidenta municipal de Tampico
Hola se ven riquísimos 🤤 ¿cuál es el chile chino?,2025-07-01T06:11:36Z,Presidenta municipal de Tampico
Mucho bueno sabor!,2025-07-01T06:25:26Z,presidenta municipal de Tampico
Mucho bueno sabor!,2025-07-01T06:25:26Z,Presidenta municipal de Tampico
"Tanto bla bla bla y para què??  Se supone que estamos mejor??  Todo lo contrario, ahora se meten a tu casa a rafaguearte con toda tu familia incluìdo niños y el gobierno sòlo se burla.",2025-07-01T07:56:10Z,Gobierno de Tampico
Yo soy de Atlapexco 😂❤,2025-07-01T12:17:36Z,presidenta municipal de Tampico
Yo soy de Atlapexco 😂❤,2025-07-01T12:17:36Z,Presidenta municipal de Tampico
Salsa echa de chile chino no entendí ?<br>Cuál es ese chile 🌶️?,2025-07-01T14:32:17Z,presidenta municipal de Tampico
Salsa echa de chile chino no entendí ?<br>Cuál es ese chile 🌶️?,2025-07-01T14:32:17Z,Presidenta municipal de Tampico
Toda la razón.,2025-07-01T14:51:24Z,gobierno de Tampico
No le puedes tener cariño a un personaje sin conocerlo. Yo no he visto la película y desde que lo ví por primera vez le tuve cariño al cochiloco❤,2025-07-01T16:00:28Z,presidenta municipal de Tampico
No le puedes tener cariño a un personaje sin conocerlo. Yo no he visto la película y desde que lo ví por primera vez le tuve cariño al cochiloco❤,2025-07-01T16:00:28Z,Presidenta municipal de Tampico
"Pues si no nos quieren dar agua, en las tuberías no hay agua, quien es el dueño del agua?",2025-07-01T16:31:49Z,Gobierno de Tampico
Gracias a Dios que estaba en el lugar correcto el Alcalde en ese momento.🎉,2025-07-01T17:16:35Z,presidenta municipal de Tampico
Gracias a Dios que estaba en el lugar correcto el Alcalde en ese momento.🎉,2025-07-01T17:16:35Z,Presidenta municipal de Tampico
Bendiciones para ese alcalde y las autoridades,2025-07-01T17:16:46Z,presidenta municipal de Tampico
Bendiciones para ese alcalde y las autoridades,2025-07-01T17:16:46Z,Presidenta municipal de Tampico
Gracias papito Dios que todo salió bien,2025-07-01T17:31:21Z,presidenta municipal de Tampico
Gracias papito Dios que todo salió bien,2025-07-01T17:31:21Z,Presidenta municipal de Tampico
Hizo eso la 4T de comprar de todo para robar más,2025-07-01T17:48:32Z,gobierno de Tampico
Bendiciones a la mamá y un reconocimiento al alcalde de González 🙏,2025-07-01T17:49:05Z,presidenta municipal de Tampico
Bendiciones a la mamá y un reconocimiento al alcalde de González 🙏,2025-07-01T17:49:05Z,Presidenta municipal de Tampico
Dios le de infinitas bendiciones 🙏❤️ por tan noble gesto,2025-07-01T18:03:53Z,presidenta municipal de Tampico
Dios le de infinitas bendiciones 🙏❤️ por tan noble gesto,2025-07-01T18:03:53Z,Presidenta municipal de Tampico
JR ...se la comía doblada,2025-07-01T18:04:25Z,presidenta municipal de Tampico
JR ...se la comía doblada,2025-07-01T18:04:25Z,Presidenta municipal de Tampico
Dios proteja al alcalde 🦸🫡,2025-07-01T18:05:29Z,presidenta municipal de Tampico
Dios proteja al alcalde 🦸🫡,2025-07-01T18:05:29Z,Presidenta municipal de Tampico
Cárcel para AMLO,2025-07-01T18:06:06Z,gobierno de Tampico
Kien tiene la bendición de Dios le va bien en cualquier circunstancias gracias a todos k estuvieron en el nacimiento de Renata bendiciones,2025-07-01T18:18:51Z,presidenta municipal de Tampico
Kien tiene la bendición de Dios le va bien en cualquier circunstancias gracias a todos k estuvieron en el nacimiento de Renata bendiciones,2025-07-01T18:18:51Z,Presidenta municipal de Tampico
Esos. Si son lideres a seguir,2025-07-01T18:32:53Z,presidenta municipal de Tampico
Esos. Si son lideres a seguir,2025-07-01T18:32:53Z,Presidenta municipal de Tampico
"Pues si shingaos, luz en tanta oscuridad!!!",2025-07-01T18:35:49Z,presidenta municipal de Tampico
"Pues si shingaos, luz en tanta oscuridad!!!",2025-07-01T18:35:49Z,Presidenta municipal de Tampico
En manzanillo por hijos de martha SAGUN traficaban anfetaminas provinieres de china y ahora guachicol por el mismo puerto ( Y LOS DETENIDOS COMO PARA CUANDO ) 🤦‍♂️🤦‍♂️🤦‍♂️,2025-07-01T18:48:54Z,Gobierno de Tampico
En manzanillo por hijos de martha SAGUN traficaban anfetaminas provinieres de china y ahora guachicol por el mismo puerto ( Y LOS DETENIDOS COMO PARA CUANDO ) 🤦‍♂️🤦‍♂️🤦‍♂️,2025-07-01T18:48:54Z,gobierno de Tampico
Bendito sea Dios!!!,2025-07-01T19:05:25Z,presidenta municipal de Tampico
Bendito sea Dios!!!,2025-07-01T19:05:25Z,Presidenta municipal de Tampico
"Es el tipo de personas que deben gobernar, personas preparadas que estén dispuestos a servir <br>Bendiciones para la bebé, la mamá y el Alcalde de González 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼",2025-07-01T19:16:51Z,presidenta municipal de Tampico
"Es el tipo de personas que deben gobernar, personas preparadas que estén dispuestos a servir <br>Bendiciones para la bebé, la mamá y el Alcalde de González 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼",2025-07-01T19:16:51Z,Presidenta municipal de Tampico
"En Cd Madero Tamps, personas que vivimos sercas de la playa Miramar en una colonia  donde se Inunda demaciado que es la colonia Hipódromo, no veo claramente xq las autoridades a quien corresponda. no mandan brigadas para desalojar  a la Gente y resguardarla ya que el rio panuco se está saliendo poca agua dónde ya sobre paso su nivel, donde Está el Gobernador de Tamaulipas, si no ase  algo rápido muchos seres podríamos quedar bajo el agua está ya es una contingencia pero de ya no esperar a que suceda  una desgracia , para que tengan que actuar,  Esto es para que  reflexione, estamos ,muy abandonados, nomás esperando el que pasará, y pidiéndole a Jehová mi Dios que calme  todo esto que está pasando , que calme todas las tempestades xq el es el único que lo puede haser en el nombre de su hijo Jesucristo amado, que rompa todas estás tempestades de destrucción, en el nombre de su Hijo Jesucristo  y que nos proteja de cualquier calamidad, tengo mucha Fé en el, aunque estás son parte de la Profecía, podría ayudarnos, ya que la estamos viendo, más el no nos mandó esto el nunca nos aria daño xq el nos ama,  Reflexion",2025-07-01T19:46:11Z,Gobierno de Tampico
"En Cd Madero Tamps, personas que vivimos sercas de la playa Miramar en una colonia  donde se Inunda demaciado que es la colonia Hipódromo, no veo claramente xq las autoridades a quien corresponda. no mandan brigadas para desalojar  a la Gente y resguardarla ya que el rio panuco se está saliendo poca agua dónde ya sobre paso su nivel, donde Está el Gobernador de Tamaulipas, si no ase  algo rápido muchos seres podríamos quedar bajo el agua está ya es una contingencia pero de ya no esperar a que suceda  una desgracia , para que tengan que actuar,  Esto es para que  reflexione, estamos ,muy abandonados, nomás esperando el que pasará, y pidiéndole a Jehová mi Dios que calme  todo esto que está pasando , que calme todas las tempestades xq el es el único que lo puede haser en el nombre de su hijo Jesucristo amado, que rompa todas estás tempestades de destrucción, en el nombre de su Hijo Jesucristo  y que nos proteja de cualquier calamidad, tengo mucha Fé en el, aunque estás son parte de la Profecía, podría ayudarnos, ya que la estamos viendo, más el no nos mandó esto el nunca nos aria daño xq el nos ama,  Reflexion",2025-07-01T19:46:11Z,gobierno de Tampico
🤑🤑👽👽💚💚💚💚💚💚,2025-07-01T20:23:11Z,presidenta municipal de Tampico
🤑🤑👽👽💚💚💚💚💚💚,2025-07-01T20:23:11Z,Presidenta municipal de Tampico
Muchas gracias....a todos por su apoyo 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,2025-07-01T20:36:57Z,presidenta municipal de Tampico
Muchas gracias....a todos por su apoyo 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,2025-07-01T20:36:57Z,Presidenta municipal de Tampico
😅😂😂😂,2025-07-01T20:37:45Z,presidenta municipal de Tampico
😅😂😂😂,2025-07-01T20:37:45Z,Presidenta municipal de Tampico
Un gran ser humano! Dios le bendice por ese gran gesto sr. Alcalde de Gonzáles. Felicidades a la mamá y toda la familia.🙏💖,2025-07-01T20:53:13Z,presidenta municipal de Tampico
Un gran ser humano! Dios le bendice por ese gran gesto sr. Alcalde de Gonzáles. Felicidades a la mamá y toda la familia.🙏💖,2025-07-01T20:53:13Z,Presidenta municipal de Tampico
Bendiciones 🙏,2025-07-01T21:09:45Z,presidenta municipal de Tampico
Bendiciones 🙏,2025-07-01T21:09:45Z,Presidenta municipal de Tampico
😓😓😓😓😓,2025-07-01T21:47:37Z,Gobierno de Tampico
Muchas gracias a todos por apoyar en esta situacion saludos a estacion Gonzalez de la CD MX yo subia para altamira y cruzaba por esa region Dios los Bendiga a todos toditos,2025-07-01T22:01:19Z,presidenta municipal de Tampico
Muchas gracias a todos por apoyar en esta situacion saludos a estacion Gonzalez de la CD MX yo subia para altamira y cruzaba por esa region Dios los Bendiga a todos toditos,2025-07-01T22:01:19Z,Presidenta municipal de Tampico
"EXCELENTE , MUY BUENA OBRA DE PARTE DE SEDENA  GOBIERNO DE SHEINBAUM<br><br>SALUDOS RESPETUOSOS",2025-07-01T22:02:19Z,Gobierno de Tampico
"y pensar que a pesar de todo lo que ha destruido, de fraudes, de mentiras, de sus pen....jadas, existe gente que lo idolatra.<br>JUICIO POLÍTICO PARA TODOS LOS NARCOPOLITICOS!!",2025-07-01T22:17:03Z,gobierno de Tampico
🍏🥝🥒🍐🍈🥑🥦⛰🇧🇩🐦🐸🐊🐢🦎🐍🐲🐉🦕🐛,2025-07-01T22:20:14Z,presidenta municipal de Tampico
🍏🥝🥒🍐🍈🥑🥦⛰🇧🇩🐦🐸🐊🐢🦎🐍🐲🐉🦕🐛,2025-07-01T22:20:14Z,Presidenta municipal de Tampico
Vaya hasta que un politico hace algo bueno,2025-07-01T22:23:18Z,presidenta municipal de Tampico
Vaya hasta que un politico hace algo bueno,2025-07-01T22:23:18Z,Presidenta municipal de Tampico
Aguanta Tampico ya pasará todo esto!,2025-07-01T22:41:40Z,Gobierno de Tampico
INSTITUTO PARA DEVOLVERLE AL PUEBLO LO HUACHICOLEADO!!! MILES DE MILLONES ONTAN ???😢,2025-07-01T22:54:44Z,gobierno de Tampico
Puras mentiras de estos prianistas de mierdas que no entienden que México ya cambió.,2025-07-01T23:10:52Z,gobierno de Tampico
🙏 solo Dios save donde y cuando,2025-07-01T23:12:41Z,presidenta municipal de Tampico
🙏 solo Dios save donde y cuando,2025-07-01T23:12:41Z,Presidenta municipal de Tampico
"Yo no veo a un Alcalde, veo a un médico comprometido con el juramento de servir y a un buen hombre comprometido con su vocación.",2025-07-01T23:27:40Z,presidenta municipal de Tampico
"Yo no veo a un Alcalde, veo a un médico comprometido con el juramento de servir y a un buen hombre comprometido con su vocación.",2025-07-01T23:27:40Z,Presidenta municipal de Tampico
Está canijo el asunto 😮,2025-07-01T23:29:10Z,presidenta municipal de Tampico
Está canijo el asunto 😮,2025-07-01T23:29:10Z,Presidenta municipal de Tampico
"Se espera que en las próximas horas llegue toda esa agua a la desembocadura del Río Pánuco en Tampico. Ya se reabrió un tramo carretero de la carretera vieja Tampico-Victoria, pero la carretera nueva seguirá cerrada :(<br>Esta canijo el asunto :(<br><br>Pd. MATAMOROS QUE!!! Envien reporteros a la zona cañera (Mante, Xicotencatl, Gomez Farías, González y Aldama), AHI ESTA TODO EL MEREQUETENGUE",2025-07-01T23:40:34Z,presidenta municipal de Tampico
