comment_text,published_at,query
Gran mentira,2025-05-13T13:27:58Z,Gobierno de Tampico
El amor de mo vida vive en Piedras Negras pero ella no me quiere,2025-05-13T15:16:49Z,Gobierno de Tampico
El amor de mo vida vive en Piedras Negras pero ella no me quiere,2025-05-13T15:16:49Z,Gobierno de Tampico
No fueran sus propiedades de la gobernadora que rápido los sacan,2025-05-13T15:20:46Z,gobierno de Tampico
"Que coraje que haya gente que por sus 🥚🥚 tomen tierras y que  las autoridades le dé más derechos a los invasores que a los propietarios, es una vergüenza que una gobernadora simplemente no les aplique la ley",2025-05-13T15:38:30Z,gobierno de Tampico
"León es un nombre hermoso, como lo es la ciudad, y León de los Aldama se oye mejor. Nada que cambiar 😊",2025-05-13T15:49:45Z,presidenta municipal de Tampico
"León es un nombre hermoso, como lo es la ciudad, y León de los Aldama se oye mejor. Nada que cambiar 😊",2025-05-13T15:49:45Z,Presidenta municipal de Tampico
"<a href=""https://www.youtube.com/watch?v=PDQPEgCrEZs&amp;t=355"">5:55</a> AYUDAAA",2025-05-13T16:00:19Z,Gobierno de Tampico
Yo viendo esto sabiendo que ya me compré una patrulla de cuatro millones de dólares en el gta online: ...,2025-05-13T17:57:55Z,Presidenta municipal de Tampico
Son leyendas..an construido muchos puentes..y es la misma historia..,2025-05-13T17:59:28Z,Gobierno de Tampico
Solo diviértete y disfruta del cuento es parte del entrenamiento de YouTube,2025-05-13T18:13:41Z,Gobierno de Tampico
La gran maldición: robarse el presupuesto 😂,2025-05-13T19:34:37Z,Gobierno de Tampico
"se dice que esta mal llevarse las conchas del mar porque causa disminucion de la biodiversidad, porque muchos insectos y/o animalitos Marinos los utilizan de hogar y al llevartelas dejas sin hogar a los animalitos marinos",2025-05-13T21:27:35Z,Gobierno de Tampico
Yo ni lo quiero hacer alv,2025-05-13T21:27:35Z,presidenta municipal de Tampico
Yo ni lo quiero hacer alv,2025-05-13T21:27:35Z,Presidenta municipal de Tampico
😮😮😮😮😮,2025-05-13T22:24:31Z,Gobierno de Tampico
Excelente trabajo,2025-05-13T22:27:12Z,Gobierno de Tampico
Excelente trabajo,2025-05-13T22:27:12Z,gobierno de Tampico
💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏hermoso sienpre el rene,2025-05-13T23:51:43Z,presidenta municipal de Tampico
💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏hermoso sienpre el rene,2025-05-13T23:51:43Z,Presidenta municipal de Tampico
Te amo Lara campos,2025-05-14T00:42:17Z,presidenta municipal de Tampico
Te amo Lara campos,2025-05-14T00:42:17Z,Presidenta municipal de Tampico
"Mentiras . Puras mentiras  , que promovidas  por personas con problemas  mentales  se hacen leyenda.",2025-05-14T01:50:39Z,Gobierno de Tampico
Es la primera vez que me sale un video de estas muchachas por que andan en mi rancho jajajaja pero es madero no tampico 🥴🥴😊,2025-05-14T04:47:32Z,Gobierno de Tampico
Hay solo yo sentí que odalys parecía una niña con sus trenzitas AMO😭🫶🏻,2025-05-14T05:24:49Z,Gobierno de Tampico
Bueno si quizás es una leyenda pero en la realidad si el pilar que se encuentra en la margen lado Tamaulipas presento problemas de asentamiento,2025-05-14T05:39:37Z,Gobierno de Tampico
"No sé Rick .. parece falso . Fíjense en el vehículo que graba, paso por encima del árbol y ni siquiera tembló el vehículo, es más ni freno en ningún momento . Uno al ver esto lo primero que hace es frenar ..",2025-05-14T12:58:40Z,presidenta municipal de Tampico
