fecha_inicio_semana,y_true,y_pred_residual
2025-09-01,0.0750438311217277,0.052684490641709866
2025-09-08,0.244150207322864,-0.031039637347787224
2025-09-15,0.0353374615739687,0.03862841141598636
2025-09-22,0.037083177521204,0.006685656710942304
2025-09-29,0.0408302409621366,-0.04787812853405711
2025-10-06,-0.0316621893348032,-0.08547411411394631
2025-10-13,0.167412720914919,-0.0743113046123553
2025-10-20,0.134823580717908,-0.03480214849509959
2025-10-27,0.170657905569605,-0.07370091658558943
2025-11-03,0.0692562741764684,-0.06587199517064632
2025-11-10,0.218016998769719,-0.06496659116462815
2025-11-17,0.12751595957534,0.030279427385322844
2025-11-24,0.279605962079427,0.0015247212802595206
2025-12-01,0.0821158156091689,0.07850946966647296
2025-12-08,0.303813076524669,-0.016156749751465825
2025-12-15,0.0677012815654136,0.025247881627255393
2025-12-22,0.583621878201202,-0.017302203440756773
2025-12-29,0.108341978085893,-0.023974452084104196
2026-01-05,0.0687870202028637,0.05845306803211045
2026-01-12,0.245426229585526,0.0037662651607863213
2026-01-19,0.320565191490885,-0.009312979457465325
2026-01-26,0.170007405822799,0.173559273980547
2026-02-02,-0.0198367240853288,0.08538210543192315
2026-02-09,0.0960196886446368,0.1134489938673458
2026-02-16,0.27725068164164,0.010929827802541349
2026-02-23,0.210058588277401,0.08956465800367548
