fecha_inicio_semana,y_true,y_pred_residual
2025-09-01,0.0353374615739687,-0.038345048651299236
2025-09-08,0.037083177521204,-0.05882012699130415
2025-09-15,0.0408302409621366,-0.0626965659057343
2025-09-22,-0.0316621893348032,-0.012112183976673676
2025-09-29,0.167412720914919,-0.10998516569116426
2025-10-06,0.134823580717908,-0.011968452286945255
2025-10-13,0.170657905569605,-0.08080884921854306
2025-10-20,0.0692562741764684,0.006465989002499221
2025-10-27,0.218016998769719,0.009103869686960982
2025-11-03,0.12751595957534,0.04091187846551786
2025-11-10,0.279605962079427,-0.004860451017318922
2025-11-17,0.0821158156091689,0.0008753048188375034
2025-11-24,0.303813076524669,-0.0316648498806483
2025-12-01,0.0677012815654136,0.041076979886270355
2025-12-08,0.583621878201202,-0.015456605607612976
2025-12-15,0.108341978085893,0.09147385628016196
2025-12-22,0.0687870202028637,0.061718265832276575
2025-12-29,0.245426229585526,0.06581185248171088
2026-01-05,0.320565191490885,0.0890160694889284
2026-01-12,0.170007405822799,0.03308415610825505
2026-01-19,-0.0198367240853288,0.02989585361585373
2026-01-26,0.0960196886446368,0.031201197008884195
2026-02-02,0.27725068164164,0.016795884349274464
2026-02-09,0.210058588277401,0.20765326937774642
