fecha_inicio_semana,y_true,y_pred_residual
2025-09-01,0.244150207322864,-0.014539095379837169
2025-09-08,0.0353374615739687,-0.028773855716867046
2025-09-15,0.037083177521204,0.01818589760444491
2025-09-22,0.0408302409621366,-0.02149379685088882
2025-09-29,-0.0316621893348032,-0.12839646131418075
2025-10-06,0.167412720914919,-0.02945452871306054
2025-10-13,0.134823580717908,-0.023258269832370282
2025-10-20,0.170657905569605,-0.1186365637901954
2025-10-27,0.0692562741764684,-0.005069655741772027
2025-11-03,0.218016998769719,-0.06367955860873617
2025-11-10,0.12751595957534,0.003712830592424327
2025-11-17,0.279605962079427,-0.01274795416307585
2025-11-24,0.0821158156091689,0.018567136976717608
2025-12-01,0.303813076524669,-0.01770493802265548
2025-12-08,0.0677012815654136,0.05674289925931548
2025-12-15,0.583621878201202,-0.03771000531513858
2025-12-22,0.108341978085893,0.04328128860452811
2025-12-29,0.0687870202028637,0.0967427556950335
2026-01-05,0.245426229585526,0.020584301435396933
2026-01-12,0.320565191490885,0.04990157805548024
2026-01-19,0.170007405822799,0.06121557865961751
2026-01-26,-0.0198367240853288,0.08739388853345029
2026-02-02,0.0960196886446368,0.1216772260539262
2026-02-09,0.27725068164164,-0.0010974674129491484
2026-02-16,0.210058588277401,0.07424256845088391
