"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1399160001773890/964877296876825_1384140846609139";"18854";"18739";"1";"964877296876825_1384140846609139";"data";"data.*";"fetched (200)";"2025-11-15 03:20:18.990999";"Facebook:/<page-id>/posts";"🎾 ¡Inauguramos el Abierto Tampico 2025!   Hoy dimos la bienvenida a una nueva edición de este gran torneo que ya es un referente internacional del circuito WTA y que pone a Tampico en los ojos del mundo.  Me llena de orgullo ver cómo nuestro puerto se consolida como sede de eventos de talla mundial, donde el deporte, el turismo y la hospitalidad tampiqueña se unen para ofrecer lo mejor de nuestra tierra.  Agradecemos profundamente al gobernador, Dr. Américo Villarreal Anaya, por su invaluable apoyo y por impulsar actividades que fomentan la paz, la cultura y el desarrollo social a través del deporte.";"2025-10-14T01:21:01+0000";"";"";""
"964877296876825_1399160001773890/964877296876825_1384140846609139/964877296876825_1384140846609139";"21971";"18854";"2";"964877296876825_1384140846609139";"data";"data.*";"fetched (200)";"2025-11-15 03:24:14.364198";"Facebook:/<post-id>/comments";"";"2025-10-14T01:29:05+0000";"1";"0";""
"monicavtampico/964877296876825_1384140846609139/964877296876825_1384140846609139";"21971";"18854";"2";"964877296876825_1384140846609139";"data";"data.*";"fetched (200)";"2025-11-15 03:24:14.364198";"Facebook:/<post-id>/comments";"";"2025-10-14T01:29:05+0000";"1";"0";""
"964877296876825_1399160001773890/964877296876825_1384102973279593";"18855";"18739";"1";"964877296876825_1384102973279593";"data";"data.*";"fetched (200)";"2025-11-15 03:20:18.990999";"Facebook:/<page-id>/posts";"Ya nos encontramos en la inauguración del Abierto Tampico 2025.";"2025-10-14T00:26:22+0000";"";"";""
"964877296876825_1399160001773890/964877296876825_1384102973279593/964877296876825_1384102973279593";"22003";"18855";"2";"964877296876825_1384102973279593";"data";"data.*";"fetched (200)";"2025-11-15 03:24:14.665529";"Facebook:/<post-id>/comments";"";"2025-10-14T00:39:31+0000";"1";"0";""
"monicavtampico/964877296876825_1384102973279593/964877296876825_1384102973279593";"22003";"18855";"2";"964877296876825_1384102973279593";"data";"data.*";"fetched (200)";"2025-11-15 03:24:14.665529";"Facebook:/<post-id>/comments";"";"2025-10-14T00:39:31+0000";"1";"0";""
"964877296876825_1399160001773890/964877296876825_1384101919946365";"18856";"18739";"1";"964877296876825_1384101919946365";"data";"data.*";"fetched (200)";"2025-11-15 03:20:18.990999";"Facebook:/<page-id>/posts";"Esta tarde estuve presente en una reunión de seguimiento al compartamiento de la avenida del río Pánuco, encabezada por el Secretario de Recursos Hidráulicos para el Desarrollo Social, Raúl Quiroga Álvarez, junto a personal de COMAPA Sur.  Mi compromiso es mantenerme informada para que en caso de alguna afectación, desde el gobierno municipal actuemos con responsabilidad y prontitud por el bienestar de las y los tampiqueños.";"2025-10-14T00:24:08+0000";"";"";""
"964877296876825_1399160001773890/964877296876825_1384101919946365/964877296876825_1384101919946365";"22008";"18856";"2";"964877296876825_1384101919946365";"data";"data.*";"fetched (200)";"2025-11-15 03:24:15.797338";"Facebook:/<post-id>/comments";"";"2025-10-14T00:33:39+0000";"1";"0";""
"monicavtampico/964877296876825_1384101919946365/964877296876825_1384101919946365";"22008";"18856";"2";"964877296876825_1384101919946365";"data";"data.*";"fetched (200)";"2025-11-15 03:24:15.797338";"Facebook:/<post-id>/comments";"";"2025-10-14T00:33:39+0000";"1";"0";""
"964877296876825_1399160001773890/964877296876825_1384028446620379";"18857";"18739";"1";"964877296876825_1384028446620379";"data";"data.*";"fetched (200)";"2025-11-15 03:20:18.990999";"Facebook:/<page-id>/posts";"Hoy me visitó José Santiago Reyna Campos, orgulloso tampiqueño que ganó la medalla de oro 🥇 en la prueba de relevos  en la Paralimpiada CONADE 2025, en la etapa juvenil menor clasificación T21, celebrada en Aguascalientes.  ¡Felicidades, José Santiago!";"2025-10-13T21:42:52+0000";"";"";""
