run_timestamp,week_dir,prefix,media_type,n_files_detected,input_files,output_path,status,extracted_count,unique_count,missing_flag,error_message,notes
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-09-30_semana_30septiembre_06octubre_24,2024-09-30,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-09-30_semana_30septiembre_06octubre_24/2024-09-30_semana_30septiembre_06octubre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-09-30_facebook.txt,ok,44,38,False,,output_md5=f9c2288083485724e33ea072b378f5ba size=9420
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-09-30_semana_30septiembre_06octubre_24,2024-09-30,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-09-30_semana_30septiembre_06octubre_24/2024-09-30_semana_30septiembre_06octubre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-09-30_twitter.txt,ok,254,236,False,,output_md5=f1434133e900f623f125e0ef981daade size=42838
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-09-30_semana_30septiembre_06octubre_24,2024-09-30,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-09-30_semana_30septiembre_06octubre_24/2024-09-30_semana_30septiembre_06octubre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-09-30_youtube.txt,ok,3936,1754,False,,output_md5=8f507582be3a1adf32ca69f284c8cc06 size=126778
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-09-30_semana_30septiembre_06octubre_24,2024-09-30,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-09-30_semana_30septiembre_06octubre_24/2024-09-30_semana_30septiembre_06octubre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-09-30_medios.txt,ok,,,False,,output_md5=d6ab023291953b473872d588b124cc56 size=125138
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-07_semana_07octubre_13octubre_24,2024-10-07,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-07_semana_07octubre_13octubre_24/2024-10-07_semana_07octubre_13octubre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-10-07_facebook.txt,ok,40,35,False,,output_md5=440ccafc7e843bd581f551e04c865540 size=8187
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-07_semana_07octubre_13octubre_24,2024-10-07,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-07_semana_07octubre_13octubre_24/2024-10-07_semana_07octubre_13octubre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-10-07_twitter.txt,ok,56,49,False,,output_md5=01ad82aab5500dacd15f5f48b34c4b44 size=6943
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-07_semana_07octubre_13octubre_24,2024-10-07,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-07_semana_07octubre_13octubre_24/2024-10-07_semana_07octubre_13octubre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-10-07_youtube.txt,ok,1646,809,False,,output_md5=2ee8e8a6d92dd9a2d10bb735a456100b size=106416
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-07_semana_07octubre_13octubre_24,2024-10-07,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-07_semana_07octubre_13octubre_24/2024-10-07_semana_07octubre_13octubre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-10-07_medios.txt,ok,,,False,,output_md5=ea70ef45360e81749c3d224c9a47c62a size=180076
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-14_semana_14octubre_20octubre_24,2024-10-14,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-14_semana_14octubre_20octubre_24/2024-10-14_semana_14octubre_20octubre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-10-14_facebook.txt,ok,40,38,False,,output_md5=984a780e7c8fe4cb1c341d51536a3af0 size=9473
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-14_semana_14octubre_20octubre_24,2024-10-14,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-14_semana_14octubre_20octubre_24/2024-10-14_semana_14octubre_20octubre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-10-14_twitter.txt,ok,59,54,False,,output_md5=b93e631a020de6355b20e1066748a696 size=7537
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-14_semana_14octubre_20octubre_24,2024-10-14,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-14_semana_14octubre_20octubre_24/2024-10-14_semana_14octubre_20octubre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-10-14_youtube.txt,ok,9490,4591,False,,output_md5=70f3df17327d175927a78418bfdda164 size=493523
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-14_semana_14octubre_20octubre_24,2024-10-14,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-14_semana_14octubre_20octubre_24/2024-10-14_semana_14octubre_20octubre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-10-14_medios.txt,ok,,,False,,output_md5=ad110c5b345d312176d381ae21516853 size=119205
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-21_semana_21octubre_27octubre_24,2024-10-21,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-21_semana_21octubre_27octubre_24/2024-10-21_semana_21octubre_27octubre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-10-21_facebook.txt,ok,40,35,False,,output_md5=e1bc7c4348805923f246fedd6396f271 size=17032
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-21_semana_21octubre_27octubre_24,2024-10-21,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-21_semana_21octubre_27octubre_24/2024-10-21_semana_21octubre_27octubre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-10-21_twitter.txt,ok,120,115,False,,output_md5=d4d41cec9a3d8a44be06098d5ca91493 size=24258
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-21_semana_21octubre_27octubre_24,2024-10-21,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-21_semana_21octubre_27octubre_24/2024-10-21_semana_21octubre_27octubre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-10-21_youtube.txt,ok,1498,739,False,,output_md5=a5f6870e224978e1c4fd624eb1002da0 size=117074
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-21_semana_21octubre_27octubre_24,2024-10-21,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-21_semana_21octubre_27octubre_24/2024-10-21_semana_21octubre_27octubre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-10-21_medios.txt,ok,,,False,,output_md5=5360a1e153e86a9429cca39acc10f937 size=239988
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-28_semana_28octubre_03noviembre_24,2024-10-28,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-28_semana_28octubre_03noviembre_24/2024-10-28_semana_28octubre_03noviembre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-10-28_facebook.txt,ok,40,35,False,,output_md5=3a9016b78e4b67ae21779f9b7773bf8a size=24987
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-28_semana_28octubre_03noviembre_24,2024-10-28,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-28_semana_28octubre_03noviembre_24/2024-10-28_semana_28octubre_03noviembre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-10-28_twitter.txt,ok,175,175,False,,output_md5=bd6f1a63ef57f3cba9c36f91ad07ed0f size=35751
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-28_semana_28octubre_03noviembre_24,2024-10-28,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-28_semana_28octubre_03noviembre_24/2024-10-28_semana_28octubre_03noviembre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-10-28_youtube.txt,ok,248,79,False,,output_md5=7b37dbc34ee869513484ebd05c62753a size=7252
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-28_semana_28octubre_03noviembre_24,2024-10-28,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-10-28_semana_28octubre_03noviembre_24/2024-10-28_semana_28octubre_03noviembre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-10-28_medios.txt,ok,,,False,,output_md5=1a8ab6bc327469cf766bf4ba1b9a0c2d size=257515
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-04_semana_04noviembre_10noviembre_24,2024-11-04,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-04_semana_04noviembre_10noviembre_24/2024-11-04_semana_04noviembre_10noviembre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-11-04_facebook.txt,ok,35,33,False,,output_md5=e12c1771cd410140fa90f4ac4c72b622 size=17132
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-04_semana_04noviembre_10noviembre_24,2024-11-04,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-04_semana_04noviembre_10noviembre_24/2024-11-04_semana_04noviembre_10noviembre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-11-04_twitter.txt,ok,45,42,False,,output_md5=d1d555de8cef4cf7ed60118171601788 size=6821
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-04_semana_04noviembre_10noviembre_24,2024-11-04,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-04_semana_04noviembre_10noviembre_24/2024-11-04_semana_04noviembre_10noviembre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-11-04_youtube.txt,ok,1396,349,False,,output_md5=1b304442cf4fb34c8894934b9817a19c size=23042
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-04_semana_04noviembre_10noviembre_24,2024-11-04,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-04_semana_04noviembre_10noviembre_24/2024-11-04_semana_04noviembre_10noviembre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-11-04_medios.txt,ok,,,False,,output_md5=08cd5ee1282b34962473a87c4a36c772 size=206568
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-11_semana_11noviembre_17noviembre_24,2024-11-11,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-11_semana_11noviembre_17noviembre_24/2024-11-11_semana_11noviembre_17noviembre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-11-11_facebook.txt,ok,36,31,False,,output_md5=60ecb4113be34d8938cd358d3cc39722 size=23056
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-11_semana_11noviembre_17noviembre_24,2024-11-11,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-11_semana_11noviembre_17noviembre_24/2024-11-11_semana_11noviembre_17noviembre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-11-11_twitter.txt,ok,192,189,False,,output_md5=7e525762c159c46e1515bff56538c672 size=42597
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-11_semana_11noviembre_17noviembre_24,2024-11-11,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-11_semana_11noviembre_17noviembre_24/2024-11-11_semana_11noviembre_17noviembre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-11-11_youtube.txt,ok,275,99,False,,output_md5=d6c84fe07ee44bd93beb30ff4e0ea325 size=8355
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-11_semana_11noviembre_17noviembre_24,2024-11-11,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-11_semana_11noviembre_17noviembre_24/2024-11-11_semana_11noviembre_17noviembre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-11-11_medios.txt,ok,,,False,,output_md5=69427b043b88dcda9fab55f8506d1098 size=127488
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-18_semana_18noviembre_24noviembre_24,2024-11-18,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-18_semana_18noviembre_24noviembre_24/2024-11-18_semana_18noviembre_24noviembre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-11-18_facebook.txt,ok,32,30,False,,output_md5=a290812440250d6d1aafb42e7231fde7 size=19773
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-18_semana_18noviembre_24noviembre_24,2024-11-18,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-18_semana_18noviembre_24noviembre_24/2024-11-18_semana_18noviembre_24noviembre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-11-18_twitter.txt,ok,225,220,False,,output_md5=3074662f80defa5f31d520ddcee17510 size=49336
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-18_semana_18noviembre_24noviembre_24,2024-11-18,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-18_semana_18noviembre_24noviembre_24/2024-11-18_semana_18noviembre_24noviembre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-11-18_youtube.txt,ok,137,39,False,,output_md5=4f82c4099fe8e975eafd8d1d11d68c44 size=4768
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-18_semana_18noviembre_24noviembre_24,2024-11-18,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-18_semana_18noviembre_24noviembre_24/2024-11-18_semana_18noviembre_24noviembre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-11-18_medios.txt,ok,,,False,,output_md5=6893554d960421c4bb708958eb5d5093 size=260292
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-25_semana_25noviembre_01diciembre_24,2024-11-25,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-25_semana_25noviembre_01diciembre_24/2024-11-25_semana_25noviembre_01diciembre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-11-25_facebook.txt,ok,35,32,False,,output_md5=cade2cd1b4c674d294393349746073f3 size=22331
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-25_semana_25noviembre_01diciembre_24,2024-11-25,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-25_semana_25noviembre_01diciembre_24/2024-11-25_semana_25noviembre_01diciembre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-11-25_twitter.txt,ok,208,205,False,,output_md5=34fd8e8ab4afcdf3dce797a78cdb4a22 size=40328
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-25_semana_25noviembre_01diciembre_24,2024-11-25,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-25_semana_25noviembre_01diciembre_24/2024-11-25_semana_25noviembre_01diciembre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-11-25_youtube.txt,ok,145,29,False,,output_md5=ad98f2eb0b2cc0a5f5b79954a4a29608 size=3206
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-25_semana_25noviembre_01diciembre_24,2024-11-25,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-11-25_semana_25noviembre_01diciembre_24/2024-11-25_semana_25noviembre_01diciembre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-11-25_medios.txt,ok,,,False,,output_md5=150d4ca9ea992b58d6fa57c6e344164f size=196130
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-02_semana_02diciembre_08diciembre_24,2024-12-02,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-02_semana_02diciembre_08diciembre_24/2024-12-02_semana_02diciembre_08diciembre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-12-02_facebook.txt,ok,44,33,False,,output_md5=791657e5f42001d09bc72aeba0819f00 size=16811
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-02_semana_02diciembre_08diciembre_24,2024-12-02,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-02_semana_02diciembre_08diciembre_24/2024-12-02_semana_02diciembre_08diciembre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-12-02_twitter.txt,ok,425,420,False,,output_md5=eb4911568a99b8832eeefae144a137a6 size=87873
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-02_semana_02diciembre_08diciembre_24,2024-12-02,youtube,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-02_semana_02diciembre_08diciembre_24/2024-12-02_semana_02diciembre_08diciembre_24_youtube.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/youtube_semana_texto/2024-12-02_youtube.txt,ok,90,21,False,,output_md5=ee368f4ea2dc5274e89db3dce2eac989 size=1053
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-02_semana_02diciembre_08diciembre_24,2024-12-02,medios,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-02_semana_02diciembre_08diciembre_24/2024-12-02_semana_02diciembre_08diciembre_24_medios.txt,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/medios_semana_texto/2024-12-02_medios.txt,ok,,,False,,output_md5=6fc78ca814a3cc0ecf49afe7b869d1d0 size=113220
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-09_semana_09diciembre_15diciembre_24,2024-12-09,facebook,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-09_semana_09diciembre_15diciembre_24/2024-12-09_semana_09diciembre_15diciembre_24_facebook.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/facebook_semana_texto/2024-12-09_facebook.txt,ok,39,30,False,,output_md5=85f58e9b1281f6d6d6c5551de04772d3 size=19694
2026-05-04T15:10:38.473707+00:00,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-09_semana_09diciembre_15diciembre_24,2024-12-09,twitter,1,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/raw/radar_weekly_flat/2024-12-09_semana_09diciembre_15diciembre_24/2024-12-09_semana_09diciembre_15diciembre_24_twitter.csv,/home/emilio/Documentos/RAdAR_worktrees/restructuracion_arquitectonica/data/text/radar_weekly_flat/twitter_semana_texto/2024-12-09_twitter.txt,ok,339,332,False,,output_md5=414da6b8fbf7341c0fd089c5871a966e size=77049
