"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1206189831070909/474462132406835_122138733476546197";"117";"2";"1";"474462132406835_122138733476546197";"data";"data.*";"fetched (200)";"2025-11-14 08:19:26.376909";"Facebook:/<page-id>/posts";"Participa Mónica Villarreal en el CXII Aniversario del Ejército Mexicano  En el marco de la conmemoración del CXII Aniversario del Ejército Mexicano, la Presidenta municipal Mónica Villarreal Anaya participó en la ceremonia efectuada en las instalaciones del quinceavo Batallón de Infantería, donde estuvo acompañada de sus homólogos de Ciudad Madero, Erasmo González Robledo; y de Altamira, Armando Martínez Manríquez.  En el acto cívico, presidido por el Coronel de Infantería, Jesús Santamaría Mendiola, Comandante del 15/vo Batallón, se entregaron reconocimientos a los elementos de mayor antigüedad, así como a los que han participado en diversas misiones humanitarias y de seguridad nacional.  Mónica Villarreal valoró la contribución del Ejército Mexicano en la recuperación de la paz y la tranquilidad social, pero sobretodo, por ser, a lo largo de su historia, una institución leal, patriota y humanista que responde, en todo momento, al llamado de auxilio de la población mexicana.  #TampicoVaConTodos";"2025-02-19T20:56:02+0000";"";"";""
"964877296876825_1206189831070909/474462132406835_1203291744694051";"97";"2";"1";"474462132406835_1203291744694051";"data";"data.*";"fetched (200)";"2025-11-14 08:19:25.606800";"Facebook:/<page-id>/posts";"El Carnaval de Tampico es una fiesta de alegría, unión y tradición, un espacio donde deben prevalecer el respeto y los valores que nos representan. Compartimos un mensaje sobre un ajuste en la programación de este gran evento que refleja nuestro compromiso con una celebración segura y con valores. 💜🎭";"2025-02-23T18:15:09+0000";"";"";""
"964877296876825_1206189831070909/474462132406835_1203291744694051/474462132406835_1203291744694051";"2144";"97";"2";"474462132406835_1203291744694051";"data";"data.*";"fetched (200)";"2025-11-14 08:20:49.821416";"Facebook:/<post-id>/comments";"Excelente decisión!";"2025-02-23T18:18:08+0000";"0";"0";""
"TampicoGob/474462132406835_1203291744694051/474462132406835_1203291744694051";"2144";"97";"2";"474462132406835_1203291744694051";"data";"data.*";"fetched (200)";"2025-11-14 08:20:49.821416";"Facebook:/<post-id>/comments";"Excelente decisión!";"2025-02-23T18:18:08+0000";"0";"0";""
"964877296876825_1206189831070909/964877296876825_1200692174954008";"25";"1";"1";"964877296876825_1200692174954008";"data";"data.*";"fetched (200)";"2025-11-14 08:19:20.735700";"Facebook:/<page-id>/posts";"La tarde de este miércoles, fue muy enriquecedora al visitar la escuela de gimnasia en la Ciudad Deportiva de nuestro municipio, para conocer sus avances, programas y necesidades.   Junto al Secretario de Deportes, Fernando Tamayo Medina, presenciamos una clase de gimnasia artística a cargo de la maestra Sara Ayala Díaz, coordinadora de gimnasia, y demás profesores, con quienes reafirmé mi compromiso con el desarrollo deportivo en Tampico. Las niñas, sus mamás y profesores me pidieron apoyo para rehabilitar el centro de alto rendimiento, y les aseguré que trabajaremos para mejorar las instalaciones, brindándoles un espacio seguro, cómodo y digno.   Seguiremos fortaleciendo las diversas disciplinas deportivas ¡Tampico es tierra de campeones!   #TampicoVaConTodos";"2025-02-20T02:32:10+0000";"";"";""
"964877296876825_1206189831070909/964877296876825_1200692174954008/964877296876825_1200692174954008";"1000";"25";"2";"964877296876825_1200692174954008";"data";"data.*";"fetched (200)";"2025-11-14 08:20:10.564392";"Facebook:/<post-id>/comments";"Ana Laura R Lizbeth Hernandez Cervantes Carlos Barron Betty Ortiz";"2025-02-20T02:38:42+0000";"3";"0";""
"monicavtampico/964877296876825_1200692174954008/964877296876825_1200692174954008";"1000";"25";"2";"964877296876825_1200692174954008";"data";"data.*";"fetched (200)";"2025-11-14 08:20:10.564392";"Facebook:/<post-id>/comments";"Ana Laura R Lizbeth Hernandez Cervantes Carlos Barron Betty Ortiz";"2025-02-20T02:38:42+0000";"3";"0";""
"964877296876825_1206189831070909/474462132406835_122139169838546197";"106";"2";"1";"474462132406835_122139169838546197";"data";"data.*";"fetched (200)";"2025-11-14 08:19:25.606800";"Facebook:/<page-id>/posts";"Buscan Colocar a Tampico como Centro de Distribución Continental  Con el objetivo de posicionar a Tampico como el centro de distribución y logística a nivel continental de Big Bad Wolf Books, empresa distribuidora de libros con sede en Malasia, la Presidenta municipal Mónica Villarreal Anaya dio a conocer la visita de exploración hecha por empresarios malasios a fin de conocer las ventajas competitivas que ofrece el municipio.  En rueda de prensa, la alcaldesa porteña, acompañada de la Fundadora y Directora Ejecutiva de Big Bad Wolf Books, Jackeline Ng; así como de los directivos de Desarrollo de Negocios, Jeremy Ooi y Liew Sang Ling; y del Embajador mexicano, Eduardo Font, destacó que por su ubicación geográfica, condición portuaria; y conectividad con el resto del país, Tampico se coloca como una zona privilegiada para el desarrollo de proyectos de inversión.  Mónica Villarreal subrayó que en el caso del proyecto con la empresa asiática, su gobierno está comprometido con la cultura y el arte, por ello, aseguró, que brindará todas las facilidades para que el corporativo más grande de libros en el mundo, pueda aterrizar su modelo de inversión en el municipio.  “Estamos mostrando algunas de las iniciativas que tenemos como administración, donde mostramos el gran compromiso que tenemos con la cultura, el arte, y con el desarrollo armónico de nuestro municipio. Hoy tenemos esa gran oportunidad con esta visita de exploración que hace Big Bad Wolf Books. Ellos están explorando esta gran posibilidad de que Tampico sea quien reciba estos libros y que pudieran poner aquí un espacio de distribución para México y para América Latina”, expresó.  Villarreal Anaya comentó que la sinergia que existe con el Gobierno del Estado y la Federación ayudará a que Tampico pueda ser el centro de distribución, y con ello contribuir a que los índices de lectura en la población latinoamericana se incrementen sustancialmente, mediante una amplia diversidad de libros asequibles.  Indicó que en un plazo promedio de seis meses se conocerá el resultado final de la gira de exploración para determinar la entidad donde se instalará el centro de distribución.  Por su parte, Jackeline Ng, dijo que la principal razón de pensar en Tampico, es por ser puerto, lo cual lo hace más factible para poder traer grandes cantidades de libros, lo que facilita el proceso de distribución de una manera práctica y efectiva.   Reconoció el valor agregado que brinda la ciudad y subrayó a la lectura como uno de los principales motores de la transformación en los distintas culturas.";"2025-02-21T23:48:04+0000";"";"";""
"964877296876825_1206189831070909/474462132406835_122139169838546197/474462132406835_122139169838546197";"2263";"106";"2";"474462132406835_122139169838546197";"data";"data.*";"fetched (200)";"2025-11-14 08:20:53.638698";"Facebook:/<post-id>/comments";"Es una excelente noticia que Tampico sea considerado como centro de distribución continental por Big Bad Wolf Books. Este proyecto impulsará la economía local, fortalecerá la cultura y el acceso a la lectura en América Latina, destacando las ventajas logísticas y estratégicas del puerto.";"2025-02-22T00:02:02+0000";"1";"2";""
"TampicoGob/474462132406835_122139169838546197/474462132406835_122139169838546197";"2263";"106";"2";"474462132406835_122139169838546197";"data";"data.*";"fetched (200)";"2025-11-14 08:20:53.638698";"Facebook:/<post-id>/comments";"Es una excelente noticia que Tampico sea considerado como centro de distribución continental por Big Bad Wolf Books. Este proyecto impulsará la economía local, fortalecerá la cultura y el acceso a la lectura en América Latina, destacando las ventajas logísticas y estratégicas del puerto.";"2025-02-22T00:02:02+0000";"1";"2";""
