tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://www.facebook.com/monicavtampico/posts/pfbid02xDaX2vMH7kxHQAkkV1NvZN6paUyuaKYUEDTyZfiYo8yHd7sLmgDLnGtR5u6c6wmgl,,2026-04-06T01:33:13.000Z,"Durante esta Semana Santa recibimos más de 384 mil visitantes, logrando un crecimiento del 11.7% y una derrama económica histórica que impulsa a miles de familias tampiqueñas.

Gracias por confiar en nuestra ciudad. Aquí los esperamos todo el año, con los brazos abiertos. 

#TampicoteCuida
#TampicoVaconTodos",157
POST,https://www.facebook.com/monicavtampico/posts/pfbid02s6XZEu7PnrSr12zNonErTXEmF8gMJEoSJHH26gXeVe4rjnV5DX3vpDuqGXgYQaxbl,,2026-04-07T00:12:09.000Z,"Hoy me reuní con el Dr. Raúl Izaguirre Ávila, destacado coleccionista de tarjetas postales y apasionado de la historia de Tampico.

Su invaluable acervo nos muestra, a través de imágenes, la evolución de nuestra ciudad y la riqueza de nuestra identidad.

Desde el Ayuntamiento, trabajaremos en conjunto para acercar a la ciudadanía pláticas y actividades que nos permitan redescubrir la historia de Tampico a través de estas piezas únicas.",48
POST,https://www.facebook.com/reel/938139788997604/,,2026-04-07T18:20:34.000Z,"Seguimos entregando obras que mejoran la vida diaria de nuestra gente.

Hoy pusimos en servicio el reencarpetado asfáltico de la avenida Diagonal Norte-Sur, en la colonia Tampico, una vialidad importante que ahora ofrece mejores condiciones de seguridad y movilidad para todas y todos.

#TampicoVaConTodos
#TampicoTeCuida",65
POST,https://www.facebook.com/monicavtampico/posts/pfbid0rjZTDD6pydY9UMWEoAzyZRh96XpkzdYYn67y9TcerGXCcmC9BrMDQb8pWorCP8Hrl,,2026-04-08T20:19:20.000Z,"El día de hoy recibimos a monseñor Margarito Salazar Cárdenas como autoridad de nuestra Diócesis de Tampico, marcando el inicio de una nueva etapa para la vida espiritual de nuestra comunidad.

Desde nuestro emblemático faro, símbolo de luz, guía y esperanza, le damos la bienvenida a este puerto que lo recibe con el corazón abierto. Tampico es tierra de gente solidaria, trabajadora y profundamente humana, y hoy se une para acompañar este momento tan significativo.

Estoy segura de que esta nueva encomienda estará llena de bendiciones, cercanía y grandes frutos para Tampico.

Bienvenido a su casa.",65
POST,https://www.facebook.com/monicavtampico/videos/1305712584751483/,,2026-04-09T02:25:34.000Z,"Bienvenidos todos a la feria de las Fiestas de Abril 2026, acompáñanos a recorrer este tradicional punto de diversión en nuestra ciudad, ¡vengan a disfrutarla!",284
POST,https://www.facebook.com/monicavtampico/posts/pfbid033jg22wUiAhTFdJu3DcjFsco89rWFp6Kmud4vBgd6YAmaun3BfNCqAQsDpFZLMyuBl,,2026-04-10T04:22:46.000Z,"Esta tarde acompañamos a nuestro Gobernador, el Dr. Américo Villarreal Anaya y al Dr. Armando Martínez Manríquez, presidente de nuestro municipio hermano de Altamira en la inauguración de la nueva cancha de fútbol y parque recreativo en la colonia Alejandro Briones, sector “El Chocolate”.

Me dio mucho gusto coincidir con autoridades de la zona sur y ver a tantas familias disfrutando de este espacio que fortalece la convivencia y el bienestar de las y los altamirenses.",40
POST,https://www.facebook.com/TampicoGob/posts/pfbid02ZHBV9FosZPUoGZxvMxGTRXvJ8QSx7FLMAmq3j81EYcEg1zi8wxvP4Dci1JDkMbjul,,2026-04-10T23:45:02.000Z,"Te invitamos a tomarte la foto y disfrutar de este espacio único. 🎣

Nuestra ciudad es un gran lugar de pesca, reconocida por especies como el robalo, la lobina y el sábalo. Además, aquí se viven torneos de pesca con casi 50 años de tradición que forman parte de nuestra identidad.

Ven, conócelo y llévate una gran experiencia.

📍Parque Fray Andrés de Olmos.
https://maps.app.goo.gl/77YYAKHnHV7QyP1t5?g_st=ic",21
POST,https://www.facebook.com/monicavtampico/posts/pfbid0znsQoByMdcqeDtA6zrhZdmU4nUiaNwPUXQCsQG9tVyEW1tGDb6ZafGjZDBhjUkzxl,,2026-04-11T20:31:40.000Z,"Hoy dimos un paso más para mejorar la calidad de vida de las familias tampiqueñas. 🙌

Inauguramos la obra de reencarpetado asfáltico en la calle Loma Alta, entre Paseo Lomas de Rosales y Loma Blanca, en la colonia Lomas de Rosales.

Así como la pavimentación con concreto asfáltico de la calle Cacalilao, entre Privada Zacamixtle y Privada Zacamixtle, junto con la renovación de la infraestructura hidrosanitaria. 

Obras que brindarán mayor seguridad, mejor movilidad y bienestar para todas y todos.

#TampicoVaconTodos
#TampicoTeCuida",124
COMENTARIO,https://www.facebook.com/TampicoGob/posts/pfbid02ZHBV9FosZPUoGZxvMxGTRXvJ8QSx7FLMAmq3j81EYcEg1zi8wxvP4Dci1JDkMbjul?comment_id=1264692021905146,https://www.facebook.com/TampicoGob/posts/pfbid02ZHBV9FosZPUoGZxvMxGTRXvJ8QSx7FLMAmq3j81EYcEg1zi8wxvP4Dci1JDkMbjul,2026-04-11T19:59:53.000Z,Padrísimo!!!,
COMENTARIO,https://www.facebook.com/TampicoGob/posts/pfbid02ZHBV9FosZPUoGZxvMxGTRXvJ8QSx7FLMAmq3j81EYcEg1zi8wxvP4Dci1JDkMbjul?comment_id=1606899857241886,https://www.facebook.com/TampicoGob/posts/pfbid02ZHBV9FosZPUoGZxvMxGTRXvJ8QSx7FLMAmq3j81EYcEg1zi8wxvP4Dci1JDkMbjul,2026-04-11T14:54:43.000Z,"Tampico lo tiene todo!!
Vengan a disfrutar!!",
COMENTARIO,https://www.facebook.com/TampicoGob/posts/pfbid02ZHBV9FosZPUoGZxvMxGTRXvJ8QSx7FLMAmq3j81EYcEg1zi8wxvP4Dci1JDkMbjul?comment_id=1305232544819403,https://www.facebook.com/TampicoGob/posts/pfbid02ZHBV9FosZPUoGZxvMxGTRXvJ8QSx7FLMAmq3j81EYcEg1zi8wxvP4Dci1JDkMbjul,2026-04-11T13:26:16.000Z,Manuel Valdez,
COMENTARIO,https://www.facebook.com/TampicoGob/posts/pfbid02ZHBV9FosZPUoGZxvMxGTRXvJ8QSx7FLMAmq3j81EYcEg1zi8wxvP4Dci1JDkMbjul?comment_id=1671665773857682,https://www.facebook.com/TampicoGob/posts/pfbid02ZHBV9FosZPUoGZxvMxGTRXvJ8QSx7FLMAmq3j81EYcEg1zi8wxvP4Dci1JDkMbjul,2026-04-11T04:59:01.000Z,T4MPICO La Capital de la Pesca Deportiva,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid033jg22wUiAhTFdJu3DcjFsco89rWFp6Kmud4vBgd6YAmaun3BfNCqAQsDpFZLMyuBl?comment_id=955329343870219,https://www.facebook.com/monicavtampico/posts/pfbid033jg22wUiAhTFdJu3DcjFsco89rWFp6Kmud4vBgd6YAmaun3BfNCqAQsDpFZLMyuBl,2026-04-12T16:45:34.000Z,Excelente Presidenta!!!!!,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid033jg22wUiAhTFdJu3DcjFsco89rWFp6Kmud4vBgd6YAmaun3BfNCqAQsDpFZLMyuBl?comment_id=2435110570250586,https://www.facebook.com/monicavtampico/posts/pfbid033jg22wUiAhTFdJu3DcjFsco89rWFp6Kmud4vBgd6YAmaun3BfNCqAQsDpFZLMyuBl,2026-04-11T14:00:50.000Z,Muy bien,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid033jg22wUiAhTFdJu3DcjFsco89rWFp6Kmud4vBgd6YAmaun3BfNCqAQsDpFZLMyuBl?comment_id=1986230182252800,https://www.facebook.com/monicavtampico/posts/pfbid033jg22wUiAhTFdJu3DcjFsco89rWFp6Kmud4vBgd6YAmaun3BfNCqAQsDpFZLMyuBl,2026-04-10T22:38:01.000Z,"Excelente  Licenciada Monica 
Nuestro Gobernador Américo fomentar el deporte 
Tener áreas de recreación  esparcimiento para las familias  los Jóvenes",
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid033jg22wUiAhTFdJu3DcjFsco89rWFp6Kmud4vBgd6YAmaun3BfNCqAQsDpFZLMyuBl?comment_id=1277462954498051,https://www.facebook.com/monicavtampico/posts/pfbid033jg22wUiAhTFdJu3DcjFsco89rWFp6Kmud4vBgd6YAmaun3BfNCqAQsDpFZLMyuBl,2026-04-10T19:31:01.000Z,Que bien,
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1305712584751483/?comment_id=832148866618249,https://www.facebook.com/monicavtampico/videos/1305712584751483/,2026-04-10T01:42:26.000Z,👏🏻👏🏻👏🏻,
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1305712584751483/?comment_id=1306296081563968,https://www.facebook.com/monicavtampico/videos/1305712584751483/,2026-04-09T18:33:52.000Z,Muy padre todo,
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1305712584751483/?comment_id=1392174062680201,https://www.facebook.com/monicavtampico/videos/1305712584751483/,2026-04-09T18:04:05.000Z,Exelente  👏👏👏👏,
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1305712584751483/?comment_id=2815818532101240,https://www.facebook.com/monicavtampico/videos/1305712584751483/,2026-04-09T17:56:16.000Z,Muchas feria Mónica Villarreal,
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1305712584751483/?comment_id=1325558109390947,https://www.facebook.com/monicavtampico/videos/1305712584751483/,2026-04-09T17:43:01.000Z,Espectacular la feria de Tampico.,
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1305712584751483/?comment_id=1467107571751923,https://www.facebook.com/monicavtampico/videos/1305712584751483/,2026-04-09T17:38:18.000Z,"Bienvenidos a Tampico, no te pierdas la diversión en grande disfruta en familia y amigos. Tampico Te Cuida!!! Excelente Lic Mónica Villarreal 💐💯👏👏👏",
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1305712584751483/?comment_id=1298663179034125,https://www.facebook.com/monicavtampico/videos/1305712584751483/,2026-04-09T17:33:31.000Z,Tampico Va Con Todos !!!,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid0rjZTDD6pydY9UMWEoAzyZRh96XpkzdYYn67y9TcerGXCcmC9BrMDQb8pWorCP8Hrl?comment_id=1656636908821102,https://www.facebook.com/monicavtampico/posts/pfbid0rjZTDD6pydY9UMWEoAzyZRh96XpkzdYYn67y9TcerGXCcmC9BrMDQb8pWorCP8Hrl,2026-04-09T18:41:26.000Z,👏🏻👏🏻👏🏻👏🏻,
COMENTARIO,https://www.facebook.com/monicavtampico/posts/pfbid0rjZTDD6pydY9UMWEoAzyZRh96XpkzdYYn67y9TcerGXCcmC9BrMDQb8pWorCP8Hrl?comment_id=26804475659145930,https://www.facebook.com/monicavtampico/posts/pfbid0rjZTDD6pydY9UMWEoAzyZRh96XpkzdYYn67y9TcerGXCcmC9BrMDQb8pWorCP8Hrl,2026-04-09T14:23:11.000Z,Excelente 🙌 Bienvenido Monseñor Feliz Estancia 🙏🌻,
