tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://facebook.com/TampicoGob/photos/tu-reporte-hace-la-diferenciael-equipo-de-servicios-p%C3%BAblicos-sigue-trabajando-pa/122142207254546197,,,,
POST,https://facebook.com/TampicoGob/posts/queremos-enviar-un-afectuoso-saludo-al-expresidente-municipal-de-tampico-jos%C3%A9-fr/122142372524546197,,,,
POST,https://facebook.com/TampicoGob/posts/en-la-colonia-enrique-c%C3%A1rdenas-gonz%C3%A1lez-generaciones-completas-so%C3%B1aron-con-ver-s/122141514482546197,,,,
POST,https://facebook.com/TampicoGob/posts/-orgullo-tampique%C3%B1o-en-la-parrilla-felicitamos-al-equipo-tamaulipas-grill-que-co/122142626408546197,,,,
POST,https://facebook.com/monicavtampico/photos/d41d8cd9/1213091190380773,,,,
POST,https://facebook.com/monicavtampico/photos/como-alcaldesa-de-tampico-me-uno-y-respaldo-a-nuestra-presidenta-claudia-sheinba/1210025284020697,,,,
POST,https://facebook.com/monicavtampico/videos/me-siento-muy-feliz-de-haber-formado-parte-de-la-conferencia-mujeres-l%C3%ADderes-que/1148999110044200,,,,
POST,https://facebook.com/monicavtampico/videos/estoy-muy-agradecida-y-conmovida-por-el-lindo-detalle-de-los-vecinos-de-la-colon/1296233654925843,,,,
POST,https://facebook.com/monicavtampico/photos/hoy-felicitamos-a-nicol%C3%A1s-ber%C3%BAmen-%C3%A1valos-reconocemos-tu-compromiso-y-dedicaci%C3%B3n-/1214127563610469,,,,
POST,https://facebook.com/monicavtampico/posts/como-alcaldesa-de-tampico-me-uno-y-respaldo-a-nuestra-presidenta-claudia-sheinba/1210025884020637,,,,
POST,https://facebook.com/monicavtampico/posts/esta-ma%C3%B1ana-en-la-explanada-municipal-llevamos-a-cabo-el-acto-c%C3%ADvico-e-izamiento/1214208283602397,,,,
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1148999110044200/?comment_id=1151737123316454,https://facebook.com/monicavtampico/videos/me-siento-muy-feliz-de-haber-formado-parte-de-la-conferencia-mujeres-l%C3%ADderes-que/1148999110044200,2025-03-11T13:32:21.000Z,Gracias 🫂🦀,
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1148999110044200/?comment_id=1691358035144482,https://facebook.com/monicavtampico/videos/me-siento-muy-feliz-de-haber-formado-parte-de-la-conferencia-mujeres-l%C3%ADderes-que/1148999110044200,2025-03-10T04:52:52.000Z,Excelente participación,
COMENTARIO,https://www.facebook.com/monicavtampico/videos/1148999110044200/?comment_id=2048733432295618,https://facebook.com/monicavtampico/videos/me-siento-muy-feliz-de-haber-formado-parte-de-la-conferencia-mujeres-l%C3%ADderes-que/1148999110044200,2025-03-09T15:38:08.000Z,Excelente ponencia Presidenta Mónica Villarreal ! Hoy en tiempo de Mujeres debemos unirnos a la causa por todas nosotras ! Felicidades!,
