run_id,week_name,source_platform,query,query_index,tweet_url,tweet_id,tweet_text,tweet_author,tweet_published_at,reply_count,retweet_count,like_count,view_count,conversation_id,is_reply,parent_tweet_url,extraction_method,retrieved_at,status_extraccion,error_type,error_detail,session_state_file,headless,text_expansion_attempted,text_expanded
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,to:MonicaVTampico,1,https://x.com/TraidoresConAVA/status/2031538763130712540,2031538763130712540,"@MonicaVTampico TIENE A VIOLADOR EN INSTITUTO JUVENIL DE #TAMPICO LUIS PERAZA LACORTE EL VIOLIN Mientras discurso oficial pregona ""transformación"" en oficinas de la Juventud se despacha un hombre con un pasado que estremece @TampicoGob #Tamaulipas https:// facebook.com/share/p/18VD1M eBWm/ …",@TraidoresConAVA,2026-03-11T01:12:39.000Z,0,2,1,0,2031538763130712540,False,,playwright_live_search,2026-04-05T17:40:06Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,to:TampicoGob,3,https://x.com/EjeConurbado/status/2031760988807049557,2031760988807049557,@TampicoGob inaugura obras por 7.8 millones de pesos #Tamaulipas #CdVictoria #Tampico,@EjeConurbado,2026-03-11T15:55:42.000Z,0,0,0,0,2031760988807049557,False,,playwright_live_search,2026-04-05T17:40:40Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,@TampicoGob,5,https://x.com/soy24siete/status/2032224486645268707,2032224486645268707,"#Noticias24siete El Gobierno de #Tampico, encabezado por la alcaldesa @MonicaVTampico , inició un programa para intercambiar caballos de trabajo por motos de carga, con el objetivo de reducir el maltrato animal. @TampicoGob Los detalles aquí https:// noticias24siete.com/2026/03/tampic o-cambia-caballos-por-motos-de-carga-para-combatir-maltrato-animal/ …",@soy24siete,2026-03-12T22:37:29.000Z,0,0,0,0,2032224486645268707,False,,playwright_live_search,2026-04-05T17:41:13Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,@TampicoGob,5,https://x.com/Devesa_News/status/2032155694661611879,2032155694661611879,Cae enorme árbol del camellón central de la calle Faja de Oro de la Col. Lomas del Rosales en la zona norte de #Tampico #Tamaulipas ¿Quién pagará los daños? No hay trabajo de PREVENCIÓN de #PC @TampicoGob La indiferencia de la AUTORIDAD puede causar desgracias.,@Devesa_News,2026-03-12T18:04:07.000Z,0,5,5,0,2032155694661611879,False,,playwright_live_search,2026-04-05T17:41:13Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,@TampicoGob,5,https://x.com/EjeConurbado/status/2031025711599714636,2031025711599714636,“Mujeres que Cuidan” beneficiará a 2 mil jefas de familia tampiqueñas @TampicoGob respalda económicamente a mujeres que fungen como el principal sustento de sus hogares #Tampico #Tamaulipas #CdVictoria,@EjeConurbado,2026-03-09T15:13:58.000Z,0,0,1,0,2031025711599714636,False,,playwright_live_search,2026-04-05T17:41:13Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,@MonicaVTampico,6,https://x.com/danielberl3/status/2032877456412074302,2032877456412074302,"Buen dia #comapasur vinieron y acomodaron bien bonito en la calle inguazo, pero no han arreglado, va para mas de 1 mes @MonicaVTampico @DraVillareal",@danielberl3,2026-03-14T17:52:09.000Z,0,0,0,0,2032877456412074302,False,,playwright_live_search,2026-04-05T17:42:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,@MonicaVTampico,6,https://x.com/LindaPriro97266/status/2032701789384901002,2032701789384901002,"Ya quitaron esta noticia, y ayer Liby Zacil Adame Estrada en una foto afuera de Fiscalia de la Mujer enseñando la demanda porque dice ella no es cierto",@LindaPriro97266,2026-03-14T06:14:07.000Z,0,0,1,0,2032701789384901002,False,,playwright_live_search,2026-04-05T17:42:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,@MonicaVTampico,6,https://x.com/cpzumaya/status/2032443708742774934,2032443708742774934,"En los ayuntamientos casi siempre existen estos lazos de entendimiento entre las diferentes áreas de gobierno, ""es para el bien del pueblo: -)",@cpzumaya,2026-03-13T13:08:35.000Z,0,0,0,0,2032443708742774934,False,,playwright_live_search,2026-04-05T17:42:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,@MonicaVTampico,6,https://x.com/TampicososTV/status/2032246869888311750,2032246869888311750,"A semana y media de vacaciones la Av. Hidalgo está destrozada por vías laterales, justo en la zona dorada está partida a la mitad y con tráfico kilométrico, antes de llegar la centro de Tampico hay una fuga y también está roto. Tienes un DESMADRE TODO TAMPICO, @MonicaVTampico .",@TampicososTV,2026-03-13T00:06:25.000Z,0,0,5,0,2032246869888311750,False,,playwright_live_search,2026-04-05T17:42:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
twitter_w11_rerun,2026-03-09_semana_09marzo_15marzo_26,x_twitter,@MonicaVTampico,6,https://x.com/TampicoViral/status/2032140616323236286,2032140616323236286,"Tampico: Carlos García Porres ""El Frijolin"", Secretario General, y Liby Zacil Adame, titular del Instituto de la Mujer, fueron sorprendidos teniendo sexo dentro de un vehículo oficial. La inepta Mónica Villarreal, tiene pura basura en el ayuntamiento @MonicaVTampico #Tampico",@TampicoViral,2026-03-12T17:04:12.000Z,0,0,3,0,2032140616323236286,False,,playwright_live_search,2026-04-05T17:42:11Z,extracted_ok,,,/home/emilio/Documentos/RAdAR/Scripts/state/x_state.json,True,False,False
