"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1399160001773890/474462132406835_122177729408546197";"18996";"18740";"1";"474462132406835_122177729408546197";"data";"data.*";"fetched (200)";"2025-11-15 03:20:25.909603";"Facebook:/<page-id>/posts";"🌉✨ Hoy celebramos 37 años de historia y conexión. El 17 de octubre de 1988, el presidente Miguel de la Madrid y el gobernador Américo Villarreal Guerra inauguraron el Puente Tampico, una obra que sigue uniendo a Tamaulipas y Veracruz con fuerza y orgullo.  A lo largo de su historia, este puente ha sido testigo de innumerables historias y ha impulsado el crecimiento de la región. ¡Un verdadero símbolo de nuestra identidad!   No solo es un referente de ingeniería mexicana, sino que en 1988, ganó el prestigioso Premio Internacional Puente de Alcántara, superando a 36 obras similares en España y Portugal.  ¡Gracias al Puente Tampico por seguir conectándonos!";"2025-10-17T21:29:37+0000";"";"";""
"964877296876825_1399160001773890/474462132406835_122177729408546197/474462132406835_122177729408546197";"23977";"18996";"2";"474462132406835_122177729408546197";"data";"data.*";"fetched (200)";"2025-11-15 03:25:45.021086";"Facebook:/<post-id>/comments";"";"2025-10-17T21:30:19+0000";"1";"0";""
"TampicoGob/474462132406835_122177729408546197/474462132406835_122177729408546197";"23977";"18996";"2";"474462132406835_122177729408546197";"data";"data.*";"fetched (200)";"2025-11-15 03:25:45.021086";"Facebook:/<post-id>/comments";"";"2025-10-17T21:30:19+0000";"1";"0";""
"964877296876825_1399160001773890/964877296876825_122177944262546197";"18830";"18739";"1";"964877296876825_122177944262546197";"data";"data.*";"fetched (200)";"2025-11-15 03:20:18.990999";"Facebook:/<page-id>/posts";"🎗 19 de octubre Día Mundial contra el Cáncer de mama. 🎗 Desde el Ayuntamiento hemos realizado durante este mes diversas actividades que colaboran en la prevención, en llevar una información correcta y en acompañar en esta lucha.";"2025-10-19T17:30:00+0000";"";"";""
"964877296876825_1399160001773890/964877296876825_122177944262546197/964877296876825_122177944262546197";"21339";"18830";"2";"964877296876825_122177944262546197";"data";"data.*";"fetched (200)";"2025-11-15 03:23:52.390585";"Facebook:/<post-id>/comments";"Gracias a estos programas la mayoría de las mujeres ,buscamos  atención oportuna para la detección temprana del cáncer para evitar está terrible enfermedad,por todas las mujeres k han luchado x las k ya no están y las k lograron sobrevivir, mi total respeto y admiración 👏❤️ Dios con ustedes 🙏checate  hagamos conciencia y el hábito para k nuestras hijas , y familia   se cuiden a tiempo ❤️🙏🤗19  de octubre día internacional en la lucha contra el cáncer 🩷";"2025-10-19T17:40:56+0000";"1";"0";""
"monicavtampico/964877296876825_122177944262546197/964877296876825_122177944262546197";"21339";"18830";"2";"964877296876825_122177944262546197";"data";"data.*";"fetched (200)";"2025-11-15 03:23:52.390585";"Facebook:/<post-id>/comments";"Gracias a estos programas la mayoría de las mujeres ,buscamos  atención oportuna para la detección temprana del cáncer para evitar está terrible enfermedad,por todas las mujeres k han luchado x las k ya no están y las k lograron sobrevivir, mi total respeto y admiración 👏❤️ Dios con ustedes 🙏checate  hagamos conciencia y el hábito para k nuestras hijas , y familia   se cuiden a tiempo ❤️🙏🤗19  de octubre día internacional en la lucha contra el cáncer 🩷";"2025-10-19T17:40:56+0000";"1";"0";""
"964877296876825_1399160001773890/474462132406835_1387399696283254";"18998";"18740";"1";"474462132406835_1387399696283254";"data";"data.*";"fetched (200)";"2025-11-15 03:20:25.909603";"Facebook:/<page-id>/posts";"Estuve en la Jornada del Mes Rosa realizada en el Centro de Bienestar y Paz de la Col. Vicente Guerrero, un evento organizado para sensibilizar sobre la importancia de la prevención del cáncer de mama. Durante esta jornada, se ofrecieron diversas actividades, entre ellas, una plática sobre detección temprana, un tema clave para salvar vidas.  Gracias a la colaboración de instituciones como ÚNEME de Mama, Dif Tampico, CECODIAT, y el Instituto de la Mujer, se realizaron diversas pruebas médicas gratuitas, como la exploración mamaria, papanicolao, mastografías, así como toma de glucosa capilar y presión arterial. Estos estudios son esenciales para detectar cualquier posible anomalía a tiempo, y pueden hacer toda la diferencia en un diagnóstico temprano.  Además, las pláticas ofrecidas sobre cáncer de mama y el duelo en el cáncer proporcionaron un espacio de apoyo y aprendizaje, reforzando la importancia de cuidarnos mutuamente y estar informados.";"2025-10-17T18:14:19+0000";"";"";""
"964877296876825_1399160001773890/474462132406835_1387399696283254/474462132406835_1387399696283254";"23993";"18998";"2";"474462132406835_1387399696283254";"data";"data.*";"fetched (200)";"2025-11-15 03:25:47.597318";"Facebook:/<post-id>/comments";"Excelente !";"2025-10-17T18:18:14+0000";"2";"1";""
"TampicoGob/474462132406835_1387399696283254/474462132406835_1387399696283254";"23993";"18998";"2";"474462132406835_1387399696283254";"data";"data.*";"fetched (200)";"2025-11-15 03:25:47.597318";"Facebook:/<post-id>/comments";"Excelente !";"2025-10-17T18:18:14+0000";"2";"1";""
"964877296876825_1399160001773890/474462132406835_122177740808546197";"18993";"18740";"1";"474462132406835_122177740808546197";"data";"data.*";"fetched (200)";"2025-11-15 03:20:25.909603";"Facebook:/<page-id>/posts";"";"2025-10-18T00:49:32+0000";"";"";""
