tipo,url,post_url_padre,fecha,texto,num_comentarios
POST,https://facebook.com/monicavtampico/videos/2005851493306159,,Desconocida,"Hermosos seres vivos que embellecen el jardín de nuestra vida. Felicidades Lic. Mónica Villarreal por cuidar de su jardín, nos… Ver más",4
COMENTARIO,https://facebook.com/monicavtampico/videos/2005851493306159,https://facebook.com/monicavtampico/videos/2005851493306159,Desconocida,"Hermosos seres vivos que embellecen el jardín de nuestra vida. Felicidades Lic. Mónica Villarreal por cuidar de su jardín, nos muestra su sensibilidad y nobleza.",
COMENTARIO,https://facebook.com/monicavtampico/videos/2005851493306159,https://facebook.com/monicavtampico/videos/2005851493306159,Desconocida,Hermoso paisaje,
COMENTARIO,https://facebook.com/monicavtampico/videos/2005851493306159,https://facebook.com/monicavtampico/videos/2005851493306159,Desconocida,Lindo dia son bendiciones.,
COMENTARIO,https://facebook.com/monicavtampico/videos/2005851493306159,https://facebook.com/monicavtampico/videos/2005851493306159,Desconocida,Hermosos animalitos a usted que le encanta la natureza las flores plantas muy hermoso bendiciones Lic Mónica Villarreal Alcaldesa,
POST,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,,Desconocida,En Nuestra América-Libros y café presentando Revista Memoria con Silvana Rabinovich César Valdez Antonio Rocha y Érika Paz,11
COMENTARIO,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,Desconocida,"con razón dicen que hay personas que se creen la divina garza jojojo, son hermosas !!!",
COMENTARIO,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,Desconocida,Hay muchas en nuestro sistema lagunario,
COMENTARIO,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,Desconocida,Muy bien.,
COMENTARIO,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,Desconocida,Gracias por el dato,
COMENTARIO,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,Desconocida,Hermosa foto,
COMENTARIO,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,Desconocida,Qué hermosa,
COMENTARIO,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,Desconocida,Que bella toma,
COMENTARIO,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,Desconocida,"Les comparto esta fotografía tomada por el Club de Observadores de la Biodiversidad de Tampico. La protagonista de esta imagen es un ave llamada Garza Tigre, una especie residente de la zona por sus humedales. La Garza Tigre tiene habilidad para camuflarse y su técnica de caza de ""estatua viviente"" en manglares y zonas acuáticas, donde permanece inmóvil durante horas hasta que una presa (peces, ranas, cangrejos) se acerca lo suficiente para un ataque rápido, actuando como un cazador sigiloso y un controlador natural de poblaciones en humedales.",
COMENTARIO,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,https://facebook.com/monicavtampico/posts/les-comparto-esta-fotograf%C3%ADa-tomada-por-el-club-de-observadores-de-la-biodiversi/1443242054032351,Desconocida,Les comparto esta fotografía tomada por el Club de Observadores de la Biodiversidad de Tampico.,
